"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA
20	0,5029775	0,2799531	0,1252465	0,2483874	0,1463791	0,1613761	0,1940104	0,4482617	0,3453717	0,4026081	0,5197109	0,0617999	0,5640397	0,1299431	0,0530995	0,2665774	0,3218308	0,3037814	0,8002161	0,0832443	0,5963436	0,1112237	0,3096038	0,5350698	0,2062206	0,5178720	0,6553403	0,4011717	0,2353091	0,6392046	0,2932171	0,4805579
40	0,5461624	0,3202882	0,1865026	0,2159707	0,1678737	0,1756313	0,1658645	0,4574839	0,3054129	0,4586026	0,6353929	0,1209176	0,6106056	0,1188313	0,0836210	0,2713346	0,2463261	0,3393947	0,7747600	0,0632239	0,5118625	0,1045930	0,2869192	0,4427695	0,3376476	0,5639345	0,7129985	0,3143605	0,1802361	0,6592395	0,3657835	0,3860650
60	0,6988170	0,2997040	0,1855087	0,1941072	0,1846703	0,1212555	0,1131833	0,3940969	0,2359796	0,5757742	0,6506494	0,1131297	0,5844267	0,1108772	0,0686216	0,3985662	0,2695577	0,4418458	0,8122285	0,0594992	0,6502647	0,1316918	0,3576695	0,3960761	0,3506862	0,5961378	0,8248256	0,2104047	0,1348794	0,6041227	0,5090348	0,4368219
80	0,6475444	0,3748789	0,1381650	0,2151427	0,1375621	0,1165016	0,1489500	0,4063526	0,1967189	0,6583562	0,7881164	0,1337479	0,6672327	0,1710581	0,0786899	0,4289875	0,2662480	0,3685353	0,7833433	0,0726135	0,5069411	0,1170137	0,3779706	0,4275157	0,3663787	0,5439389	0,7892473	0,2077214	0,0924562	0,5854211	0,4804045	0,4404975
100	0,6648020	0,2625340	0,1821013	0,1371876	0,1915068	0,1379391	0,1175132	0,4495492	0,2266092	0,5866928	0,6570208	0,1687160	0,5602884	0,1325631	0,0874905	0,5437294	0,3565445	0,3202366	0,7061830	0,0928958	0,4419285	0,0846312	0,2471821	0,4437272	0,5081868	0,4582929	0,6182212	0,1298966	0,0689595	0,6140813	0,5425715	0,4307985
120	0,5474767	0,2836830	0,0808521	0,1439676	0,1549736	0,0827299	0,0937197	0,3138280	0,2225820	0,5618804	0,6244366	0,1957124	0,7036730	0,1308824	0,0611261	0,4445196	0,3662115	0,4061091	0,6365142	0,0684681	0,5376725	0,0702459	0,2867328	0,4345635	0,4745166	0,5955703	0,7548523	0,0800194	0,0521401	0,5712279	0,6326315	0,5004035
140	0,5388797	0,2763737	0,1067393	0,1172025	0,1581027	0,0632274	0,2032910	0,4709409	0,2684912	0,6648660	0,6201837	0,2764590	0,6032256	0,1604952	0,0774944	0,4072750	0,3646984	0,3733494	0,6669153	0,0662331	0,5195081	0,0617095	0,3448069	0,4933693	0,5375809	0,4509686	0,7198340	0,0380112	0,0341319	0,5453080	0,6266066	0,5005859
160	0,5355290	0,2790697	0,1119764	0,1019792	0,1384107	0,0803553	0,1174005	0,3992424	0,2518967	0,6748653	0,4959767	0,2038998	0,6783618	0,1534227	0,0437360	0,4686773	0,3422637	0,3939008	0,7205584	0,1078879	0,6669784	0,1204935	0,2974939	0,5045136	0,4527554	0,4791762	0,6743678	0,0508441	0,0385510	0,5425270	0,5501367	0,4654651
180	0,5198732	0,3506907	0,1024021	0,1779836	0,1782047	0,0942857	0,1626324	0,4305574	0,1924098	0,7192337	0,6450059	0,2045799	0,6334577	0,1566976	0,0669216	0,4431163	0,3953908	0,3152932	0,6986411	0,0967666	0,5921718	0,0599040	0,3261499	0,5153456	0,5825367	0,4793408	0,6105620	0,0639031	0,0502776	0,4940750	0,5470983	0,4174290
200	0,7106138	0,3561912	0,0779964	0,1463273	0,1894282	0,1114183	0,1118064	0,4353307	0,2186076	0,8041835	0,6624265	0,2338559	0,5502687	0,1722478	0,0681379	0,5558002	0,4000954	0,3921421	0,6696068	0,0907439	0,4986889	0,0567860	0,3347892	0,4553618	0,6136480	0,5532669	0,7274686	0,0310454	0,0189441	0,4299706	0,6617227	0,5282723
220	0,7115515	0,2523119	0,0842382	0,1542817	0,1665448	0,1607303	0,1575257	0,3700428	0,2908367	0,6834662	0,7041164	0,3094753	0,5094046	0,1548121	0,0741649	0,4663063	0,3210188	0,3746022	0,8936472	0,1294819	0,4926124	0,0384792	0,2729950	0,5243583	0,4977830	0,4073005	0,6894830	0,0390815	0,0392965	0,4768537	0,6981734	0,5078143
240	0,7602749	0,2899696	0,0851193	0,1870038	0,1501224	0,0705532	0,1484568	0,4525399	0,3169642	0,8095452	0,5977417	0,2936622	0,6284490	0,1295362	0,0679218	0,5692731	0,3745237	0,3560632	0,7097572	0,1031366	0,4081887	0,0435263	0,2981411	0,5990526	0,5709750	0,5535282	0,7301469	0,0164449	0,0301444	0,6662577	0,5987411	0,4584527
260	0,6266715	0,3388243	0,1144528	0,2152463	0,1004201	0,0985109	0,0996481	0,3253922	0,3349950	0,8315235	0,6697813	0,2542873	0,5505027	0,1415856	0,0915060	0,5233174	0,4787918	0,3654728	0,7585437	0,0997196	0,5001671	0,0488414	0,4197624	0,5594367	0,5027850	0,4689628	0,6681378	0,0068987	0,0288561	0,5303367	0,5538519	0,5198358
280	0,5946267	0,3286315	0,1948918	0,1741140	0,1513691	0,1110336	0,1276863	0,2939906	0,3224999	0,6699093	0,7007448	0,2805848	0,5845942	0,1007721	0,0932688	0,5112481	0,4569373	0,3759309	0,7009619	0,0869246	0,5209871	0,0698358	0,3269463	0,5552886	0,5823510	0,5933675	0,6973009	0,0050470	0,0414241	0,5613227	0,5531751	0,4306281
300	0,6631173	0,3273582	0,1002785	0,1499463	0,1137253	0,1145620	0,1559825	0,3772880	0,3639395	0,6048821	0,6957389	0,4340456	0,6003461	0,1263112	0,0504795	0,5083585	0,4280529	0,4398443	0,8376514	0,0738572	0,5551416	0,0648144	0,3450939	0,5528519	0,5408030	0,4311914	0,8672589	0,0042669	0,0546044	0,6049441	0,5999424	0,4852463
320	0,5699226	0,3211403	0,0843494	0,2548230	0,1270082	0,1010663	0,1428340	0,3257112	0,2939073	0,5719327	0,7784895	0,2068610	0,6581615	0,1488323	0,0422246	0,5496380	0,4210699	0,3499065	0,8212211	0,0523466	0,5066540	0,0799108	0,3671081	0,6364689	0,5325323	0,4967054	0,7553653	0,0175653	0,0405593	0,6275895	0,6524386	0,4443958
340	0,7502532	0,2680078	0,0801269	0,1903779	0,1392411	0,1108217	0,1493694	0,4234653	0,2646000	0,6619362	0,7004837	0,2727586	0,6823229	0,1624057	0,0727843	0,4950846	0,4748371	0,3322459	0,8071625	0,0399882	0,5040533	0,0783630	0,3109262	0,5548434	0,4986646	0,6358472	0,6895955	0,0067108	0,0974431	0,5823938	0,5353668	0,4225591
360	0,7117035	0,3428690	0,0766074	0,1540969	0,2996811	0,1090123	0,0763687	0,3626002	0,3476293	0,6408793	0,6470328	0,2627560	0,6391638	0,1910235	0,0531652	0,4801649	0,3457140	0,3001457	0,7264576	0,0586959	0,5933920	0,0702516	0,2924481	0,5668187	0,5463508	0,4669698	0,7339088	0,0031671	0,0328783	0,5108896	0,4844059	0,4198820
380	0,6097133	0,2726350	0,1005661	0,2962160	0,2578101	0,0845272	0,1587596	0,4421591	0,3453761	0,7345804	0,7926561	0,2970228	0,5898768	0,2837169	0,0770617	0,4605977	0,4673530	0,3368946	0,6722984	0,0815675	0,5867215	0,0890474	0,4304807	0,6045390	0,5943831	0,5432708	0,6798762	0,0064371	0,0408443	0,4290016	0,5495928	0,5224390
400	0,7896873	0,3634186	0,0752842	0,2121199	0,1916640	0,0926353	0,1942171	0,3792321	0,2591240	0,6836506	0,6704343	0,1695663	0,8455899	0,2019155	0,0710442	0,5165519	0,3433352	0,4291789	0,7827037	0,0788309	0,5165826	0,0766053	0,3397765	0,5683979	0,5930766	0,6012998	0,6819162	0,0026246	0,0496752	0,3911129	0,6247452	0,4639770
420	0,6452367	0,3207199	0,0850007	0,2051614	0,1599784	0,0522850	0,1005095	0,4204269	0,2440788	0,5993688	0,5774949	0,2427736	0,6775008	0,1644266	0,0959096	0,6684181	0,3705671	0,4290600	0,7789059	0,0985350	0,4323042	0,0402139	0,3546365	0,5376535	0,5936463	0,5157809	0,6904805	0,0003454	0,0836814	0,4372822	0,6499584	0,4090118
440	0,6353842	0,2087282	0,0947018	0,2017170	0,1868204	0,0831782	0,0961180	0,3152279	0,2324101	0,7263209	0,6333003	0,1735699	0,6276532	0,1492708	0,1380523	0,6405121	0,3494300	0,3822510	0,7743957	0,0964746	0,5325953	0,0511461	0,3057886	0,6092724	0,4718287	0,5287547	0,6956827	0,0001986	0,0344871	0,5755579	0,5908303	0,5094719
460	0,6191669	0,3436636	0,1544186	0,2340634	0,1308793	0,1158439	0,0998341	0,2932703	0,2712915	0,4859652	0,7279977	0,1400995	0,5239411	0,1113616	0,0591442	0,4926326	0,3548756	0,4044043	0,6656638	0,1335656	0,5187035	0,0507641	0,3318406	0,5398957	0,5645736	0,4139621	0,6864312	0,0006587	0,0745909	0,5569053	0,5541935	0,4522982
480	0,7034425	0,3061956	0,0583072	0,2329252	0,1669440	0,1232015	0,1436419	0,3364306	0,3292398	0,5937442	0,7169915	0,1882032	0,5376237	0,1580570	0,0617133	0,4633978	0,2674792	0,3497021	0,7575424	0,0903103	0,5067696	0,0420151	0,3939153	0,5229729	0,4994980	0,5444880	0,6341201	0,0115586	0,0462348	0,4155119	0,5671605	0,3634148
500	0,7167573	0,2977768	0,0561557	0,1717330	0,1761429	0,0866340	0,1586235	0,3297157	0,2427200	0,6381158	0,6900458	0,2337938	0,5893954	0,1124964	0,0719648	0,4785495	0,2923420	0,3808194	0,7201308	0,0726315	0,6690668	0,0815116	0,3377708	0,5473880	0,5445093	0,6140447	0,6712344	0,0009009	0,0310654	0,4138814	0,4862962	0,4259962
520	0,6610354	0,2895236	0,0755675	0,2056365	0,1247114	0,1009243	0,1518311	0,3517787	0,1887086	0,6752775	0,7159192	0,2324830	0,5450768	0,0852248	0,0977889	0,5736932	0,2838387	0,4984886	0,5920560	0,0527282	0,5902625	0,0897231	0,3618451	0,5944094	0,4606711	0,6487388	0,8233949	0,0002517	0,0457688	0,4987012	0,4842820	0,4654840
540	0,6884894	0,2821709	0,0740911	0,2056901	0,1749012	0,1240196	0,1605809	0,4654541	0,3622584	0,5695393	0,6661877	0,2344064	0,5172256	0,1176271	0,0938408	0,5973892	0,3755627	0,3793415	0,6600562	0,1042570	0,5811499	0,0849278	0,4032976	0,5051951	0,4718089	0,5311002	0,8290148	0,0006735	0,0241920	0,5538030	0,4536045	0,3830773
560	0,6481280	0,2632187	0,1014844	0,1773166	0,1659701	0,0910091	0,1368869	0,3887728	0,2130024	0,6438985	0,7657559	0,2660617	0,5425112	0,1520391	0,0915260	0,5390300	0,2968868	0,4067395	0,6497789	0,0588624	0,6840586	0,0630183	0,3068812	0,5257238	0,4608073	0,6392977	0,6155067	0,0002983	0,0163560	0,4130001	0,4959144	0,3857718
580	0,5943338	0,2603234	0,0953089	0,3530728	0,2382535	0,0586446	0,1346143	0,3970272	0,5109920	0,6845149	0,7016373	0,2348563	0,5556406	0,1547260	0,0895099	0,3567069	0,3949054	0,3555206	0,6663840	0,1067950	0,5874160	0,0879726	0,3677876	0,5749355	0,3735982	0,5980315	0,7674904	0,1649413	0,0939671	0,5147401	0,4680087	0,5117603
600	0,6414182	0,3162466	0,0799419	0,3935545	0,1260861	0,1087741	0,0863360	0,4285097	0,5566246	0,6977333	0,6925850	0,2775843	0,5094627	0,0916688	0,0743260	0,3448794	0,4180624	0,4429122	0,7686057	0,0931668	0,7401653	0,0639710	0,3598144	0,5608237	0,2516205	0,6096440	0,6883466	0,2178044	0,1531717	0,4786742	0,4408163	0,4924147
620	0,7196995	0,2775906	0,0974850	0,3998359	0,2585460	0,0899725	0,1270362	0,3675321	0,4451796	0,7083466	0,5147936	0,2072598	0,5266739	0,1333238	0,1046463	0,2568000	0,3521125	0,3412527	0,6885957	0,0874250	0,5373625	0,0693099	0,4460562	0,5225874	0,2716455	0,5344670	0,7946225	0,3507942	0,1552159	0,4748902	0,4055687	0,3534678
640	0,5238181	0,2610665	0,0593123	0,3576986	0,1429872	0,1343141	0,1100030	0,3312500	0,5642001	0,5550716	0,6696487	0,1916034	0,5313880	0,1290043	0,0817377	0,2924382	0,4271550	0,4763157	0,7660514	0,1061995	0,7011605	0,1041365	0,3167139	0,5509741	0,1590663	0,6018626	0,7532616	0,5688493	0,2985508	0,4574862	0,3440263	0,4885423
660	0,6199557	0,3391682	0,0779148	0,5055486	0,1734187	0,2210076	0,0780015	0,3472044	0,5363273	0,6296480	0,6529124	0,3250768	0,4298691	0,1337487	0,0246671	0,2448752	0,3830990	0,3963479	0,7127796	0,0826825	0,5537311	0,0763167	0,4131780	0,5389643	0,1715979	0,5954271	0,7055190	0,5535447	0,2459444	0,6024663	0,3599122	0,4008480
680	0,5501851	0,2713674	0,1108006	0,3764031	0,1303057	0,1491147	0,0903765	0,3671121	0,4435424	0,5843962	0,6287014	0,2164640	0,4782713	0,0865327	0,0380988	0,1597910	0,3099235	0,4910065	0,8040030	0,0855216	0,4350364	0,0726988	0,2600424	0,4761552	0,2137689	0,6746522	0,6515655	0,7235629	0,2504447	0,4360923	0,3221126	0,4846326
700	0,4903222	0,4013796	0,1317338	0,3434284	0,1481081	0,0966758	0,1226699	0,3756172	0,5300165	0,4592820	0,5603122	0,1894209	0,4273869	0,1215399	0,0979922	0,2438842	0,3635302	0,3276686	0,6137760	0,0828347	0,7323849	0,0771939	0,3004880	0,4282454	0,1730621	0,5550845	0,8125974	0,7189510	0,2682105	0,5569431	0,3199557	0,4997297
720	0,5524389	0,3187336	0,1319283	0,4277590	0,1240670	0,1110124	0,1616378	0,3066037	0,5296009	0,4838465	0,5515949	0,2196208	0,4969708	0,0891145	0,0419670	0,1964732	0,3955435	0,3689840	0,8808450	0,0641034	0,4880132	0,0941574	0,3089014	0,3872260	0,1152731	0,7553253	0,6030166	0,6573739	0,3168230	0,5688355	0,1802610	0,5572095
740	0,5537696	0,2604784	0,1475690	0,3501709	0,1522667	0,1040516	0,0914022	0,3445681	0,5090354	0,5925000	0,6033220	0,0810853	0,5096714	0,1319337	0,0706389	0,1731994	0,3737960	0,2999862	0,7564215	0,0707672	0,8174001	0,0903816	0,2542825	0,5716471	0,1347207	0,5300348	0,7171964	0,6898322	0,3079569	0,4407760	0,3099325	0,4611405
760	0,5549871	0,2610366	0,1201101	0,3820817	0,1045515	0,1646994	0,1451094	0,3497667	0,4933659	0,5890047	0,5626287	0,2234228	0,5183291	0,1315753	0,0760550	0,2000526	0,4180911	0,3651440	0,7180137	0,0798340	0,6309121	0,1102498	0,3924006	0,4732536	0,1426164	0,5354869	0,6859931	0,6346969	0,2494094	0,6801351	0,2042096	0,4805444
780	0,4073549	0,2970217	0,1641037	0,4063363	0,1336889	0,1248260	0,1261572	0,3948997	0,4540080	0,5252401	0,6720878	0,1925686	0,4951813	0,1088810	0,0767152	0,1423851	0,2419064	0,3188150	0,8082337	0,1006729	0,6115485	0,1412661	0,3486980	0,4426359	0,1281259	0,5333914	0,7147077	0,7148096	0,2905187	0,5176795	0,2788647	0,4762138
800	0,6079367	0,2111558	0,2113570	0,3286231	0,1113849	0,1850117	0,1338886	0,3302309	0,4544051	0,5707642	0,5198255	0,1257651	0,4538447	0,1122833	0,1152910	0,1137551	0,2978915	0,4324202	0,7116038	0,0838334	0,5261308	0,1172036	0,3744871	0,5212474	0,0983888	0,5889112	0,7786008	0,8251901	0,3787100	0,5688880	0,2299474	0,3624823
820	0,5067625	0,3002870	0,1956102	0,3061662	0,1439680	0,1277744	0,0814252	0,4727624	0,4967280	0,5311081	0,4944671	0,1476158	0,4636338	0,0963032	0,0690485	0,1715970	0,2632330	0,3002764	0,7584238	0,0851065	0,5546278	0,1130872	0,3048057	0,4025298	0,0750362	0,6009099	0,6824658	0,6448886	0,2581094	0,4942182	0,2487209	0,4148698
840	0,3730826	0,3030003	0,1718378	0,4057943	0,2213828	0,1596696	0,1157351	0,3929256	0,4968127	0,6258007	0,6669768	0,1375001	0,4068199	0,1281028	0,0887159	0,2306451	0,3189701	0,3566790	0,7766280	0,0723934	0,5701010	0,1085751	0,2876233	0,5012814	0,0752904	0,5827742	0,5551393	0,6499889	0,2843135	0,4451092	0,2340763	0,4869945
860	0,4527319	0,2240732	0,1941509	0,3721097	0,2026002	0,1362891	0,1111463	0,4061768	0,4910845	0,5419989	0,6617228	0,1235228	0,5407844	0,1726590	0,0945543	0,1528403	0,4531972	0,4836614	0,7646130	0,0764037	0,6130330	0,0800482	0,4212218	0,5613253	0,0847126	0,4969057	0,5871381	0,6720484	0,2749707	0,6101779	0,2624054	0,4541120
880	0,5499066	0,2996449	0,1171430	0,3599198	0,1414901	0,1192364	0,1254280	0,3219494	0,4962774	0,4649099	0,6707376	0,1908791	0,4183330	0,1256777	0,0293526	0,1837110	0,4006474	0,3527568	0,6282699	0,0800787	0,5910710	0,0511615	0,4408735	0,4937700	0,0925142	0,5709685	0,6403385	0,7155547	0,2937822	0,6839520	0,2355157	0,4297677
900	0,3969719	0,3272616	0,1876250	0,3020107	0,1102935	0,1426619	0,0915848	0,4054072	0,4843799	0,5241784	0,5436871	0,1723406	0,4601921	0,1694819	0,0954503	0,1323145	0,2992865	0,4332938	0,6392760	0,0817929	0,6284275	0,0902211	0,5089162	0,4486314	0,1005499	0,5768016	0,7357501	0,7234797	0,2435526	0,5004638	0,2322568	0,3584586
920	0,4042415	0,2630068	0,1323100	0,3615944	0,1592762	0,1410935	0,1162605	0,4297203	0,4264345	0,4466063	0,6553191	0,0985999	0,5321851	0,1095544	0,0273144	0,1520560	0,3605030	0,4041654	0,7541054	0,0687888	0,5780073	0,0982463	0,3836432	0,4888708	0,1535934	0,4553408	0,7412461	0,7721334	0,2914080	0,5920885	0,3014510	0,3676995
940	0,5651857	0,3189963	0,1811600	0,3558559	0,1396655	0,1489749	0,1186720	0,4271365	0,4858436	0,4412317	0,6978899	0,1833464	0,5210346	0,1021757	0,0510456	0,1221480	0,4081900	0,4240010	0,6873412	0,0875584	0,4429408	0,1482815	0,3172094	0,4817424	0,1282749	0,5582380	0,6765214	0,6005353	0,3028449	0,4181857	0,2740081	0,2900884
960	0,4796805	0,2387589	0,1712845	0,4012942	0,1433341	0,1369845	0,0737180	0,3168900	0,4157237	0,4680720	0,6006602	0,1797757	0,6122127	0,1807532	0,0299935	0,1296472	0,3182696	0,3041727	0,6912584	0,1261608	0,5906395	0,0928451	0,4636230	0,5186939	0,1445093	0,6310970	0,7478149	0,6035208	0,3866499	0,5505568	0,2690160	0,4247022
980	0,4849355	0,2278810	0,1174634	0,3618225	0,1892508	0,0931895	0,1275845	0,3931041	0,5581781	0,5735068	0,6205877	0,1185749	0,6023426	0,1049696	0,0637305	0,1591347	0,3394812	0,3737018	0,7632046	0,0808428	0,6245157	0,0946083	0,5372430	0,4311975	0,1179579	0,6106342	0,7133244	0,6357356	0,2263398	0,5944733	0,1967194	0,4405473
1000	0,4940056	0,2606781	0,1343224	0,3279055	0,2082299	0,1678423	0,1445428	0,3679615	0,4608846	0,5511017	0,5757421	0,0826226	0,4507456	0,1305298	0,0621633	0,1981623	0,3341120	0,3080511	0,6590300	0,1311703	0,5058798	0,1162254	0,3931774	0,5795381	0,1332805	0,5392101	0,7852279	0,7724683	0,3554908	0,5547857	0,1947724	0,5032038
1020	0,4728555	0,1957718	0,1438210	0,2874992	0,1120687	0,1937023	0,1413858	0,3633789	0,5397354	0,6647905	0,6289106	0,1260811	0,5575837	0,1197879	0,0966654	0,0922383	0,3036109	0,3755122	0,6271748	0,0775239	0,6082691	0,1153000	0,4755446	0,4886382	0,0946213	0,6414164	0,7108488	0,5942960	0,3336958	0,4805595	0,2060032	0,4256952
1040	0,5805666	0,2944575	0,1639077	0,3232836	0,1096172	0,1387063	0,0952792	0,3872733	0,5484820	0,4761775	0,6734532	0,1450947	0,5323104	0,1441602	0,0700460	0,1255162	0,2821256	0,4164123	0,5161645	0,0728768	0,5786644	0,0854773	0,4345143	0,4055638	0,1063736	0,4304223	0,6838258	0,6379876	0,2231305	0,5975419	0,1424800	0,3557694
1060	0,4696101	0,2141738	0,1453644	0,2907689	0,1459393	0,2050161	0,1970427	0,3886097	0,5364851	0,5697517	0,5768723	0,1090760	0,4213922	0,1223162	0,0330077	0,0987317	0,2903380	0,4119299	0,6960470	0,0824245	0,6032033	0,0878164	0,3591096	0,3744710	0,0965323	0,5398613	0,7261993	0,6419910	0,2766456	0,5214252	0,2101664	0,3982588
1080	0,4473368	0,2294597	0,2079731	0,2622867	0,1750591	0,1194259	0,1359717	0,3412029	0,5625414	0,4942550	0,4543644	0,1365475	0,4673117	0,1020502	0,0701080	0,0942061	0,3262738	0,4058110	0,6047958	0,1032433	0,6622615	0,0921179	0,4632324	0,3895164	0,1113720	0,5598715	0,7808027	0,6881019	0,3193264	0,5688731	0,1537910	0,3719894
1100	0,4408150	0,2889668	0,1352423	0,4050680	0,1405476	0,1451086	0,0871990	0,3212296	0,5061530	0,4727163	0,4959736	0,1188070	0,5602436	0,0787031	0,0759029	0,1299151	0,2109917	0,3202593	0,6798929	0,0940561	0,6480569	0,1386807	0,3475327	0,4856757	0,1033015	0,6005503	0,7645698	0,7428112	0,3466835	0,6573116	0,1532301	0,4229392

0	0,5161854	0,3038402	0,1704346	0,3607894	0,0892799	0,1924226	0,0859617	0,3683478	0,5146878	0,6394640	0,6104908	0,1014331	0,5262715	0,1301200	0,0320970	0,1448964	0,3711260	0,4743106	0,6248741	0,1092574	0,5836489	0,0600852	0,3701048	0,5239292	0,1258260	0,6033281	0,6417788	0,5093363	0,4107674	0,7188060	0,2081189	0,3730675
20	0,4347485	0,2786424	0,1563664	0,2991138	0,1350566	0,1492567	0,1108783	0,3770115	0,4808561	0,5042611	0,5976994	0,1252681	0,5670484	0,1026798	0,0468700	0,1564637	0,3169658	0,4341647	0,6329950	0,1032924	0,5141913	0,0700133	0,3403660	0,4356833	0,0928089	0,5161783	0,7203018	0,7711785	0,3684001	0,5369386	0,1798060	0,4060987
40	0,5366639	0,2901142	0,1642683	0,3318893	0,1756825	0,1456217	0,1194939	0,4026345	0,4395042	0,4762900	0,5922876	0,1369580	0,5646109	0,1118941	0,0595236	0,1104533	0,2878658	0,3267921	0,6530779	0,1182217	0,6013830	0,0671346	0,3704456	0,5176384	0,0828541	0,4955846	0,6722192	0,6351694	0,2556647	0,5719498	0,2034283	0,4524665
60	0,5905778	0,2829391	0,1478472	0,3167848	0,1731246	0,1395446	0,0835740	0,4044393	0,3919054	0,4063650	0,6096933	0,1200043	0,5691074	0,1229691	0,0605894	0,1162534	0,3629675	0,2944003	0,6288604	0,0852545	0,5553286	0,0621834	0,3078825	0,7268268	0,1142774	0,6061572	0,6086141	0,7211826	0,2865365	0,5634663	0,1253639	0,4305889
80	0,4322070	0,3387437	0,1861005	0,3412893	0,1794844	0,1125617	0,2138303	0,4462389	0,4332024	0,4215800	0,5365626	0,0801787	0,5098922	0,0863334	0,0492670	0,1879425	0,2321470	0,3341897	0,5685578	0,1061207	0,5363737	0,0888866	0,3264576	0,7160265	0,1119467	0,6427669	0,6891969	0,6296192	0,3116326	0,6097744	0,1633891	0,4059018
100	0,4920764	0,2289539	0,1103733	0,3034867	0,1491420	0,1195625	0,0964176	0,3783157	0,4837144	0,5621409	0,5462531	0,0960291	0,5849848	0,1417536	0,0516482	0,1564242	0,2326873	0,4569588	0,4959535	0,1230493	0,4903476	0,0741414	0,3197062	0,5577693	0,0719877	0,6423985	0,6088064	0,6198078	0,2791865	0,7705729	0,1855697	0,3180160
120	0,4126875	0,2689222	0,1382887	0,3476625	0,1712657	0,1217553	0,0964454	0,3673561	0,3494298	0,5148235	0,5436822	0,0898020	0,4272611	0,1135009	0,0894820	0,1704271	0,2996866	0,3177034	0,4919907	0,0663486	0,4464473	0,0310767	0,3298213	0,5943070	0,1123645	0,5704714	0,6194224	0,5488900	0,2736526	0,7254597	0,1566141	0,3987253
140	0,5342780	0,3032910	0,0881102	0,3261042	0,1948478	0,0926796	0,1639530	0,3775958	0,3663350	0,5186767	0,5971863	0,0735143	0,4685575	0,1536144	0,0531084	0,1627499	0,2768848	0,5296221	0,5711427	0,1491841	0,5312666	0,1014243	0,4067176	0,4911872	0,1523190	0,6379189	0,6340321	0,7397474	0,3152301	0,5674411	0,1184048	0,3823260
160	0,5734119	0,2937745	0,0840913	0,2967949	0,1900832	0,1000497	0,1600570	0,3247622	0,4467357	0,3988431	0,5139281	0,1170376	0,5079594	0,1974100	0,0496021	0,1761406	0,2763915	0,3461812	0,5950185	0,0980292	0,6594046	0,0370086	0,5729314	0,6063268	0,1109579	0,6335241	0,6287922	0,6255578	0,2491011	0,5538689	0,1554672	0,5171355
180	0,4114664	0,3163619	0,1501341	0,3629288	0,1887943	0,1040277	0,1355684	0,4948891	0,5363169	0,5781527	0,6176021	0,0923190	0,6678315	0,1285857	0,0983990	0,1362435	0,3257339	0,3640818	0,5988611	0,1005348	0,4796131	0,0189043	0,4117411	0,5125732	0,1056892	0,6270409	0,7013175	0,5953922	0,2488268	0,5801717	0,1360135	0,4634751
200	0,4903812	0,3379386	0,0771882	0,3505096	0,1785927	0,1196890	0,1317557	0,3896448	0,5666950	0,5878289	0,6839281	0,0820004	0,5685664	0,1127637	0,0876310	0,2196754	0,4193271	0,3410576	0,5306911	0,0975669	0,5750636	0,0333910	0,4162374	0,6073453	0,0880146	0,6403083	0,6602719	0,6696822	0,2497433	0,5653301	0,1586291	0,4221146
220	0,3590111	0,3158782	0,1178435	0,3910906	0,1471050	0,1121897	0,1845585	0,3849772	0,5739235	0,5790225	0,8156908	0,1403261	0,5119221	0,1392245	0,0515452	0,2280444	0,4352093	0,4087556	0,4740454	0,0837130	0,5426017	0,0162463	0,4480150	0,4829794	0,0982900	0,5617865	0,7787671	0,7845685	0,2949521	0,5909704	0,1925745	0,4087230
240	0,5364779	0,2217468	0,0438319	0,4541093	0,1537322	0,1132026	0,1072814	0,3279969	0,5551532	0,5211896	0,7690548	0,1009982	0,5565849	0,1114206	0,0737964	0,1174226	0,3450677	0,4880819	0,4881018	0,0626151	0,5115825	0,0277081	0,3837222	0,6044207	0,1205899	0,5656729	0,6611810	0,6392420	0,2682651	0,6374774	0,1862661	0,5018995
260	0,5010127	0,2701090	0,0736928	0,3886693	0,1787655	0,1618948	0,1193891	0,4427781	0,4664374	0,5099149	0,7295821	0,1110842	0,5420658	0,1565647	0,1142997	0,1378949	0,3972472	0,4493005	0,6029365	0,0601443	0,6304588	0,0122755	0,4071344	0,5965525	0,1261983	0,6813512	0,6760348	0,5666979	0,3433469	0,6508053	0,2803734	0,3799854
280	0,4106497	0,1846069	0,1567493	0,4382615	0,1932116	0,1154080	0,1162632	0,4121247	0,4708389	0,5446485	0,7737052	0,1723060	0,5923496	0,1796203	0,0708994	0,1272744	0,4425896	0,3565784	0,4694596	0,0905975	0,5325248	0,0544858	0,3724747	0,5835323	0,1115867	0,5520324	0,7486263	0,6321943	0,2225312	0,5425806	0,1849646	0,3614744
300	0,5225547	0,3031180	0,1416163	0,4329963	0,2045924	0,1676881	0,0668573	0,4368433	0,4163518	0,4416498	0,7210181	0,1260894	0,5700246	0,1539094	0,0530665	0,1743175	0,5099830	0,2949894	0,4743713	0,1006455	0,5587365	0,0204502	0,3596275	0,6045287	0,1131069	0,5883183	0,7118790	0,5744252	0,2466009	0,6048231	0,2444691	0,4543496
