"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU
20	0,0231860	0,5038791	0,3981908	0,0641664	0,1906147	0,5094056	0,7599214	0,3297778	0,2705618	0,4390778	0,2137423	0,4361594	0,0999379	0,4168886	0,3718921	0,3616548	0,2484643	0,2361959	0,6582855	0,0732484	0,8371054	0,0481018	0,1995545	0,2617672	0,5108738	0,1119193	0,9384834	0,6845571	0,8093470	0,0024782	0,6518893	0,2522047
40	0,1572688	0,4524879	0,6386828	0,1180364	0,1802248	0,4425359	0,8251677	0,3418781	0,3291982	0,3919601	0,2058762	0,5473444	0,0771780	0,3440863	0,4240966	0,3952204	0,2503279	0,2846239	0,7465646	0,0601244	0,8102358	0,1855095	0,4088004	0,2711580	0,6624286	0,2693070	0,6367578	0,6030069	0,8043481	0,0415491	0,7430528	0,3195725
60	0,2461620	0,4698016	0,6400213	0,1096336	0,1942105	0,4207499	0,7288246	0,3977541	0,3171216	0,3623644	0,2254973	0,4793757	0,0956881	0,2876915	0,4001736	0,3879166	0,2856666	0,2915651	0,8369916	0,0337575	0,7663234	0,3742854	0,5138214	0,2735951	0,6443401	0,4893736	0,6591294	0,6676113	0,8229153	0,1010113	0,6304747	0,2747806
80	0,4380232	0,4101740	0,7257657	0,1027049	0,2099971	0,4585255	0,6633174	0,3854802	0,2634398	0,3311019	0,2991372	0,4815833	0,0996684	0,3279840	0,3118019	0,3579354	0,2538214	0,2167419	0,6777509	0,0539775	0,7910439	0,4539691	0,4779726	0,3763899	0,6159046	0,6424402	0,7343993	0,6514530	0,8994141	0,3098333	0,7060006	0,2848349
100	0,5771932	0,4199287	0,6166074	0,1852210	0,2882238	0,4870456	0,6456398	0,3422832	0,3216043	0,3251377	0,3133494	0,4992776	0,0814985	0,2279590	0,3196865	0,4264614	0,2834148	0,2932288	0,7446950	0,0463489	0,6851593	0,5251781	0,5577944	0,3295229	0,7004170	0,5723281	0,8953364	0,6171646	0,6641920	0,3241701	0,7190863	0,2424542
120	0,5634658	0,3975756	0,6942146	0,2038433	0,2545357	0,4463789	0,6287221	0,3987072	0,3860909	0,4343788	0,3504640	0,4726503	0,0772502	0,2091486	0,3541593	0,4287001	0,2795521	0,1633789	0,6948552	0,0533593	0,7082183	0,6582527	0,5786880	0,3228864	0,5526581	0,6749280	0,8137059	0,5818804	0,6567315	0,4385619	0,6129327	0,2994002
140	0,4259602	0,6355821	0,7427174	0,2015401	0,2246564	0,5626527	0,6482195	0,4384810	0,3708505	0,4149146	0,2842598	0,4609741	0,0819542	0,2476841	0,3922233	0,3441494	0,1754817	0,2454746	0,6343839	0,0585696	0,6946548	0,6692475	0,6530842	0,3811323	0,6672175	0,7449231	0,6298557	0,6913475	0,6462516	0,5308398	0,8958869	0,3251004
160	0,5156551	0,5806480	0,7772791	0,2334506	0,2129728	0,5861353	0,6921156	0,3433734	0,3417339	0,4733226	0,4028864	0,4801399	0,0611298	0,1896505	0,3302175	0,4072859	0,3105181	0,2668419	0,7000006	0,0303456	0,6559739	0,7742053	0,7754570	0,3251262	0,6200829	0,8106036	0,7434454	0,5806536	0,7596152	0,6215245	0,7995464	0,2972415
180	0,6457911	0,5846690	0,7372208	0,1848805	0,3050183	0,5328822	0,7573353	0,4291445	0,2790074	0,4364594	0,3544028	0,5163902	0,0396211	0,3391647	0,4526431	0,3706381	0,2425418	0,2199478	0,6488766	0,0316405	0,6968133	0,6478767	0,6158181	0,3221469	0,5701040	0,6344581	0,7125906	0,5998257	0,7024244	0,4463878	0,6480855	0,2654140
200	0,4457470	0,6207775	0,7008460	0,1699395	0,2230596	0,5558378	0,6117401	0,4603715	0,2659163	0,3277317	0,4328690	0,4429253	0,1227863	0,2587280	0,3959107	0,3448282	0,2880316	0,2295628	0,8628752	0,0372629	0,7480444	0,7054846	0,5255153	0,3462441	0,5391554	0,7017377	0,7501776	0,7144713	0,7709465	0,5114304	0,7899744	0,2190015
220	0,4548279	0,6435256	0,6021309	0,1690766	0,2432679	0,5912518	0,7101354	0,4712245	0,3009546	0,3977708	0,3302828	0,4403920	0,1136816	0,3104140	0,5405940	0,3916174	0,2296149	0,2415260	0,6997763	0,0331081	0,7219937	0,7256950	0,6569875	0,3248483	0,6160966	0,7462812	0,6976101	0,7117762	0,6678624	0,5815799	0,7598419	0,2300172
240	0,4630031	0,4587236	0,8000364	0,2732015	0,3334515	0,6239033	0,8136980	0,3316550	0,3656632	0,4672272	0,3572789	0,3868325	0,0906202	0,2981554	0,4354512	0,3061717	0,2181200	0,2343385	0,8507413	0,0183264	0,7066947	0,6405888	0,7574952	0,3051806	0,5692090	0,7551533	0,7562862	0,6810924	0,6361996	0,6261755	0,6945558	0,2473438
260	0,5075095	0,4985850	0,6422774	0,2471001	0,2670636	0,6972218	0,7294461	0,5124020	0,2915274	0,4249577	0,4094710	0,4663201	0,0904713	0,3365114	0,3595315	0,2586172	0,2357718	0,1483314	0,7700343	0,0253755	0,7172765	0,8121290	0,7809513	0,4593223	0,5345647	0,6195735	0,7242352	0,7781427	0,6344136	0,6332140	0,6313804	0,3019018
280	0,5016346	0,5747760	0,6117437	0,2427660	0,3041609	0,6675391	0,6707755	0,4901349	0,4344200	0,3491775	0,4174054	0,4186982	0,0802245	0,2784100	0,4395288	0,2951409	0,3119022	0,2308629	0,7543859	0,0399387	0,7339836	0,8224120	0,7053563	0,3288363	0,6226248	0,7463768	0,6529133	0,6892255	0,8909200	0,5088946	0,7151571	0,2166579
300	0,4722149	0,5879705	0,6712289	0,2400916	0,3641906	0,8529747	0,7117710	0,3801556	0,3063822	0,3618959	0,4297361	0,5394249	0,0577622	0,2739218	0,3473600	0,4657720	0,3405972	0,2207117	0,7639153	0,0447199	0,7074121	0,7704599	0,6962880	0,2623591	0,5391572	0,6600226	0,6719325	0,7262747	0,7087569	0,5610417	0,6575284	0,3171928
320	0,5496903	0,6370027	0,7224614	0,2111402	0,3031035	0,5831548	0,6606437	0,3876557	0,3346069	0,4273501	0,4743524	0,4273366	0,0801388	0,2427990	0,3750398	0,3563576	0,3243126	0,2964056	0,6100958	0,0277443	0,6909916	0,6952232	0,8166046	0,3727798	0,6200749	0,6534859	0,7455170	0,6824141	0,6219917	0,4188795	0,6639710	0,2464485
340	0,5288695	0,6060648	0,6035624	0,2751862	0,3533356	0,7661539	0,6415620	0,4262080	0,3151647	0,3084484	0,5069447	0,4112202	0,0845410	0,2519413	0,4536107	0,3831655	0,3241863	0,3046423	0,6648721	0,0405162	0,7453865	0,7555917	0,6372499	0,3506718	0,5277034	0,6501661	0,7219276	0,6821266	0,6664829	0,4142359	0,6701417	0,2006636
360	0,5580079	0,5478439	0,5902254	0,2498691	0,3496222	0,6514284	0,6982853	0,3803849	0,2883205	0,3491687	0,4174155	0,3850974	0,0895550	0,2787751	0,3612564	0,4584361	0,3136108	0,2747181	0,6827465	0,0527139	0,7494373	0,7680955	0,6997375	0,3263877	0,5387473	0,6398272	0,7323857	0,6642192	0,7192430	0,4778324	0,6799105	0,2782694
380	0,5744989	0,7609614	0,6951820	0,2395026	0,2205726	0,6654191	0,7148393	0,4274114	0,2863208	0,3898720	0,4628905	0,4234767	0,0889632	0,2243946	0,3220940	0,3327223	0,3231433	0,2660589	0,6355002	0,0309919	0,5734647	0,6572746	0,7414015	0,4281175	0,7189361	0,7682239	0,7854939	0,5759888	0,7882092	0,5065096	0,6721905	0,3328765
400	0,5790290	0,6154470	0,7920622	0,2380924	0,2867243	0,6504555	0,9954227	0,4676774	0,2714707	0,3610425	0,4470034	0,3746722	0,1047444	0,1419840	0,2741477	0,4145492	0,2691911	0,3266614	0,7175817	0,0543755	0,5187051	0,7210856	0,6894988	0,4007829	0,6298749	0,6272771	0,6821040	0,7024900	0,7674951	0,4348231	0,6907583	0,3395976
420	0,4813637	0,7091361	0,8034388	0,1686385	0,4415522	0,5763314	0,6524654	0,4293218	0,2861192	0,3555261	0,5176365	0,4154927	0,1047987	0,2014602	0,3489360	0,3535710	0,2759911	0,2801373	0,6549693	0,0816692	0,7113428	0,8085723	0,6323195	0,3581848	0,6892760	0,7503955	0,6924997	0,6731265	0,6319412	0,5289324	0,7082650	0,2890557
440	0,5222517	0,6218733	0,7844885	0,2490216	0,3391455	0,6343721	0,7578542	0,4147626	0,3298555	0,4540238	0,4651547	0,3699605	0,0777968	0,2236813	0,2937278	0,4132281	0,2860745	0,2537284	0,7131030	0,0844830	0,6714890	0,7220288	0,6353651	0,4800972	0,6106280	0,7207415	0,7402863	0,7587924	0,7116029	0,5605148	0,6591620	0,3058413
460	0,5734867	0,6208341	0,8013535	0,2324670	0,2522215	0,6455351	0,9727060	0,3183338	0,3297236	0,3965602	0,5023261	0,3118093	0,0554156	0,1890775	0,2794058	0,3713600	0,2498611	0,2836326	0,6682108	0,0396431	0,7488357	0,7982258	0,7170530	0,3937028	0,5395664	0,8260391	0,7430141	0,5534585	0,7217886	0,4118496	0,6485200	0,2712909
480	0,5348580	0,6089004	0,7486629	0,2546496	0,3272570	0,8221561	0,7380965	0,4007425	0,2468830	0,3956675	0,4851335	0,3156802	0,1024248	0,2236901	0,2605819	0,4461860	0,4611877	0,2644852	0,7701327	0,0855957	0,6546631	0,7199794	0,6991742	0,2978125	0,7234769	0,6827299	0,7048614	0,6658471	0,7305639	0,4990593	0,8444356	0,2556596
500	0,4707557	0,6855927	0,6598993	0,2143455	0,3303219	0,6309907	0,6139714	0,3598785	0,2639402	0,3166785	0,5311064	0,3563167	0,0961843	0,2484124	0,3103831	0,3516809	0,3129764	0,3281201	0,6922327	0,0412642	0,7151597	0,8789243	0,5913309	0,3646777	0,6911921	0,7239872	0,8095286	0,6555997	0,6873407	0,5479972	0,6387138	0,2364599
520	0,5790717	0,6758408	0,7688170	0,2235698	0,3344390	0,7706462	0,6871515	0,4581877	0,2399558	0,3772172	0,4688994	0,4305820	0,0663479	0,2674622	0,3772027	0,4237445	0,2987804	0,2640835	0,6918544	0,0517742	0,6958783	0,6736632	0,5969776	0,4064288	0,6325065	0,5968081	0,6699987	0,6858641	0,7268010	0,6147967	0,6885947	0,1977288
540	0,5672889	0,7005163	0,6461409	0,2713905	0,2834019	0,6655597	0,8349629	0,3418832	0,2709390	0,4678375	0,4256876	0,4155341	0,0760900	0,1950417	0,3166298	0,3968752	0,2967689	0,2241648	0,6186819	0,0357916	0,7983012	0,6704451	0,6149486	0,4601846	0,5291597	0,6111859	0,6877313	0,6184778	0,5446782	0,5149798	0,7240579	0,1956076
560	0,5139150	0,6476785	0,6368496	0,2383734	0,3386662	0,5540004	0,7592715	0,4022046	0,2476416	0,3391439	0,4543036	0,3751646	0,0724689	0,1844043	0,3415225	0,4906123	0,3157951	0,3155999	0,7298277	0,0480017	0,6910697	0,7907952	0,6360757	0,4987358	0,6136789	0,6624059	0,6762794	0,6867504	0,6772408	0,5068503	0,7890295	0,2099254
580	0,4921821	0,6880909	0,7638760	0,2268244	0,2734610	0,6729774	0,6801454	0,4486498	0,3059049	0,3364512	0,5409480	0,4756823	0,0583119	0,3216633	0,2946437	0,3568237	0,2801048	0,2119365	0,6648079	0,0348456	0,7856009	0,8004883	0,6489840	0,4393453	0,6658575	0,7572188	0,6475660	0,6768808	0,6490614	0,3768075	0,6830445	0,2729976
600	0,5472760	0,5969648	0,6614958	0,2271733	0,2983507	0,6398402	0,7302956	0,3427096	0,3262465	0,3381899	0,6034585	0,4660104	0,0724738	0,3835095	0,3226115	0,3998734	0,1948180	0,1826452	0,7497794	0,1317982	0,8412630	0,7170908	0,7032929	0,3525927	0,6618584	0,6460388	0,6507988	0,5228121	0,6080232	0,5210511	0,7201468	0,3052749
620	0,5011161	0,6040521	0,8534145	0,1874360	0,2845807	0,5296572	0,7351007	0,3329385	0,3573437	0,3294987	0,4324268	0,4636729	0,0791233	0,4169091	0,4314798	0,3665137	0,1332419	0,1862593	0,6737715	0,0206891	0,7730707	0,6719497	0,6001961	0,3941530	0,6901618	0,6876372	0,6776556	0,5255041	0,6864602	0,4872236	0,8324726	0,2458857
640	0,4783586	0,7128824	0,6341070	0,1622704	0,2824573	0,6409213	0,6008904	0,4105544	0,3157528	0,3451308	0,5802293	0,3626221	0,0485314	0,3571863	0,2911882	0,4507773	0,2013405	0,1781045	0,6801345	0,0385232	0,7565892	0,6349827	0,6581919	0,2292441	0,5578443	0,8035087	0,8976728	0,5522489	0,6832344	0,4850638	0,7082872	0,2255748
660	0,4389680	0,5875104	0,6926934	0,1384290	0,2444766	0,5919060	0,6599787	0,5337377	0,2709875	0,3940136	0,3828157	0,3844181	0,0626234	0,4083359	0,3378008	0,3477938	0,2218851	0,1977790	0,6039256	0,0760842	0,7557172	0,6786998	0,6748635	0,2764004	0,5397526	0,6384189	0,6885089	0,5827252	0,6725812	0,4963663	0,7710833	0,3303145
680	0,5861110	0,6452880	0,7242975	0,1463113	0,2938011	0,6159638	0,6227038	0,4041631	0,3676777	0,3528570	0,4674295	0,4150832	0,0784193	0,4481176	0,4389304	0,4791319	0,2483684	0,1858426	0,6736536	0,0320042	0,5657840	0,6481461	0,5447190	0,2689982	0,5042374	0,7064563	0,7950844	0,5632985	0,6709020	0,4928847	0,6639821	0,2721246
700	0,4811005	0,7637774	0,7929102	0,1737552	0,2524176	0,6991867	0,6365771	0,4246100	0,3063385	0,4538762	0,3902084	0,3832334	0,0838440	0,4566982	0,4169212	0,4014886	0,2861287	0,2620238	0,7709709	0,0904249	0,6614823	0,8144447	0,6607074	0,2401661	0,5605237	0,6590539	0,7679219	0,4547690	0,6969457	0,5826956	0,7378180	0,2250684
720	0,6014633	0,6696494	0,7255693	0,1756779	0,2954185	0,6294359	0,6756769	0,4055909	0,2621046	0,4626758	0,4252190	0,3609782	0,0554632	0,3977628	0,3085822	0,4005121	0,2985373	0,2804582	0,6900700	0,0233345	0,7039014	0,6146725	0,7822202	0,2728925	0,5390631	0,6567509	0,8265436	0,5826422	0,7654385	0,5836907	0,7185177	0,2263605
740	0,6682541	0,6318758	0,7139780	0,1365434	0,2627645	0,7415060	0,6846830	0,3704102	0,2815650	0,3364946	0,5081290	0,3237389	0,0719396	0,4453302	0,3601631	0,2960321	0,2306912	0,3589705	0,7212499	0,0510242	0,7006476	0,8538580	0,7154991	0,2102485	0,5777626	0,6689390	0,7218385	0,6732370	0,6843674	0,4718404	0,6003586	0,2893086
760	0,6118248	0,5709578	0,5979608	0,2484951	0,2889669	0,6687848	0,8510731	0,4203427	0,2867832	0,3835645	0,5889715	0,3772898	0,0918714	0,5109479	0,3242416	0,3362369	0,2180675	0,2326066	0,6390049	0,0311842	0,7613287	0,7318948	0,5968062	0,2649746	0,6094342	0,7840398	0,7118139	0,5042611	0,7383110	0,6290258	0,6487783	0,3119389
780	0,5923979	0,6308271	0,6033177	0,1741666	0,3313593	0,6465538	0,7233128	0,4482137	0,2811984	0,3568702	0,5227603	0,3655794	0,1071401	0,3916430	0,3803978	0,3418186	0,2392069	0,2100949	0,7118189	0,0264354	0,6595403	0,6827649	0,6824329	0,2196972	0,5317297	0,7443042	0,7825333	0,5076685	0,7046944	0,4311192	0,6902978	0,2395551
800	0,5177921	0,6373798	0,8443541	0,1703658	0,2818044	0,6259706	0,7308534	0,4697265	0,3424605	0,3746122	0,5272896	0,3594179	0,0852772	0,4934310	0,4212828	0,3534273	0,1938567	0,1986335	0,7306575	0,0221221	0,5492830	0,8068293	0,6151994	0,2030073	0,5267198	0,6296739	0,8497468	0,5487604	0,7296422	0,4602080	0,7736328	0,1891276
820	0,4990435	0,6466047	0,7406119	0,2073638	0,2308908	0,7840179	0,7130390	0,4280307	0,3361877	0,2530122	0,3693940	0,3328705	0,0721026	0,4710589	0,4083440	0,4674103	0,2306722	0,1787383	0,7119427	0,0338291	0,6676614	0,7158110	0,5730163	0,1597217	0,5049540	0,6436423	0,7100581	0,5083273	0,7566850	0,4415703	0,7116505	0,2724708
840	0,5108778	0,6984030	0,6125593	0,1264366	0,2699478	0,6250217	0,7680103	0,5040103	0,3553421	0,3099114	0,4627460	0,5010850	0,0718668	0,5430147	0,3317690	0,4989168	0,2103719	0,2031396	0,7228370	0,0700653	0,6964748	0,5855500	0,4969910	0,2040272	0,6249890	0,7746161	0,7911744	0,4396110	0,6560755	0,5708328	0,8032350	0,3245928
860	0,5515917	0,6253082	0,7212028	0,1299899	0,2425893	0,7139858	0,7651391	0,4518715	0,4433760	0,3831436	0,4544796	0,3711406	0,0591544	0,5035696	0,4073054	0,3680313	0,1772412	0,2237042	0,6072760	0,0353687	0,7563260	0,6996148	0,5790998	0,1831570	0,5810136	0,5491291	0,6608397	0,4440365	0,6102408	0,5597053	0,7136566	0,2408844
880	0,5368925	0,7030361	0,7150227	0,1519862	0,3028003	0,6839268	0,5793702	0,5109571	0,3054616	0,4097109	0,4753818	0,4340027	0,1064390	0,3559725	0,3319891	0,4617305	0,1938636	0,2003273	0,6602096	0,0541240	0,6731000	0,5559672	0,6039927	0,2675609	0,5534838	0,9167209	0,7472290	0,4821433	0,6049593	0,5070668	0,7698632	0,3555437
900	0,4949501	0,5651291	0,7223565	0,1329055	0,3007954	0,6278290	0,7769213	0,3157928	0,3090888	0,3370794	0,4306176	0,2874245	0,0991732	0,4740177	0,3325051	0,4360213	0,1807621	0,2595170	0,7007990	0,0623937	0,7156787	0,6140795	0,7709499	0,2955994	0,5595134	0,6922097	0,8234168	0,5889109	0,6179392	0,4822441	0,7555327	0,2715254
920	0,5387489	0,6408963	0,7347129	0,1864457	0,2650510	0,6137430	0,7123839	0,4575984	0,4177780	0,2945374	0,3997357	0,3378923	0,0606302	0,4549403	0,3204608	0,4383987	0,1857339	0,2327215	0,6859848	0,0381695	0,7310596	0,6247424	0,6566795	0,2816326	0,5108132	0,7259487	0,7025269	0,5411656	0,7090895	0,5455303	0,5954224	0,2326058
940	0,4950774	0,7614989	0,7723209	0,1442672	0,2260333	0,6057930	0,6250633	0,4492396	0,3126030	0,3901862	0,4452834	0,4150833	0,0758556	0,3857922	0,3414467	0,4909118	0,2600681	0,2441508	0,6566103	0,0176589	0,6747491	0,7596057	0,4773302	0,2696498	0,4669121	0,7888663	0,6905514	0,5781780	0,6542875	0,4497075	0,7324121	0,2761766
960	0,5557925	0,5960108	0,5820080	0,1095129	0,2343640	0,7174102	0,8308786	0,4104965	0,2537484	0,3690580	0,4569482	0,3986243	0,1032013	0,3391486	0,3594498	0,4685882	0,2033344	0,2761497	0,7207925	0,0300077	0,5771186	0,6679951	0,7147804	0,2822227	0,5781734	0,7046404	0,9098888	0,5312260	0,7175259	0,4479888	0,8911367	0,2538540
980	0,5529688	0,7176019	0,7552900	0,1667726	0,2937835	0,8176543	0,7042850	0,3800726	0,3715684	0,3220623	0,5585167	0,3401615	0,0424084	0,2875790	0,2936597	0,4421851	0,2349869	0,2578447	0,7410929	0,0391072	0,8148452	0,6677731	0,6196622	0,2469536	0,6420619	0,6375628	0,5555732	0,5308112	0,8828327	0,4835194	0,8447330	0,2897086
1000	0,5704830	0,5954388	0,8251423	0,1354269	0,2998368	0,7345225	0,6764770	0,3543853	0,3974122	0,3393900	0,5335609	0,3408396	0,0620977	0,3526388	0,3933588	0,4059610	0,2171863	0,2040983	0,7908595	0,0648192	0,5659174	0,5653283	0,5407260	0,3118639	0,6052415	0,6456419	0,7007885	0,5153124	0,7739325	0,5139861	0,7230862	0,2785456
1020	0,4721548	0,6474367	0,6994809	0,1670848	0,2938160	0,7382109	0,7146106	0,4005724	0,2643052	0,4297879	0,5126363	0,3073061	0,0691653	0,3894020	0,3294930	0,3897931	0,1662303	0,2243805	0,7156263	0,0402965	0,5982288	0,6701899	0,6055014	0,2276771	0,6749559	0,5730317	0,7369680	0,5420977	0,7402610	0,4473555	0,5840600	0,2545907
1040	0,5540663	0,6828487	0,7274745	0,1273321	0,2450401	0,7801639	0,7791932	0,3589547	0,2781711	0,3962398	0,4667754	0,4039088	0,0711573	0,5144737	0,3120161	0,3559377	0,2439977	0,2430768	0,7473900	0,0712396	0,6871391	0,7068723	0,6274607	0,3099991	0,6043273	0,7004011	0,6278584	0,6932787	0,8099718	0,5525531	0,7475128	0,2507255
1060	0,5719474	0,6375287	0,6991887	0,2084793	0,3683078	0,7176007	0,6676422	0,3886068	0,2023519	0,4259618	0,5370785	0,5443044	0,1117532	0,4079328	0,4094068	0,4701727	0,2867926	0,2598508	0,6023793	0,0840964	0,7055909	0,6551351	0,6801878	0,2012836	0,5866460	0,7032378	0,7784023	0,5078272	0,6695059	0,5906734	0,8391775	0,3812893
1080	0,5667129	0,6971553	0,6566797	0,1438597	0,2917043	0,6879602	0,6404481	0,3494567	0,2876735	0,3558695	0,4526358	0,4592615	0,0667904	0,4246271	0,3334315	0,3997539	0,2213274	0,1971222	0,6628566	0,0465159	0,5927135	0,5137284	0,5088158	0,2479180	0,6374072	0,7023222	0,6591613	0,6408210	0,6441908	0,5060352	0,7495962	0,3307174
1100	0,5492066	0,6267318	0,6183336	0,1619005	0,2852179	0,6672461	0,8549488	0,3733361	0,2513536	0,3265054	0,4636675	0,3550554	0,0773158	0,3559077	0,4097303	0,3689261	0,2349420	0,2208476	0,7925337	0,0294007	0,6201331	0,7622779	0,6059259	0,1929804	0,7262652	0,6023198	0,7894551	0,5048464	0,7058896	0,5570400	0,6251142	0,3383658

0	0,0056431	0,5134226	0,0439774	0,0346696	0,2355915	0,4519885	0,8624886	0,4148041	0,3676648	0,4469915	0,2670239	0,4067241	0,1374829	0,3957247	0,4744853	0,3607468	0,1925494	0,1661833	0,7655030	0,0573249	0,7352713	0,0309077	0,0662929	0,2604755	0,7255077	0,0513668	0,7922846	0,5996284	0,9600737	0,0014714	0,8141578	0,3245788
20	0,0139524	0,4554097	0,0254333	0,0175267	0,1281327	0,4810956	0,6344860	0,4709888	0,3369921	0,4805036	0,2335863	0,5623379	0,0079872	0,4403137	0,4370290	0,3671540	0,2062686	0,2201220	0,6289574	0,0617059	0,6670022	0,0579596	0,0208127	0,2230526	0,5877807	0,0457279	0,6680091	0,4451830	0,6800147	0,3075619	0,6901057	0,2780293
40	0,0111059	0,4050176	0,0380067	0,0233804	0,1538238	0,4761107	0,7575127	0,4051810	0,3549419	0,4744660	0,3100099	0,4775528	0,0000348	0,3482178	0,3549695	0,3514737	0,2490842	0,1686781	0,6544269	0,0266971	0,8027213	0,1214719	0,0435521	0,2675124	0,6810847	0,0526610	0,6734188	0,6209890	0,6755830	0,3474950	0,6795851	0,3538150
60	0,0050789	0,4366676	0,0448522	0,0233985	0,1705578	0,5424589	0,7621083	0,4452905	0,2785988	0,3089035	0,2810788	0,5088478	0,0000000	0,4713588	0,4345813	0,4206147	0,2886448	0,2181061	0,7775803	0,0355569	0,8183778	0,1443162	0,0245275	0,2441470	0,6649620	0,0597397	0,6884647	0,6084592	0,6533400	0,4347982	0,6385019	0,2500284
80	0,0104527	0,4370126	0,0362521	0,0383283	0,1264137	0,5051490	0,8693352	0,4752288	0,2734437	0,3849985	0,2331389	0,6235123	0,0000000	0,4063162	0,4025107	0,4708777	0,2420272	0,2692118	0,6766714	0,0522757	0,7388832	0,1710919	0,0329028	0,3422902	0,5881903	0,0462923	0,5678432	0,6681304	0,6028088	0,4762233	0,7052480	0,2379173
100	0,0113914	0,4455364	0,0143379	0,0205828	0,0898198	0,4856663	0,7072519	0,5611488	0,2737319	0,3817567	0,2592991	0,4379776	0,0000000	0,3114295	0,3938758	0,3955315	0,2902540	0,2051897	0,6596481	0,0355549	0,6960849	0,1623225	0,0459647	0,2770138	0,6027373	0,0632594	0,8459962	0,6306945	0,8131537	0,4997009	0,7780276	0,4076479
120	0,0016392	0,5255546	0,0301323	0,0259798	0,1570184	0,4192438	0,7217941	0,3315164	0,3041442	0,3926273	0,2065219	0,4786713	0,0014433	0,3408159	0,3724242	0,3658141	0,2364676	0,1947167	0,6528138	0,0170665	0,7349572	0,1854571	0,0496300	0,3010850	0,6142011	0,0234340	0,6528340	0,5610977	0,6950519	0,5014965	0,8776416	0,2629556
140	0,0033695	0,4412129	0,0410598	0,0218930	0,1713183	0,4351800	0,7129135	0,4178925	0,2867428	0,4351174	0,2392007	0,5732628	0,0001489	0,3535366	0,4258680	0,4437529	0,2714078	0,1951085	0,8282413	0,0511148	0,6774923	0,1126905	0,0618664	0,2894498	0,6588889	0,0335398	0,8858750	0,5966454	0,6351974	0,5886513	0,5826460	0,3081745
160	0,0027459	0,3948317	0,0254246	0,0247158	0,1309265	0,5313897	0,7231395	0,4429956	0,3217787	0,3591358	0,1975322	0,4751057	0,0000237	0,4008524	0,4783256	0,3537846	0,2141809	0,2287390	0,7168724	0,0583960	0,7063687	0,1619987	0,0703040	0,2698344	0,5796321	0,0532511	0,7481089	0,5660096	0,6143263	0,6946805	0,6884001	0,3260400
180	0,0136611	0,4090953	0,0227979	0,0388788	0,1583104	0,4138095	0,7803653	0,4519409	0,3788066	0,3823908	0,2246172	0,5911391	0,0005228	0,4068762	0,3471719	0,4292511	0,1817743	0,2155761	0,7214600	0,0448127	0,6730401	0,1835211	0,0409745	0,2389168	0,6690642	0,0489883	0,7149996	0,5932287	0,6337460	0,5414811	0,6647383	0,3027612
200	0,0237080	0,5143879	0,0163096	0,0296154	0,1079858	0,4647273	0,6628200	0,4400224	0,2818551	0,3641517	0,2051895	0,5400661	0,0000410	0,3585992	0,4682877	0,3129703	0,1872029	0,2113547	0,6477308	0,0332515	0,6477256	0,1388036	0,0216274	0,2168590	0,6078145	0,0406348	0,7021749	0,7153709	0,6428024	0,5569255	0,7590730	0,2631251
220	0,0164822	0,6318220	0,0118761	0,0215206	0,1077177	0,4813400	0,7103309	0,4066591	0,3512641	0,4234805	0,1488298	0,6057196	0,0000000	0,3264853	0,3949226	0,3572584	0,2018332	0,1833000	0,6234713	0,0598036	0,6109280	0,1257090	0,0316096	0,2596231	0,6838609	0,0282412	0,8238089	0,6681590	0,7297165	0,5412942	0,7342837	0,2751534
240	0,0061744	0,4094379	0,0377810	0,0226111	0,0902994	0,4635027	0,7739446	0,4254264	0,3076416	0,3665031	0,1858791	0,5360289	0,0003444	0,3805906	0,3904934	0,3893468	0,1762909	0,2672159	0,5909754	0,0490356	0,7345358	0,2000041	0,0284017	0,2580466	0,6338763	0,0308312	0,6292694	0,5590694	0,6696211	0,5585943	0,7095336	0,2185035
260	0,0080547	0,4439877	0,0319468	0,0149680	0,0833567	0,5591213	0,7867499	0,3864287	0,2959534	0,4052254	0,1854156	0,5243677	0,0002337	0,3402943	0,4146507	0,2896923	0,2133819	0,2309910	0,5834055	0,0271500	0,7323684	0,2107036	0,0304513	0,2234262	0,5651097	0,0717187	0,7321544	0,5549934	0,7126239	0,5696117	0,8028254	0,2446566
280	0,0124606	0,4312712	0,0221062	0,0223776	0,0877367	0,4878782	0,6793702	0,3701520	0,3892137	0,3050133	0,2492598	0,5158776	0,0010695	0,3206830	0,3982924	0,3857748	0,2490080	0,2643836	0,6769682	0,0514222	0,7080177	0,1738193	0,0441738	0,1894054	0,6070143	0,0885334	0,6835459	0,5749538	0,6674477	0,5463705	0,7720959	0,2633380
300	0,0441206	0,3454594	0,0210163	0,0200138	0,1080142	0,3904882	0,7258733	0,3469017	0,2685181	0,3372039	0,3309927	0,4813593	0,0001815	0,3434424	0,4475543	0,3647225	0,2272131	0,2357085	0,6460421	0,0417095	0,8032710	0,2091951	0,0485543	0,2277645	0,6815357	0,0559428	0,5594209	0,4760927	0,7199101	0,5579640	0,7432407	0,2884511
