"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
20	0,3645808	0,2907755	0,1501689	0,3973785	0,5323970	0,7906672	0,1768482	0,4674002	0,8742004	0,9542948	0,6424721	1,0350107	0,1985053	0,6138818	0,7002304	0,9450784	0,7593165	0,7468352	0,5915146	0,1167869	0,3286339	0,0972495	0,9292466	0,1728738	0,6240499	0,6868927	0,6813486	0,8099740	0,0622846	0,0217005	0,2284858	0,4132473
40	0,3635460	0,2440357	0,1015253	0,3829254	0,6065136	0,7509429	0,1920278	0,3406879	0,8843405	0,9961212	0,6280725	1,0650618	0,2020007	0,6250241	0,6713931	0,9427185	0,7791956	0,8425204	0,5938546	0,1945897	0,3058839	0,1282702	0,8626229	0,1845081	0,4305317	0,8107323	0,7371474	0,7597106	0,0353292	0,0130898	0,2749053	0,3934954
60	0,3047622	0,2170010	0,0687958	0,3846282	0,7646950	0,7578206	0,2475066	0,2461945	0,9110685	1,0203175	0,6123965	1,0356625	0,2148460	0,6208348	0,6872140	0,8968400	0,8523079	0,9040737	0,6055964	0,2267680	0,3387691	0,1579880	0,8826006	0,2374512	0,2827851	0,9002759	0,7893868	0,7413461	0,0264258	0,0089235	0,2601694	0,4340507
80	0,3344273	0,2132345	0,0460537	0,4039282	0,7624060	0,7313959	0,2529522	0,1907755	0,9612497	1,0746739	0,5603490	0,9936275	0,2066422	0,6056035	0,7368485	0,9369754	0,8560408	0,9176762	0,6341434	0,2730303	0,3480255	0,1706916	0,8230534	0,2676652	0,2569228	1,0374403	0,7855335	0,7522946	0,0198089	0,0061908	0,2795889	0,4869196
100	0,2925585	0,2151756	0,0620554	0,3786326	0,8106952	0,7049429	0,2895857	0,1483154	0,9404585	1,0133736	0,5845176	1,0828129	0,2405757	0,6328084	0,7529533	0,9409566	0,8996615	0,9504135	0,6953999	0,3655882	0,3749113	0,1191166	0,8667329	0,3656217	0,2240698	0,9540777	0,8285346	0,8088993	0,0122827	0,0064845	0,2883616	0,5201238
120	0,2956010	0,2183346	0,0789601	0,3454760	0,8153369	0,5973215	0,2649166	0,1630356	0,9816158	1,0150036	0,5730379	1,0643149	0,2518121	0,6203003	0,7119312	0,9728226	0,9158286	0,9939690	0,6853225	0,3965287	0,3837459	0,1614352	0,8328796	0,4767043	0,1817198	1,0553292	0,8218060	0,8698277	0,0096134	0,0022182	0,3245414	0,4946084
140	0,2912331	0,2622988	0,0806172	0,3236701	0,8280422	0,5723986	0,2735941	0,1642905	0,9358106	0,9585319	0,5443113	1,0571497	0,2337918	0,6702749	0,7686075	0,8387184	0,9877568	1,0263463	0,7015297	0,4055960	0,3629561	0,1729909	0,8724293	0,5662123	0,1956576	0,9871661	0,8548806	0,8300712	0,0170487	0,0011139	0,2987080	0,4859442
160	0,3090391	0,2389917	0,0775142	0,3053346	0,8554418	0,5718974	0,2686251	0,1708957	0,9540931	0,9733784	0,5019894	1,0455581	0,2832256	0,6889487	0,7732481	0,8442925	0,9954472	1,0025412	0,6798665	0,3943796	0,3648209	0,1942320	0,8157105	0,5887908	0,1832072	1,0492004	0,9476530	0,8761250	0,0167507	0,0013763	0,3153819	0,5444556
180	0,2783119	0,2352727	0,0912026	0,2783362	0,8593159	0,5720439	0,2909150	0,1471533	1,0016567	0,9693021	0,5188303	1,0330608	0,3058832	0,7261754	0,7421460	0,8550038	1,0078246	0,9908945	0,6438400	0,4157614	0,3486669	0,2210656	0,8189082	0,6048786	0,1784012	1,0735812	0,9512328	0,9039065	0,0141391	0,0023593	0,3140718	0,5302025
200	0,2970042	0,2186728	0,0907673	0,2969854	0,8779259	0,5961473	0,2920555	0,1328133	0,9660591	0,9640754	0,5503735	1,0082930	0,3151020	0,6930827	0,7601698	0,9255314	1,0165126	1,0374904	0,6754892	0,4632276	0,3542393	0,2357285	0,8658617	0,6548628	0,1956645	1,0040536	0,9317436	0,8738425	0,0118752	0,0041071	0,2919502	0,6521862
220	0,2618073	0,2187549	0,0803591	0,3295988	0,9100639	0,5329804	0,3032938	0,1384072	0,9511505	0,9873848	0,5294331	1,0298351	0,3088627	0,6737254	0,7064994	0,8588822	0,9906395	1,0686999	0,6736234	0,4857943	0,3384485	0,2388715	0,8712493	0,6152018	0,2194410	1,0556164	0,9478119	0,9317656	0,0195328	0,0029841	0,2694708	0,6009363
240	0,2338095	0,2340509	0,0672232	0,3886892	0,9252388	0,5393453	0,2987619	0,1492307	1,0171094	1,0250576	0,5689628	0,9905100	0,2993211	0,6824044	0,6576467	0,8537455	1,0056327	1,0707970	0,6700761	0,5204259	0,3310653	0,2210735	0,8209228	0,6369711	0,2386877	1,0591224	0,9567537	0,9387830	0,0176690	0,0014372	0,2667892	0,5891697
260	0,2286480	0,2357178	0,0972688	0,3289273	0,9676759	0,5324665	0,3412943	0,1233356	1,0706662	0,9854391	0,5688308	0,9614960	0,3234349	0,7296041	0,6542502	0,8254455	1,0084682	0,9902050	0,6991985	0,5379242	0,2909130	0,2906382	0,8818085	0,6844553	0,2190134	1,0723929	0,9642734	0,8910923	0,0092848	0,0002946	0,2803679	0,6078561
280	0,2214320	0,2031505	0,1057080	0,3394094	0,9594207	0,5124855	0,3700009	0,1133600	1,0373982	1,0362371	0,5719973	0,9954858	0,3337536	0,7426848	0,6119509	0,9285009	0,9745928	0,9437033	0,6768576	0,5549034	0,2625522	0,2622974	0,8550003	0,7174966	0,2321613	1,0291119	0,9004916	0,9051668	0,0158425	0,0000699	0,2928616	0,6383029
300	0,1913994	0,2199124	0,0939593	0,3101129	0,8818264	0,4857189	0,3760210	0,1476597	1,0493061	1,0170146	0,5572147	1,0265003	0,3112494	0,7190677	0,6202512	0,9480446	1,0112108	0,9633973	0,6705240	0,6078910	0,2330432	0,2698559	0,8884431	0,7290710	0,1939456	1,0579004	0,9660118	0,8617823	0,0193709	0,0003045	0,2468793	0,6240692
320	0,1945620	0,2483031	0,1267596	0,2527189	0,8895438	0,4441569	0,3679420	0,1563353	1,0174159	1,0054976	0,5308420	1,0209879	0,3163666	0,7251095	0,6139765	0,9746325	0,9951322	0,9937504	0,6760997	0,6548780	0,2788837	0,2385934	0,8529564	0,6991732	0,1723098	1,0246734	0,9859965	0,9044260	0,0122115	0,0004262	0,2808279	0,6258836
340	0,2686147	0,2733618	0,1581851	0,2557416	0,9369600	0,4674669	0,3749934	0,1611361	1,0597970	0,9941356	0,5737901	0,9888322	0,3131984	0,7129150	0,6841320	0,9586556	1,0211610	0,9829236	0,7260894	0,6256486	0,2245283	0,2238186	0,8090862	0,6945254	0,1735997	1,0251281	0,9784813	0,9008922	0,0182417	0,0005809	0,2418256	0,6581195
360	0,2634188	0,2287656	0,0945883	0,2520744	0,8678998	0,4764481	0,3651830	0,1648452	1,0448050	1,0301368	0,5491030	1,0302837	0,3424060	0,6887322	0,6929581	0,9309938	1,0391429	0,9301018	0,7417717	0,6373432	0,2781320	0,1836990	0,8210568	0,7404182	0,1794078	0,9768034	0,9365186	0,8951004	0,0154637	0,0000000	0,2288861	0,6744474
380	0,2172901	0,2188818	0,0694951	0,2691899	0,8804045	0,5440968	0,3543840	0,1813588	1,0554947	1,0199374	0,5497873	1,0881173	0,3580117	0,7435842	0,6301419	0,9635381	1,0376653	0,9323262	0,7248442	0,6128117	0,2783099	0,2025236	0,8439674	0,7797401	0,1836454	0,9484586	0,9654469	0,9863077	0,0313184	0,0010121	0,2457424	0,6600328
400	0,2355203	0,2171179	0,0768565	0,2660171	0,8770571	0,5293444	0,3424020	0,1888721	1,0219835	1,0071707	0,5468930	1,0128815	0,3943297	0,7784695	0,6677654	0,9140374	1,0457602	0,9282029	0,7262810	0,6546126	0,2705480	0,2105873	0,8319390	0,8793087	0,2137924	0,9914967	0,9142077	0,9619471	0,0349476	0,0000823	0,3007979	0,6506832
420	0,2554083	0,2329313	0,0718890	0,2765228	0,9175175	0,5126271	0,3130229	0,1743097	1,0360341	0,9866301	0,5815228	0,9780901	0,3965578	0,8018005	0,7491356	0,9414291	0,9990595	0,9713399	0,6718493	0,7052541	0,2464530	0,1784936	0,8340660	0,8331275	0,2164805	1,0248556	0,9251642	0,9699760	0,0278291	0,0001984	0,2740808	0,6620204
440	0,2494210	0,2175453	0,0688696	0,2269226	0,8834082	0,4604412	0,3242286	0,1825284	0,9918873	1,0323746	0,5575759	0,9360509	0,4008630	0,7778759	0,7135063	0,8943568	1,0053248	0,9913308	0,7349816	0,6833531	0,2080102	0,1883108	0,8119944	0,8061595	0,2045411	1,0601556	0,9293453	1,0156497	0,0400107	0,0000000	0,2721430	0,7168696
460	0,2657632	0,2294527	0,0744359	0,2432401	0,9434727	0,4856126	0,3075473	0,1712277	0,9201177	1,0321079	0,5829065	0,9068955	0,4153448	0,8067863	0,7204249	0,9358280	0,9802258	1,0375145	0,7162721	0,6005933	0,2355981	0,1867174	0,7620564	0,7753952	0,2025315	1,0547389	0,9092936	0,9200959	0,0511505	0,0001691	0,2605474	0,6600016
480	0,2383664	0,2046509	0,0996075	0,2296896	0,9062093	0,4839613	0,3371917	0,1758827	0,8756646	0,9911257	0,5472651	0,8960828	0,4040912	0,7915222	0,6786178	0,8460272	0,9965460	1,0095093	0,6456613	0,5418111	0,2263724	0,2125812	0,7655487	0,7645673	0,1835517	1,0447992	0,9834738	1,0101336	0,0526504	0,0006455	0,2456274	0,6214360
500	0,2812076	0,1839069	0,1378581	0,2555954	0,9506393	0,5256927	0,3639778	0,1656964	0,8779642	1,0097059	0,5526875	0,8560320	0,4075547	0,7613722	0,7300860	0,8698809	1,0961363	0,9814951	0,6254376	0,5012683	0,2422325	0,2290831	0,7338929	0,7783644	0,1697178	1,0324748	0,9997306	0,9866435	0,0476098	0,0012814	0,2769962	0,6277402
520	0,2650822	0,1851034	0,1000212	0,2822884	0,8740654	0,4968274	0,4007650	0,1823182	0,9280446	1,0435713	0,5473256	0,9089006	0,4085078	0,7204507	0,6985109	0,8633846	1,0826437	0,9914059	0,6835743	0,4859029	0,2204355	0,2304763	0,7381956	0,7283895	0,1607309	1,0154677	0,9525521	0,9579512	0,0345891	0,0013619	0,2780680	0,6660132
540	0,2010435	0,2291999	0,0681013	0,2984871	0,8227653	0,5054084	0,4006797	0,2006446	0,9451515	1,0595397	0,5239740	0,9260853	0,4056771	0,7193481	0,6529850	0,8658057	1,0473522	0,9922855	0,7158750	0,5223261	0,2109908	0,2073714	0,7339222	0,6842436	0,1579764	0,9368663	0,9653202	0,9743531	0,0473882	0,0005027	0,2842184	0,7078415
560	0,1723233	0,2238095	0,0855450	0,3123244	0,8469215	0,4768370	0,3900295	0,2056008	0,9329489	1,0803904	0,5141312	0,9551553	0,4132531	0,7908512	0,6057914	0,8335156	1,0766476	0,9466885	0,6663575	0,4854743	0,2285176	0,1633215	0,7258949	0,6866362	0,1885950	0,9841508	0,9429002	0,9714101	0,0306735	0,0008438	0,2984282	0,7047260
580	0,2167791	0,3272086	0,1896903	0,3068830	0,7458793	0,4773400	0,3831158	0,4116542	0,9793689	1,0636047	0,5354656	0,9794306	0,4028086	0,8563237	0,5745761	0,7752737	1,0860810	0,7759382	0,6550481	0,4811298	0,2085513	0,1740834	0,7897980	0,6705587	0,5399296	1,0419662	0,9099193	0,9880056	0,0958503	0,0133220	0,3037266	0,6575177
600	0,2793839	0,3594057	0,2453372	0,2962813	0,7267895	0,4929376	0,3814477	0,5467691	0,9697166	1,0729616	0,5456878	0,9828342	0,4391440	0,8032878	0,6062509	0,7675542	1,0100004	0,6950368	0,6583658	0,4567310	0,2583228	0,1658127	0,7705135	0,6309926	0,7166849	0,9158691	0,8230707	0,9582485	0,0852545	0,0295547	0,3200897	0,6988747
620	0,3170106	0,4107042	0,2717822	0,2453064	0,6589546	0,5011873	0,3893215	0,6281880	0,9701167	0,9829778	0,5530020	0,9871469	0,3763013	0,7858175	0,6594405	0,7627506	1,0395388	0,6637996	0,6279938	0,3981682	0,2370696	0,1772673	0,8111821	0,5690573	0,7565911	0,8738517	0,9179051	0,9928236	0,0612903	0,0341170	0,2717112	0,6422365
640	0,3840138	0,4054502	0,2507741	0,2781414	0,6644660	0,5769916	0,2978893	0,6202639	0,9068519	0,9496998	0,5691216	0,9495841	0,3708118	0,7174307	0,6902529	0,8827181	0,9775884	0,6435283	0,6301644	0,3516793	0,2167623	0,1800837	0,8428242	0,5184922	0,8991620	0,8429802	0,8273573	0,9904097	0,0761372	0,0328984	0,2285303	0,6773936
660	0,3951499	0,3819308	0,2417934	0,2717724	0,6495811	0,5826799	0,2834291	0,6441159	0,9428795	0,9238108	0,5515753	1,0388206	0,3336385	0,7380538	0,6591380	0,8971482	0,9759864	0,6156753	0,6438899	0,2673754	0,1811621	0,1743814	0,8260757	0,4543276	0,8346185	0,7414312	0,8635643	0,9723885	0,0535988	0,0289411	0,2238821	0,6011070
680	0,4759628	0,3905386	0,2426434	0,2285363	0,5963193	0,5560377	0,2524516	0,6554797	1,0290862	0,9462691	0,5834832	1,0367038	0,3193872	0,6873718	0,6868906	0,7861310	0,9239861	0,6639207	0,5712222	0,2477366	0,1978245	0,1287440	0,8742501	0,4733472	0,9049402	0,7096632	0,8994538	0,8759274	0,0567370	0,0429347	0,2609373	0,6055539
700	0,4235507	0,4284282	0,2675129	0,2305208	0,5866499	0,5680335	0,2717900	0,6717040	1,0160210	0,8907540	0,5516172	1,0358908	0,2861230	0,6992044	0,6616644	0,8662483	0,9580831	0,5913086	0,5429635	0,2168274	0,2064932	0,1469496	0,8891539	0,4849534	0,8999198	0,7654562	0,9193449	0,8354578	0,0774352	0,0298499	0,2596440	0,5621353
720	0,4126490	0,3823705	0,2521109	0,3223840	0,5362833	0,6055411	0,2450137	0,6759773	1,0219936	0,9271728	0,6230987	1,0236594	0,2619411	0,6451359	0,6884366	0,8063032	0,9443681	0,6334935	0,5105974	0,1706497	0,1985682	0,1426109	0,8484105	0,4545704	0,9302249	0,7858636	0,8969434	0,8384917	0,0683374	0,0411273	0,2915703	0,5375418
740	0,4705372	0,3852723	0,2370897	0,3596795	0,5963555	0,6295102	0,2333194	0,6264725	1,0426836	0,9020854	0,6244044	1,0678459	0,2566684	0,6327126	0,7054169	0,8209681	0,9896161	0,6143052	0,5488069	0,1454785	0,2541321	0,1455607	0,8753264	0,4386214	0,9785638	0,6909527	0,8676259	0,8283184	0,0598253	0,0404160	0,2388518	0,5015934
760	0,4641285	0,4205884	0,2424538	0,3125810	0,5752418	0,6058536	0,2593581	0,5751109	1,0185194	0,9113365	0,6144445	1,0540923	0,2627724	0,6424505	0,6821225	0,8471110	0,9490440	0,6561844	0,5684448	0,1358620	0,2571843	0,1580398	0,8532918	0,4249858	1,0086945	0,7551674	0,8450882	0,8844973	0,0763329	0,0331699	0,2300808	0,4750422
780	0,4604391	0,3979312	0,2236906	0,2991087	0,5756062	0,5963757	0,2739254	0,5914614	1,0391550	0,8868376	0,6165653	1,1071376	0,2191331	0,6235928	0,6853560	0,8374685	0,9156897	0,6749735	0,5829821	0,1389036	0,2450583	0,1376484	0,8407997	0,4452840	0,9675382	0,7546373	0,8909948	0,8281430	0,0974663	0,0425793	0,2856370	0,4693376
800	0,4773884	0,3635609	0,2103689	0,2911064	0,5654756	0,5724995	0,2700279	0,5977196	0,9301459	0,8369160	0,6055732	1,1067733	0,2051017	0,6532950	0,6756959	0,8867479	0,8376456	0,6808842	0,5626444	0,1394888	0,2338470	0,1342398	0,8558671	0,4721300	0,9761369	0,7859601	0,8930546	0,8471834	0,0922621	0,0282009	0,2678912	0,4727881
820	0,5024661	0,3853211	0,2289163	0,3203565	0,5471163	0,6140287	0,3023237	0,5910970	0,8759390	0,7531035	0,5972385	1,0453355	0,2207329	0,6357387	0,6858467	0,8541731	0,9238084	0,6419642	0,5614248	0,1311170	0,2582625	0,1361970	0,9479160	0,4617003	0,8708910	0,8167160	0,9006913	0,7769292	0,0833674	0,0355420	0,3041861	0,4899613
840	0,4815051	0,3449621	0,2051532	0,3501278	0,4980527	0,6353541	0,2995783	0,5538775	0,8902594	0,7926742	0,6170204	1,0171098	0,2161999	0,6773992	0,6504852	0,9068232	0,9667441	0,6228027	0,5228902	0,1204015	0,2519885	0,1407125	0,8938585	0,4966527	0,8650170	0,8209695	0,9514548	0,7507016	0,0684744	0,0300931	0,3079140	0,4899876
860	0,4524435	0,3330745	0,2315172	0,3480006	0,4995081	0,6732126	0,2822748	0,5930183	0,9279219	0,8291640	0,6414994	1,0361803	0,2319071	0,6720410	0,6899482	0,8694433	1,0056457	0,6528666	0,5581693	0,1659693	0,2470916	0,1341246	0,8860620	0,4428889	0,8770008	0,8120513	0,8819444	0,8188032	0,0836835	0,0298776	0,2967851	0,5439893
880	0,4276790	0,3852601	0,2652182	0,2977754	0,4834989	0,7134235	0,2371679	0,5575595	0,9674411	0,8912463	0,6614441	1,0503468	0,2191582	0,6865077	0,6868669	0,9060005	0,9492029	0,7191347	0,5466149	0,1515731	0,2634790	0,1511013	0,8730707	0,4192024	0,8444856	0,7959043	0,8742114	0,8322212	0,1086183	0,0345685	0,2763054	0,4986079
900	0,4499714	0,4001840	0,2634607	0,3137374	0,4155587	0,7656722	0,2601306	0,6376663	0,9466458	0,9206812	0,6125439	1,0174139	0,1997388	0,6398160	0,6321075	0,9054905	0,9686168	0,6649728	0,5477041	0,1625109	0,2766304	0,1566002	0,8540179	0,3968718	0,9762939	0,9144725	0,8079446	0,7888376	0,1105595	0,0373928	0,2679408	0,5913425
920	0,4083252	0,3768087	0,2681843	0,3171962	0,4152795	0,7204713	0,2430628	0,6850323	0,9562919	0,8734410	0,6344039	1,0406456	0,1985814	0,6436213	0,6800943	0,8534631	0,9702876	0,6916708	0,5456088	0,1857501	0,3071828	0,1174897	0,8350905	0,3408500	0,9709227	0,8892128	0,7902531	0,8561851	0,0874471	0,0466549	0,2756455	0,5480214
940	0,4277774	0,3484180	0,2141287	0,3674979	0,4827177	0,7313783	0,2164566	0,6838115	0,9259181	0,9674475	0,6209095	0,9555739	0,2128960	0,6305004	0,6704936	0,8789718	0,9193360	0,7624737	0,5136928	0,1980862	0,3271188	0,1115205	0,8308439	0,3138975	1,0086332	0,8768891	0,8045809	0,8719122	0,0787079	0,0412819	0,2985610	0,5255245
960	0,4392564	0,3319785	0,2139592	0,3796928	0,5057739	0,6975375	0,2483420	0,6307692	0,9380831	0,9671906	0,5841005	0,9812977	0,1949629	0,6461661	0,6586222	0,8526624	0,9032868	0,7659794	0,5137935	0,1598888	0,3734016	0,1360306	0,8193233	0,2607874	0,9646605	0,7419791	0,8220770	0,8079883	0,0818337	0,0351823	0,2608545	0,4971318
980	0,4147814	0,3214809	0,2340819	0,3672335	0,4736933	0,7028632	0,2201201	0,5880357	0,9201571	0,9343155	0,5504372	0,9428449	0,2036251	0,5948513	0,6499430	0,8583109	0,9280048	0,7245246	0,5455471	0,1301248	0,3799956	0,1463633	0,8606662	0,2825119	0,9524023	0,7419862	0,8109538	0,8362550	0,0869490	0,0425169	0,2527052	0,5119775
1000	0,3485193	0,3158508	0,2702329	0,3532135	0,4726375	0,6389492	0,2108704	0,6392523	0,9357374	0,8834780	0,5752045	0,9260997	0,2187374	0,5708392	0,6442362	0,9091943	0,8578986	0,7391888	0,5329362	0,1603448	0,3912995	0,1579524	0,8744573	0,2953273	0,9146222	0,8000615	0,7895230	0,8135571	0,0841945	0,0292188	0,2550746	0,5121418
1020	0,3424152	0,3115306	0,2749841	0,3413128	0,4873087	0,6605657	0,2158268	0,6214829	0,9304350	0,9313440	0,5882281	0,9923789	0,2115990	0,6215364	0,6756754	0,8373691	0,8562753	0,7605763	0,5646481	0,1698356	0,3554568	0,1369112	0,9084176	0,2918549	0,9698347	0,7167743	0,8040872	0,8926170	0,0913319	0,0194319	0,2383612	0,5010640
1040	0,3529157	0,3247591	0,2703280	0,3763027	0,4389815	0,7033900	0,2045508	0,5637553	0,9291098	1,0182336	0,5901844	0,9636094	0,1920214	0,6396418	0,6938484	0,8829763	0,8593137	0,7108676	0,5514481	0,2090946	0,3493271	0,1106620	0,9418616	0,2580325	0,9418067	0,5774857	0,7945938	0,9002556	0,0783433	0,0314592	0,2447323	0,5047568
1060	0,3205664	0,3652499	0,2520809	0,3616889	0,4562481	0,7457388	0,2091721	0,5717488	0,9271739	0,9776842	0,5441269	0,9148095	0,2127493	0,6391746	0,7205539	0,8544660	0,9428234	0,7240983	0,6188021	0,2474785	0,3275862	0,1140574	0,8833939	0,2244372	0,9036755	0,6786815	0,7472008	0,9186710	0,0775642	0,0253041	0,2710241	0,5425191
1080	0,3207211	0,3875992	0,2487407	0,3493173	0,3971194	0,7655550	0,1960986	0,5891275	0,9219335	0,9356406	0,5760527	0,8957336	0,2184705	0,7084559	0,7301005	0,8645281	0,9362263	0,7393166	0,5762050	0,2956555	0,3486749	0,1321752	0,8886021	0,1895798	0,8649945	0,7578480	0,7471918	0,8655846	0,0839410	0,0298394	0,3004152	0,5117479
1100	0,3693911	0,3601035	0,2281942	0,4082385	0,4170329	0,7804886	0,2020301	0,6441800	0,9313375	0,9026685	0,5600582	0,9915132	0,2102044	0,6898597	0,7051809	0,8748280	0,8567586	0,7424873	0,6056801	0,2563986	0,3458242	0,1344986	0,8822892	0,1679453	0,9075751	0,7354854	0,7461927	0,8767368	0,0988571	0,0371155	0,2600000	0,5511597

0	0,4466527	0,4052296	0,2323919	0,4056593	0,4013276	0,8601026	0,1918983	0,6704579	1,0175548	0,9688620	0,5870793	1,0097960	0,2257982	0,6729532	0,6559922	0,8614673	0,8453968	0,7305171	0,5323502	0,1362273	0,3616109	0,1495995	0,9097156	0,1658573	0,9822336	0,7713624	0,6583547	0,8512215	0,1003007	0,0317498	0,2761754	0,4830674
20	0,4502120	0,3667524	0,2329922	0,7189891	0,4502890	0,5724016	0,2261707	0,5709770	0,9975664	0,9480842	0,5148380	0,9922298	0,1743476	0,5950855	0,7719873	0,7095304	0,9246377	0,6703278	0,6830156	0,0893017	0,4069845	0,1252496	1,0233358	0,3855313	1,0097413	0,8343744	0,6859575	0,5236383	0,0364964	0,0478848	0,2335479	0,3663782
40	0,4740792	0,3871300	0,2704489	0,8108569	0,4452124	0,4930684	0,2004054	0,5537520	0,9737570	0,9906155	0,4276174	0,9959019	0,1702327	0,5775960	0,6993721	0,7902814	0,9560667	0,7135434	0,7268222	0,0792824	0,4318353	0,0960540	1,0031589	0,5038482	0,9656830	0,7359759	0,7202276	0,3482729	0,0185061	0,0340698	0,2406536	0,3411662
60	0,4962999	0,4058031	0,2919405	0,8970126	0,4358464	0,4095780	0,1683240	0,5460299	1,0330486	0,9225254	0,4135335	0,9815358	0,1816089	0,6133644	0,7001939	0,7722735	0,9576882	0,6894631	0,8764434	0,1068827	0,3345799	0,1133444	1,0699449	0,5969204	0,8871745	0,7261474	0,7122654	0,2556270	0,0095358	0,0309285	0,2380469	0,3725619
80	0,4597192	0,3530732	0,2781253	0,8834367	0,4129134	0,3539778	0,1645871	0,5911408	0,9708179	0,9983756	0,3561508	0,9682376	0,1607912	0,5497606	0,6329945	0,8729989	0,9333456	0,6655549	0,9166730	0,1172089	0,2752925	0,1112311	1,0256875	0,6492207	0,9131618	0,6265592	0,6705722	0,1611911	0,0052003	0,0400307	0,2454376	0,3516108
100	0,4471830	0,3532056	0,2728768	0,8659362	0,3752119	0,3297695	0,1630481	0,6274619	0,9582892	0,9984231	0,3176401	0,9044577	0,1771704	0,5957468	0,6460912	0,9275263	0,8969502	0,6549475	0,9468447	0,1284735	0,2302318	0,0852688	0,9283784	0,6786063	0,8742027	0,6832005	0,6694656	0,1134880	0,0040246	0,0502108	0,2921111	0,3109025
120	0,4714282	0,4009953	0,2803145	0,8609694	0,3570415	0,3205639	0,1543265	0,6529454	0,9150602	1,0087271	0,2970026	0,9022637	0,1856939	0,5521591	0,5668493	0,8943433	0,8741397	0,6187959	0,9712255	0,1632244	0,1719892	0,0823025	0,8597174	0,7185237	0,9415061	0,6161118	0,7106959	0,1071876	0,0022763	0,0413727	0,3089541	0,3511744
140	0,4489906	0,4357697	0,2403044	0,7871799	0,3581004	0,3411202	0,1575788	0,6534358	0,9658104	1,0098824	0,2947147	0,9519744	0,1727040	0,5517960	0,5428587	0,9306903	0,7694288	0,5495532	0,9228563	0,1652838	0,1619141	0,0683735	0,8360274	0,7024308	0,9302707	0,6712164	0,6940995	0,1090187	0,0020905	0,0334613	0,2700443	0,3705739
160	0,4462877	0,4155829	0,2299662	0,7716087	0,3403934	0,3210618	0,1382293	0,6213964	1,0950576	1,0127590	0,2739842	0,9540421	0,1747224	0,5853683	0,4814860	0,8792351	0,7792769	0,5086484	0,9673448	0,1513464	0,1082638	0,0618862	0,8323139	0,7018064	0,9686962	0,6866869	0,6239442	0,1105525	0,0006499	0,0322798	0,2761665	0,4214983
180	0,3646067	0,3922867	0,2264596	0,7944614	0,2701837	0,3368453	0,1504714	0,6308647	1,0520950	1,0988987	0,2553126	0,9637708	0,1557123	0,5949495	0,5071919	0,8818008	0,7348151	0,4708101	0,9779308	0,1472527	0,1166652	0,0676166	0,8347949	0,7172715	0,9526639	0,7919660	0,6749493	0,0993779	0,0010428	0,0198963	0,2900526	0,4157785
200	0,4211558	0,3579508	0,2459718	0,7170563	0,2215264	0,3028923	0,1141131	0,6075578	0,9747213	1,0613992	0,2494721	0,9194556	0,1535677	0,5534201	0,4658328	0,8952053	0,7191745	0,4395166	0,9547164	0,1345763	0,0997318	0,0707279	0,8092102	0,7298704	0,9794306	0,8119960	0,6394227	0,0657365	0,0010945	0,0293444	0,2641907	0,3917319
220	0,4837850	0,3616161	0,1945386	0,7660424	0,2577191	0,3239825	0,1386638	0,5958451	0,9410318	0,9603931	0,2256451	0,9308976	0,1495601	0,5969639	0,4182680	0,8844880	0,7072716	0,3904331	1,0273937	0,1580616	0,1011705	0,0730499	0,7666938	0,7591390	0,9445991	0,8976850	0,6194836	0,0633684	0,0003471	0,0255939	0,2567471	0,4061516
240	0,4217856	0,3894687	0,2189076	0,7233280	0,2349619	0,3533326	0,1164131	0,6042226	0,9505348	0,9430151	0,2142949	0,9244834	0,1340564	0,5234447	0,3772937	0,9044125	0,6246576	0,3816503	1,0040417	0,1648996	0,0745552	0,0694978	0,7993588	0,8037431	0,9790343	0,9075203	0,6263909	0,0657710	0,0020225	0,0257543	0,2720892	0,4175120
260	0,3987955	0,3903904	0,2212007	0,8051899	0,2023858	0,3447788	0,1171492	0,6217786	1,0203370	0,9620206	0,1797231	0,9355631	0,1658329	0,6132684	0,3950881	0,9391070	0,5936981	0,3860149	1,0258147	0,1754455	0,0631189	0,0809502	0,7921421	0,7841274	0,9462261	0,9859309	0,6413473	0,0538090	0,0000000	0,0218550	0,2173009	0,4442113
280	0,3803757	0,4133363	0,2634313	0,8603486	0,2187114	0,3366243	0,1152855	0,5744400	1,0021644	0,9565268	0,1356363	0,9488923	0,1695689	0,6291437	0,4205670	0,9516830	0,5814427	0,3951807	0,9659646	0,2091601	0,0652592	0,0731259	0,7318319	0,7799590	0,9962979	0,8964775	0,6135825	0,0680113	0,0010942	0,0203655	0,2720055	0,4113831
300	0,4326208	0,4120009	0,2591491	0,8233852	0,2128132	0,3569385	0,1107033	0,5620568	0,9977568	0,9555799	0,1388496	1,0120572	0,1777520	0,5607807	0,3838878	0,8964303	0,5146293	0,3512185	0,9377437	0,2312110	0,0565689	0,0708774	0,7498078	0,8028655	0,9312382	0,8487931	0,6055858	0,0554709	0,0000856	0,0240662	0,2539665	0,4309109
