"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
20	0,4841191	0,3461283	0,0690359	0,0763546	0,4544767	0,6484083	0,3794337	0,0213275	0,7455974	0,3148058	0,7381165	0,4053094	0,1514384	0,4401191	0,4986900	0,3721110	0,3797789	0,5858947	0,3136291	0,8373002	0,6786136	0,2928639	0,8040177	0,3563385	0,0628927	0,2988082	0,6674614	0,4640386	0,1658238	0,3250363	0,6047658	0,1637130
40	0,3631465	0,3555067	0,0396656	0,0781621	0,4220144	0,6298188	0,3354044	0,0313018	0,7363948	0,1482377	0,5311110	0,4762887	0,3382426	0,4271017	0,4687780	0,5121632	0,3632180	0,6358190	0,2829739	0,7012381	0,7891080	0,2111361	0,6397506	0,4146306	0,0628898	0,3046677	0,6556875	0,6210878	0,1686652	0,3552344	0,5423582	0,1307501
60	0,3486725	0,1919074	0,0561132	0,0830610	0,4546905	0,5175570	0,4531819	0,0194201	0,7721340	0,1511692	0,5535267	0,4791051	0,3834296	0,3028247	0,5778543	0,4457617	0,4609309	0,5891534	0,3071420	0,7607864	0,5952792	0,2618654	0,4260573	0,4545030	0,0806662	0,2902207	0,5809951	0,7008056	0,1062827	0,2205011	0,6375360	0,1516629
80	0,4162275	0,1601433	0,0245833	0,0842433	0,3748848	0,4789281	0,4194917	0,0163905	0,8243204	0,0849919	0,4488465	0,4505019	0,3791756	0,2651381	0,4945234	0,4508658	0,3992913	0,4448491	0,2414016	0,6994675	0,5603630	0,3519568	0,4798783	0,4148951	0,0872543	0,2671874	0,5859421	0,5009459	0,2756168	0,2379989	0,6032794	0,0978274
100	0,3291154	0,1332788	0,0419367	0,0927272	0,3171002	0,5863998	0,3921119	0,0165216	0,6601428	0,0638263	0,4379772	0,3604566	0,4459206	0,2768082	0,4241274	0,4859259	0,4076708	0,3800818	0,2109384	0,7192376	0,4852320	0,2168258	0,3329938	0,5379236	0,0546350	0,2084393	0,5768862	0,6462755	0,3079545	0,1798048	0,4404152	0,1667415
120	0,3557077	0,2093796	0,0256244	0,0668920	0,3286922	0,3852424	0,3312517	0,0452841	0,6998826	0,0521219	0,3202937	0,3356544	0,3776568	0,2101904	0,4035018	0,4492268	0,4213219	0,2660139	0,2819546	0,6780401	0,3359477	0,2312627	0,3275990	0,5128342	0,0527244	0,1765037	0,5737475	0,5842599	0,3029342	0,0719262	0,3790247	0,0996081
140	0,2375696	0,1773496	0,0471284	0,0441704	0,3333905	0,2887693	0,3582476	0,0089877	0,6521951	0,0623731	0,3182258	0,3557417	0,3795756	0,2118041	0,4059908	0,4400212	0,3526193	0,2297370	0,2513028	0,8535186	0,2010248	0,2726888	0,2554295	0,5444959	0,0769484	0,1307708	0,3297869	0,6615733	0,4046756	0,0830202	0,4099452	0,1064873
160	0,2259803	0,1726970	0,0815198	0,0783057	0,2934639	0,2504318	0,3449800	0,0090520	0,6963177	0,0210000	0,2649358	0,3821845	0,3303321	0,1766919	0,4044671	0,4932563	0,3151664	0,2100833	0,3049717	0,6161939	0,2207944	0,2434294	0,2122767	0,5935700	0,0737984	0,1294551	0,2858765	0,6207136	0,5327652	0,0396173	0,3218334	0,1040188
180	0,3598955	0,2386154	0,0390852	0,0314432	0,2745239	0,2717197	0,4038522	0,0215862	0,7525818	0,0396652	0,2803838	0,3078201	0,3494297	0,2604504	0,5768307	0,4810792	0,2569545	0,1535800	0,2408751	0,5567540	0,1767414	0,2511629	0,2471893	0,5705736	0,0458209	0,1442149	0,2845052	0,7497891	0,5248661	0,0595291	0,3383477	0,0817696
200	0,2624047	0,1961099	0,0667200	0,0320616	0,2903902	0,1892803	0,4112876	0,0269955	0,5984223	0,0211091	0,2508707	0,3376770	0,3570677	0,1495517	0,5382071	0,4632627	0,2158292	0,1597160	0,1994809	0,6879032	0,1448693	0,1855927	0,2267553	0,5231656	0,0749465	0,1715364	0,2310167	0,6282146	0,5056927	0,0572175	0,3833893	0,0721082
220	0,3135006	0,1968861	0,0434419	0,0419029	0,3065597	0,2635372	0,4312949	0,0327160	0,7166100	0,0147142	0,2961188	0,3342702	0,3966796	0,1844455	0,4191195	0,3467240	0,3456836	0,1135573	0,2005604	0,7091964	0,0991302	0,1938022	0,2850240	0,5964583	0,0602320	0,1152668	0,2137817	0,5889340	0,6298800	0,0651391	0,5255944	0,0808510
240	0,4479543	0,1848543	0,0269265	0,0568567	0,3621478	0,1823018	0,4645309	0,0115960	0,8039623	0,0060590	0,2810165	0,3745919	0,3562248	0,2384007	0,4843635	0,4426623	0,3238465	0,2123709	0,2807539	0,7535318	0,0925266	0,1579796	0,2355492	0,6037513	0,0291136	0,1403331	0,2200409	0,6607542	0,6849393	0,0425336	0,3908462	0,0785438
260	0,2861845	0,2036879	0,0285415	0,0313130	0,4007622	0,2920950	0,3452136	0,0223496	0,6735313	0,0100688	0,2526324	0,3340972	0,4171588	0,1907113	0,5061535	0,4220555	0,3641308	0,1651126	0,1813922	0,7352285	0,1177913	0,0854573	0,2358619	0,5938525	0,0550411	0,0876832	0,1757057	0,7238689	0,5964775	0,0245456	0,4328438	0,0901276
280	0,3863796	0,1830542	0,0527178	0,0592117	0,4390309	0,1690012	0,2821895	0,0160894	0,8465407	0,0134957	0,2493296	0,3123275	0,3661900	0,1475686	0,5154266	0,3677954	0,4169786	0,1202248	0,2787828	0,7665736	0,0566457	0,1301524	0,2009969	0,5727082	0,0417872	0,0769068	0,2698610	0,6464448	0,5758527	0,0258527	0,4453251	0,0890172
300	0,3933068	0,2634609	0,0579604	0,0459184	0,4132221	0,2273844	0,3509971	0,0142285	0,7733078	0,0090819	0,3503548	0,3209117	0,3249519	0,1594741	0,5132479	0,3544978	0,3843546	0,1025509	0,1730622	0,6725992	0,0741424	0,1612452	0,1820629	0,5606566	0,0811892	0,1118385	0,2561178	0,7289014	0,6815154	0,0499642	0,4854694	0,0648009
320	0,2806808	0,2492374	0,0223432	0,0461341	0,3751811	0,2127869	0,3786617	0,0244231	0,8062993	0,0134623	0,1723642	0,2909561	0,3088398	0,1665654	0,3693604	0,4322581	0,3173579	0,1019715	0,1617740	0,8120956	0,0896475	0,1361980	0,1666304	0,7466640	0,0719248	0,1151521	0,2207804	0,6231918	0,6737449	0,0290982	0,4463757	0,1003340
340	0,3841288	0,2391183	0,0137007	0,0639349	0,4064477	0,2278050	0,2841902	0,0245025	0,7477043	0,0328906	0,2515618	0,3346670	0,3594162	0,1736792	0,4738274	0,2998242	0,3056929	0,0837942	0,2200295	0,7781155	0,1160334	0,1560093	0,1806190	0,6804033	0,0550810	0,0608883	0,2712205	0,5409961	0,6989676	0,0746352	0,5337900	0,0986025
360	0,3294157	0,1844494	0,0284033	0,0358107	0,3315967	0,2254003	0,3408214	0,0183212	0,7845166	0,0068573	0,3009039	0,3433555	0,3034346	0,1356811	0,3488828	0,3686340	0,3186163	0,0991924	0,2334907	0,7701386	0,0460939	0,1935907	0,1672463	0,5989379	0,0596433	0,0897863	0,2318733	0,5650125	0,5744712	0,0257633	0,5809973	0,0774473
380	0,3782013	0,2393627	0,0230419	0,0396999	0,3649192	0,1761462	0,3371518	0,0589019	0,6439526	0,0306367	0,3857044	0,3794689	0,4120563	0,1275238	0,4101826	0,4736122	0,3951556	0,1678129	0,1902565	0,6591357	0,0407577	0,2302810	0,1618579	0,7263366	0,0305504	0,1481735	0,3037654	0,6624634	0,5516199	0,0169947	0,4953167	0,0524719
400	0,3108419	0,3046120	0,0189369	0,0427899	0,3645186	0,1863124	0,4200720	0,0282428	0,8032405	0,0195021	0,3619678	0,4215453	0,4060043	0,1358907	0,3985837	0,4088828	0,3401929	0,1228594	0,2140594	0,7345174	0,0656058	0,1764593	0,1445245	0,6943057	0,0327426	0,1529830	0,2228352	0,6130001	0,7648681	0,0319847	0,5087131	0,0374630
420	0,3959972	0,2049818	0,0507807	0,0734143	0,3455433	0,2607178	0,3580686	0,0093753	0,7599470	0,0084845	0,2698307	0,3653644	0,3785464	0,1093455	0,3739962	0,4441267	0,4088315	0,1571571	0,2125027	0,8110369	0,0462126	0,1659927	0,1566369	0,7137003	0,0467756	0,1107443	0,3731688	0,6351309	0,6578877	0,0449494	0,4044172	0,0501841
440	0,3542554	0,2471763	0,0362925	0,0259842	0,3054588	0,1824479	0,3829285	0,0163652	0,7606747	0,0100596	0,2830250	0,3005252	0,3970757	0,0634761	0,4978246	0,4784055	0,3854970	0,1304885	0,1428314	0,6675164	0,0500382	0,2351309	0,1092375	0,6974146	0,0335892	0,1617330	0,2324257	0,6172350	0,6167950	0,0295002	0,5093604	0,1097075
460	0,3277357	0,2473897	0,0165408	0,0289118	0,3855783	0,1825678	0,3847773	0,0300211	0,8168937	0,0492823	0,2614851	0,2934616	0,4036724	0,1640547	0,4093162	0,5893418	0,3391433	0,1236302	0,2022843	0,6692547	0,0849570	0,1916348	0,0850903	0,6530017	0,0148325	0,1372362	0,2215691	0,5409599	0,6185071	0,0352553	0,6177611	0,0355611
480	0,3982756	0,1365677	0,0240486	0,0607575	0,3428965	0,2124877	0,3198969	0,0439216	0,7688480	0,0077163	0,2305179	0,3564931	0,4431833	0,1047124	0,3356657	0,4574127	0,3041197	0,1210202	0,2252176	0,7125973	0,0763048	0,1905240	0,1161282	0,7065516	0,0144174	0,1047778	0,2343457	0,4887087	0,6084670	0,0154660	0,5649993	0,0906757
500	0,3661914	0,2333301	0,0388422	0,0482805	0,3715593	0,1972552	0,2684290	0,0366089	0,7291994	0,0108064	0,3445982	0,3292847	0,3386731	0,0934113	0,4274215	0,3839235	0,3149029	0,0837367	0,1829873	0,7132643	0,0575482	0,1649992	0,1488369	0,7182602	0,0357338	0,1533125	0,3198733	0,6086147	0,5597996	0,0168349	0,5844132	0,0476173
520	0,3794636	0,2377808	0,0271986	0,0716353	0,3664616	0,1918021	0,3573538	0,0236709	0,7480074	0,0076267	0,2789758	0,3871713	0,2616850	0,0855134	0,4262477	0,3812787	0,3632097	0,1517786	0,1466925	0,6901461	0,1008308	0,2071348	0,0768831	0,6278955	0,0442721	0,1749255	0,3883907	0,5584595	0,6700306	0,0167739	0,5554883	0,0508115
540	0,3182886	0,1843796	0,0346492	0,0399284	0,3579344	0,2208752	0,2476124	0,0165077	0,7743468	0,0101035	0,4230370	0,2500218	0,4303810	0,0967551	0,4347220	0,4225878	0,3216026	0,0958609	0,1638222	0,7221103	0,0674911	0,2133574	0,0742834	0,6713458	0,0499456	0,0712243	0,3515853	0,6700016	0,7001988	0,0581013	0,5154499	0,0522574
560	0,2919846	0,2140099	0,0736950	0,0383641	0,3752472	0,3071411	0,4106210	0,0194238	0,5972059	0,0207073	0,3181977	0,4140085	0,3652241	0,0691761	0,5480740	0,4201007	0,3804597	0,1200356	0,2209552	0,6020441	0,0407808	0,2822636	0,1113329	0,7498268	0,0331867	0,0750004	0,2561632	0,6781873	0,5829291	0,0445226	0,5349821	0,0706573
580	0,3617351	0,3233059	0,0428245	0,0454848	0,3144950	0,2999991	0,2368640	0,0225496	0,7771167	0,0191636	0,4553859	0,2989766	0,4348387	0,1298831	0,4755788	0,4074172	0,2778471	0,0980628	0,2033352	0,7623088	0,0808220	0,2436691	0,1442424	0,5784854	0,0394765	0,1203712	0,2978072	0,5660466	0,5623724	0,0493532	0,4753876	0,0814589
600	0,3962266	0,4579579	0,0559761	0,0672832	0,3799487	0,4307161	0,2212584	0,0274956	0,7926674	0,0179231	0,3479589	0,3929408	0,3307853	0,1058178	0,3336608	0,3454465	0,2228548	0,2066919	0,2024291	0,7314555	0,1703924	0,2790472	0,2145570	0,5755947	0,0636359	0,1121875	0,3790234	0,6709343	0,5004559	0,0660718	0,5383660	0,0491002
620	0,5149221	0,5968977	0,0366586	0,0446627	0,3736179	0,4156742	0,2451486	0,0173171	0,8432036	0,1353513	0,4321413	0,3829899	0,2109445	0,1990185	0,4044793	0,2602525	0,2788140	0,2875109	0,2704457	0,7189612	0,1764617	0,2449604	0,3131565	0,4798231	0,0842599	0,0862976	0,4650478	0,5205695	0,4336932	0,0754041	0,5432017	0,0545149
640	0,3648506	0,4727378	0,0434223	0,0381557	0,3708271	0,5316214	0,2672542	0,0345494	0,6798490	0,1607732	0,4992624	0,5353836	0,1779860	0,1232190	0,3806861	0,4143183	0,2804684	0,4856931	0,3325974	0,6562254	0,3028327	0,3093551	0,4897439	0,3227760	0,0415364	0,2098051	0,4347715	0,4696441	0,4084794	0,1436219	0,6530515	0,1098383
660	0,3847926	0,5902977	0,0543812	0,0493740	0,3988043	0,5988159	0,3153478	0,0310603	0,7102684	0,1187378	0,4567737	0,5186193	0,1716527	0,1204386	0,4188549	0,3940732	0,3396907	0,3985436	0,3223439	0,6309464	0,3769910	0,3683092	0,4659062	0,4275667	0,0619306	0,2488611	0,5339071	0,4583443	0,2906462	0,1971703	0,5070334	0,0982096
680	0,3995044	0,5236292	0,0364298	0,0537883	0,4703595	0,5886560	0,3423481	0,0227806	0,6968207	0,2174235	0,5456482	0,3918352	0,1906636	0,2001567	0,3640981	0,3172535	0,4417471	0,4190748	0,3414903	0,7516726	0,4380176	0,3402360	0,5727296	0,3341009	0,0538655	0,3613392	0,5342868	0,4132994	0,2005003	0,2513550	0,5979090	0,1114811
700	0,5605145	0,4537616	0,0282582	0,0639510	0,4712882	0,5713163	0,3701312	0,0275442	0,5379775	0,1599407	0,7717043	0,5228280	0,1577026	0,2047410	0,3347793	0,3483001	0,3570028	0,5594780	0,3446306	0,6494355	0,4047989	0,3082635	0,7054980	0,3611438	0,0382401	0,3286138	0,6790971	0,5133741	0,1712852	0,2913205	0,6030979	0,1606309
720	0,4321742	0,4607272	0,0199958	0,0849515	0,3614888	0,7496444	0,3494641	0,0164742	0,6924284	0,1994572	0,6430494	0,4971717	0,1400801	0,2129696	0,3412576	0,3259409	0,4260338	0,4996393	0,2167196	0,6161239	0,5869356	0,3390140	0,6329441	0,4614935	0,0534482	0,2753624	0,5795110	0,5153515	0,2978066	0,4043670	0,5275788	0,1679620
740	0,3395552	0,5373416	0,0355921	0,0516973	0,4919784	0,6721695	0,4121874	0,0121824	0,6487545	0,2273050	0,5926510	0,4305672	0,1573710	0,2904691	0,3706071	0,4039989	0,4587167	0,6161643	0,2739126	0,6878167	0,5413283	0,2925019	0,7064079	0,3036287	0,0503685	0,2815719	0,5892384	0,4655596	0,2095515	0,2848623	0,7225892	0,1870871
760	0,3426908	0,4954541	0,0821676	0,0455826	0,4431315	0,6912722	0,4377168	0,0215027	0,8722399	0,2457140	0,5324679	0,4124596	0,1521043	0,2187802	0,4227311	0,4369635	0,3777723	0,4660213	0,3188097	0,7030087	0,7294522	0,2709375	0,7289413	0,3855942	0,0597101	0,3079571	0,6860115	0,4297237	0,1374947	0,2817895	0,6025013	0,2282583
780	0,3644029	0,4045688	0,0482232	0,0636253	0,3911002	0,6762685	0,3507929	0,0269192	0,7827910	0,2801418	0,7114680	0,4774998	0,1493144	0,1713009	0,4199684	0,4213854	0,3502662	0,5714113	0,3701359	0,8262456	0,5881026	0,2815945	0,6224944	0,2827588	0,0310654	0,2522799	0,6777203	0,4786663	0,1769843	0,3736493	0,7295870	0,1630955
800	0,3482027	0,4195661	0,0200647	0,0360500	0,4857858	0,6750814	0,3765067	0,0199800	0,7861968	0,3096750	0,6086270	0,3909948	0,1558889	0,3246646	0,4642282	0,3636291	0,4557110	0,5090939	0,3733696	0,7126898	0,6501981	0,2898611	0,6196810	0,3495762	0,0353068	0,3246485	0,6865130	0,4026760	0,1197926	0,3067048	0,7227011	0,1312344
820	0,3416827	0,5139247	0,0253509	0,0486004	0,4480786	0,6006426	0,3215520	0,0165106	0,7897576	0,2016441	0,6090936	0,4227114	0,1283584	0,3372973	0,3772648	0,3123507	0,4006023	0,5437232	0,3122832	0,7579783	0,8749004	0,3926493	0,6433959	0,3919800	0,0369846	0,2866593	0,5991046	0,3914093	0,1594027	0,2981675	0,6383187	0,1164957
840	0,3520977	0,4324042	0,0447640	0,0518835	0,4727677	0,7773653	0,3227845	0,0232449	0,6928049	0,2499843	0,6048340	0,3804688	0,1628028	0,3526632	0,4455474	0,4323747	0,3860236	0,6809511	0,2910651	0,6732214	0,6047723	0,3731092	0,6700438	0,3380934	0,0585696	0,3847651	0,6519235	0,4182883	0,1539244	0,3768475	0,5342918	0,1028959
860	0,3392819	0,4888411	0,0261830	0,0685774	0,4796277	0,6983832	0,3409511	0,0291164	0,7369588	0,2057203	0,7608516	0,3512113	0,1475299	0,2418220	0,5939451	0,3696842	0,3882144	0,5257136	0,2683447	0,7949577	0,6074466	0,3128637	0,6376024	0,2927312	0,0425880	0,2327869	0,8091277	0,3746434	0,1209088	0,3597422	0,6080732	0,1326493
880	0,4557291	0,4477222	0,0323734	0,0791915	0,5004864	0,6103458	0,3512077	0,0610357	0,6996232	0,1694530	0,4702043	0,4260889	0,1147999	0,3344566	0,4768094	0,3161030	0,3854215	0,6754574	0,2508195	0,8304863	0,7039947	0,2792663	0,7147209	0,3207484	0,0454202	0,2058564	0,6257822	0,4302073	0,1212143	0,3714883	0,6714200	0,1835423
900	0,3507166	0,4982234	0,0421010	0,0653209	0,4840321	0,6236801	0,3470565	0,0257041	0,6832543	0,1797022	0,6713136	0,4722630	0,1246500	0,3262096	0,4671327	0,2635203	0,3780223	0,7034669	0,2731195	0,7718258	0,7012644	0,3742893	0,5929349	0,3667949	0,0588583	0,2511102	0,7888725	0,3974870	0,1303635	0,3036579	0,7321720	0,1611510
920	0,3846243	0,5142149	0,0642858	0,0504327	0,4943223	0,6450572	0,3640815	0,0110721	0,7228370	0,1909429	0,6904744	0,4331756	0,1988301	0,3239599	0,5414907	0,2957663	0,3257761	0,7109549	0,2516862	0,7164570	0,7141517	0,3305619	0,6861509	0,3509749	0,0455403	0,2785847	0,6141419	0,4093775	0,1091855	0,3603016	0,6709809	0,1096924
940	0,4325289	0,6483932	0,0469329	0,0485563	0,4818898	0,7959535	0,3873882	0,0159299	0,6127285	0,1610409	0,5844616	0,4523455	0,2100402	0,3525353	0,5886428	0,3902746	0,2897398	0,5133518	0,2846803	0,7331930	0,7123200	0,2485295	0,6795336	0,4630795	0,0599218	0,3110555	0,6907848	0,3470393	0,1244380	0,3038555	0,5951940	0,1104726
960	0,3689882	0,4482422	0,0316174	0,0828751	0,4898201	0,6999749	0,4129088	0,0245735	0,6923280	0,2041124	0,5272796	0,5628845	0,1774021	0,3618766	0,4496829	0,3807955	0,2588725	0,5599969	0,2777353	0,6905296	0,8584585	0,2942563	0,5898435	0,3022786	0,0337738	0,3311025	0,6834193	0,3996412	0,1197412	0,4200054	0,6652735	0,2035572
980	0,3737109	0,4830463	0,0468649	0,0744361	0,4432539	0,8470905	0,5762537	0,0343174	0,8174551	0,1560539	0,6595263	0,4894323	0,2470290	0,3511273	0,3595582	0,4827929	0,3401133	0,5027621	0,2218706	0,6850263	0,7376284	0,3754976	0,6197204	0,3838283	0,0345362	0,3357343	0,5961442	0,4466089	0,1173547	0,3548375	0,6938268	0,1414017
1000	0,4754920	0,4810010	0,0390262	0,1079059	0,3860682	0,6563443	0,3423794	0,0459691	0,9639582	0,1545090	0,6211173	0,5326200	0,2090600	0,3208979	0,3937425	0,3097716	0,4136384	0,5726370	0,2516909	0,6406596	0,7759918	0,3985558	0,6668820	0,3427056	0,0591949	0,3940946	0,6939859	0,6012387	0,1289674	0,5243967	0,6506019	0,1626177
1020	0,4005185	0,5004809	0,0475504	0,1139006	0,4906285	0,8095997	0,3937616	0,0336119	0,7470596	0,1973496	0,6584751	0,4367987	0,2061906	0,2808504	0,3264213	0,3470713	0,3324435	0,4406873	0,2765559	0,6430324	0,6041695	0,3449517	0,7780521	0,2616894	0,0403167	0,3742327	0,6726493	0,4276863	0,1638842	0,3354491	0,5755686	0,1490754
1040	0,4075941	0,5423113	0,0563262	0,0758017	0,5204905	0,7380808	0,3855215	0,0441831	0,8501147	0,1208612	0,5506081	0,5140710	0,1918415	0,3596364	0,3540908	0,2954956	0,5055476	0,4566719	0,2190979	0,5873560	0,6038093	0,3672394	0,6060499	0,3058982	0,0606413	0,3294468	0,6274066	0,4650163	0,1189662	0,3447309	0,6848773	0,1640183
1060	0,3944522	0,4298292	0,0353294	0,0706251	0,5377208	0,7801988	0,3917379	0,0304073	0,6345462	0,1748893	0,5674298	0,4046810	0,1631037	0,3695625	0,4100833	0,3082643	0,4476996	0,4427384	0,3052951	0,5793199	0,7297981	0,3301477	0,6508512	0,3287902	0,0935221	0,3021722	0,6687461	0,4135354	0,1662059	0,2509385	0,6440514	0,1237927
1080	0,2976777	0,4290256	0,0170696	0,0829780	0,4444429	0,7008856	0,3392336	0,0374468	0,6501831	0,2092548	0,6394185	0,3815640	0,1234030	0,3259024	0,4114544	0,3669593	0,4656403	0,4570167	0,2938234	0,7029833	0,6589339	0,3310056	0,7111292	0,3535566	0,1788016	0,3285292	0,6370484	0,3265238	0,1794935	0,3025051	0,5147079	0,1332518
1100	0,3809984	0,4083690	0,0251352	0,1080398	0,4635451	0,7150746	0,3552878	0,0357370	0,7307726	0,0962765	0,5560982	0,3390298	0,1909107	0,4029520	0,3786724	0,3149054	0,4703430	0,5108304	0,2650373	0,6819077	0,7204934	0,4242254	0,5989280	0,3472755	0,1130195	0,3230840	0,6589468	0,4230203	0,1474701	0,3107139	0,5903505	0,1735012

0	0,4032259	0,5105966	0,0443420	0,0337108	0,5525322	0,7557227	0,3797786	0,0177079	0,6800521	0,1813737	0,7259075	0,4791987	0,2368682	0,2866599	0,5683214	0,5235126	0,3327527	0,6761319	0,3380906	0,6864861	0,7503538	0,2902759	0,8446395	0,2831011	0,0366686	0,2898162	0,6042310	0,5179240	0,1619888	0,3070707	0,5507835	0,1528576
20	0,4789664	0,4567722	0,0483262	0,1216409	0,4448624	0,6987877	0,2634051	0,0351634	0,6446251	0,2160889	0,5449610	0,4339460	0,1852066	0,2695573	0,4077090	0,4423648	0,3582214	0,7211648	0,2696170	0,8274063	0,7205708	0,3069839	0,6216188	0,2904268	0,0491584	0,4249161	0,7970088	0,4583659	0,2006476	0,3163453	0,5629331	0,1084978
40	0,3964697	0,5244601	0,0458910	0,1436299	0,5204733	0,6353773	0,4117290	0,0504673	0,7780202	0,1817541	0,5879912	0,4261707	0,1765608	0,2770471	0,3584231	0,3795095	0,3881608	0,5308419	0,2958261	0,7150482	0,5389166	0,2276012	0,6722029	0,2310214	0,0659601	0,3091114	0,6861707	0,3649801	0,2019383	0,2714851	0,5129616	0,1769295
60	0,4601513	0,4241210	0,0254787	0,1876785	0,5041019	0,6505005	0,3760410	0,0240884	0,7100615	0,2300731	0,5824104	0,3427308	0,1640014	0,3214491	0,3961882	0,3813921	0,4426296	0,5383731	0,1818138	0,7500680	0,6319938	0,2859492	0,5613250	0,3278337	0,0668050	0,4707770	0,8272578	0,4223467	0,1688120	0,2440718	0,5287853	0,1774359
80	0,3450596	0,5274493	0,0526133	0,3428072	0,4230636	0,6547304	0,3684734	0,0316608	0,7022093	0,1998003	0,5210014	0,5258486	0,1791267	0,3533594	0,4098012	0,3299246	0,3819881	0,6492737	0,2683869	0,7733700	0,6842868	0,2548161	0,5999564	0,3276778	0,1104433	0,3587934	0,6546539	0,3926928	0,1179308	0,2949667	0,4629329	0,1341498
100	0,3722505	0,5386433	0,0403696	0,2786476	0,5075088	0,6610901	0,3610063	0,0500399	0,6773445	0,1783026	0,5870593	0,5389500	0,1529850	0,4029960	0,3537879	0,3172836	0,5075739	0,6263425	0,1782260	0,8181448	0,7522505	0,3127685	0,5291239	0,3172646	0,1946487	0,4132013	0,7908032	0,4498056	0,1149780	0,2839314	0,4333166	0,1491996
120	0,2858208	0,5408380	0,1089497	0,4843240	0,4807991	0,6190324	0,3671064	0,0327794	0,6585697	0,1751402	0,5221355	0,4320184	0,1334826	0,3768177	0,4067352	0,2896628	0,3141984	0,6200260	0,1699645	0,6180553	0,6371751	0,3489017	0,6904416	0,4037663	0,2387682	0,2621925	0,7708140	0,4927954	0,1385577	0,2486702	0,4505484	0,1430678
140	0,4476845	0,4638026	0,0995666	0,4906120	0,5374517	0,5208228	0,4872602	0,0519493	0,6842150	0,2535236	0,5620665	0,5086630	0,1563001	0,4011896	0,4647438	0,3752506	0,3450250	0,5947711	0,1484964	0,6161804	0,6646576	0,3444361	0,6987818	0,4199600	0,3035837	0,2794394	0,8259162	0,4206089	0,1427799	0,2738622	0,5070756	0,1314007
160	0,4454516	0,5109781	0,1439837	0,4780674	0,4962968	0,6594441	0,3883594	0,0414868	0,7917454	0,1674141	0,5147672	0,5060436	0,2075546	0,3630295	0,5136825	0,3164064	0,3734114	0,6097438	0,1771468	0,6770071	0,7337041	0,3756530	0,6250428	0,4597529	0,4072973	0,2833993	0,7358923	0,4931271	0,1414244	0,3360223	0,4966914	0,1140080
180	0,3972986	0,4317567	0,1107755	0,5060647	0,4221586	0,7000787	0,3765221	0,0305802	0,7729942	0,2078073	0,5144913	0,5082453	0,1837179	0,4505743	0,5002670	0,3572996	0,4215447	0,6490918	0,1944380	0,6428897	0,6186251	0,2950936	0,6527448	0,3958142	0,3733893	0,2691507	0,7560032	0,4385444	0,1611018	0,4125073	0,4681319	0,1158907
200	0,3385763	0,5137047	0,1438725	0,5904033	0,4473231	0,6594276	0,3512533	0,0431563	0,6292357	0,1732819	0,6093803	0,4578839	0,2596518	0,3735639	0,5872309	0,3670798	0,4038145	0,5671372	0,1771870	0,6560672	0,6922228	0,3210109	0,6562729	0,4339117	0,5276340	0,2632060	0,6759750	0,4548820	0,1826850	0,3123724	0,4620047	0,1460071
220	0,3336397	0,5734155	0,2004956	0,5847345	0,4627601	0,6106876	0,3207047	0,0269240	0,6521972	0,1787141	0,5510913	0,3910049	0,1519512	0,3522110	0,5254480	0,4091203	0,2762790	0,3996560	0,2200955	0,6784448	0,6174644	0,3442971	0,6162616	0,5490787	0,5558494	0,2914891	0,7965522	0,4443527	0,1781676	0,2855614	0,4277615	0,0847871
240	0,4371803	0,4851294	0,2138624	0,6022938	0,5405031	0,6881057	0,3407795	0,0215717	0,7099221	0,1497767	0,5612540	0,4848203	0,1986628	0,3929708	0,4713005	0,2777927	0,3655436	0,5599142	0,1651021	0,8030169	0,7213567	0,3740776	0,6572890	0,3896983	0,5012019	0,3254867	0,6897307	0,5293034	0,1466487	0,2904259	0,4297840	0,1095979
260	0,3453881	0,5163578	0,2375131	0,7400062	0,5124695	0,6946163	0,3982179	0,0307894	0,7162514	0,2312340	0,6782546	0,5939277	0,1410351	0,4121559	0,4353108	0,3838875	0,3288273	0,5092727	0,1955494	0,7592972	0,7461507	0,3359486	0,6240236	0,4131058	0,6413278	0,3516759	0,5764378	0,5594232	0,1653491	0,2449843	0,4465064	0,1360401
280	0,3472854	0,6136006	0,2206748	0,7351317	0,6210035	0,6887544	0,3974094	0,0073007	0,6644092	0,1749201	0,6497678	0,4377647	0,1604262	0,3320061	0,4193435	0,3477285	0,3297788	0,5881196	0,1559520	0,7200408	0,7645366	0,3283339	0,6579086	0,3887422	0,5712053	0,3476178	0,7298156	0,5126005	0,1459502	0,3493930	0,5248946	0,0845343
300	0,4017898	0,5564444	0,3170034	0,6983112	0,5652100	0,8151360	0,3539009	0,0142137	0,5754915	0,1668858	0,5424836	0,4208676	0,2214747	0,3625717	0,3590328	0,3893889	0,3588756	0,5653698	0,1782926	0,7051027	0,8018051	0,3142899	0,6958310	0,5624591	0,6363074	0,3862031	0,7653547	0,4657505	0,1767326	0,2802475	0,5386952	0,1511360
