"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA

0	0,3797472	1,0069859	0,4962104	0,1419365	1,0408979	0,6459544	0,6407191	0,3423498	0,3800704	0,6743583	0,9370274	0,6851140	1,0102985	0,7758036	0,7431678	0,6368622	0,0529465	0,9139532	0,9028721	0,7796675	0,1448862	0,1672057	0,1058284	0,9431133	0,7436778	0,2704797	0,8301376	0,6894770	1,0107683	0,3969576	0,5056652	0,5135836
20	0,3145482	0,9747002	0,4945620	0,1371332	0,9506589	0,7066938	0,5970919	0,3438120	0,3600574	0,7161571	0,9928815	0,6865564	0,9784736	0,7813325	0,7130273	0,6705138	0,1185283	0,9040484	0,8397620	0,7891923	0,0823185	0,1919060	0,0655531	0,9055421	0,5334962	0,2974412	0,8037835	0,7463937	0,8558482	0,5272996	0,5394780	0,5783365
40	0,3187512	0,9302472	0,3447856	0,1348074	1,0289787	0,6937094	0,5759561	0,4029619	0,3557076	0,7876279	0,9809092	0,7108858	1,0042646	0,7339088	0,7836444	0,6342012	0,1525092	0,9098197	0,8659509	0,7923542	0,0606675	0,1512770	0,0660484	0,8389596	0,5933616	0,2564345	0,7922100	0,7162376	0,9333657	0,5011471	0,5315649	0,5821576
60	0,3225598	0,8197728	0,2682768	0,1482338	1,0499987	0,7100904	0,6204468	0,3814469	0,4414238	0,8679210	0,9931047	0,6794510	0,9790703	0,7803574	0,8177593	0,6351908	0,1776388	0,9315797	0,8524163	0,8139530	0,0571258	0,1232159	0,0835838	0,8191313	0,6102702	0,2700926	0,7793083	0,7601258	0,9691641	0,4859400	0,5424592	0,6155083
80	0,3124357	0,7941121	0,2294405	0,1392441	1,0401133	0,6109216	0,6471632	0,4012201	0,4062147	0,8980845	0,9569739	0,6782476	0,9652880	0,8010714	0,8204854	0,7263532	0,2167428	0,8982423	0,8920228	0,8727526	0,0444723	0,1195680	0,0970444	0,8008736	0,6427684	0,2247083	0,8049251	0,7394594	0,9581696	0,4504846	0,5276368	0,6008308
100	0,3726123	0,8081748	0,1974078	0,1309123	1,0215378	0,6609355	0,6855169	0,3767888	0,3375941	0,9338514	1,0546700	0,6375965	0,9670845	0,8395941	0,8148281	0,8117777	0,2521891	0,8650639	0,8994335	0,8901496	0,0532283	0,1243508	0,0886959	0,7805839	0,7235491	0,2014065	0,8574542	0,7414522	0,8931187	0,4957782	0,5438577	0,6157862
120	0,3745728	0,7221950	0,1665627	0,1314722	0,9866175	0,6244748	0,6542402	0,3534603	0,3775332	0,9559001	1,0457362	0,6178285	0,9344441	0,8494534	0,8870680	0,8206270	0,2867637	0,9140423	0,8847259	0,9411601	0,0573783	0,1482432	0,1047686	0,7808863	0,8268681	0,2586187	0,7424596	0,7286166	0,9442957	0,5122697	0,5504683	0,6113924
140	0,3807986	0,7685044	0,2008915	0,1277546	1,0687413	0,5869586	0,6387899	0,3320478	0,4071477	0,9929174	0,9862830	0,6407256	0,9669382	0,9282508	0,9619552	0,8057576	0,3165218	0,8981814	0,9601134	0,9288608	0,0503141	0,1691929	0,1294897	0,8459398	0,9142526	0,2428054	0,7287234	0,8506301	0,9274587	0,4798021	0,5681644	0,6273731
160	0,4305226	0,8162959	0,1599679	0,1574392	0,9866749	0,5387403	0,6202283	0,3353000	0,3441196	1,0615150	0,9435981	0,6543570	0,9948710	0,9220491	0,8334858	0,7370062	0,3282233	0,9423293	0,9301450	0,9541094	0,0707807	0,1791451	0,1507303	0,8125950	0,9321802	0,2269803	0,7281068	0,8719609	0,8113246	0,5122745	0,5610688	0,6251853
180	0,4011289	0,7590833	0,1653298	0,1460660	0,9322088	0,5220915	0,6355671	0,3577554	0,3932728	1,0051449	1,0071916	0,6328174	0,9355686	0,8794982	0,8922106	0,7711071	0,3933966	0,9238169	0,9353384	0,9514554	0,0499433	0,1787052	0,1547590	0,8540659	0,9453654	0,2190248	0,7452876	0,8173587	0,8828981	0,5798767	0,5587587	0,6714329
200	0,4615329	0,7432233	0,1519216	0,1436542	0,9764425	0,5528797	0,6147847	0,3560759	0,3770134	0,9997265	0,9576704	0,5812134	0,9503101	0,8201854	0,8785748	0,8250183	0,4052208	0,9211168	0,9506862	0,9373937	0,0739386	0,1830217	0,1683900	0,8647273	0,9423314	0,2454216	0,7689816	0,8366562	0,8753516	0,6077292	0,5261107	0,6493013
220	0,4545522	0,6911607	0,1173763	0,1484516	1,0461228	0,6159972	0,6109494	0,3295776	0,4189338	0,9643659	0,8902570	0,5964079	0,9123156	0,8182048	0,9508666	0,7944317	0,3960880	0,9322975	0,9162453	0,9252460	0,0888135	0,1794945	0,1365930	0,9454072	0,9583915	0,2694263	0,7671564	0,8206733	0,9068247	0,6331103	0,5411547	0,5998732
240	0,4651969	0,7855783	0,1576635	0,1483841	1,0034261	0,6295959	0,6344333	0,2756194	0,4015196	0,9049472	0,9632917	0,5969801	0,9198654	0,8236651	0,9066392	0,8957452	0,4326126	0,8791996	0,9760053	0,8619252	0,0849869	0,1756323	0,1388552	0,9749048	0,9415743	0,2466976	0,8078321	0,7847263	0,8613344	0,6308062	0,5608156	0,5828623
260	0,5274405	0,7873445	0,1735010	0,1659281	1,0642704	0,6249441	0,6462509	0,3491654	0,3564251	0,9315441	1,0090787	0,6088312	0,8866546	0,7782925	0,9845682	0,8167297	0,4149366	0,8788721	0,9432390	0,7810774	0,0925109	0,2013352	0,1595143	0,9565755	0,9268678	0,2565267	0,7341568	0,8148527	0,9141142	0,6621802	0,5502678	0,5214222
280	0,5663436	0,8265388	0,1615638	0,1628580	1,0354255	0,5746237	0,6373155	0,3591181	0,3299693	0,9613238	1,0065785	0,6510829	0,9363059	0,8110025	0,8988248	0,7973042	0,4200174	0,9417963	1,0022670	0,8703599	0,0658232	0,2357544	0,1371811	0,8727951	0,8637775	0,2855715	0,7345741	0,8246930	1,0951165	0,6606910	0,5318058	0,5700711
300	0,5735601	0,9296983	0,1742980	0,1403343	1,0265247	0,5513751	0,6775944	0,2972914	0,3792491	0,9695927	0,9301645	0,6270960	0,9581963	0,8392495	0,8882809	0,7085198	0,4166424	0,9960428	0,9692538	0,8507627	0,0609216	0,2417010	0,1239513	0,9157852	0,9037658	0,2797859	0,8626229	0,7934830	0,9338708	0,6524656	0,5599092	0,5372064
320	0,5153703	0,9058780	0,1443218	0,1433498	0,9419893	0,5884633	0,5869065	0,3310548	0,4119945	1,0092517	0,9112859	0,6389387	0,9945678	0,8518563	0,8819166	0,7369763	0,4164478	0,9449221	0,9289235	0,8231052	0,0681821	0,2515115	0,1407427	0,9746664	0,8689926	0,3278696	0,8139131	0,7389397	0,9349049	0,6436334	0,4817332	0,5735202
340	0,4973126	0,8523811	0,1449109	0,1457901	0,9766542	0,5482731	0,6226511	0,3130434	0,3955489	1,0702021	0,8867030	0,6549384	0,9745646	0,8620950	0,8674152	0,7602396	0,3898795	0,8686153	0,9138562	0,8897470	0,0893798	0,2653541	0,1548829	0,9449175	0,8991063	0,2797219	0,7957749	0,6870343	0,8268855	0,6614482	0,4870002	0,5830108
360	0,4983942	0,8811097	0,1771387	0,1478605	0,9871613	0,5587222	0,6050198	0,3476556	0,3882738	1,0116794	0,9287172	0,6968876	0,9270607	0,8765279	0,8733068	0,8047715	0,3924372	0,9057083	0,9657192	0,8736485	0,0868090	0,2795401	0,1465844	0,9792032	0,8820064	0,2461656	0,7749870	0,7295455	0,8906892	0,6241486	0,4938323	0,5723757
380	0,4280276	0,8646453	0,1744454	0,1601463	0,9843681	0,5657156	0,6091901	0,3026716	0,3723370	1,0190245	0,9195067	0,7040600	0,9682823	0,8562316	0,8580415	0,7933780	0,3889847	0,9716584	1,0149571	0,8045643	0,0837038	0,2546926	0,1307086	0,9085347	0,9327512	0,2566010	0,8572222	0,6838987	0,9215624	0,6873750	0,5267259	0,5490707
400	0,4192248	0,8184980	0,1630612	0,1659784	1,0545073	0,5242799	0,6577493	0,3068044	0,3647666	1,0133762	0,9488058	0,6904088	0,9260677	0,8725893	0,8834929	0,7508957	0,3680854	0,9374998	0,9520954	0,8216447	0,0746659	0,2572805	0,1452100	0,9099905	0,9460739	0,2599334	0,8645235	0,6634535	0,9409475	0,6541302	0,5236924	0,5819048
420	0,4645127	0,8582203	0,1670739	0,1865807	1,0336524	0,5236470	0,6261963	0,3188334	0,4416314	0,9913338	0,9456530	0,6745516	0,9765445	0,8479674	0,8757677	0,7971869	0,3899205	0,9776772	0,9741593	0,8707970	0,0744247	0,2492661	0,1176982	0,9237825	0,9065169	0,2912177	0,9284982	0,6814765	0,9662234	0,7233456	0,5198336	0,5873803
440	0,4646240	0,8238837	0,1665182	0,2135661	0,9340284	0,5817156	0,6547777	0,3482837	0,4032653	0,9935732	1,0319063	0,6848744	0,8804517	0,8831837	0,9081905	0,7140272	0,3769504	0,9924552	0,8886781	0,8523032	0,0594551	0,2646724	0,1249832	0,9386665	0,9450699	0,2793476	0,8996098	0,8227833	0,9919491	0,6920533	0,5028450	0,6082702
460	0,4607914	0,7630189	0,1847455	0,2142357	0,9464027	0,5975716	0,6631832	0,3393828	0,4040568	0,9862167	1,0611755	0,6899502	0,8286082	0,8536560	0,8846100	0,7362712	0,3912145	1,0071456	0,8372308	0,8323049	0,0622747	0,3051554	0,1223074	0,8731477	0,9806592	0,3109528	0,8838384	0,7939565	0,9602990	0,7073646	0,5709210	0,5244254
480	0,5411928	0,8124807	0,1754242	0,2022835	0,9755738	0,6965034	0,6496432	0,3549582	0,4333763	1,0370637	1,0236226	0,6680600	0,9009947	0,8213631	0,8830850	0,7368695	0,3407135	0,9605803	0,8473081	0,8300117	0,0755934	0,2872566	0,1368744	0,8942912	0,9586088	0,3255395	0,8566801	0,6888472	0,9380789	0,7004842	0,5334463	0,5550524
500	0,5249720	0,8295987	0,2183391	0,2005285	0,9603215	0,6332012	0,7117295	0,3573294	0,4305760	1,0477831	1,0253747	0,6758179	0,8482903	0,8053095	0,8295469	0,7710935	0,3467930	0,9662362	0,8096701	0,7992597	0,0800026	0,2365502	0,1685870	0,8342913	0,9565947	0,2983068	0,8046039	0,6480431	0,9468573	0,7608079	0,5483090	0,5262788
520	0,5020891	0,7610775	0,1705293	0,1889982	1,0057213	0,6147714	0,6692468	0,3659439	0,4097125	1,0178767	1,0308221	0,7383717	0,8459872	0,8357592	0,9291406	0,7897874	0,3483523	0,9157896	0,8666242	0,8275779	0,0580129	0,2122171	0,1417938	0,8948553	0,8878885	0,2860320	0,7893203	0,6989523	0,9166292	0,7082295	0,5597037	0,5428017
540	0,5238510	0,8239406	0,1505654	0,1919006	1,0471492	0,5701368	0,6411213	0,3699178	0,3902647	1,0404444	1,0270268	0,7696361	0,8945031	0,9290264	0,8894368	0,8454103	0,3499130	0,8757160	0,8514429	0,8181222	0,0645624	0,1880903	0,1463140	0,8455606	0,9064150	0,2454550	0,7608133	0,7710539	0,9870881	0,6595756	0,5652403	0,5454107
560	0,4725716	0,9078925	0,1616087	0,1891969	1,0471326	0,6211592	0,5931804	0,3575297	0,3630916	1,0414988	0,9724984	0,7603817	0,9142610	0,8897311	0,9272211	0,8396362	0,3794201	0,8742426	0,8210249	0,8577624	0,0583448	0,1855038	0,1441236	0,8162391	0,9513089	0,2401304	0,7141247	0,8025306	0,9664355	0,6642172	0,5496318	0,5353890
580	0,4692540	0,9774648	0,2387694	0,1841422	1,0295578	0,6072287	0,5935876	0,3498354	0,3930657	1,0475781	0,9133139	0,8205564	0,9650576	0,8854178	0,9105654	0,8618356	0,3272470	0,9363846	0,8800288	0,8588560	0,1139067	0,2432846	0,1638076	0,8999143	0,9737784	0,2634981	0,7720682	0,7535656	0,9677413	0,6417148	0,5153381	0,5194326
600	0,4381403	1,0593310	0,2823695	0,1665024	1,0268973	0,5847497	0,6535792	0,3329431	0,4149032	1,0143224	0,9109800	0,7763482	0,9075182	0,8488204	0,9678971	0,8595553	0,2855633	0,9462225	0,8198218	0,8404774	0,1898027	0,2506492	0,1665588	0,8839015	0,9317281	0,2426947	0,7999062	0,7644705	0,9590807	0,7363472	0,5421676	0,5168797
620	0,4477514	1,0619826	0,3342111	0,1498886	0,9423330	0,6240869	0,6567710	0,3396813	0,3902633	0,9330191	0,9524723	0,7084988	0,9006261	0,8179170	0,9385766	0,9069232	0,1940527	0,9752335	0,8638534	0,8885208	0,2135301	0,2527604	0,1362980	0,8538942	0,9920575	0,2352472	0,8031441	0,6626901	0,9184967	0,7424420	0,5258828	0,5465199
640	0,4498107	0,9665348	0,4409054	0,1323339	0,9227941	0,6530746	0,6249360	0,3404520	0,4125813	0,9167443	0,9977283	0,7352106	0,8878353	0,8542708	0,9352396	0,8464593	0,1600550	1,0047447	0,8803985	0,8498239	0,2409187	0,2625382	0,1234355	0,8504524	1,0100430	0,2671566	0,7409317	0,6407919	0,9129679	0,7340894	0,5196134	0,5768572
660	0,4549601	1,0259126	0,4279305	0,1425984	0,8777629	0,6415817	0,6107202	0,3779007	0,3824590	0,8809984	1,0419970	0,6872630	0,9152915	0,9026562	0,8258856	0,8568337	0,1285047	0,9675657	0,9408450	0,8913488	0,2163796	0,2462247	0,0948397	0,8125916	0,9016750	0,2606588	0,7326602	0,6995910	1,0188854	0,6893405	0,5209930	0,5927348
680	0,4673909	0,9532609	0,4332444	0,1425226	0,8702956	0,5953148	0,5864669	0,4468461	0,3825305	0,8743794	1,0038928	0,6251077	0,9598097	0,8275587	0,8023086	0,8221998	0,1102008	0,9466007	0,9161974	0,8736097	0,2363530	0,2324709	0,1173425	0,8049279	0,8304336	0,2330205	0,7644378	0,7768228	1,0769077	0,6451008	0,5130168	0,5909695
700	0,4426421	1,0342851	0,4547264	0,1533445	0,9659246	0,5701523	0,6320497	0,4118494	0,3523155	0,8035068	1,0303920	0,6214451	0,9857959	0,8136019	0,7349237	0,8648321	0,0954018	0,9676225	0,9027937	0,8802735	0,2008856	0,2248150	0,1061252	0,8187326	0,7987277	0,2355701	0,8224613	0,7792864	1,0381490	0,6385209	0,4695368	0,5688931
720	0,4616252	1,0092660	0,4583138	0,1477365	0,9318111	0,6211918	0,6238107	0,3990927	0,3593471	0,8529230	1,0386189	0,5507040	0,9612864	0,8082596	0,6853411	0,8738755	0,0872862	1,0253581	0,8623178	0,9415399	0,1964635	0,2140002	0,0992927	0,8196809	0,7666717	0,2280887	0,8607757	0,7504034	0,9866608	0,6156753	0,4912590	0,5316879
740	0,4310009	0,8758540	0,5453202	0,1457897	0,9992874	0,6688708	0,6132075	0,3591075	0,3658654	0,9215759	1,0440090	0,6041541	0,9561626	0,8623018	0,7465893	0,8774502	0,0850170	0,9629091	0,8498022	0,9197136	0,1695563	0,2056614	0,0955381	0,8451777	0,7869715	0,2521000	0,8687258	0,7771579	1,0032172	0,5583165	0,4636401	0,5492701
760	0,3777591	0,8823344	0,5264047	0,1580548	1,0175299	0,6654496	0,6451297	0,3516631	0,3479434	0,9289186	0,9473370	0,5747649	0,9751261	0,8868327	0,7478696	0,7741544	0,0626827	0,9633622	0,8061606	0,9109068	0,1838815	0,2001290	0,0831268	0,8837830	0,7229505	0,2429334	0,8535265	0,7737523	0,9428986	0,5591986	0,4746817	0,5974142
780	0,3549644	1,0060613	0,5737649	0,1430727	1,0110712	0,6923711	0,6328166	0,3461502	0,4122622	0,8876748	0,9361338	0,5980424	1,0231459	0,8836643	0,7646897	0,7474147	0,0627538	0,9600129	0,7887493	0,9473424	0,1737948	0,2055562	0,0853592	0,8388013	0,7310981	0,2431621	0,8582595	0,7361077	0,9242604	0,5828771	0,4991374	0,5663493
800	0,3682297	1,0630538	0,5142299	0,1713628	1,0137503	0,6575890	0,6607009	0,3878840	0,3885689	0,7895140	0,9758417	0,6404905	0,9857225	0,8900089	0,8540093	0,7389979	0,0649516	0,9678693	0,7234856	0,9729799	0,1719698	0,2415695	0,0892650	0,8388178	0,7396753	0,2345033	0,8677859	0,6788779	0,8622216	0,5678874	0,5049907	0,5332934
820	0,3495854	0,9506266	0,5203064	0,1865117	1,0002373	0,6098201	0,6581620	0,3756824	0,4047949	0,7489688	0,9734526	0,5748896	0,9816870	0,8479673	0,7640960	0,7954379	0,0630356	0,9697492	0,7753869	0,9382329	0,1546321	0,2163448	0,0733682	0,8383053	0,7215097	0,2549974	0,8428720	0,7841283	0,8720492	0,5704081	0,5237423	0,5649339
840	0,3508639	1,0216147	0,5439122	0,1729418	0,9341577	0,6731716	0,6967548	0,4070776	0,4280229	0,7461141	1,0162476	0,6070100	1,0307959	0,8451808	0,8422876	0,7783223	0,0767091	0,9600655	0,8374198	0,8673172	0,1325842	0,1994266	0,0871497	0,8659227	0,6627022	0,2411958	0,8483724	0,7081791	0,9485628	0,5784265	0,5507066	0,6212906
860	0,3589717	1,0534521	0,5173852	0,1780162	0,9392791	0,5988843	0,6561705	0,3616732	0,4123530	0,7537671	1,0190025	0,6025021	1,0575096	0,8646463	0,7879006	0,7729024	0,0851223	0,9114683	0,8536813	0,9165669	0,0972032	0,2136780	0,0819122	0,9145079	0,6254296	0,2679592	0,8000867	0,7785442	0,9588900	0,5600189	0,6208503	0,5756444
880	0,3307104	1,0230685	0,4380246	0,1637698	0,9791208	0,6323391	0,6375110	0,3801413	0,3435319	0,7740382	1,0319211	0,5975323	1,0390463	0,8083999	0,7848786	0,8214842	0,0624993	0,9631752	0,8410355	0,9171175	0,1131304	0,2048283	0,0639901	0,8874689	0,5990689	0,2529551	0,7870437	0,7654822	0,9271542	0,5241788	0,5671969	0,6113732
900	0,3147047	0,9951313	0,4646178	0,1720604	1,0060936	0,5996894	0,6646249	0,3626544	0,3927798	0,6939171	1,0009222	0,5753148	1,0424079	0,8092531	0,7288787	0,7698139	0,0895656	0,8914964	0,8494756	0,8692357	0,1477130	0,1775361	0,0648242	0,8918311	0,6320036	0,2559284	0,8408226	0,7407718	0,9251024	0,5693325	0,5807162	0,6132942
920	0,2835385	0,9603561	0,5136221	0,1513568	0,9379559	0,5949604	0,5876069	0,3317409	0,3709579	0,7431078	0,9870211	0,5552530	0,9798132	0,8166018	0,6732728	0,7122550	0,1039993	0,8604245	0,8569071	0,8544344	0,1648458	0,1696375	0,0747012	0,9182113	0,6610363	0,2466306	0,8008702	0,6640719	1,0168748	0,5427441	0,5568995	0,6073313
940	0,2620497	1,0047612	0,5000511	0,1409474	0,9563732	0,5870795	0,6235650	0,3682940	0,3872945	0,7632369	1,0278001	0,5718872	0,9637293	0,8055550	0,6425907	0,7431908	0,1023519	0,8667790	0,8313009	0,8480529	0,1821205	0,1756943	0,0819269	0,9308536	0,6567825	0,2135294	0,8856720	0,6953253	1,0561710	0,5033461	0,5327404	0,5956639
960	0,2416631	0,9900219	0,5036660	0,1282053	1,0154204	0,5751715	0,6069470	0,3991423	0,3997943	0,7556101	1,0145130	0,5597008	0,9015024	0,7768315	0,7136886	0,7470339	0,1091040	0,8845356	0,8584555	0,8339185	0,1496488	0,1960580	0,0995992	0,8290363	0,6651912	0,2279665	0,8763007	0,7816016	0,9975581	0,5002526	0,5474917	0,5999397
980	0,2583604	0,9752559	0,4925259	0,1291868	1,0398332	0,5747682	0,6357966	0,3604070	0,4143980	0,7419566	0,9679075	0,5751797	0,8794043	0,7380824	0,6233534	0,7335792	0,1074375	0,9154491	0,9404915	0,8433686	0,1448471	0,1967077	0,1123041	0,8012860	0,6529916	0,1989522	0,8545146	0,7253973	0,9204313	0,4500104	0,5748289	0,6184116
1000	0,2480858	1,0381145	0,4616236	0,1113678	1,0616726	0,5886025	0,6420211	0,3640350	0,4293545	0,7248553	0,9393914	0,6084937	0,9328375	0,7232731	0,6480007	0,7374613	0,0988195	0,8914482	0,9051055	0,9140274	0,1542021	0,1994866	0,1144218	0,8264823	0,6374286	0,1716385	0,7936654	0,6855788	0,9049555	0,4400480	0,5594516	0,6678115
1020	0,2398143	1,0197460	0,5130240	0,1220494	1,0399872	0,6561735	0,6521136	0,4325865	0,4621373	0,7089908	1,0510621	0,6412090	0,9667015	0,7425219	0,6289136	0,7695110	0,1016579	0,9844306	0,7861352	0,9156697	0,1900989	0,1808350	0,1269991	0,8489459	0,6356913	0,1267460	0,8654210	0,7332407	0,9486101	0,4801950	0,6047586	0,6318666
1040	0,2221015	0,9627155	0,4740934	0,1387762	1,0339978	0,6357725	0,6448400	0,4013562	0,4328535	0,6902497	1,0193198	0,6432470	0,9125525	0,7784946	0,6908653	0,7240605	0,0975142	1,0282810	0,7808840	0,8445258	0,1763788	0,1895730	0,1306469	0,8945936	0,6433983	0,1634420	0,8078727	0,7545075	0,9900745	0,5009664	0,6120883	0,6235781
1060	0,2054816	1,0162532	0,4593250	0,1714286	0,9602704	0,6561140	0,6334898	0,3479308	0,4554343	0,7269140	1,0716063	0,6515008	0,9892312	0,8136915	0,7839774	0,7108514	0,0852891	0,9468108	0,8276324	0,8285666	0,1584967	0,2083234	0,1229533	0,9235515	0,6645240	0,1595137	0,8147547	0,7050388	0,9958304	0,4703511	0,5970772	0,5891643
1080	0,2110196	0,9632345	0,4788319	0,1571713	1,0434209	0,6077310	0,6155395	0,3661129	0,4060983	0,7267232	1,0626868	0,6399210	0,9639157	0,8200795	0,7947272	0,7471279	0,0892696	0,9208111	0,8643335	0,8431420	0,1236289	0,1872425	0,1175506	0,8950233	0,6795794	0,1458149	0,8018282	0,6963770	0,9727940	0,5188564	0,5951063	0,5621474
1100	0,2164060	0,9627411	0,4232428	0,1684142	1,0449549	0,6321959	0,6308992	0,3615932	0,4314784	0,6821321	1,0065677	0,7102393	0,9427165	0,7880623	0,8988237	0,7815049	0,0884143	0,9510847	0,8322351	0,8620303	0,1193476	0,1890985	0,1671172	0,8657091	0,6949564	0,1395464	0,8985478	0,7407260	0,9484279	0,5209636	0,6099608	0,5400166

0	0,3797472	1,0069859	0,4962104	0,1419365	1,0408979	0,6459544	0,6407191	0,3423498	0,3800704	0,6743583	0,9370274	0,6851140	1,0102985	0,7758036	0,7431678	0,6368622	0,0529465	0,9139532	0,9028721	0,7796675	0,1448862	0,1672057	0,1058284	0,9431133	0,7436778	0,2704797	0,8301376	0,6894770	1,0107683	0,3969576	0,5056652	0,5135836
20	0,4171818	0,9730506	0,3915309	0,1490321	0,9389041	0,5795078	0,7540711	0,3388080	0,4140553	0,7421877	0,9532416	0,6714005	0,8605978	0,7823679	0,6656882	0,7242775	0,1323933	0,8596970	0,7462100	0,8417338	0,1295183	0,1139396	0,0947814	0,9177287	0,7194607	0,2076142	0,6529381	0,6911732	1,1038621	0,4514274	0,5795104	0,6327291
40	0,4269239	0,9523874	0,2956952	0,1412657	1,0085901	0,4729680	0,7163798	0,3777935	0,4007151	0,7215581	0,9687490	0,7305937	0,8924382	0,8101992	0,5635362	0,7417862	0,1757532	0,8611404	0,7391260	0,8687187	0,1057970	0,1262826	0,0718841	0,9645183	0,7654510	0,2359430	0,6287868	0,6915551	0,9535860	0,4635873	0,5184039	0,6504313
60	0,3519867	1,0214526	0,2504422	0,1615524	1,0772446	0,4412987	0,7158466	0,3927776	0,4296829	0,7190269	0,9155982	0,7648657	0,8280668	0,7618068	0,5702941	0,7906388	0,2226257	0,8870828	0,7113497	0,9570592	0,1248088	0,1203416	0,0702428	0,8766775	0,7010893	0,2131333	0,7356706	0,7337141	0,9216662	0,4845809	0,4577265	0,5971559
80	0,3288211	1,0200315	0,1656351	0,1454101	1,0830039	0,3886479	0,6727847	0,3673880	0,4389981	0,6335277	0,9464628	0,7725487	0,8271036	0,7584561	0,5395356	0,7644190	0,2318993	0,7980662	0,8047277	1,0088066	0,1502814	0,1365041	0,0896136	0,8608420	0,6997776	0,2083544	0,7923949	0,7183157	1,0229750	0,5025298	0,4708037	0,5762317
100	0,3329043	0,8840376	0,1186132	0,1806094	0,9912733	0,3668999	0,6240418	0,3666810	0,4078429	0,6856061	1,0355506	0,8591268	0,8250673	0,6912848	0,5693012	0,7084749	0,2313985	0,8138921	0,8024328	1,0167707	0,1912117	0,1537979	0,0954233	0,9161767	0,6999302	0,2296433	0,7306462	0,7073483	1,0294185	0,4732689	0,5015523	0,7017163
120	0,3484067	0,9223776	0,0960629	0,1395058	1,0158096	0,3352535	0,6482581	0,3773909	0,4018558	0,6847662	0,9758436	0,9135741	0,8519398	0,7020261	0,5144822	0,6801167	0,2051639	0,8299252	0,7631139	0,9577345	0,1858223	0,1926542	0,0942496	0,8828330	0,7711078	0,2494316	0,7477768	0,7122333	1,0575374	0,4650359	0,4391169	0,7264725
140	0,3681658	0,9396115	0,0745517	0,1347629	1,0103675	0,2999896	0,6127847	0,3759602	0,4111443	0,6596375	1,0325594	0,8623646	0,9618290	0,6838903	0,4385079	0,6815558	0,2200803	0,8945904	0,8067444	0,9326665	0,2065779	0,2119729	0,0665370	0,7636719	0,8132136	0,2074725	0,7825573	0,7363199	0,9878598	0,4435212	0,4061592	0,7717434
160	0,3769935	0,9597490	0,0853207	0,1559370	0,9879234	0,2970393	0,5954193	0,3345480	0,3927317	0,7080305	1,0577159	0,8496080	0,9957376	0,6749009	0,5191498	0,6863140	0,2358120	0,9357645	0,8688985	1,0012651	0,1808326	0,2131765	0,0749871	0,7887528	0,8433989	0,1904809	0,7928582	0,6983686	1,0150722	0,3928128	0,4592745	0,7970721
180	0,3119255	0,9436122	0,0781024	0,1510010	0,9638001	0,2714279	0,5798949	0,4261431	0,3692315	0,7100409	1,0424634	0,8892889	0,9788972	0,6896430	0,4284670	0,6666059	0,2386882	0,9297224	0,8618601	1,0192974	0,1648055	0,2558741	0,0972580	0,8438257	0,7963283	0,2192195	0,7969749	0,6669007	1,0403358	0,4151761	0,4145380	0,8109021
200	0,3132649	0,8577197	0,0639167	0,1546456	0,9768687	0,2398517	0,5704164	0,3896957	0,3947953	0,6671163	1,0783006	0,8318529	0,9444289	0,7040203	0,4582286	0,6958412	0,2573706	0,8365054	0,8128090	1,0211115	0,1873550	0,3256788	0,1033877	0,8464452	0,8537085	0,2284145	0,8330048	0,6910986	1,0339293	0,4520170	0,4343582	0,7577858
220	0,2939908	0,7963195	0,0591758	0,1224429	1,0008028	0,2181110	0,5921877	0,3768896	0,4377330	0,6937348	1,0291017	0,8828220	0,9291637	0,6860798	0,5088916	0,7104958	0,2445989	0,8691767	0,8237218	0,9519465	0,1852667	0,3601940	0,0938467	0,8629685	0,8157459	0,2424478	0,8699952	0,6617273	0,9769271	0,4682435	0,4106324	0,7590294
240	0,2755630	1,0496509	0,0714381	0,1375376	0,9999563	0,2310570	0,6042608	0,3913902	0,4258996	0,7502710	1,0267998	0,8983300	0,9625579	0,6623895	0,4811274	0,6563721	0,2797632	0,9089508	0,7908242	0,9738404	0,2213201	0,3560417	0,1191071	0,8248634	0,8274170	0,2464039	0,8668168	0,7580293	0,9113071	0,4358704	0,4481247	0,7453507
260	0,2630880	1,0071736	0,0832293	0,1425276	0,9510983	0,2285117	0,5925425	0,4850081	0,4427690	0,6954338	1,0057238	0,8718243	0,9840484	0,7101326	0,5217094	0,6652593	0,2682595	0,9272489	0,7982173	1,0058641	0,1737405	0,3860888	0,1297907	0,8941405	0,8567207	0,2487522	0,8729615	0,7654314	0,8839298	0,4225618	0,4996517	0,7934867
280	0,2614714	1,0150349	0,0702703	0,1479645	0,9760473	0,2233401	0,5540628	0,4611906	0,4375914	0,7287638	0,9877829	0,8657809	0,8741187	0,7335243	0,5056814	0,7130187	0,2834535	0,9599305	0,8464446	1,0135729	0,1850319	0,4422855	0,1155823	0,9048293	0,8764127	0,2716733	0,8682991	0,7750516	0,9119967	0,4081102	0,5376478	0,7153040
