"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA

0	0,6951630	0,3809637	0,2313959	0,4550144	0,2215269	0,1860619	0,1760163	0,5354297	0,6536207	0,6985169	0,8712121	0,1762786	0,7057383	0,1770474	0,0830653	0,1805638	0,4632053	0,4963338	0,9421002	0,1168920	0,7808685	0,1523547	0,5291590	0,6432396	0,1694818	0,7669016	0,9637118	0,8722879	0,3893492	0,7929939	0,2789345	0,5832710
20	0,7201692	0,3810270	0,2311195	0,4256685	0,2215269	0,1857959	0,1760163	0,5354297	0,6113970	0,6988746	0,8712135	0,1764305	0,7189890	0,1770468	0,0854618	0,2154285	0,4632073	0,4964457	0,9422329	0,1168919	0,7808730	0,1520167	0,5288571	0,6432421	0,2202071	0,7666151	0,9639813	0,8114775	0,3652683	0,7928022	0,3033903	0,5832718
40	0,7676038	0,3816421	0,2291923	0,3705956	0,2215269	0,1834352	0,1760163	0,5354297	0,5383245	0,7028544	0,8712717	0,1777553	0,7421407	0,1770481	0,0899482	0,2875565	0,4632884	0,4965976	0,9423543	0,1168919	0,7808764	0,1491615	0,5262442	0,6433308	0,3155454	0,7610162	0,9638280	0,6869257	0,3159181	0,7910960	0,3562041	0,5833054
60	0,8154214	0,3832683	0,2242083	0,3172519	0,2215269	0,1779525	0,1760163	0,5354297	0,4739898	0,7158661	0,8716764	0,1810716	0,7635338	0,1770597	0,0943874	0,3673975	0,4638882	0,4970473	0,9425815	0,1168919	0,7808805	0,1425361	0,5200704	0,6439717	0,4112063	0,7487483	0,9631427	0,5513249	0,2619853	0,7864723	0,4175731	0,5835433
80	0,8558501	0,3858608	0,2161811	0,2754425	0,2215269	0,1704088	0,1760163	0,5354297	0,4288716	0,7407374	0,8729987	0,1868504	0,7804515	0,1771003	0,0980554	0,4412750	0,4659897	0,4981139	0,9431004	0,1168918	0,7808888	0,1331932	0,5111287	0,6461425	0,4921826	0,7330835	0,9623143	0,4278085	0,2128663	0,7787726	0,4775830	0,5843309
100	0,8873341	0,3890408	0,2060206	0,2467641	0,2215269	0,1625316	0,1760163	0,5354297	0,4020935	0,7740573	0,8757654	0,1957630	0,7933525	0,1771882	0,1008355	0,5039839	0,4707448	0,4999767	0,9440693	0,1168918	0,7809048	0,1228573	0,5008669	0,6508258	0,5556783	0,7182448	0,9619590	0,3244525	0,1720308	0,7687696	0,5320426	0,5859900
120	0,9107361	0,3923581	0,1948534	0,2294794	0,2215269	0,1556561	0,1760163	0,5354297	0,3892528	0,8087639	0,8800196	0,2082028	0,8033359	0,1773277	0,1028392	0,5545959	0,4787214	0,5026109	0,9455455	0,1168918	0,7809298	0,1128933	0,4904867	0,6582362	0,6034528	0,7071234	0,9625421	0,2421209	0,1399571	0,7575631	0,5797459	0,5885488
140	0,9276296	0,3954523	0,1836484	0,2208887	0,2215269	0,1504143	0,1760163	0,5354297	0,3855380	0,8389753	0,8852636	0,2236683	0,8112427	0,1775059	0,1042366	0,5941581	0,4895187	0,5058372	0,9474741	0,1168918	0,7809623	0,1040797	0,4807442	0,6676547	0,6385315	0,7007452	0,9641956	0,1785924	0,1157424	0,7461725	0,6207719	0,5917105
160	0,9395886	0,3981059	0,1730903	0,2183718	0,2215269	0,1468380	0,1760163	0,5354297	0,3869169	0,8618628	0,8907686	0,2408111	0,8175570	0,1777018	0,1051891	0,6244590	0,5020189	0,5094065	0,9497233	0,1168918	0,7809988	0,0967192	0,4720339	0,6779016	0,6638992	0,6987575	0,9667551	0,1306433	0,0979796	0,7353587	0,6556132	0,5950427
180	0,9479403	0,4002339	0,1635856	0,2197633	0,2215269	0,1446106	0,1760163	0,5354297	0,3905034	0,8771382	0,8958937	0,2579729	0,8225492	0,1778951	0,1058274	0,6473882	0,5148976	0,5130705	0,9521311	0,1168918	0,7810358	0,0908158	0,4645160	0,6878654	0,6820651	0,7001590	0,9698983	0,0950303	0,0852187	0,7255955	0,6848421	0,5981669
200	0,9537162	0,4018464	0,1553188	0,2234230	0,2215269	0,1433095	0,1760163	0,5354297	0,3945083	0,8859546	0,9002354	0,2737208	0,8264047	0,1780712	0,1062497	0,6646385	0,5270219	0,5166246	0,9545445	0,1168918	0,7810704	0,0862187	0,4582107	0,6967710	0,6949900	0,7038317	0,9732800	0,0688987	0,0761865	0,7171119	0,7090290	0,6008440
220	0,9576825	0,4030089	0,1483188	0,2281835	0,2215269	0,1425646	0,1760163	0,5354297	0,3980011	0,8900082	0,9036310	0,2871287	0,8292889	0,1782219	0,1065263	0,6776032	0,5376323	0,5199235	0,9568423	0,1168918	0,7811009	0,0827176	0,4530561	0,7042170	0,7041462	0,7088023	0,9766141	0,0499046	0,0698632	0,7099586	0,7287390	0,6029740
240	0,9603918	0,4038091	0,1425171	0,2332622	0,2215269	0,1421196	0,1760163	0,5354297	0,4006286	0,8909765	0,9060974	0,2978121	0,8313664	0,1783444	0,1067059	0,6873725	0,5463569	0,5228808	0,9589426	0,1168918	0,7811265	0,0800966	0,4489428	0,7101022	0,7106137	0,7143235	0,9797044	0,0362020	0,0654784	0,7040712	0,7445364	0,6045599
260	0,9622352	0,4043364	0,1377916	0,2381700	0,2215269	0,1418274	0,1760163	0,5354297	0,4023751	0,8902354	0,9077580	0,3058188	0,8327987	0,1784394	0,1068217	0,6947733	0,5531404	0,5254587	0,9608006	0,1168918	0,7811470	0,0781610	0,4457361	0,7145236	0,7151729	0,7198689	0,9824416	0,0263771	0,0624703	0,6993204	0,7569807	0,6056663
280	0,9634857	0,4046692	0,1339980	0,2426314	0,2215269	0,1416170	0,1760163	0,5354297	0,4033876	0,8887689	0,9087821	0,3114724	0,8337370	0,1785101	0,1068960	0,7004196	0,5581424	0,5276553	0,9624012	0,1168918	0,7811628	0,0767471	0,4432921	0,7176875	0,7183824	0,7250986	0,9847847	0,0193684	0,0604359	0,6955496	0,7666136	0,6063855
300	0,9643321	0,4048704	0,1309892	0,2465185	0,2215269	0,1414586	0,1760163	0,5354297	0,4038651	0,8871932	0,9093436	0,3152266	0,8343147	0,1785606	0,1069433	0,7047619	0,5616415	0,5294921	0,9637505	0,1168918	0,7811745	0,0757235	0,4414696	0,7198425	0,7206397	0,7298173	0,9867385	0,0143900	0,0590866	0,6925978	0,7739430	0,6068147
320	0,9649039	0,4049869	0,1286275	0,2498003	0,2215269	0,1413403	0,1760163	0,5354297	0,4039974	0,8858336	0,9095960	0,3175561	0,8346424	0,1785953	0,1069733	0,7081274	0,5639578	0,5310040	0,9648679	0,1168918	0,7811829	0,0749879	0,4401389	0,7212349	0,7222260	0,7339354	0,9883350	0,0108669	0,0582146	0,6903145	0,7794290	0,6070421
340	0,9652898	0,4050516	0,1267901	0,2525041	0,2215269	0,1412552	0,1760163	0,5354297	0,4039370	0,8848140	0,9096615	0,3188891	0,8348074	0,1786180	0,1069922	0,7107538	0,5654004	0,5322322	0,9657796	0,1168918	0,7811887	0,0744627	0,4391863	0,7220828	0,7233404	0,7374364	0,9896191	0,0083817	0,0576699	0,6885662	0,7834734	0,6071396
360	0,9655499	0,4050861	0,1253716	0,2546888	0,2215269	0,1411966	0,1760163	0,5354297	0,4037919	0,8841377	0,9096285	0,3195734	0,8348739	0,1786323	0,1070041	0,7128145	0,5662363	0,5332185	0,9665143	0,1168918	0,7811927	0,0740897	0,4385170	0,7225641	0,7241230	0,7403498	0,9906391	0,0066336	0,0573443	0,6872393	0,7864153	0,6071616
380	0,9657252	0,4051041	0,1242838	0,2564263	0,2215269	0,1411580	0,1760163	0,5354297	0,4036300	0,8837471	0,9095556	0,3198687	0,8348867	0,1786409	0,1070116	0,7144371	0,5666774	0,5340028	0,9671002	0,1168918	0,7811952	0,0738260	0,4380547	0,7228136	0,7246725	0,7427316	0,9914412	0,0054073	0,0571608	0,6862402	0,7885315	0,6071456
400	0,9658431	0,4051137	0,1234547	0,2577903	0,2215269	0,1411332	0,1760163	0,5354297	0,4034876	0,8835647	0,9094772	0,3199545	0,8348746	0,1786459	0,1070162	0,7157171	0,5668800	0,5346212	0,9675631	0,1168918	0,7811969	0,0736403	0,4377403	0,7229272	0,7250582	0,7446500	0,9920669	0,0045490	0,0570660	0,6854929	0,7900408	0,6071154
420	0,9659224	0,4051192	0,1228259	0,2588495	0,2215269	0,1411174	0,1760163	0,5354297	0,4033794	0,8835163	0,9094106	0,3199446	0,8348546	0,1786485	0,1070191	0,7167274	0,5669514	0,5351050	0,9679261	0,1168918	0,7811979	0,0735101	0,4375291	0,7229685	0,7253289	0,7461755	0,9925519	0,0039496	0,0570236	0,6849375	0,7911114	0,6070846
440	0,9659758	0,4051229	0,1223514	0,2596647	0,2215269	0,1411073	0,1760163	0,5354297	0,4033066	0,8835425	0,9093618	0,3199044	0,8348356	0,1786499	0,1070209	0,7175240	0,5669599	0,5354810	0,9682088	0,1168918	0,7811986	0,0734190	0,4373886	0,7229765	0,7255189	0,7473755	0,9929257	0,0035319	0,0570104	0,6845268	0,7918693	0,6070594
460	0,9660117	0,4051257	0,1219947	0,2602875	0,2215269	0,1411007	0,1760163	0,5354297	0,4032638	0,8836009	0,9093307	0,3198665	0,8348212	0,1786506	0,1070220	0,7181513	0,5669453	0,5357715	0,9684276	0,1168918	0,7811990	0,0733555	0,4372959	0,7229731	0,7256523	0,7483105	0,9932125	0,0032414	0,0570117	0,6842246	0,7924063	0,6070416
480	0,9660358	0,4051282	0,1217276	0,2607601	0,2215269	0,1410961	0,1760163	0,5354297	0,4032433	0,8836652	0,9093137	0,3198432	0,8348121	0,1786510	0,1070227	0,7186440	0,5669278	0,5359947	0,9685961	0,1168918	0,7811993	0,0733113	0,4372349	0,7229688	0,7257460	0,7490332	0,9934317	0,0030397	0,0570193	0,6840033	0,7927883	0,6070308
500	0,9660520	0,4051302	0,1215282	0,2611170	0,2215269	0,1410930	0,1760163	0,5354297	0,4032372	0,8837213	0,9093068	0,3198359	0,8348075	0,1786512	0,1070232	0,7190302	0,5669160	0,5361653	0,9687251	0,1168918	0,7811995	0,0732806	0,4371946	0,7229676	0,7258117	0,7495877	0,9935986	0,0029000	0,0570286	0,6838418	0,7930617	0,6070255
520	0,9660629	0,4051320	0,1213799	0,2613852	0,2215269	0,1410908	0,1760163	0,5354297	0,4032393	0,8837638	0,9093061	0,3198410	0,8348060	0,1786514	0,1070234	0,7193318	0,5669116	0,5362951	0,9688236	0,1168918	0,7811996	0,0732594	0,4371680	0,7229701	0,7258578	0,7500107	0,9937253	0,0028034	0,0570373	0,6837244	0,7932588	0,6070238
540	0,9660703	0,4051334	0,1212699	0,2615859	0,2215269	0,1410893	0,1760163	0,5354297	0,4032451	0,8837921	0,9093087	0,3198535	0,8348065	0,1786515	0,1070236	0,7195669	0,5669134	0,5363935	0,9688984	0,1168918	0,7811997	0,0732447	0,4371502	0,7229751	0,7258902	0,7503315	0,9938212	0,0027367	0,0570446	0,6836393	0,7934018	0,6070243
560	0,9660752	0,4051345	0,1211884	0,2617356	0,2215269	0,1410883	0,1760163	0,5354297	0,4032517	0,8838087	0,9093124	0,3198690	0,8348080	0,1786517	0,1070237	0,7197494	0,5669190	0,5364678	0,9689550	0,1168918	0,7811998	0,0732346	0,4371382	0,7229813	0,7259129	0,7505738	0,9938936	0,0026907	0,0570504	0,6835778	0,7935062	0,6070258
580	0,9410621	0,4050974	0,1212086	0,2994646	0,2215269	0,1412370	0,1760163	0,5354297	0,4498994	0,8820355	0,9093117	0,3197438	0,8217287	0,1786517	0,1046274	0,6869320	0,5669201	0,5365230	0,9689976	0,1168918	0,7811998	0,0732834	0,4372044	0,7229834	0,6752227	0,7525860	0,9939562	0,0462610	0,0798300	0,6836624	0,7748324	0,6070257
600	0,8936106	0,4047073	0,1220191	0,3685841	0,2215269	0,1427037	0,1760163	0,5354297	0,5292268	0,8670698	0,9091613	0,3179550	0,7987947	0,1786495	0,1001412	0,6199632	0,5666911	0,5365400	0,9690240	0,1168918	0,7811994	0,0738688	0,4379652	0,7228302	0,5799312	0,7655555	0,9940688	0,1421866	0,1265707	0,6849473	0,7341580	0,6069590
620	0,8457777	0,4035933	0,1245550	0,4330699	0,2215269	0,1465866	0,1760163	0,5354297	0,5963010	0,8363828	0,9083124	0,3116448	0,7773727	0,1786355	0,0957019	0,5472773	0,5652888	0,5364219	0,9690086	0,1168918	0,7811968	0,0756640	0,4402428	0,7218817	0,4843116	0,7889018	0,9942586	0,2588125	0,1779967	0,6886663	0,6856775	0,6065654
640	0,8053392	0,4016556	0,1293081	0,4809793	0,2215269	0,1526407	0,1760163	0,5354297	0,6401072	0,8004435	0,9061621	0,2994240	0,7601455	0,1785946	0,0920337	0,4805414	0,5614539	0,5360082	0,9688944	0,1168918	0,7811890	0,0790996	0,4445144	0,7192307	0,4033639	0,8142745	0,9944691	0,3772422	0,2254966	0,6951828	0,6356714	0,6055147
660	0,7738518	0,3990547	0,1362271	0,5114340	0,2215269	0,1596772	0,1760163	0,5354297	0,6632388	0,7681507	0,9025717	0,2826259	0,7468593	0,1785151	0,0892532	0,4231801	0,5545391	0,5351416	0,9686071	0,1168918	0,7811740	0,0842461	0,4508061	0,7143018	0,3398831	0,8357024	0,9946037	0,4862258	0,2658013	0,7040575	0,5867338	0,6036556
680	0,7504515	0,3960890	0,1448592	0,5275736	0,2215269	0,1664338	0,1760163	0,5354297	0,6720994	0,7430376	0,8979099	0,2638903	0,7366312	0,1783942	0,0872494	0,3752368	0,5448413	0,5337223	0,9680747	0,1168918	0,7811512	0,0908344	0,4587514	0,7071598	0,2921114	0,8510460	0,9945652	0,5802960	0,2982626	0,7144365	0,5401874	0,6010954
700	0,7335633	0,3930747	0,1545517	0,5333164	0,2215269	0,1721129	0,1760163	0,5354297	0,6727591	0,7252199	0,8927945	0,2456068	0,7286935	0,1782390	0,0858520	0,3356867	0,5333336	0,5317312	0,9672457	0,1168918	0,7811220	0,0983651	0,4677388	0,6984315	0,2570263	0,8603444	0,9942731	0,6578923	0,3234775	0,7253969	0,4970002	0,5981219
720	0,7216113	0,3902686	0,1646296	0,5321366	0,2215269	0,1764530	0,1760163	0,5354297	0,6696331	0,7134216	0,8878230	0,2293023	0,7225175	0,1780634	0,0848997	0,3033397	0,5212106	0,5292279	0,9660999	0,1168918	0,7810889	0,1062570	0,4770860	0,6890180	0,2316465	0,8644259	0,9936680	0,7197288	0,3425456	0,7361563	0,4579431	0,5950743
740	0,7132675	0,3878357	0,1745118	0,5267469	0,2215269	0,1795551	0,1760163	0,5354297	0,6654243	0,7060814	0,8834195	0,2156697	0,7177501	0,1778831	0,0842617	0,2771025	0,5095293	0,5263313	0,9646518	0,1168918	0,7810547	0,1139781	0,4861813	0,6797950	0,2134657	0,8642547	0,9927154	0,7676333	0,3566654	0,7461573	0,4235274	0,5922390
760	0,7074992	0,3858497	0,1837672	0,5191228	0,2215269	0,1816782	0,1760163	0,5354297	0,6615203	0,7018100	0,8797987	0,2048133	0,7141332	0,1777119	0,0838397	0,2560123	0,4990301	0,5231921	0,9629477	0,1168918	0,7810220	0,1211260	0,4945642	0,6714216	0,2005255	0,8607340	0,9914088	0,8038237	0,3669380	0,7550689	0,3939563	0,5897992
780	0,7035398	0,3843124	0,1921220	0,5106280	0,2215269	0,1830994	0,1760163	0,5354297	0,6584609	0,6995232	0,8770012	0,1964973	0,7114534	0,1775595	0,0835633	0,2392186	0,4901090	0,5199668	0,9610572	0,1168918	0,7809925	0,1274518	0,5019495	0,6642768	0,1913549	0,8546949	0,9897725	0,8305055	0,3742918	0,7627486	0,3691414	0,5878322
800	0,7008366	0,3831784	0,1994411	0,5021522	0,2215269	0,1840470	0,1760163	0,5354297	0,6563167	0,6984399	0,8749539	0,1903299	0,7095219	0,1774307	0,0833839	0,2259681	0,4828748	0,5167959	0,9590618	0,1168918	0,7809672	0,1328469	0,5082111	0,6584879	0,1848750	0,8469178	0,9878593	0,8496751	0,3794715	0,7691897	0,3487647	0,5863329
820	0,6989982	0,3823786	0,2056960	0,4942326	0,2215269	0,1846844	0,1760163	0,5354297	0,6549465	0,6980331	0,8735279	0,1858808	0,7081706	0,1773268	0,0832681	0,2155989	0,4772373	0,5137917	0,9570439	0,1168918	0,7809464	0,1373094	0,5133469	0,6539997	0,1803055	0,8381295	0,9857440	0,8630441	0,3830567	0,7744730	0,3323584	0,5852462
840	0,6977518	0,3818384	0,2109320	0,4871543	0,2215269	0,1851189	0,1760163	0,5354297	0,6541473	0,6979691	0,8725801	0,1827478	0,7072539	0,1772462	0,0831939	0,2075408	0,4729938	0,5110332	0,9550773	0,1168918	0,7809298	0,1409073	0,5174385	0,6506502	0,1770879	0,8289753	0,9835136	0,8720283	0,3854892	0,7787267	0,3193801	0,5844940
860	0,6969086	0,3814885	0,2152393	0,4810307	0,2215269	0,1854183	0,1760163	0,5354297	0,6537289	0,6980517	0,8719787	0,1805874	0,7066517	0,1771857	0,0831466	0,2013132	0,4698956	0,5085670	0,9532214	0,1168918	0,7809170	0,1437467	0,5206147	0,6482330	0,1748245	0,8199852	0,9812568	0,8777688	0,3871016	0,7820982	0,3092735	0,5839959
880	0,6963393	0,3812710	0,2187303	0,4758639	0,2215269	0,1856252	0,1760163	0,5354297	0,6535424	0,6981756	0,8716151	0,1791244	0,7062689	0,1771415	0,0831165	0,1965203	0,4676947	0,5064121	0,9515185	0,1168918	0,7809074	0,1459470	0,5230234	0,6465398	0,1732334	0,8115521	0,9790538	0,8811661	0,3881405	0,7847349	0,3015116	0,5836803
900	0,6959553	0,3811413	0,2215238	0,4715906	0,2215269	0,1857675	0,1760163	0,5354297	0,6534840	0,6982914	0,8714067	0,1781483	0,7060340	0,1771102	0,0830974	0,1928430	0,4661690	0,5045662	0,9499943	0,1168918	0,7809003	0,1476260	0,5248120	0,6453848	0,1721155	0,8039300	0,9769703	0,8829166	0,3887866	0,7867732	0,2956219	0,5834892
920	0,6956967	0,3810668	0,2237347	0,4681130	0,2215269	0,1858645	0,1760163	0,5354297	0,6534875	0,6983814	0,8712945	0,1775048	0,7058951	0,1770885	0,0830854	0,1900278	0,4651345	0,5030119	0,9486592	0,1168918	0,7808951	0,1488902	0,5261148	0,6446153	0,1713304	0,7972494	0,9750541	0,8835490	0,3891703	0,7883332	0,2911992	0,5833791
940	0,6955226	0,3810256	0,2254679	0,4653210	0,2215269	0,1859298	0,1760163	0,5354297	0,6535149	0,6984435	0,8712388	0,1770839	0,7058164	0,1770738	0,0830779	0,1878763	0,4644466	0,5017228	0,9475121	0,1168918	0,7808915	0,1498314	0,5270476	0,6441130	0,1707792	0,7915424	0,9733344	0,8834559	0,3893838	0,7895169	0,2879074	0,5833192
960	0,6954055	0,3810031	0,2268152	0,4631045	0,2215269	0,1859734	0,1760163	0,5354297	0,6535464	0,6984824	0,8712143	0,1768099	0,7057739	0,1770639	0,0830731	0,1862340	0,4639970	0,5006676	0,9465430	0,1168918	0,7808889	0,1505252	0,5277052	0,6437909	0,1703922	0,7867717	0,9718244	0,8829223	0,3894906	0,7904080	0,2854754	0,5832889
980	0,6953267	0,3809909	0,2278548	0,4613619	0,2215269	0,1860025	0,1760163	0,5354297	0,6535733	0,6985045	0,8712059	0,1766316	0,7057523	0,1770575	0,0830702	0,1849819	0,4637074	0,4998139	0,9457367	0,1168918	0,7808871	0,1510322	0,5281626	0,6435872	0,1701205	0,7828559	0,9705236	0,8821497	0,3895335	0,7910744	0,2836895	0,5832751
1000	0,6952738	0,3809838	0,2286519	0,4600031	0,2215269	0,1860217	0,1760163	0,5354297	0,6535932	0,6985157	0,8712046	0,1765152	0,7057422	0,1770533	0,0830683	0,1840281	0,4635230	0,4991304	0,9450747	0,1168918	0,7808859	0,1513999	0,5284771	0,6434597	0,1699298	0,7796915	0,9694221	0,8812755	0,3895404	0,7915697	0,2823845	0,5832698
1020	0,6952382	0,3809793	0,2292594	0,4589512	0,2215269	0,1860346	0,1760163	0,5354297	0,6536064	0,6985204	0,8712061	0,1764386	0,7057380	0,1770506	0,0830672	0,1833023	0,4634066	0,4985881	0,9445376	0,1168918	0,7808850	0,1516648	0,5286915	0,6433802	0,1697960	0,7771682	0,9685033	0,8803900	0,3895288	0,7919359	0,2814347	0,5832685
1040	0,6952143	0,3809759	0,2297201	0,4581421	0,2215269	0,1860433	0,1760163	0,5354297	0,6536144	0,6985215	0,8712082	0,1763878	0,7057367	0,1770488	0,0830665	0,1827503	0,4633334	0,4981614	0,9441064	0,1168918	0,7808844	0,1518546	0,5288366	0,6433306	0,1697021	0,7751789	0,9677471	0,8795486	0,3895094	0,7922053	0,2807454	0,5832688
1060	0,6951983	0,3809733	0,2300679	0,4575233	0,2215269	0,1860491	0,1760163	0,5354297	0,6536188	0,6985211	0,8712099	0,1763537	0,7057365	0,1770477	0,0830660	0,1823309	0,4632875	0,4978282	0,9437637	0,1168918	0,7808840	0,1519898	0,5289345	0,6432994	0,1696362	0,7736259	0,9671321	0,8787825	0,3894879	0,7924026	0,2802464	0,5832695
1080	0,6951875	0,3809711	0,2303293	0,4570524	0,2215269	0,1860530	0,1760163	0,5354297	0,6536209	0,6985201	0,8712111	0,1763307	0,7057368	0,1770470	0,0830657	0,1820126	0,4632585	0,4975696	0,9434935	0,1168918	0,7808837	0,1520857	0,5290003	0,6432796	0,1695899	0,7724237	0,9666372	0,8781059	0,3894676	0,7925466	0,2798857	0,5832702
1100	0,6951802	0,3809693	0,2305251	0,4566957	0,2215269	0,1860557	0,1760163	0,5354297	0,6536216	0,6985191	0,8712118	0,1763149	0,7057371	0,1770466	0,0830656	0,1817710	0,4632401	0,4973703	0,9432822	0,1168918	0,7808835	0,1521534	0,5290447	0,6432669	0,1695574	0,7715000	0,9662428	0,8775224	0,3894498	0,7926512	0,2796255	0,5832707

0	0,6951630	0,3809637	0,2313959	0,4550144	0,2215269	0,1860619	0,1760163	0,5354297	0,6536207	0,6985169	0,8712121	0,1762786	0,7057383	0,1770474	0,0830653	0,1805638	0,4632053	0,4963338	0,9421002	0,1168920	0,7808685	0,1523547	0,5291590	0,6432396	0,1694818	0,7669016	0,9637118	0,8722879	0,3893492	0,7929939	0,2789345	0,5832710
20	0,6951638	0,3809641	0,2272436	0,4552576	0,2215269	0,1832800	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762791	0,7057381	0,1770468	0,0830653	0,1807307	0,4632054	0,4965406	0,9160113	0,1168919	0,7808730	0,1423457	0,5291524	0,6649709	0,1694815	0,7678633	0,9557448	0,8729066	0,3893962	0,7929725	0,2789415	0,5832710
40	0,6951643	0,3809643	0,2185892	0,4561335	0,2215269	0,1785639	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762793	0,7057380	0,1770464	0,0830653	0,1813450	0,4632055	0,4973867	0,8687615	0,1168919	0,7808761	0,1234059	0,5291479	0,7056584	0,1694813	0,7720006	0,9412888	0,8733980	0,3897757	0,7929573	0,2789465	0,5832710
60	0,6951647	0,3809643	0,2088133	0,4583545	0,2215269	0,1749881	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762795	0,7057379	0,1770462	0,0830653	0,1828232	0,4632056	0,4991589	0,8240755	0,1168919	0,7808783	0,1043954	0,5291447	0,7460768	0,1694812	0,7803431	0,9280795	0,8738371	0,3907772	0,7929465	0,2789500	0,5832710
80	0,6951650	0,3809643	0,1995569	0,4621119	0,2215269	0,1732723	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762797	0,7057378	0,1770460	0,0830653	0,1851054	0,4632056	0,5016503	0,7890775	0,1168918	0,7808798	0,0884319	0,5291427	0,7797416	0,1694811	0,7912419	0,9183669	0,8743400	0,3923472	0,7929389	0,2789526	0,5832710
100	0,6951651	0,3809642	0,1915055	0,4671273	0,2215269	0,1729438	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762798	0,7057378	0,1770459	0,0830653	0,1877905	0,4632057	0,5045047	0,7641792	0,1168918	0,7808808	0,0761163	0,5291413	0,8055637	0,1694811	0,8026914	0,9121401	0,8750320	0,3941828	0,7929335	0,2789544	0,5832710
120	0,6951652	0,3809642	0,1848414	0,4728891	0,2215269	0,1732594	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762798	0,7057378	0,1770458	0,0830653	0,1904341	0,4632057	0,5074053	0,7475462	0,1168918	0,7808815	0,0670697	0,5291404	0,8244661	0,1694810	0,8133678	0,9086442	0,8760063	0,3959531	0,7929296	0,2789556	0,5832710
140	0,6951653	0,3809642	0,1795014	0,4788597	0,2215269	0,1736796	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057377	0,1770458	0,0830653	0,1927417	0,4632057	0,5101330	0,7369692	0,1168918	0,7808820	0,0606311	0,5291398	0,8379028	0,1694810	0,8226678	0,9070329	0,8772985	0,3974449	0,7929269	0,2789565	0,5832710
160	0,6951654	0,3809642	0,1753182	0,4845976	0,2215269	0,1739638	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057377	0,1770457	0,0830653	0,1946054	0,4632057	0,5125641	0,7305418	0,1168918	0,7808823	0,0561473	0,5291394	0,8472684	0,1694810	0,8304512	0,9066030	0,8788854	0,3985881	0,7929250	0,2789572	0,5832710
180	0,6951654	0,3809642	0,1720950	0,4898041	0,2215269	0,1740805	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057377	0,1770457	0,0830653	0,1960495	0,4632057	0,5146480	0,7268233	0,1168918	0,7808826	0,0530735	0,5291392	0,8537077	0,1694810	0,8368078	0,9068446	0,8806991	0,3994122	0,7929237	0,2789576	0,5832710
200	0,6951654	0,3809642	0,1696425	0,4943201	0,2215269	0,1740878	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057377	0,1770457	0,0830653	0,1971567	0,4632057	0,5163823	0,7248024	0,1168918	0,7808827	0,0509906	0,5291391	0,8580919	0,1694810	0,8419157	0,9074184	0,8826485	0,3999888	0,7929227	0,2789580	0,5832710
220	0,6951654	0,3809642	0,1677946	0,4980981	0,2215269	0,1740520	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057377	0,1770457	0,0830653	0,1980155	0,4632057	0,5177932	0,7238045	0,1168918	0,7808829	0,0495918	0,5291390	0,8610554	0,1694810	0,8459705	0,9081148	0,8846383	0,4003912	0,7929221	0,2789582	0,5832710
240	0,6951654	0,3809642	0,1664129	0,5011669	0,2215269	0,1740152	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057377	0,1770457	0,0830653	0,1986953	0,4632057	0,5189204	0,7233965	0,1168918	0,7808829	0,0486589	0,5291389	0,8630480	0,1694809	0,8491567	0,9088136	0,8865839	0,4006767	0,7929216	0,2789584	0,5832710
260	0,6951654	0,3809642	0,1653863	0,5036003	0,2215269	0,1739932	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057377	0,1770457	0,0830653	0,1992425	0,4632057	0,5198076	0,7233100	0,1168918	0,7808830	0,0480400	0,5291389	0,8643824	0,1694809	0,8516372	0,9094529	0,8884187	0,4008834	0,7929213	0,2789585	0,5832710
280	0,6951654	0,3809642	0,1646273	0,5054920	0,2215269	0,1739857	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057377	0,1770457	0,0830653	0,1996865	0,4632057	0,5204977	0,7233843	0,1168918	0,7808830	0,0476313	0,5291389	0,8652733	0,1694809	0,8535513	0,9100064	0,8900969	0,4010351	0,7929211	0,2789586	0,5832710
