"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA
20	0,6302773	0,4012920	0,1992112	0,4341515	0,2415472	0,1967740	0,2086564	0,5518437	0,6004352	0,6620421	0,7291077	0,1890403	0,7611679	0,1168016	0,0873403	0,2277493	0,3727619	0,4868217	0,8563197	0,1182894	0,8320046	0,1583084	0,4705524	0,6899461	0,2121372	0,7145619	0,9720562	0,7516934	0,3716598	0,8649480	0,2881374	0,6496467
40	0,7065987	0,3640688	0,2006720	0,4064076	0,1997222	0,1611706	0,1643569	0,5871693	0,5678928	0,6434465	0,8287800	0,1802352	0,7476001	0,1229256	0,0954022	0,3172131	0,4130804	0,5028445	0,9192275	0,1343890	0,8197336	0,1775944	0,4498008	0,6484243	0,2657331	0,7814528	0,9888256	0,6644979	0,3164783	0,8821129	0,3367907	0,6144664
60	0,8306210	0,3384615	0,2179225	0,3669901	0,2559989	0,1837984	0,1719808	0,5947538	0,4386719	0,6635179	0,9270300	0,1600543	0,7412925	0,1451014	0,0867309	0,3640624	0,4321859	0,4902992	0,9497967	0,1313501	0,8356770	0,1850256	0,4943252	0,6468121	0,3915911	0,7545687	1,0978203	0,5634304	0,2847117	0,8481688	0,4190001	0,6393474
80	0,8848382	0,3875735	0,2388123	0,3236176	0,2274609	0,1743322	0,2145234	0,5420262	0,3916939	0,7391607	0,8963350	0,1495402	0,7716514	0,1600706	0,0774927	0,4022633	0,4567477	0,4741236	1,0073192	0,1431212	0,7860087	0,1311936	0,4496707	0,5999888	0,5322058	0,7183804	1,0725343	0,4238213	0,2136503	0,8603666	0,4199758	0,6120892
100	0,9503338	0,4199576	0,2184861	0,3183523	0,2187433	0,1462354	0,2043181	0,5233636	0,3852710	0,7401552	0,8481014	0,1820716	0,8136263	0,1900674	0,1079842	0,4714224	0,4600928	0,4627570	1,0408873	0,1346456	0,7556231	0,1416296	0,4993134	0,6492157	0,5469501	0,6886610	0,9952877	0,3530962	0,1701654	0,8083385	0,4629800	0,5666706
120	0,9497727	0,4048936	0,1913351	0,2664053	0,2089161	0,1573224	0,1743356	0,6279204	0,3240132	0,7464284	0,7735890	0,1866287	0,8098261	0,2133981	0,0913819	0,5775276	0,4465420	0,4715851	1,0172361	0,1119781	0,7559857	0,1147372	0,4598616	0,6290395	0,5911758	0,7358778	0,9611227	0,2575050	0,1505646	0,7342404	0,5466527	0,6145830
140	0,8766517	0,3920151	0,1710694	0,2369860	0,2446520	0,1518308	0,1986502	0,5909012	0,3483186	0,8477063	0,8723389	0,2158242	0,8715250	0,1963519	0,1118355	0,5781423	0,4426917	0,4854319	1,0200826	0,0908121	0,7333045	0,1051827	0,4178402	0,6779548	0,6391277	0,7358749	0,9472994	0,1690238	0,0973977	0,7877569	0,6307890	0,6291650
160	0,8727041	0,3546297	0,1836221	0,2282055	0,2142804	0,1615049	0,1812968	0,5492274	0,3383343	0,9379315	0,8833666	0,2502537	0,8278794	0,1995080	0,1007339	0,6219000	0,4247355	0,5047203	0,9555373	0,0936078	0,7288364	0,0914218	0,4433549	0,6472894	0,6797366	0,7194373	0,9585775	0,1190048	0,0776614	0,8179631	0,7480582	0,6084878
180	0,9055632	0,3416441	0,1675127	0,2241141	0,1898422	0,1330827	0,1591353	0,5460508	0,3482641	0,9453260	0,8208311	0,3071752	0,7820009	0,1740895	0,0952408	0,5990805	0,4637620	0,5550847	0,9439438	0,1001806	0,8047384	0,1049226	0,4319851	0,7238772	0,7006712	0,6949585	0,8862842	0,0874957	0,0629847	0,8136014	0,8030757	0,5767995
200	0,8447562	0,3962199	0,1538939	0,2003190	0,2366823	0,1577530	0,2078713	0,5592912	0,3757687	0,9030094	0,9008400	0,2980067	0,7999005	0,1827872	0,1098124	0,6308753	0,4427015	0,5512328	0,9603264	0,0902480	0,7970999	0,0917950	0,4240435	0,7046867	0,8354614	0,7421221	0,9831615	0,0743850	0,0478902	0,7729091	0,8934147	0,6769595
220	0,8993803	0,3859939	0,1317271	0,2052622	0,2602756	0,1685093	0,1785491	0,5556221	0,3590565	0,9750264	0,9359054	0,3177273	0,7329297	0,1879821	0,0822119	0,6638901	0,4909342	0,5413185	0,9536542	0,0999118	0,7669220	0,0759699	0,4354965	0,6565093	0,8297824	0,7282541	0,9624405	0,0418114	0,0484211	0,7431287	0,9510466	0,6499708
240	0,9008395	0,4107088	0,1237984	0,2601659	0,2281686	0,1856023	0,1907522	0,5143696	0,3760390	0,9756820	0,9963796	0,3011304	0,7952333	0,2087823	0,0676620	0,6598538	0,4682591	0,5586321	1,0536200	0,1044222	0,7053181	0,0606889	0,4582379	0,6671649	0,7681141	0,7264766	0,9675684	0,0306626	0,0456478	0,7555749	0,8829669	0,6665661
260	0,9374202	0,3691165	0,1417668	0,2486701	0,1870544	0,1510074	0,1987375	0,5402211	0,3600006	0,9624357	0,9421375	0,2997517	0,8083669	0,2317106	0,0596060	0,6734385	0,5417939	0,5365082	1,0223911	0,1145571	0,7034698	0,0674521	0,4326879	0,7223494	0,8030745	0,6986515	0,9901109	0,0233308	0,0307131	0,7407398	0,8088720	0,6388462
280	0,9401042	0,3527548	0,1603577	0,2511246	0,2169997	0,1367494	0,1847742	0,5693367	0,4043210	0,9295002	0,9642982	0,3029504	0,7792535	0,2080114	0,0959144	0,6690950	0,5807124	0,4670498	1,0445313	0,1471185	0,7230823	0,0784644	0,4337564	0,7080361	0,7720769	0,7048200	1,0288965	0,0230099	0,0325860	0,7102139	0,8354465	0,6726073
300	0,9252114	0,3668905	0,1495948	0,2255533	0,2645476	0,1023482	0,1811894	0,5419164	0,4095906	0,8661768	0,9742809	0,3127348	0,8302951	0,1968987	0,1097200	0,6457116	0,5956270	0,5198344	1,0731767	0,1142377	0,7381457	0,0980943	0,4174332	0,7180910	0,7428217	0,6799736	1,0582742	0,0242611	0,0457508	0,7118157	0,9014464	0,6162682
320	0,9757130	0,3570682	0,1560483	0,2589772	0,2291159	0,1302040	0,1931277	0,5615252	0,3838945	0,7955685	0,9400333	0,3182895	0,8682222	0,2076399	0,1189073	0,6457767	0,6427858	0,5185644	1,0603691	0,0974959	0,7000161	0,0953401	0,4323844	0,6655325	0,6903557	0,7993646	0,9928995	0,0193782	0,0649702	0,8447816	0,9520942	0,6535198
340	0,9812910	0,3632079	0,1453278	0,2460628	0,2370722	0,1305219	0,2264582	0,4932605	0,3923736	0,8759785	0,9679280	0,3062094	0,8955047	0,1828403	0,1119241	0,6289390	0,6035055	0,5113396	1,0476178	0,0897759	0,6515962	0,1059634	0,4766073	0,7539709	0,6757227	0,7456396	1,0279902	0,0140452	0,0666784	0,8526316	0,9166846	0,6630582
360	0,9665918	0,4141497	0,1198622	0,2271917	0,1872014	0,1425817	0,2229992	0,4838431	0,3526898	0,8852700	0,9033975	0,2908387	0,9278682	0,1859731	0,1039029	0,6809720	0,6460492	0,4830360	1,0759263	0,0914405	0,7101126	0,1015187	0,4645150	0,7453113	0,7342601	0,7266532	0,9906986	0,0073840	0,0755340	0,7429330	0,8562043	0,6527233
380	0,9936787	0,4110038	0,1006692	0,2612666	0,2112980	0,1720493	0,2055926	0,5417313	0,4460947	0,7933065	0,9819388	0,3551890	0,9275458	0,2237513	0,0878007	0,6829209	0,6434935	0,4907035	0,9986363	0,0798270	0,6542945	0,0760513	0,4905164	0,8241135	0,6849288	0,7401027	0,9560276	0,0084006	0,0552617	0,7127885	0,8635440	0,5965754
400	0,9466585	0,3951818	0,1168166	0,2666769	0,2399064	0,1534147	0,1803211	0,4880146	0,4606296	0,8539784	0,9634188	0,3527250	0,9296751	0,2319829	0,1263498	0,7097868	0,6199867	0,5292948	0,9842181	0,1040138	0,7195478	0,0739292	0,4342759	0,7903437	0,7421351	0,7721272	0,9839447	0,0097762	0,0571781	0,6815057	0,8431282	0,5463441
420	1,0337498	0,3942304	0,1331029	0,2785617	0,2460723	0,1285248	0,1905938	0,4818473	0,5007345	0,8660922	0,9064500	0,3615541	0,9161829	0,2245434	0,1301485	0,7409075	0,5276281	0,5102340	0,9393557	0,1121058	0,6624346	0,0858171	0,4296969	0,8183408	0,7449500	0,6763711	1,0049967	0,0059762	0,0605182	0,6703833	0,8536069	0,5960134
440	1,1007751	0,3955040	0,1366850	0,2891483	0,2661012	0,1112013	0,1542195	0,5395159	0,4078782	0,8124388	0,8356529	0,3336470	0,9109424	0,1850034	0,1311234	0,7417008	0,5447297	0,5253406	0,9711509	0,1320321	0,6493267	0,0927545	0,4718522	0,8149731	0,7711636	0,6777081	1,0031030	0,0042521	0,0668895	0,6800106	0,8210239	0,5538512
460	0,9827771	0,3784174	0,1126630	0,2689254	0,2064393	0,1109848	0,1634772	0,5634089	0,4245190	0,7839429	0,8990281	0,3166014	0,8382354	0,1581576	0,1242147	0,7305417	0,5232513	0,5470180	1,0004283	0,1128586	0,7328209	0,0776492	0,4634289	0,7517438	0,6195210	0,7145470	0,9497814	0,0084885	0,0645599	0,7140768	0,8103457	0,4823525
480	1,0334896	0,4114281	0,1117656	0,2987817	0,1825067	0,1422915	0,1523367	0,5512929	0,4260031	0,8173944	0,9153399	0,2955234	0,8287268	0,1776752	0,0951180	0,7499522	0,4902398	0,5632260	1,0058682	0,1327493	0,7766028	0,0672165	0,4773338	0,6952954	0,7290352	0,7307298	0,8491694	0,0037257	0,0682997	0,7356089	0,7892720	0,5172638
500	0,8659411	0,4108983	0,1082660	0,3043158	0,2175524	0,1294625	0,1314443	0,5892971	0,3886517	0,8884949	1,0372451	0,2970097	0,8115921	0,1720420	0,0790608	0,7271351	0,4875942	0,5613891	1,0142337	0,1203107	0,7642863	0,0653517	0,4404017	0,6352160	0,7268080	0,7533262	1,0059470	0,0004206	0,0658190	0,7466093	0,7725750	0,5149028
520	0,8896260	0,4200097	0,1124763	0,2806348	0,2310587	0,1407894	0,1796381	0,5346773	0,3669077	0,9860180	1,0266381	0,2544438	0,7420560	0,1445548	0,0950236	0,7169619	0,4807966	0,5462055	1,1085838	0,0985137	0,8120702	0,0870914	0,5182704	0,7483542	0,6751034	0,7297383	0,9680846	0,0001810	0,0606539	0,7073542	0,7726686	0,5312404
540	0,9888220	0,3901408	0,1253637	0,2690420	0,2263375	0,1710770	0,1789984	0,5519351	0,3468841	0,9919812	1,0224608	0,2935092	0,7542536	0,1731947	0,0894286	0,7039911	0,4324525	0,5661732	1,1046003	0,0977067	0,8118063	0,1158349	0,4698926	0,7505843	0,6582997	0,7459359	1,0093168	0,0021913	0,0530642	0,6371501	0,8461897	0,5413177
560	1,0449670	0,3994099	0,1171232	0,2525318	0,2029289	0,1772829	0,1576790	0,5387705	0,3414297	0,9529771	1,0007014	0,3097588	0,7489505	0,1614447	0,1009872	0,6590068	0,4458324	0,6457115	1,0665935	0,1074750	0,7743753	0,1067590	0,4970083	0,7309703	0,6853421	0,7765837	0,9966721	0,0010102	0,0435476	0,6044085	0,7807090	0,5558581
580	0,9649351	0,3954033	0,1204541	0,2988546	0,1986180	0,1284822	0,1711917	0,5256315	0,4473675	1,0569271	0,9869098	0,3695646	0,7570045	0,1652356	0,0924066	0,6220048	0,4202878	0,6173914	0,9725980	0,1077163	0,8028410	0,1061223	0,4973654	0,8275555	0,5949362	0,7243007	1,0433895	0,0377678	0,0541045	0,6252971	0,7405207	0,5995635
600	0,8441060	0,4121107	0,1302178	0,3556792	0,2160490	0,1091987	0,1707070	0,5423247	0,5350663	0,9682042	1,0221704	0,3503536	0,7349922	0,1718641	0,0956279	0,5480894	0,4118746	0,6019605	1,0618395	0,1014583	0,8326615	0,1101136	0,4142465	0,7806467	0,5258155	0,8453274	1,0524584	0,1265295	0,1336893	0,5709282	0,6962345	0,6075939
620	0,8769894	0,3486081	0,1197845	0,4236330	0,2407237	0,1213579	0,1554703	0,5002584	0,5745225	0,8605242	0,9584674	0,3408414	0,6563371	0,1762503	0,0963893	0,5164895	0,4847809	0,6313035	1,0985786	0,1242210	0,8268904	0,1163932	0,4288256	0,7604819	0,4462780	0,7582687	1,0155572	0,2119868	0,1942270	0,5882503	0,6246833	0,6257764
640	0,8899542	0,3163144	0,1255403	0,5555994	0,2428754	0,1151637	0,1794249	0,5173633	0,5869915	0,8808465	0,8841851	0,3248370	0,6370262	0,1828792	0,0886597	0,4811648	0,4877039	0,5773111	1,0613357	0,1268732	0,8280226	0,1037296	0,4904593	0,7007493	0,3935244	0,8853782	0,9750008	0,3309823	0,2555211	0,7141492	0,5834964	0,6358685
660	0,8858606	0,3308870	0,1334693	0,5859352	0,2297091	0,1445313	0,1812044	0,5005039	0,6781555	0,7794312	0,9240920	0,3210191	0,6528359	0,1847261	0,0672696	0,4359004	0,5123368	0,5905471	0,9954875	0,1404453	0,8462662	0,0970950	0,4699067	0,7312666	0,3384146	0,8569915	1,0172205	0,4900795	0,3045147	0,7528236	0,4996528	0,6020770
680	0,8738906	0,3918220	0,1478601	0,5988350	0,2025394	0,1637650	0,1234375	0,5318959	0,7174281	0,7923432	0,9572829	0,3090489	0,6184202	0,1804231	0,0827611	0,4280267	0,5079952	0,5393491	1,0024688	0,1149199	0,8244173	0,0848931	0,4995854	0,7265087	0,2741625	0,8918745	1,0428364	0,6232919	0,3081341	0,7474171	0,4965382	0,6343441
700	0,8055958	0,4193031	0,1573757	0,5691724	0,2504903	0,1407630	0,1522568	0,5140457	0,6786242	0,8064618	0,8697795	0,2923552	0,6079304	0,1956214	0,0677357	0,3902311	0,4751958	0,5976250	0,9455945	0,1321399	0,7300019	0,0651750	0,4785312	0,6816097	0,2693050	0,9599763	1,0251916	0,7105574	0,3113099	0,8076017	0,4630354	0,6344565
720	0,7691210	0,4399440	0,1556296	0,5894344	0,2069297	0,1552314	0,1641906	0,4780112	0,6690675	0,7112176	0,8031239	0,2513643	0,6661765	0,2011634	0,0479208	0,3192877	0,4357797	0,5656285	0,9887790	0,0966205	0,7294844	0,1030005	0,4266040	0,6391938	0,2610973	0,9993371	0,9719267	0,7972873	0,3071893	0,7916911	0,4003209	0,6508099
740	0,7445123	0,4132828	0,1502885	0,5571251	0,2018908	0,1510299	0,1743859	0,4702974	0,6987146	0,7248901	0,8643080	0,2430157	0,7115786	0,1923969	0,0621391	0,3391814	0,4606140	0,5696626	1,0466770	0,1242406	0,7340897	0,0818219	0,4101667	0,6015660	0,2395451	0,8673991	0,9430890	0,8579680	0,3364539	0,7770465	0,3569805	0,6202743
760	0,6762664	0,3836697	0,1393605	0,6065753	0,2305143	0,1633816	0,1395322	0,5069312	0,7278720	0,7789278	0,9051679	0,2316873	0,7011671	0,1932813	0,0813879	0,3424437	0,4512874	0,5896720	1,0351386	0,1131244	0,7078593	0,0968994	0,4518209	0,5930517	0,2283892	0,7774347	0,9914662	0,8587825	0,3374356	0,7614535	0,3350046	0,6162434
780	0,6924879	0,3612838	0,1448092	0,5854170	0,1840911	0,1582099	0,1520215	0,5107904	0,7231430	0,7337574	0,9818855	0,2261138	0,6841966	0,1832917	0,0802699	0,3024566	0,4191673	0,5540684	0,9952463	0,1113937	0,7303848	0,1251867	0,4740757	0,6064679	0,1980802	0,8337068	0,9780252	0,8586511	0,3972452	0,7927139	0,3312189	0,6119357
800	0,7112205	0,3582677	0,1576314	0,5292483	0,1941053	0,1408856	0,1707666	0,5040983	0,6925914	0,7383369	0,9254781	0,2077217	0,6817541	0,1549738	0,0742375	0,2477497	0,4024808	0,5259501	0,9654375	0,1259189	0,7427848	0,1307454	0,4796216	0,6593986	0,1929668	0,7976045	0,9962467	0,8709158	0,3997243	0,7622306	0,3410089	0,5802148
820	0,7450022	0,3948217	0,2149825	0,5330343	0,1990040	0,2029257	0,1867385	0,5015425	0,7255285	0,8210680	0,9148543	0,2138923	0,6723195	0,1481596	0,0849218	0,2122775	0,3879624	0,5039250	1,0293533	0,1189103	0,7547015	0,1301835	0,4938024	0,6136521	0,1482156	0,8958842	0,9748157	0,8307491	0,3962428	0,7384552	0,3088764	0,5512338
840	0,7269013	0,4103002	0,1991897	0,4826761	0,2127090	0,2151580	0,1476407	0,5107919	0,6675391	0,7807443	0,8856295	0,1911459	0,6614269	0,1630464	0,0838169	0,2519124	0,3829338	0,5018479	0,9698571	0,1387448	0,7375122	0,1261336	0,5139459	0,6523856	0,1229525	0,8353187	0,9827928	0,9120635	0,4473483	0,7415087	0,3183092	0,5215076
860	0,7161997	0,4149451	0,2259605	0,4798334	0,2509035	0,1992854	0,1607104	0,5757276	0,6930570	0,7871331	0,9458791	0,2020667	0,7041193	0,1449074	0,0830700	0,2113414	0,4277919	0,5728308	0,9792378	0,1135038	0,7169948	0,1364368	0,5023988	0,6557176	0,1378101	0,7513326	0,9294349	0,9519163	0,4438485	0,7465903	0,2986457	0,4699893
880	0,7090586	0,3943183	0,2490273	0,4960381	0,2451490	0,1940617	0,1969999	0,5305353	0,7402648	0,7628083	0,9656264	0,2150645	0,7382960	0,1487067	0,0726055	0,1983476	0,4937406	0,5704685	0,8972106	0,0925634	0,7717407	0,1149847	0,5110523	0,5952861	0,1390421	0,7533855	0,9434242	1,0225988	0,4102639	0,7489842	0,3093394	0,4858083
900	0,6889013	0,3571374	0,2464600	0,4604871	0,1907080	0,1760578	0,1767191	0,5488281	0,7278435	0,6905337	0,9731891	0,2025689	0,6911060	0,2064801	0,0795996	0,1903488	0,4857814	0,5082649	1,0049134	0,1026372	0,7682582	0,1164935	0,4947324	0,6906002	0,1288741	0,8220486	0,8990959	0,9990158	0,3902760	0,7430025	0,3080736	0,4749033
920	0,6989431	0,3358565	0,2045342	0,4582775	0,2171693	0,1991860	0,1830443	0,5751118	0,6926467	0,7453961	0,9641782	0,1968821	0,7682177	0,1804502	0,0706465	0,1979877	0,4748699	0,4844151	0,9629814	0,1121039	0,7491809	0,1337626	0,5151346	0,6881353	0,1630372	0,7438942	0,8750748	1,0045917	0,3686236	0,7444141	0,3111021	0,5013848
940	0,7092006	0,3572250	0,1944729	0,4502493	0,2267566	0,2037372	0,1750068	0,5286801	0,6494648	0,7374554	0,9376213	0,1638499	0,8046059	0,1953008	0,0588186	0,1719879	0,4619863	0,4742805	0,9561150	0,0945473	0,8108714	0,1606533	0,5300836	0,6402852	0,1727012	0,7414360	0,9515098	1,0248305	0,3774396	0,7474611	0,3534638	0,5186309
960	0,7114674	0,3665428	0,2101585	0,4771367	0,2251822	0,1934761	0,1870814	0,5655967	0,6271825	0,6819175	0,9175546	0,2089850	0,7826672	0,1790513	0,0705377	0,1670125	0,4472912	0,4608523	1,0103691	0,0785153	0,8505951	0,1349618	0,4899783	0,6508108	0,1708750	0,7163495	0,9594509	1,0039673	0,4010478	0,7604657	0,3637793	0,5714051
980	0,7082638	0,3689541	0,2186838	0,5023020	0,2697453	0,1608507	0,1943071	0,5844674	0,6557435	0,6607879	1,0193100	0,1885078	0,8740176	0,1634960	0,0887700	0,1322533	0,4971609	0,4978030	1,0027701	0,0959579	0,8514620	0,1580035	0,5190889	0,6850177	0,1749599	0,8015784	0,9865883	0,9878005	0,3638858	0,8137493	0,3413919	0,5627515
1000	0,6744720	0,3456670	0,1950398	0,4830523	0,2259217	0,1537197	0,1662913	0,5639473	0,6232665	0,5768494	1,0255010	0,1986542	0,8253892	0,1555523	0,0858594	0,1467213	0,4921189	0,5183666	0,9097689	0,0974337	0,8515232	0,1513802	0,5058164	0,6565787	0,1794631	0,7523228	0,9602233	1,0043979	0,4077035	0,8577398	0,2945861	0,5630945
1020	0,6221844	0,3674382	0,2133736	0,4471704	0,2278172	0,1704351	0,1568390	0,5549049	0,6396472	0,6584712	0,9412163	0,1989789	0,7678993	0,1448465	0,0807790	0,1636794	0,5151892	0,5482421	0,9111419	0,1382979	0,8054007	0,1299485	0,5297021	0,7072630	0,1904481	0,7568661	1,0114873	0,9058586	0,4652375	0,8254446	0,2721780	0,5451794
1040	0,6261246	0,4225598	0,2078712	0,4175136	0,2414890	0,1666740	0,1374413	0,5564463	0,6415594	0,6545235	0,8898046	0,2087497	0,7512960	0,1648973	0,0799608	0,2365506	0,4873702	0,5216550	0,9473547	0,1324840	0,8226191	0,1043007	0,5528663	0,7252512	0,1869840	0,7915520	0,9328300	0,9075009	0,4761532	0,7893636	0,2349870	0,5298120
1060	0,6113808	0,3668966	0,2324539	0,4611117	0,2387269	0,2001811	0,1191456	0,5161122	0,6158770	0,6883416	0,8516288	0,2018112	0,7411443	0,2067946	0,0829752	0,2103638	0,4747885	0,5813588	0,9562575	0,1150229	0,8746441	0,1072980	0,5963507	0,6934988	0,1770826	0,7197360	0,9481818	0,9206883	0,4532680	0,8081258	0,2555251	0,5505981
1080	0,6360863	0,3543366	0,2434387	0,4706815	0,2203169	0,2047524	0,1378988	0,4816730	0,5820373	0,7392146	0,7729941	0,1965077	0,7383366	0,1678518	0,0784781	0,2143314	0,4726448	0,5678945	0,9066110	0,1124653	0,9051025	0,1443318	0,5749931	0,6281984	0,1576586	0,7839860	0,9664698	0,9094203	0,4736781	0,8086082	0,2627809	0,5824594
1100	0,6508069	0,3774350	0,2124633	0,4925231	0,2112356	0,2058763	0,1347847	0,5141188	0,6202816	0,6647080	0,6878638	0,2152243	0,7240412	0,1466117	0,0786135	0,2007005	0,4254006	0,5442455	0,8769999	0,1380276	0,8874638	0,1693242	0,5282434	0,6127214	0,1424768	0,7833857	0,9606615	0,8946993	0,4218715	0,7710554	0,2715239	0,5351945

0	0,7514212	0,3926482	0,2451894	0,4658713	0,2269241	0,1933102	0,1830412	0,5507068	0,6036915	0,7193291	0,9109791	0,2226542	0,7426565	0,1688618	0,0879503	0,1940063	0,4247748	0,6476873	0,9081621	0,1689128	0,8027307	0,1069914	0,4633996	0,6431929	0,1721407	0,8256954	1,0082710	0,8700986	0,4318444	0,8691894	0,3091886	0,6213513
20	0,7680470	0,3813521	0,2420736	0,4610858	0,2698091	0,2132493	0,1618538	0,5047848	0,6871047	0,6812469	0,8208560	0,1703171	0,7303661	0,1988691	0,0776182	0,1491169	0,4385471	0,5559063	1,0460540	0,1186493	0,8357413	0,0967785	0,5537104	0,7227021	0,1473859	0,7330848	0,9670220	0,7341546	0,3540749	0,9090634	0,2656050	0,5591876
40	0,6718700	0,3819525	0,2142077	0,4545702	0,2328856	0,1798016	0,1668204	0,5515306	0,6791832	0,6366565	0,8008927	0,1903373	0,7313719	0,1849719	0,0796152	0,1638359	0,4163134	0,5498077	0,8901682	0,1222512	0,8221082	0,0784071	0,5061517	0,6940415	0,1463705	0,6488478	0,8961288	0,7917929	0,3739861	0,8934160	0,2616160	0,5909696
60	0,6958264	0,3625543	0,2316418	0,4937523	0,2005145	0,2034155	0,1499669	0,5080641	0,7051725	0,6112297	0,8914932	0,2064113	0,7560942	0,1748429	0,0857843	0,1852529	0,4116787	0,5373540	0,7903167	0,1534598	0,8329537	0,0761095	0,5044986	0,7739676	0,1571887	0,6494207	0,9071429	0,8228063	0,3794381	0,8617460	0,2650758	0,5755075
80	0,6378756	0,3692837	0,2249636	0,4891767	0,2078773	0,1791971	0,1388286	0,5434962	0,7006200	0,6180245	0,7877645	0,1716152	0,7568334	0,1919871	0,0840871	0,1761510	0,4100157	0,4865877	0,7543133	0,1665281	0,7886949	0,0822639	0,5489843	0,7812996	0,1282223	0,8284917	0,9247606	0,8530258	0,4097232	0,8670443	0,2535195	0,5632914
100	0,7160377	0,3608629	0,2169903	0,4992857	0,2319657	0,1689330	0,1496292	0,6064886	0,7215663	0,6256625	0,7604069	0,1284045	0,7400692	0,1990428	0,0728638	0,1937204	0,4345506	0,4620866	0,7489536	0,1304625	0,8498274	0,0832190	0,5596176	0,7527400	0,1581450	0,8041779	0,9717050	0,8073078	0,4638087	0,8588701	0,2232710	0,5736202
120	0,6794720	0,3750175	0,2288601	0,4783020	0,2255143	0,1772694	0,1669873	0,5380087	0,6649950	0,5936267	0,7673541	0,1110796	0,7054940	0,1640871	0,0734730	0,1962992	0,3870298	0,4982555	0,7627696	0,1231886	0,8601427	0,0790315	0,5721239	0,7473212	0,1516478	0,7471311	0,8868003	0,7821856	0,4096298	0,8783822	0,2239397	0,5458499
140	0,7510236	0,3920630	0,2303940	0,4996401	0,2067461	0,1657858	0,1816602	0,5533786	0,6434677	0,6689312	0,7664543	0,1174517	0,6303737	0,1445308	0,0994928	0,2052202	0,3847250	0,4872632	0,7926808	0,1334377	0,8646680	0,0718568	0,5557002	0,7188012	0,1674166	0,8023266	0,9368218	0,8390481	0,4307474	0,9441829	0,2188579	0,5348544
160	0,7553259	0,3790937	0,1866840	0,4307938	0,2102430	0,1558305	0,1864318	0,5405332	0,6728012	0,6725784	0,7927633	0,1267347	0,6768047	0,1779473	0,1066921	0,2772917	0,3838751	0,4908895	0,7880187	0,1286753	0,8376140	0,0657603	0,5515643	0,7523798	0,1459677	0,7766546	0,9190119	0,8186395	0,4186574	0,8634432	0,2114846	0,6024478
180	0,7353297	0,4016867	0,1717245	0,4639246	0,2059697	0,1628523	0,2127024	0,5366575	0,6406462	0,6599480	0,8286767	0,1527180	0,6863876	0,2156021	0,0872100	0,2810329	0,3754212	0,4752389	0,7001706	0,1317913	0,8182156	0,0687995	0,5588219	0,7682548	0,1803062	0,7608990	0,9216473	0,7908888	0,4067508	0,9346182	0,2295303	0,5806752
200	0,7261086	0,3758899	0,1811519	0,4472717	0,2517945	0,1609943	0,1848869	0,5412977	0,6504485	0,7068458	0,7555005	0,1572089	0,6909255	0,2150963	0,0997577	0,2998470	0,3939453	0,5406386	0,6845411	0,1306657	0,8244600	0,0598336	0,5818889	0,7171614	0,2076698	0,7049216	0,9266736	0,8598319	0,4003172	0,8374898	0,2489733	0,6322731
220	0,7577269	0,3835675	0,1524385	0,4321671	0,2683017	0,1973306	0,1836499	0,5150689	0,6567870	0,7482610	0,8534065	0,1350616	0,6978024	0,1716969	0,1098565	0,2728369	0,4257824	0,5309280	0,6801541	0,1030673	0,7809379	0,0494847	0,5566039	0,7083489	0,1732950	0,7642565	0,9160913	0,8060955	0,4024899	0,8040529	0,2552124	0,6275756
240	0,7105340	0,3976506	0,1492012	0,4697250	0,2410668	0,1903500	0,2065894	0,5254238	0,7256842	0,7033424	0,8286073	0,1286624	0,6941140	0,1864141	0,0975599	0,2168426	0,4323579	0,5009636	0,7103722	0,1131009	0,8017035	0,0358260	0,5449175	0,8096880	0,1554382	0,7947517	0,9578849	0,8554865	0,3981645	0,7987007	0,2647492	0,6350063
260	0,6936914	0,3535955	0,1349579	0,4604535	0,1771632	0,1670267	0,2353644	0,5114024	0,6813137	0,7029590	0,9268512	0,1424889	0,7196972	0,2032377	0,1145715	0,2187076	0,4714810	0,5821770	0,6750840	0,1077102	0,8288119	0,0403196	0,5574528	0,8682021	0,1936882	0,7737248	0,8856375	0,8925621	0,4003980	0,7953617	0,2933860	0,6114081
280	0,6811655	0,3375688	0,1344843	0,4956075	0,2275013	0,1813262	0,2202418	0,5062966	0,6481653	0,7919159	1,0098720	0,1516900	0,6953046	0,1943088	0,0795303	0,2374620	0,5126465	0,5465366	0,7675239	0,0844039	0,8334173	0,0402192	0,5200615	0,8280745	0,1951061	0,8282596	0,9484434	0,9192276	0,3488500	0,7727622	0,3205523	0,5637584
300	0,7184903	0,3430657	0,1272726	0,4961479	0,2207379	0,1726502	0,2046129	0,5448703	0,6692142	0,7387365	1,0068088	0,1465411	0,6959054	0,2250233	0,1025872	0,2310319	0,5810356	0,5908645	0,7329803	0,0806371	0,8572611	0,0360992	0,5334569	0,7995611	0,1958513	0,8755902	0,9567550	0,9231547	0,3983729	0,8328037	0,3005418	0,6392353
