"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA

0	0,6951645	0,3809652	0,2310965	0,4553605	0,2215269	0,1860614	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057380	0,1770459	0,0830653	0,1808613	0,4632058	0,4966047	0,9423410	0,1168918	0,7808831	0,1523269	0,5291463	0,6432404	0,1694814	0,7672229	0,9645494	0,8736170	0,3893711	0,7929439	0,2789555	0,5832710
20	0,7840873	0,3816514	0,2288080	0,3400403	0,2215269	0,1840955	0,1760163	0,5354297	0,4972758	0,7005785	0,8712222	0,1777931	0,7477670	0,1770463	0,0922226	0,3531019	0,4632314	0,4966696	0,9424153	0,1168918	0,7808832	0,1501411	0,5271489	0,6432600	0,3353403	0,7653621	0,9642481	0,6114258	0,2839952	0,7915464	0,4128720	0,5832798
40	0,8438241	0,3846278	0,2190620	0,2710755	0,2215269	0,1762596	0,1760163	0,5354297	0,4175172	0,7127383	0,8714437	0,1835332	0,7734019	0,1770568	0,0978756	0,4686525	0,4637919	0,4971180	0,9425842	0,1168918	0,7808853	0,1413860	0,5190539	0,6436905	0,4517566	0,7557121	0,9627992	0,4282075	0,2103174	0,7850905	0,5073190	0,5834676
60	0,8839539	0,3891904	0,2041815	0,2327545	0,2215269	0,1656450	0,1760163	0,5354297	0,3815276	0,7404486	0,8725118	0,1925221	0,7894349	0,1771076	0,1013658	0,5461634	0,4665122	0,4985615	0,9431167	0,1168918	0,7808955	0,1290654	0,5073270	0,6457953	0,5334709	0,7402902	0,9611679	0,3001312	0,1592131	0,7741192	0,5746812	0,5843462
80	0,9109119	0,3940049	0,1880580	0,2140075	0,2215269	0,1559451	0,1760163	0,5354297	0,3695959	0,7798346	0,8751961	0,2054441	0,8002992	0,1772322	0,1035219	0,5982301	0,4734340	0,5012034	0,9442377	0,1168918	0,7809204	0,1167145	0,4950356	0,6511084	0,5908304	0,7239425	0,9607145	0,2105678	0,1242634	0,7608892	0,6241523	0,5864649
100	0,9290215	0,3981656	0,1731570	0,2073008	0,2215269	0,1488738	0,1760163	0,5354297	0,3702673	0,8197174	0,8796982	0,2232170	0,8085373	0,1774321	0,1048551	0,6332792	0,4852442	0,5048022	0,9459891	0,1168918	0,7809606	0,1060308	0,4837172	0,6599826	0,6310968	0,7105920	0,9621029	0,1479189	0,1007725	0,7473882	0,6621324	0,5898273
120	0,9411870	0,4013037	0,1605376	0,2076599	0,2215269	0,1445966	0,1760163	0,5354297	0,3766461	0,8518009	0,8854007	0,2445207	0,8152454	0,1776726	0,1056803	0,6569927	0,5004779	0,5089266	0,9482448	0,1168918	0,7810092	0,0974593	0,4738783	0,6711403	0,6593658	0,7020713	0,9651414	0,1040930	0,0852490	0,7348757	0,6924471	0,5938115
140	0,9493594	0,4034185	0,1504056	0,2118815	0,2215269	0,1424885	0,1760163	0,5354297	0,3845522	0,8736897	0,8913446	0,2663012	0,8207467	0,1779120	0,1061916	0,6732274	0,5166157	0,5131579	0,9507941	0,1168918	0,7810576	0,0908712	0,4655818	0,6827273	0,6792126	0,6984164	0,9691686	0,0734388	0,0751190	0,7239714	0,7170392	0,5976747
160	0,9548494	0,4046910	0,1425523	0,2179414	0,2215269	0,1417068	0,1760163	0,5354297	0,3917225	0,8864646	0,8967470	0,2856267	0,8251279	0,1781224	0,1065087	0,6845664	0,5314781	0,5171828	0,9534213	0,1168918	0,7811000	0,0859404	0,4587397	0,6933186	0,6931464	0,6986978	0,9734807	0,0520049	0,0685397	0,7148604	0,7368692	0,6009377
180	0,9585374	0,4053543	0,1366139	0,2245855	0,2215269	0,1415415	0,1760163	0,5354297	0,3972315	0,8924180	0,9011808	0,3008129	0,8284724	0,1782923	0,1067053	0,6926933	0,5438046	0,5208109	0,9559518	0,1168918	0,7811341	0,0823146	0,4532175	0,7021779	0,7029287	0,7017218	0,9775624	0,0370254	0,0642518	0,7074759	0,7525493	0,6034283
200	0,9610148	0,4056229	0,1322045	0,2310658	0,2215269	0,1415525	0,1760163	0,5354297	0,4009581	0,8939164	0,9045258	0,3114912	0,8309087	0,1784209	0,1068271	0,6986813	0,5531854	0,5239546	0,9582690	0,1168918	0,7811595	0,0796815	0,4488621	0,7091059	0,7097962	0,7064011	0,9811325	0,0265637	0,0614384	0,7016261	0,7646284	0,6051749
220	0,9626791	0,4056643	0,1289759	0,2369691	0,2215269	0,1415463	0,1760163	0,5354297	0,4031717	0,8929267	0,9068580	0,3181698	0,8325950	0,1785129	0,1069026	0,7032102	0,5597770	0,5265993	0,9603106	0,1168918	0,7811772	0,0777870	0,4455100	0,7142219	0,7146171	0,7118811	0,9840940	0,0192627	0,0595904	0,6970736	0,7736668	0,6063001
240	0,9637971	0,4055946	0,1266379	0,2421035	0,2215269	0,1414827	0,1760163	0,5354297	0,4042693	0,8908679	0,9083513	0,3217547	0,8336956	0,1785750	0,1069494	0,7067148	0,5640317	0,5287747	0,9620568	0,1168918	0,7811889	0,0764336	0,4429944	0,7177987	0,7180011	0,7175478	0,9864643	0,0141722	0,0583925	0,6935806	0,7802263	0,6069535
260	0,9645482	0,4054859	0,1249600	0,2464196	0,2215269	0,1413857	0,1760163	0,5354297	0,4046350	0,8886339	0,9092102	0,3232086	0,8343637	0,1786145	0,1069782	0,7094773	0,5665034	0,5305331	0,9635159	0,1168918	0,7811959	0,0754723	0,4411536	0,7201592	0,7203763	0,7229935	0,9883164	0,0106263	0,0576424	0,6909314	0,7848399	0,6072769
280	0,9650527	0,4053781	0,1237649	0,2499534	0,2215269	0,1412882	0,1760163	0,5354297	0,4045801	0,8866989	0,9096284	0,3233643	0,8347309	0,1786376	0,1069959	0,7116841	0,5677275	0,5319350	0,9647128	0,1168918	0,7811997	0,0747929	0,4398397	0,7216174	0,7220434	0,7279735	0,9897406	0,0081590	0,0572012	0,6889414	0,7879839	0,6073890
300	0,9653916	0,4052891	0,1229189	0,2527870	0,2215269	0,1412105	0,1760163	0,5354297	0,4043277	0,8852455	0,9097682	0,3228526	0,8349024	0,1786497	0,1070068	0,7134608	0,5681568	0,5330402	0,9656804	0,1168918	0,7812015	0,0743146	0,4389239	0,7224468	0,7232133	0,7323640	0,9908246	0,0064441	0,0569683	0,6874584	0,7900613	0,6073804
320	0,9656193	0,4052236	0,1223234	0,2550214	0,2215269	0,1411581	0,1760163	0,5354297	0,4040213	0,8842804	0,9097525	0,3220984	0,8349575	0,1786550	0,1070135	0,7148952	0,5681374	0,5339037	0,9664532	0,1168918	0,7812019	0,0739791	0,4382997	0,7228671	0,7240343	0,7361262	0,9916446	0,0052537	0,0568685	0,6863610	0,7913948	0,6073151
340	0,9657722	0,4051800	0,1219061	0,2567597	0,2215269	0,1411271	0,1760163	0,5354297	0,4037405	0,8837227	0,9096661	0,3213532	0,8349512	0,1786564	0,1070175	0,7160516	0,5679097	0,5345730	0,9670643	0,1168918	0,7812017	0,0737445	0,4378830	0,7230417	0,7246105	0,7392772	0,9922625	0,0044284	0,0568472	0,6855537	0,7922300	0,6072334
360	0,9658750	0,4051536	0,1216149	0,2580974	0,2215269	0,1411106	0,1760163	0,5354297	0,4035205	0,8834620	0,9095617	0,3207402	0,8349193	0,1786559	0,1070200	0,7169801	0,5676242	0,5350883	0,9675437	0,1168918	0,7812013	0,0735809	0,4376099	0,7230841	0,7250148	0,7418669	0,9927271	0,0038569	0,0568666	0,6849628	0,7927449	0,6071579
380	0,9659440	0,4051394	0,1214124	0,2591177	0,2215269	0,1411022	0,1760163	0,5354297	0,4033683	0,8833927	0,9094674	0,3202975	0,8348822	0,1786547	0,1070215	0,7177212	0,5673628	0,5354829	0,9679169	0,1168918	0,7812008	0,0734671	0,4374334	0,7230666	0,7252985	0,7439619	0,9930760	0,0034618	0,0569026	0,6845322	0,7930619	0,6070987
400	0,9659904	0,4051330	0,1212720	0,2598906	0,2215269	0,1410977	0,1760163	0,5354297	0,4032757	0,8834297	0,9093950	0,3200151	0,8348502	0,1786535	0,1070224	0,7183091	0,5671602	0,5357833	0,9682058	0,1168918	0,7812004	0,0733882	0,4373206	0,7230310	0,7254976	0,7456340	0,9933377	0,0031890	0,0569411	0,6842198	0,7932610	0,6070579
420	0,9660215	0,4051312	0,1211750	0,2604725	0,2215269	0,1410948	0,1760163	0,5354297	0,4032285	0,8835129	0,9093464	0,3198603	0,8348271	0,1786526	0,1070230	0,7187725	0,5670229	0,5360110	0,9684282	0,1168918	0,7812002	0,0733335	0,4372489	0,7229982	0,7256374	0,7469534	0,9935338	0,0030009	0,0569751	0,6839939	0,7933918	0,6070331
440	0,9660424	0,4051316	0,1211081	0,2609087	0,2215269	0,1410926	0,1760163	0,5354297	0,4032118	0,8836046	0,9093181	0,3197952	0,8348127	0,1786519	0,1070233	0,7191357	0,5669421	0,5361828	0,9685985	0,1168918	0,7812000	0,0732957	0,4372032	0,7229762	0,7257354	0,7479842	0,9936806	0,0028715	0,0570023	0,6838310	0,7934835	0,6070206
460	0,9660565	0,4051329	0,1210621	0,2612344	0,2215269	0,1410908	0,1760163	0,5354297	0,4032130	0,8836847	0,9093048	0,3197855	0,8348055	0,1786516	0,1070235	0,7194188	0,5669035	0,5363121	0,9687284	0,1168918	0,7811999	0,0732696	0,4371737	0,7229657	0,7258043	0,7487827	0,9937905	0,0027825	0,0570225	0,6837139	0,7935521	0,6070164
480	0,9660659	0,4051343	0,1210305	0,2614768	0,2215269	0,1410894	0,1760163	0,5354297	0,4032229	0,8837452	0,9093013	0,3198048	0,8348031	0,1786515	0,1070237	0,7196385	0,5668927	0,5364089	0,9688270	0,1168918	0,7811999	0,0732516	0,4371544	0,7229643	0,7258526	0,7493967	0,9938725	0,0027215	0,0570368	0,6836300	0,7936058	0,6070169
500	0,9660723	0,4051355	0,1210089	0,2616566	0,2215269	0,1410883	0,1760163	0,5354297	0,4032354	0,8837857	0,9093032	0,3198352	0,8348037	0,1786516	0,1070238	0,7198083	0,5668976	0,5364811	0,9689017	0,1168918	0,7811999	0,0732393	0,4371415	0,7229687	0,7258866	0,7498658	0,9939337	0,0026798	0,0570466	0,6835699	0,7936490	0,6070197
520	0,9660765	0,4051363	0,1209941	0,2617898	0,2215269	0,1410876	0,1760163	0,5354297	0,4032469	0,8838094	0,9093076	0,3198657	0,8348056	0,1786517	0,1070238	0,7199389	0,5669094	0,5365350	0,9689579	0,1168918	0,7811999	0,0732308	0,4371327	0,7229760	0,7259104	0,7502221	0,9939793	0,0026512	0,0570531	0,6835270	0,7936837	0,6070232
540	0,9660794	0,4051369	0,1209839	0,2618882	0,2215269	0,1410871	0,1760163	0,5354297	0,4032561	0,8838206	0,9093124	0,3198911	0,8348080	0,1786518	0,1070238	0,7200390	0,5669228	0,5365749	0,9690003	0,1168918	0,7811999	0,0732249	0,4371265	0,7229839	0,7259271	0,7504915	0,9940132	0,0026318	0,0570575	0,6834965	0,7937111	0,6070264
560	0,9660813	0,4051371	0,1209770	0,2619607	0,2215269	0,1410868	0,1760163	0,5354297	0,4032625	0,8838238	0,9093166	0,3199096	0,8348102	0,1786519	0,1070239	0,7201155	0,5669345	0,5366046	0,9690320	0,1168918	0,7812000	0,0732209	0,4371221	0,7229910	0,7259389	0,7506943	0,9940383	0,0026186	0,0570604	0,6834748	0,7937324	0,6070289
580	0,8771216	0,4047191	0,1219462	0,4084956	0,2215269	0,1422124	0,1760163	0,5354297	0,5753672	0,8739575	0,9092895	0,3184009	0,7933003	0,1786513	0,0978668	0,5576731	0,5668591	0,5366177	0,9690543	0,1168918	0,7811998	0,0736063	0,4376346	0,7229578	0,5601511	0,7561559	0,9941312	0,1924933	0,1567044	0,6845176	0,6909857	0,6070104
600	0,8173638	0,4027572	0,1266981	0,4914580	0,2215269	0,1474082	0,1760163	0,5354297	0,6582438	0,8358634	0,9087400	0,3087107	0,7677025	0,1786372	0,0922139	0,4536073	0,5653258	0,5364824	0,9690437	0,1168918	0,7811965	0,0756466	0,4402609	0,7222274	0,4437826	0,7767206	0,9944257	0,3521447	0,2268018	0,6896229	0,6168346	0,6066511
620	0,7772254	0,3993756	0,1354944	0,5326803	0,2215269	0,1558544	0,1760163	0,5354297	0,6896633	0,7906801	0,9067328	0,2877754	0,7512170	0,1785823	0,0887233	0,3856437	0,5597293	0,5359174	0,9689251	0,1168918	0,7811839	0,0798553	0,4455309	0,7193910	0,3620955	0,8036965	0,9947547	0,4874457	0,2765759	0,6988424	0,5588020	0,6053510
640	0,7502675	0,3953001	0,1471389	0,5489126	0,2215269	0,1649130	0,1760163	0,5354297	0,6946200	0,7549107	0,9029587	0,2610841	0,7397709	0,1784693	0,0865666	0,3383814	0,5492457	0,5346947	0,9685995	0,1168918	0,7811587	0,0861217	0,4532072	0,7136080	0,3047458	0,8281016	0,9949072	0,5964656	0,3120070	0,7106718	0,5091082	0,6029057
660	0,7321634	0,3912538	0,1600869	0,5510442	0,2215269	0,1724947	0,1760163	0,5354297	0,6881878	0,7306469	0,8979047	0,2357579	0,7312155	0,1783009	0,0852332	0,3031881	0,5353003	0,5327318	0,9679806	0,1168918	0,7811223	0,0939178	0,4625940	0,7051407	0,2644760	0,8463471	0,9947495	0,6807017	0,3370091	0,7234449	0,4648213	0,5996185
680	0,7200063	0,3877338	0,1729718	0,5455989	0,2215269	0,1778479	0,1760163	0,5354297	0,6785899	0,7153973	0,8923816	0,2154282	0,7245364	0,1780963	0,0844081	0,2757529	0,5201891	0,5300865	0,9670160	0,1168918	0,7810796	0,1024912	0,4727866	0,6950362	0,2361952	0,8580746	0,9942105	0,7439109	0,3544352	0,7358688	0,4256713	0,5960221
700	0,7118432	0,3849772	0,1848300	0,5364011	0,2215269	0,1811965	0,1760163	0,5354297	0,6697130	0,7063563	0,8871176	0,2006680	0,7192793	0,1778814	0,0838972	0,2540027	0,5059104	0,5269171	0,9656965	0,1168918	0,7810361	0,1110859	0,4829178	0,6845750	0,2163319	0,8641008	0,9932549	0,7902867	0,3664523	0,7471389	0,3921034	0,5926139
720	0,7063623	0,3830145	0,1951280	0,5257139	0,2215269	0,1831270	0,1760163	0,5354297	0,6629397	0,7013432	0,8825788	0,1906551	0,7152100	0,1776791	0,0835806	0,2368116	0,4936894	0,5234342	0,9640556	0,1168918	0,7809964	0,1191054	0,4923196	0,6748273	0,2023803	0,8654601	0,9918765	0,8236174	0,3746645	0,7568694	0,3643298	0,5897173
740	0,7026824	0,3817473	0,2036828	0,5148867	0,2215269	0,1841997	0,1760163	0,5354297	0,6583784	0,6988224	0,8789595	0,1842234	0,7121527	0,1775048	0,0833843	0,2233858	0,4839963	0,5198548	0,9621619	0,1168918	0,7809630	0,1261795	0,5005789	0,6664531	0,1925809	0,8631099	0,9901018	0,8470417	0,3802205	0,7649696	0,3421131	0,5874616
760	0,7002118	0,3810196	0,2105473	0,5047045	0,2215269	0,1848092	0,1760163	0,5354297	0,6556153	0,6977581	0,8762538	0,1803046	0,7099355	0,1773649	0,0832627	0,2130436	0,4767723	0,5163684	0,9601059	0,1168918	0,7809370	0,1321492	0,5075160	0,6597098	0,1856987	0,8579069	0,9879937	0,8630555	0,3839278	0,7715277	0,3248677	0,5858310
780	0,6985532	0,3806690	0,2159063	0,4955843	0,2215269	0,1851853	0,1760163	0,5354297	0,6541195	0,6974771	0,8743418	0,1780551	0,7083867	0,1772592	0,0831873	0,2051695	0,4716712	0,5131176	0,9579852	0,1168918	0,7809179	0,1370130	0,5131269	0,6545609	0,1808656	0,8506477	0,9856464	0,8736033	0,3863519	0,7767233	0,3118292	0,5847288
800	0,6974397	0,3805548	0,2199986	0,4876983	0,2215269	0,1854423	0,1760163	0,5354297	0,6534245	0,6975643	0,8730590	0,1768592	0,7073455	0,1771833	0,0831407	0,1992227	0,4682435	0,5101934	0,9558911	0,1168918	0,7809046	0,1408662	0,5175204	0,6508024	0,1774721	0,8420858	0,9831729	0,8801831	0,3878905	0,7807687	0,3021954	0,5840310
820	0,6966922	0,3805707	0,2230683	0,4810616	0,2215269	0,1856297	0,1760163	0,5354297	0,6531853	0,6977828	0,8722409	0,1762915	0,7066724	0,1771313	0,0831118	0,1947500	0,4660484	0,5076399	0,9538989	0,1168918	0,7808957	0,1438505	0,5208638	0,6481638	0,1750896	0,8329109	0,9806887	0,8839388	0,3888254	0,7838746	0,2952173	0,5836186
840	0,6961904	0,3806444	0,2253372	0,4755943	0,2215269	0,1857677	0,1760163	0,5354297	0,6531746	0,6980120	0,8717456	0,1760731	0,7062547	0,1770972	0,0830939	0,1913890	0,4647104	0,5054644	0,9520637	0,1168918	0,7808902	0,1461197	0,5233440	0,6463741	0,1734172	0,8237112	0,9782964	0,8857366	0,3893575	0,7862317	0,2902477	0,5833940
860	0,6958535	0,3807321	0,2269940	0,4711673	0,2215269	0,1858666	0,1760163	0,5354297	0,6532569	0,6982010	0,8714625	0,1760311	0,7060066	0,1770756	0,0830829	0,1888602	0,4639376	0,5036491	0,9504193	0,1168918	0,7808868	0,1478193	0,5251417	0,6451970	0,1722434	0,8149421	0,9760758	0,8862243	0,3896294	0,7880033	0,2867575	0,5832844
880	0,6956273	0,3808113	0,2281916	0,4676327	0,2215269	0,1859345	0,1760163	0,5354297	0,6533603	0,6983375	0,8713116	0,1760649	0,7058664	0,1770625	0,0830761	0,1869533	0,4635185	0,5021604	0,9489810	0,1168918	0,7808849	0,1490764	0,5264176	0,6444439	0,1714196	0,8069153	0,9740796	0,8858787	0,3897408	0,7893239	0,2843327	0,5832402
900	0,6954755	0,3808729	0,2290498	0,4648430	0,2215269	0,1859793	0,1760163	0,5354297	0,6534519	0,6984265	0,8712382	0,1761212	0,7057918	0,1770549	0,0830720	0,1855120	0,4633090	0,5009576	0,9477489	0,1168918	0,7808839	0,1499966	0,5273062	0,6439736	0,1708415	0,7998082	0,9723346	0,8850428	0,3897596	0,7903016	0,2826612	0,5832296
920	0,6953736	0,3809159	0,2296603	0,4626624	0,2215269	0,1860079	0,1760163	0,5354297	0,6535211	0,6984793	0,8712074	0,1761749	0,7057551	0,1770506	0,0830694	0,1844209	0,4632160	0,4999979	0,9467126	0,1168918	0,7808834	0,1506642	0,5279146	0,6436858	0,1704357	0,7936865	0,9708454	0,8839569	0,3897303	0,7910209	0,2815142	0,5832340
940	0,6953052	0,3809431	0,2300919	0,4609717	0,2215269	0,1860260	0,1760163	0,5354297	0,6535678	0,6985076	0,8711981	0,1762169	0,7057390	0,1770482	0,0830678	0,1835942	0,4631832	0,4992406	0,9458546	0,1168918	0,7808832	0,1511449	0,5283253	0,6435125	0,1701510	0,7885344	0,9696009	0,8827829	0,3896804	0,7915475	0,2807285	0,5832431
960	0,6952592	0,3809585	0,2303954	0,4596700	0,2215269	0,1860375	0,1760163	0,5354297	0,6535966	0,6985206	0,8711982	0,1762459	0,7057334	0,1770470	0,0830668	0,1829675	0,4631781	0,4986486	0,9451541	0,1168918	0,7808831	0,1514888	0,5285993	0,6434089	0,1699512	0,7842819	0,9685793	0,8816250	0,3896260	0,7919313	0,2801896	0,5832523
980	0,6952284	0,3809660	0,2306078	0,4586737	0,2215269	0,1860450	0,1760163	0,5354297	0,6536127	0,6985250	0,8712016	0,1762641	0,7057326	0,1770464	0,0830662	0,1824927	0,4631834	0,4981896	0,9445892	0,1168918	0,7808831	0,1517335	0,5287805	0,6433471	0,1698110	0,7808296	0,9677537	0,8805453	0,3895751	0,7922097	0,2798188	0,5832597
1000	0,6952077	0,3809687	0,2307558	0,4579153	0,2215269	0,1860501	0,1760163	0,5354297	0,6536206	0,6985252	0,8712054	0,1762744	0,7057335	0,1770461	0,0830659	0,1821329	0,4631911	0,4978362	0,9441385	0,1168918	0,7808831	0,1519067	0,5288999	0,6433098	0,1697126	0,7780659	0,9670953	0,8795764	0,3895315	0,7924111	0,2795624	0,5832648
1020	0,6951938	0,3809688	0,2308587	0,4573406	0,2215269	0,1860536	0,1760163	0,5354297	0,6536237	0,6985236	0,8712084	0,1762796	0,7057348	0,1770460	0,0830656	0,1818606	0,4631977	0,4975659	0,9437824	0,1168918	0,7808831	0,1520288	0,5289785	0,6432868	0,1696436	0,7758799	0,9665763	0,8787313	0,3894959	0,7925563	0,2793841	0,5832681
1040	0,6951845	0,3809679	0,2309298	0,4569071	0,2215269	0,1860560	0,1760163	0,5354297	0,6536244	0,6985217	0,8712104	0,1762817	0,7057359	0,1770459	0,0830655	0,1816545	0,4632022	0,4973603	0,9435034	0,1168918	0,7808831	0,1521145	0,5290304	0,6432722	0,1695951	0,7741686	0,9661712	0,8780101	0,3894678	0,7926606	0,2792593	0,5832699
1060	0,6951782	0,3809667	0,2309790	0,4565812	0,2215269	0,1860577	0,1760163	0,5354297	0,6536239	0,6985200	0,8712116	0,1762822	0,7057367	0,1770458	0,0830654	0,1814987	0,4632050	0,4972047	0,9432865	0,1168918	0,7808831	0,1521745	0,5290649	0,6432625	0,1695611	0,7728408	0,9658578	0,8774053	0,3894463	0,7927354	0,2791716	0,5832709
1080	0,6951740	0,3809656	0,2310128	0,4563373	0,2215269	0,1860588	0,1760163	0,5354297	0,6536230	0,6985187	0,8712122	0,1762820	0,7057372	0,1770458	0,0830654	0,1813810	0,4632063	0,4970875	0,9431190	0,1168918	0,7808831	0,1522164	0,5290881	0,6432560	0,1695372	0,7718185	0,9656170	0,8769055	0,3894300	0,7927889	0,2791096	0,5832713
1100	0,6951712	0,3809648	0,2310361	0,4561551	0,2215269	0,1860596	0,1760163	0,5354297	0,6536222	0,6985179	0,8712124	0,1762815	0,7057375	0,1770458	0,0830653	0,1812922	0,4632068	0,4969995	0,9429904	0,1168918	0,7808831	0,1522455	0,5291039	0,6432515	0,1695204	0,7710365	0,9654334	0,8764974	0,3894178	0,7928271	0,2790657	0,5832714

0	0,6951645	0,3809652	0,2310965	0,4553605	0,2215269	0,1860614	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057380	0,1770459	0,0830653	0,1808613	0,4632058	0,4966047	0,9423410	0,1168918	0,7808831	0,1523269	0,5291463	0,6432404	0,1694814	0,7672229	0,9645494	0,8736170	0,3893711	0,7929439	0,2789555	0,5832710
20	0,6951648	0,3809648	0,2055291	0,4559782	0,2215269	0,1751068	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057379	0,1770458	0,0830653	0,1813955	0,4632057	0,4974367	0,8488389	0,1168918	0,7808831	0,1151710	0,5291435	0,7191114	0,1694812	0,7690392	0,9252274	0,8739477	0,3896775	0,7929369	0,2789564	0,5832710
40	0,6951650	0,3809644	0,1894998	0,4587012	0,2215269	0,1705529	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057378	0,1770458	0,0830653	0,1836622	0,4632057	0,5001851	0,7932881	0,1168918	0,7808831	0,0911042	0,5291417	0,7692608	0,1694811	0,7756714	0,9077443	0,8742533	0,3910859	0,7929321	0,2789571	0,5832710
60	0,6951652	0,3809643	0,1794503	0,4636084	0,2215269	0,1702268	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057378	0,1770457	0,0830653	0,1872293	0,4632057	0,5038138	0,7608793	0,1168918	0,7808831	0,0755156	0,5291406	0,8024089	0,1694811	0,7860880	0,9013304	0,8746935	0,3933681	0,7929286	0,2789576	0,5832710
80	0,6951653	0,3809642	0,1731498	0,4699140	0,2215269	0,1716474	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057378	0,1770457	0,0830653	0,1909613	0,4632057	0,5074633	0,7423961	0,1168918	0,7808831	0,0654186	0,5291399	0,8243192	0,1694810	0,7978373	0,9001728	0,8754415	0,3957994	0,7929262	0,2789579	0,5832710
100	0,6951653	0,3809641	0,1691997	0,4767155	0,2215269	0,1731406	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762799	0,7057377	0,1770457	0,0830653	0,1940261	0,4632057	0,5107224	0,7321670	0,1168918	0,7808831	0,0588785	0,5291395	0,8388016	0,1694810	0,8091448	0,9012445	0,8765985	0,3978083	0,7929245	0,2789582	0,5832710
120	0,6951654	0,3809641	0,1667232	0,4832974	0,2215269	0,1740412	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057377	0,1770457	0,0830653	0,1961642	0,4632057	0,5134517	0,7267447	0,1168918	0,7808831	0,0546423	0,5291392	0,8483742	0,1694810	0,8191449	0,9030504	0,8781645	0,3991925	0,7929233	0,2789584	0,5832710
140	0,6951654	0,3809641	0,1651706	0,4892085	0,2215269	0,1743507	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057377	0,1770457	0,0830653	0,1975164	0,4632057	0,5156496	0,7240615	0,1168918	0,7808831	0,0518985	0,5291391	0,8547016	0,1694810	0,8275811	0,9049081	0,8800576	0,4000280	0,7929225	0,2789585	0,5832710
160	0,6951654	0,3809641	0,1641972	0,4942350	0,2215269	0,1743164	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057377	0,1770457	0,0830653	0,1983582	0,4632057	0,5173744	0,7228948	0,1168918	0,7808831	0,0501212	0,5291390	0,8588838	0,1694810	0,8345042	0,9065461	0,8821523	0,4004949	0,7929219	0,2789586	0,5832710
180	0,6951654	0,3809641	0,1635869	0,4983355	0,2215269	0,1741708	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057377	0,1770457	0,0830653	0,1989283	0,4632057	0,5187040	0,7225338	0,1168918	0,7808831	0,0489700	0,5291389	0,8616483	0,1694810	0,8400872	0,9078890	0,8843154	0,4007584	0,7929215	0,2789586	0,5832710
200	0,6951654	0,3809642	0,1632043	0,5015746	0,2215269	0,1740448	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057377	0,1770457	0,0830653	0,1993715	0,4632057	0,5197155	0,7225734	0,1168918	0,7808831	0,0482244	0,5291389	0,8634755	0,1694809	0,8445330	0,9089467	0,8864311	0,4009257	0,7929212	0,2789587	0,5832710
220	0,6951654	0,3809642	0,1629644	0,5040695	0,2215269	0,1739779	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057377	0,1770457	0,0830653	0,1997511	0,4632057	0,5204776	0,7227893	0,1168918	0,7808831	0,0477414	0,5291389	0,8646833	0,1694809	0,8480369	0,9097597	0,8884125	0,4010495	0,7929210	0,2789587	0,5832710
240	0,6951654	0,3809642	0,1628140	0,5059535	0,2215269	0,1739603	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057377	0,1770457	0,0830653	0,2000830	0,4632057	0,5210474	0,7230621	0,1168918	0,7808831	0,0474286	0,5291388	0,8654816	0,1694809	0,8507724	0,9103751	0,8902040	0,4011491	0,7929208	0,2789587	0,5832710
260	0,6951654	0,3809642	0,1627197	0,5073544	0,2215269	0,1739680	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057377	0,1770457	0,0830653	0,2003661	0,4632057	0,5214709	0,7233319	0,1168918	0,7808831	0,0472259	0,5291388	0,8660093	0,1694809	0,8528892	0,9108362	0,8917773	0,4012285	0,7929207	0,2789587	0,5832710
280	0,6951655	0,3809642	0,1626606	0,5083840	0,2215269	0,1739818	0,1760163	0,5354297	0,6536206	0,6985169	0,8712120	0,1762800	0,7057377	0,1770457	0,0830653	0,2005982	0,4632057	0,5217840	0,7235722	0,1168918	0,7808831	0,0470947	0,5291388	0,8663581	0,1694809	0,8545131	0,9111793	0,8931260	0,4012887	0,7929207	0,2789587	0,5832710
