"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
20	0,3758328	0,5561837	0,6140531	0,7104839	0,5347197	0,2269794	0,4709947	0,4561808	0,6162084	0,7237182	0,0726583	0,7298690	0,1656502	0,2516885	0,6529193	0,6519918	0,2458779	0,6510946	0,5953548	0,1625819	0,5739456	0,3792597	0,3399820	0,7906898	0,6032862	0,6959556	0,3346793	0,7024555	0,4021161	0,4832569	0,7340696	0,2778424
40	0,4534821	0,5256882	0,6367285	0,6400523	0,5829013	0,2794010	0,4870474	0,4167453	0,5631670	0,5823494	0,1113949	0,6459737	0,1828795	0,2658094	0,5942077	0,6746334	0,2976198	0,5654736	0,5558331	0,2759450	0,5034176	0,4694235	0,4797251	0,7174261	0,5806430	0,5583007	0,3922166	0,7511512	0,4067343	0,5441494	0,6831086	0,2711517
60	0,4981854	0,6463863	0,6437718	0,6715881	0,6370848	0,2161931	0,4679633	0,5173264	0,4801794	0,6107284	0,0622308	0,6459648	0,2016030	0,3053813	0,6422582	0,5434635	0,2356033	0,6370245	0,7470599	0,1951113	0,6175565	0,3748228	0,5008205	0,8088786	0,5850683	0,6901251	0,3876600	0,5963092	0,4150232	0,6513657	0,7442516	0,3992391
80	0,3808679	0,5309328	0,6425277	0,6967935	0,6082687	0,2296303	0,4883677	0,4411111	0,6589504	0,6700801	0,0546836	0,7314471	0,1292548	0,2663674	0,7140110	0,6966944	0,2486140	0,6193349	0,6209697	0,2046041	0,4408462	0,3975987	0,4672888	0,8555534	0,7967239	0,6803598	0,4612440	0,6048348	0,4143886	0,6711906	0,5854737	0,3647241
100	0,4238287	0,5996550	0,5089508	0,6072273	0,6518325	0,2281120	0,5736317	0,4912449	0,5585561	0,5926807	0,0761381	0,7190740	0,1460289	0,2924875	0,7080623	0,6343877	0,2767280	0,6528324	0,8912273	0,3584618	0,6266104	0,4057528	0,5493645	0,6602265	0,6616702	0,7407757	0,4305034	0,7466376	0,3592969	0,6131894	0,6253065	0,4518095
120	0,2942619	0,6760948	0,6889317	0,7483352	0,8012683	0,2257376	0,5131561	0,4739889	0,5183754	0,4452868	0,1089515	0,8351498	0,2320954	0,2800214	0,6562458	0,6431318	0,3590845	0,5806910	0,7305298	0,2578274	0,6840638	0,3096293	0,6420595	0,6465770	0,6089888	0,6617518	0,4744195	0,7081293	0,3450957	0,6350261	0,7211842	0,4351294
140	0,4499400	0,7263765	0,5749304	0,7509459	0,7431318	0,2226604	0,5547964	0,3339006	0,5298923	0,6264644	0,0770115	0,8162733	0,1253390	0,3049541	0,6535042	0,6591452	0,3627701	0,6613823	0,7015325	0,2182463	0,6333370	0,3128345	0,5502533	0,6459452	0,6915702	0,7332089	0,5308028	0,6937714	0,3557888	0,6653416	0,7130633	0,4476382
160	0,3158872	0,6930199	0,6440517	0,6787578	0,7004283	0,2666989	0,4381086	0,4514950	0,5698294	0,4005075	0,1003246	0,7276638	0,1324910	0,3025464	0,7485939	0,7933082	0,4438092	0,6273946	0,8028562	0,3457622	0,5340896	0,4077514	0,6709493	0,7209220	0,7269652	0,7174622	0,5207953	0,7391798	0,3653029	0,7503502	0,8141356	0,3555279
180	0,3418026	0,7119132	0,5625780	0,6100997	0,7575955	0,2278702	0,5167474	0,4963881	0,4711884	0,5221002	0,0527004	0,6813289	0,1004023	0,3996362	0,8472437	0,7799517	0,5014474	0,6355946	0,5989026	0,3418699	0,4955870	0,3356992	0,6246472	0,6695732	0,6998145	0,6337046	0,4830365	0,6492929	0,3344597	0,5391184	0,7551092	0,2791533
200	0,4115528	0,6752445	0,5720121	0,6493428	0,6529247	0,2633999	0,4779764	0,4302517	0,5339825	0,4569035	0,1141959	0,6580799	0,1077889	0,3012733	0,7904604	0,6230859	0,4781661	0,6843788	0,7136218	0,3063292	0,4582380	0,3961678	0,5979168	0,7277962	0,6678666	0,6964929	0,6245204	0,6511958	0,4057136	0,7554140	0,7051184	0,3346840
220	0,5624263	0,6182372	0,6490275	0,6156174	0,7125551	0,1760167	0,5819729	0,4457351	0,5486135	0,4912101	0,0850172	0,7672899	0,1290975	0,3302354	0,6019243	0,7092026	0,3543216	0,8336368	0,6049879	0,3811790	0,4468580	0,3756448	0,5572092	0,6007860	0,5872941	0,6098194	0,4933640	0,6929303	0,4226116	0,6506069	0,8019786	0,3838297
240	0,3503685	0,6768214	0,6679963	0,5654073	0,5846572	0,1852738	0,5086835	0,5040678	0,6236211	0,4842797	0,1075058	0,8009794	0,1276603	0,2862802	0,6165529	0,6911675	0,4644149	0,6327183	0,6568780	0,3266382	0,5744641	0,4615674	0,5948051	0,7643069	0,6530512	0,5855293	0,4826427	0,7196123	0,4061594	0,6352585	0,6099353	0,4552668
260	0,2890681	0,5421382	0,5831954	0,6094685	0,6745663	0,1782245	0,4367438	0,4167073	0,5044772	0,4586684	0,0915908	0,7912464	0,1440534	0,3277574	0,6569008	0,7229062	0,4362200	0,7424369	0,6355551	0,3084712	0,6519016	0,3733139	0,4912601	0,5819047	0,5510936	0,5364507	0,4692569	0,7706568	0,4699135	0,6038224	0,6248453	0,3960902
280	0,3735411	0,7102460	0,6018500	0,6015106	0,7099202	0,1949444	0,5136616	0,4118366	0,5755856	0,3908244	0,0854957	0,6497400	0,1532972	0,3477180	0,7654811	0,7428754	0,4976224	0,6939227	0,6556452	0,3969410	0,6511403	0,4869147	0,5539392	0,7350693	0,5881262	0,5350837	0,4753923	0,6320848	0,4496873	0,7860732	0,7399087	0,3346907
300	0,3631347	0,5634681	0,6165977	0,6895522	0,5643857	0,2008901	0,4409377	0,4899631	0,5364726	0,4638631	0,0789186	0,6279190	0,1789575	0,2780396	0,7372828	0,6168324	0,3747616	0,6555333	0,8364620	0,3214194	0,5097503	0,3946215	0,6992374	0,7108861	0,6465236	0,6447276	0,5335015	0,7212786	0,5276577	0,7940404	0,7888235	0,3815977
320	0,3779068	0,7614825	0,5690985	0,7017720	0,5719820	0,1082625	0,4861416	0,4687422	0,5794813	0,4620640	0,0524121	0,7133932	0,1606728	0,2741762	0,6929721	0,7532281	0,4274574	0,8576051	0,6884675	0,4062766	0,5770869	0,4782264	0,6305915	0,8211431	0,7992244	0,7554494	0,5607651	0,7154837	0,4793844	0,6896385	0,8427955	0,4088289
340	0,3695414	0,5962756	0,7061806	0,5705023	0,6239207	0,1450821	0,4595104	0,4796562	0,5192486	0,4263888	0,1661403	0,6319890	0,1779760	0,2681510	0,6568494	0,7406501	0,5112392	0,7102571	0,7485833	0,3097623	0,5330387	0,4649617	0,6431284	0,7743318	0,6685809	0,5938699	0,5377373	0,6763079	0,4272008	0,6021699	0,6738775	0,3495046
360	0,3572189	0,7632405	0,6692135	0,6943211	0,6314218	0,2053211	0,6441993	0,5911039	0,5134538	0,5821301	0,1421619	0,7794754	0,1467561	0,3125838	0,7599190	0,8413405	0,4987392	0,6716822	0,7793084	0,3673126	0,5479948	0,5081770	0,6145621	0,5987577	0,6160072	0,6347119	0,6530520	0,6641839	0,4274555	0,6301839	0,6425703	0,3616721
380	0,3821923	0,7623322	0,6115464	0,6110423	0,6964002	0,1871684	0,5720383	0,6245359	0,5770181	0,5735833	0,0937229	0,7706991	0,1743313	0,3934168	0,7953152	0,7405201	0,4422233	0,6477139	0,7255861	0,3025244	0,5712004	0,4527617	0,6087518	0,6988432	0,6852875	0,6509287	0,5140749	0,6333563	0,5251311	0,5653427	0,8325040	0,4466889
400	0,4898851	0,7817097	0,6137481	0,7365948	0,7296667	0,2118287	0,5772432	0,4890111	0,5648318	0,5131260	0,1097473	0,7568346	0,1924401	0,3481353	0,5981871	0,8155656	0,4905846	0,7264809	0,6738914	0,3004740	0,5482443	0,4227204	0,6224623	0,6882805	0,6774165	0,6460568	0,6592626	0,6070766	0,3631964	0,5018971	0,7378475	0,4350088
420	0,5018033	0,6305032	0,7107696	0,7281044	0,7480215	0,2364273	0,5321807	0,6218050	0,6220868	0,4973169	0,1071841	0,7692845	0,1678344	0,3462534	0,8621219	0,7923677	0,4680173	0,7347042	0,6420427	0,4310002	0,6238361	0,3806507	0,4862386	0,7424766	0,6464325	0,7530021	0,5878739	0,5479782	0,4022702	0,6226396	0,6718197	0,4394907
440	0,5261509	0,7903320	0,6652236	0,7222988	0,6575331	0,2021291	0,5665175	0,5112741	0,5312373	0,5991280	0,1254717	0,7811368	0,1915740	0,3314304	0,6618514	0,7945828	0,5268735	0,7873182	0,7208268	0,4044698	0,6283906	0,4428273	0,6933249	0,6705610	0,6205310	0,6850119	0,5643780	0,7043899	0,3517251	0,5948113	0,7839630	0,4827984
460	0,4754244	0,6164862	0,7029865	0,8006888	0,6317778	0,2238477	0,5387852	0,5831924	0,5923367	0,4302175	0,1064690	0,6492940	0,2196289	0,4132541	0,7740029	0,6743769	0,4786962	0,7589883	0,8143944	0,3027312	0,6338933	0,4327707	0,6830419	0,7206840	0,6790162	0,7327048	0,6258568	0,7192525	0,4775189	0,6282578	0,7386107	0,3626026
480	0,4381982	0,6703467	0,6968399	0,6622440	0,6194085	0,1981118	0,5048203	0,5595936	0,4999383	0,5317848	0,0727048	0,7108780	0,2898913	0,3776345	0,7696772	0,8234189	0,5280499	0,7013315	0,6511131	0,3404104	0,5138755	0,4406224	0,6246035	0,7538253	0,6229680	0,5764374	0,6523807	0,7013300	0,3774959	0,5364708	0,7239744	0,4694323
500	0,4000806	0,7977008	0,5074686	0,8108644	0,7588617	0,1603252	0,5432690	0,4985828	0,6292767	0,4177200	0,0924514	0,5974820	0,1839691	0,2817108	0,6903198	0,6601262	0,4737158	0,6701776	0,8080189	0,3485692	0,6008844	0,3456743	0,6631932	0,8409466	0,6902462	0,7150802	0,6422315	0,6591604	0,3901277	0,4577718	0,7313831	0,4010521
520	0,4102054	0,7410019	0,5434582	0,8054551	0,6478648	0,1767048	0,6542028	0,4664647	0,6195033	0,5023011	0,0750775	0,6949090	0,2461832	0,2898935	0,7402613	0,6902029	0,5008061	0,6796381	0,6898243	0,3097992	0,5674962	0,3368703	0,6151977	0,6460906	0,6842296	0,6321164	0,7232794	0,6599543	0,3792440	0,6712550	0,7615285	0,4178161
540	0,4291017	0,6566046	0,5570059	0,7081516	0,7088080	0,1528334	0,6067144	0,3976046	0,6132934	0,5005088	0,1148804	0,6515267	0,2058365	0,2897840	0,6343578	0,7676704	0,5397687	0,6612076	0,7157060	0,3530230	0,7333181	0,3481099	0,6290573	0,8937872	0,6456909	0,8509188	0,6023004	0,7279278	0,3231078	0,5399602	0,5552306	0,5233669
560	0,4320663	0,8118823	0,6023509	0,7420762	0,6573255	0,1773235	0,5586303	0,4483181	0,6049728	0,6019943	0,0825578	0,6083019	0,1503703	0,2650474	0,7421370	0,6990928	0,5208840	0,6936605	0,7063491	0,3182375	0,5225639	0,3691441	0,7174187	0,6968284	0,5963047	0,8592782	0,5154211	0,6252365	0,3558334	0,5579478	0,7028923	0,4801307
580	0,3729826	0,7374095	0,6556234	0,6841823	0,6551627	0,2027925	0,5018194	0,4952236	0,6526892	0,5456974	0,1164929	0,6720662	0,2187511	0,2775384	0,6934807	0,6521611	0,4392490	0,6953308	0,7278293	0,3320257	0,4784694	0,3087135	0,5059419	0,8472385	0,5730138	0,7640658	0,4650607	0,5458313	0,3640037	0,5312945	0,6019517	0,4533518
600	0,4066037	0,6824458	0,7944286	0,7815678	0,6266167	0,2324251	0,5028660	0,5420446	0,5181483	0,6179080	0,1015796	0,6264534	0,1383537	0,2557330	0,6368662	0,5555966	0,4009212	0,6483277	0,7556961	0,3076458	0,6698233	0,3542340	0,4895511	0,7446318	0,6401379	0,6792149	0,3555044	0,7328065	0,3776728	0,5597881	0,6431471	0,5022528
620	0,5025216	0,7577150	0,6510110	0,7121244	0,7262725	0,2338539	0,5634252	0,4767586	0,6127390	0,6174630	0,0528813	0,7306603	0,2150949	0,2463755	0,6062703	0,6952908	0,3111773	0,6928075	0,7205450	0,2847580	0,5542413	0,3867583	0,5464080	0,6995889	0,6495060	0,7167287	0,4047692	0,5189434	0,4671049	0,6396823	0,7278821	0,4887414
640	0,4669754	0,7526601	0,5365989	0,8213376	0,6494598	0,2026295	0,4567655	0,4598054	0,5453829	0,6249180	0,0693372	0,6743875	0,1879264	0,3313209	0,6789884	0,6678395	0,3782844	0,5202065	0,7318825	0,2279295	0,5233409	0,4044526	0,5367514	0,7277678	0,6321431	0,6467926	0,4045677	0,7865426	0,4011117	0,6265603	0,7482380	0,4274764
660	0,4307442	0,7602554	0,6939176	0,7883206	0,7393055	0,1509929	0,4732631	0,4910477	0,6888001	0,7217033	0,0565891	0,6385169	0,2443418	0,3152677	0,6949574	0,6249266	0,3045235	0,6321796	0,7125011	0,2637441	0,5229676	0,3827497	0,4521199	0,7568343	0,6531007	0,6664357	0,3350471	0,6690450	0,4329517	0,5113163	0,7007672	0,5366994
680	0,4404386	0,6302919	0,6716209	0,5919573	0,6035026	0,1661026	0,5711194	0,5774799	0,6373892	0,6688567	0,0538229	0,6715862	0,1184886	0,2429419	0,6289014	0,5910703	0,3254298	0,5744259	0,6000050	0,2317685	0,4990596	0,3728664	0,5690884	0,6166101	0,6904880	0,6895767	0,4354659	0,7483414	0,4129990	0,6712366	0,8176635	0,4661036
700	0,3849223	0,7008136	0,5685287	0,6306092	0,6419631	0,2780856	0,4736659	0,7093378	0,5677106	0,7137217	0,0655547	0,7673485	0,1850719	0,2774214	0,6443450	0,6982810	0,3215244	0,6055500	0,5898904	0,2058799	0,5799046	0,3842995	0,3582017	0,7503312	0,6039858	0,7863799	0,4155235	0,6710714	0,3889853	0,5589793	0,7705751	0,4620030
720	0,4282488	0,6300261	0,5389562	0,7750219	0,6292369	0,2763264	0,5370177	0,5158094	0,6720320	0,7169898	0,0968623	0,7557472	0,1576320	0,2810040	0,6753291	0,8170783	0,3531659	0,6246889	0,7041232	0,2307752	0,6290529	0,3823122	0,4403089	0,6246356	0,5944494	0,6775708	0,2953489	0,7090123	0,4361978	0,5362026	0,7276210	0,3941150
740	0,4364759	0,6802710	0,6314359	0,6373400	0,5894655	0,2442146	0,4786371	0,5405142	0,6999606	0,7341605	0,1140009	0,8263756	0,1643348	0,3202743	0,7754640	0,6184419	0,3604115	0,5357909	0,5592838	0,2481092	0,5651961	0,3913332	0,4391853	0,6036363	0,6333890	0,7954965	0,4546861	0,6655809	0,4113815	0,6963942	0,6584986	0,4256791
760	0,5102457	0,7116200	0,5757290	0,7154013	0,8034811	0,2260153	0,5108901	0,4432578	0,5840944	0,7464916	0,0791681	0,8050431	0,1400765	0,2334199	0,6300359	0,4885206	0,2470982	0,6294508	0,6879480	0,2362848	0,5819878	0,3113630	0,3900355	0,5511663	0,5042897	0,7428358	0,4101778	0,5709079	0,4015634	0,4356891	0,7372147	0,4194356
780	0,5426178	0,6072806	0,5810039	0,5933832	0,6170163	0,2504008	0,4995119	0,4218209	0,6643786	0,6233614	0,0711066	0,7464431	0,1892224	0,2925024	0,7621264	0,5896138	0,2699830	0,5286800	0,6874630	0,2620209	0,5693909	0,2833905	0,4481569	0,7001873	0,5084123	0,6778342	0,3628303	0,6671026	0,4517323	0,5807561	0,7167563	0,4067415
800	0,5025499	0,6596997	0,5406038	0,6315683	0,6582433	0,2578635	0,5301325	0,4611941	0,5982744	0,7152761	0,1056194	0,6607905	0,1572609	0,2621269	0,8858859	0,7243695	0,2965312	0,4869207	0,7553847	0,2104503	0,5383862	0,3098732	0,4249776	0,6643798	0,6090968	0,7507737	0,4021535	0,6523437	0,4275169	0,5637141	0,6712481	0,4202083
820	0,5446298	0,6831322	0,5475801	0,6720089	0,6431810	0,2267295	0,4521808	0,4862472	0,5718809	0,6478020	0,0733019	0,7404171	0,1653974	0,2882136	0,7611541	0,6302938	0,1820783	0,4793252	0,6537108	0,2015400	0,5642519	0,3833534	0,4510684	0,6591262	0,5535968	0,7531379	0,3981115	0,7109531	0,5044529	0,5915831	0,7176190	0,3839376
840	0,3561668	0,6447358	0,5531457	0,7507239	0,5839048	0,2162090	0,5024658	0,4842400	0,6066273	0,9604600	0,1085769	0,6903452	0,2084027	0,2760880	0,7121772	0,6087057	0,2197713	0,6698895	0,6729583	0,2481126	0,5120054	0,3610424	0,4045613	0,7155063	0,5778979	0,6549689	0,3594224	0,8152931	0,3566481	0,5486768	0,7198999	0,3617807
860	0,3330169	0,7014233	0,5795584	0,6547409	0,6782044	0,2526805	0,4953070	0,5623755	0,5980966	0,6887370	0,0355430	0,6155825	0,1573478	0,2480399	0,7931775	0,6120462	0,1866847	0,5157603	0,5577446	0,2368690	0,4609175	0,3848067	0,4396151	0,6582159	0,6592125	0,9125065	0,2903382	0,6962028	0,4585627	0,7037539	0,8684793	0,4369753
880	0,4055565	0,7497586	0,5803249	0,5981722	0,7845215	0,1891994	0,4414473	0,4513167	0,7359787	0,6424379	0,0496985	0,7300598	0,2595159	0,3215009	0,6175449	0,6585101	0,2279733	0,5747903	0,6264443	0,2020587	0,5093457	0,2843265	0,5060225	0,7979738	0,5764421	0,8547869	0,3120553	0,9784927	0,4191263	0,5915322	0,6006749	0,4198100
900	0,3980268	0,5037352	0,5320067	0,5511546	0,7677919	0,2400573	0,4958956	0,4316850	0,8501587	0,5347227	0,0335292	0,6399886	0,1858591	0,3309189	0,5702971	0,7025509	0,2413533	0,5334258	0,5558479	0,2014141	0,6797830	0,3516282	0,3956012	0,7459845	0,6175184	0,6735096	0,3726878	0,7724905	0,4455834	0,5493072	0,7947793	0,4672915
920	0,4593939	0,7124108	0,6648719	0,6274060	0,6193402	0,1687295	0,5068458	0,5124424	0,6222816	0,5997040	0,0526008	0,6787061	0,1417826	0,2967465	0,5403448	0,5813511	0,2471599	0,5869012	0,6041497	0,2404167	0,6159901	0,2667404	0,4487646	0,8084032	0,6887011	0,7577903	0,3351137	0,9100001	0,3758685	0,5229568	0,7142932	0,3183574
940	0,3392725	0,6358079	0,6020682	0,5704827	0,7161979	0,2338759	0,5289479	0,4808850	0,7823952	0,6961316	0,0664292	0,5869510	0,2204511	0,2392395	0,6605078	0,6631382	0,2566136	0,4775082	0,4838364	0,1900449	0,5774720	0,2248342	0,3835262	0,6625378	0,5347666	0,7404912	0,2500036	0,8536350	0,3855234	0,5382373	0,7044805	0,3972707
960	0,3994104	0,6359959	0,4836891	0,6334034	0,5954293	0,2370661	0,5411796	0,4770942	0,5713207	0,6613817	0,0607764	0,7036618	0,2007379	0,2299415	0,6500324	0,6979945	0,2023671	0,5711413	0,5562520	0,1872078	0,6101427	0,3183201	0,4558280	0,7479905	0,5862066	0,7160103	0,2775126	0,6302316	0,3956814	0,5317346	0,6354864	0,3726617
980	0,3234443	0,6330932	0,5602519	0,7276798	0,6129365	0,2443779	0,5678651	0,3948559	0,6012884	0,6079108	0,0767342	0,7303450	0,1555826	0,2876842	0,7494985	0,6499006	0,2669731	0,6597992	0,5893849	0,2150545	0,6480152	0,4302337	0,3974615	0,8019952	0,5205845	0,6178822	0,2662159	0,5890804	0,4301904	0,5420318	0,7159636	0,4369392
1000	0,3951984	0,6858733	0,5091566	0,5447160	0,7300825	0,1689114	0,6136612	0,4058068	0,6500392	0,8350039	0,0822305	0,7271488	0,2295458	0,3211689	0,4665991	0,5942038	0,2297450	0,6467852	0,5491979	0,1842815	0,6104451	0,3604413	0,4427630	0,5845526	0,6786715	0,7793932	0,2791285	0,6036903	0,3692922	0,6087144	0,6486512	0,3917419
1020	0,3711815	0,6252417	0,5590785	0,5640764	0,5999255	0,2056784	0,4725528	0,4976099	0,6788592	0,7124393	0,0632679	0,7580926	0,2182478	0,3310766	0,6359871	0,7774939	0,2435902	0,5359209	0,5929114	0,1891891	0,5921834	0,2710160	0,3868747	0,5988806	0,5846030	0,7081136	0,3248988	0,6593454	0,3389620	0,7160980	0,6335173	0,3503790
1040	0,4756677	0,6301676	0,5325715	0,6671324	0,5871183	0,2504091	0,5196516	0,5236643	0,5685735	0,7627647	0,0885634	0,5566199	0,1498840	0,3757782	0,5756205	0,7537865	0,2663390	0,4909745	0,5369970	0,2810431	0,5392299	0,4190472	0,4686706	0,7382570	0,6203219	0,6344291	0,2913298	0,6487715	0,3869472	0,6106922	0,7929972	0,4108251
1060	0,4264744	0,8273097	0,4872863	0,6751590	0,6756229	0,2357891	0,4903812	0,4763208	0,6808801	0,6851044	0,0926056	0,6295005	0,1528372	0,3757195	0,6590431	0,8181498	0,2942366	0,6279682	0,5215608	0,3225250	0,6448695	0,3814191	0,4909792	0,7994331	0,5776579	0,7083854	0,3535830	0,5869863	0,3624151	0,5572995	0,7115576	0,3259043
1080	0,4429123	0,8942424	0,6352426	0,8455706	0,6017221	0,1658621	0,5585426	0,5087795	0,7222658	0,7312420	0,0546116	0,6608432	0,1373759	0,3190909	0,6757570	0,5969461	0,1883372	0,6125889	0,6205804	0,2006829	0,6303689	0,3438360	0,4855786	0,7741301	0,6520412	0,7510331	0,2902743	0,4746608	0,3039342	0,5496546	0,6718656	0,4166969
1100	0,4547564	0,7209779	0,6048632	0,7779709	0,6119711	0,1611035	0,3985318	0,5191686	0,5446925	0,8377369	0,0583012	0,6235766	0,1669655	0,3351302	0,7437338	0,6749323	0,2351553	0,5647893	0,6448555	0,2165539	0,5466985	0,2916598	0,4972013	0,7334070	0,5510937	0,6331282	0,4362711	0,6349274	0,3755989	0,6443829	0,6148131	0,4754841

0	0,4100779	0,6890715	0,4858361	0,7636055	0,6266133	0,2508958	0,5609902	0,4556148	0,6504821	0,6478873	0,0958873	0,6092737	0,1326642	0,3288810	0,6955487	0,7590049	0,2261494	0,5353056	0,5780082	0,2064970	0,5952220	0,2931917	0,3370944	0,7359294	0,5130122	0,6980150	0,3022688	0,7409736	0,3720167	0,6419821	0,6321032	0,4399009
20	0,4101781	0,6885139	0,6949240	0,6330786	0,7160710	0,2138314	0,4383673	0,4194480	0,6907594	0,8446156	0,0528535	0,4792626	0,1840449	0,3333063	0,5811681	0,6697259	0,1525483	0,5565185	0,7849402	0,2227227	0,4169714	0,2889557	0,4862145	0,7465643	0,5770096	0,6286254	0,3185887	0,7620558	0,4169585	0,5259618	0,6155791	0,4377097
40	0,3228230	0,7191583	0,5964200	0,6840735	0,7601646	0,1825072	0,5752348	0,5630983	0,6471745	0,7116420	0,1030838	0,5449695	0,1004472	0,2482595	0,6699975	0,7544193	0,2232305	0,5597594	0,6731561	0,2699517	0,5398138	0,2954021	0,5025548	0,7168362	0,5966149	0,8143054	0,3325626	0,5794539	0,4368938	0,5549985	0,6407402	0,3932637
60	0,3570922	0,8105063	0,5370754	0,6218804	0,6865120	0,1806285	0,5627080	0,4397141	0,7105188	0,7785909	0,1187619	0,6081828	0,1227246	0,3496481	0,5595341	0,6062966	0,2614148	0,5608244	0,7931175	0,3899220	0,3398375	0,2739690	0,5555364	0,7709736	0,5593817	0,7531152	0,3510280	0,5966817	0,4013900	0,6010417	0,7205572	0,4136181
80	0,2839877	0,7357855	0,6043944	0,7313539	0,7123390	0,1860388	0,7163733	0,4888022	0,5875308	0,6782391	0,0930943	0,5858323	0,1715617	0,2540426	0,6205234	0,5955664	0,2710651	0,5331576	0,6227123	0,3288340	0,2889417	0,2312912	0,7158748	0,7260317	0,5836496	0,7764716	0,3936929	0,8046315	0,3947916	0,5321785	0,7318601	0,3570174
100	0,2207163	0,6631732	0,5845779	0,6919925	0,6747948	0,1742236	0,6520638	0,6440035	0,5908322	0,7649659	0,0657841	0,6340325	0,1897445	0,3930284	0,6927335	0,7422676	0,3392751	0,4314706	0,6987014	0,5234063	0,2071653	0,2721875	0,5943463	0,6690122	0,5812805	0,8248764	0,3407330	0,8233882	0,3482091	0,6325470	0,6313667	0,4576111
120	0,2194795	0,6332535	0,5982575	0,6857333	0,7024368	0,2106570	0,6088816	0,6305951	0,6661784	0,7473937	0,0724587	0,5010894	0,1452095	0,3309840	0,6808343	0,7339593	0,3326372	0,5070859	0,7288333	0,5719916	0,1925232	0,3877302	0,7104664	0,6496188	0,6509052	0,7481650	0,3969891	0,7047535	0,4372515	0,6530245	0,6681199	0,4565349
140	0,2531272	0,6724915	0,5548686	0,6757188	0,7630108	0,1985177	0,6884514	0,5501278	0,6033377	0,6536541	0,1070328	0,6671540	0,1984735	0,3068528	0,8163188	0,7184381	0,3355669	0,4346031	0,6023693	0,5323190	0,2101073	0,2946271	0,6321133	0,7075473	0,7370822	0,7055470	0,4208232	0,7335455	0,3678021	0,6269476	0,6904673	0,4422055
160	0,3242175	0,7418948	0,5747292	0,6671538	0,6444008	0,1801713	0,6716051	0,5779751	0,7104556	0,8712835	0,0831138	0,6175117	0,2433312	0,2605288	0,7140762	0,6816553	0,3918208	0,3510879	0,6005713	0,4899965	0,1562854	0,3081043	0,7851947	0,6014390	0,7438059	0,7169757	0,4434247	0,7995854	0,3628529	0,5195709	0,6485767	0,4449961
180	0,2766931	0,6903992	0,5561883	0,7309206	0,7147260	0,1672826	0,7104947	0,5480619	0,6819495	0,8303911	0,0847542	0,6247625	0,1307267	0,2672569	0,6245428	0,6763448	0,3784883	0,4391574	0,5626595	0,5662851	0,1545648	0,3406015	0,6326735	0,6324726	0,6273316	0,6920497	0,3218403	0,6688429	0,5171633	0,6924770	0,6814491	0,4846566
200	0,3083166	0,6279788	0,5679346	0,7386620	0,6334292	0,1983416	0,6156132	0,5281150	0,6453588	0,6604996	0,0941827	0,6901129	0,1338546	0,2849263	0,5799789	0,7515988	0,4504492	0,3926330	0,5660841	0,5163319	0,1937297	0,2769544	0,6765779	0,7271958	0,7599066	0,6558405	0,3430917	0,7876444	0,4410786	0,6365031	0,6397523	0,4174913
220	0,1866892	0,6758321	0,5496860	0,8339152	0,7259087	0,1985784	0,5982970	0,4840175	0,6891554	0,6880153	0,0696636	0,5648697	0,1634266	0,2256850	0,6992583	0,5862233	0,4031118	0,3790502	0,5753266	0,3846404	0,0992975	0,2786543	0,6013596	0,7572908	0,6595110	0,7116581	0,3615203	0,5563024	0,3587525	0,5754960	0,7757490	0,4032906
240	0,2408429	0,6508794	0,5512026	0,7119330	0,6428837	0,1887582	0,6763475	0,4548744	0,6745898	0,5472607	0,0444543	0,8339059	0,2210206	0,2308830	0,6803501	0,7155622	0,3817799	0,5150521	0,5564193	0,4780931	0,1055902	0,3373460	0,5045051	0,7450606	0,6643209	0,7417440	0,3632991	0,6132743	0,4507644	0,6142488	0,7950748	0,4405910
260	0,2862855	0,6749221	0,5201505	0,6834951	0,6264219	0,1744271	0,6377289	0,4982398	0,7263754	0,7285647	0,0967257	0,6928531	0,1624396	0,2455520	0,6686674	0,7519567	0,3833991	0,4859710	0,5371878	0,4566274	0,0861757	0,2535704	0,6353044	0,7775725	0,6089725	0,6365419	0,2783398	0,6712028	0,3454036	0,5480306	0,7520467	0,3522378
280	0,2340988	0,6155840	0,6091806	0,6951799	0,7956128	0,1400083	0,5906446	0,4415492	0,6641960	0,5937214	0,0638279	0,7771337	0,1809962	0,2226853	0,6928158	0,7291224	0,5151242	0,5143175	0,6763198	0,4808001	0,1222737	0,3154148	0,6330799	0,7892079	0,6011950	0,7348195	0,3373177	0,6681703	0,3639199	0,6158403	0,6976316	0,3707871
300	0,3563519	0,8307022	0,6319203	0,6927760	0,7203787	0,2276033	0,5250660	0,5169506	0,6498377	0,7053075	0,0660747	0,7723618	0,2010260	0,1976564	0,6757465	0,8360519	0,5264551	0,4525302	0,6544014	0,5401575	0,0814735	0,3668709	0,5438145	0,7609454	0,7035342	0,7069204	0,4039025	0,8811206	0,3801052	0,4410068	0,6577222	0,4674520
