"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF

0	0,5600967	0,2065908	0,4852157	0,6124620	0,7339061	1,0173116	0,7653388	0,8375585	0,4231247	0,8618818	1,0483658	0,9232449	0,6236752	0,9864146	0,7565256	0,6282470	0,3830982	0,0543313	0,9466988	0,2374628	0,4384205	0,4154814	0,0129113	0,1410081	0,5526293	0,5232871	0,8176112	0,4950229	0,3016902	0,9700298	0,7908216	1,0506278
20	0,4636476	0,1756142	0,3432482	0,6858627	0,8100020	0,8860443	0,8786942	0,8978065	0,3587237	0,9013778	0,9877990	0,9313820	0,7017645	0,9900993	0,8276765	0,7348737	0,3813654	0,1311789	0,9048787	0,2274170	0,3843351	0,3096497	0,0026134	0,1239017	0,3595099	0,4730030	0,8630882	0,6686096	0,3677129	0,8852345	0,7048090	1,0338754
40	0,4931906	0,1995042	0,2855650	0,6839297	0,8098259	0,9376531	0,8989869	0,8341245	0,3326115	0,9618951	0,9852205	1,0064267	0,7115873	1,0390018	0,7565121	0,8343055	0,4396846	0,1988657	0,8071875	0,2742196	0,3813961	0,2309324	0,0061224	0,1698165	0,2619943	0,4787503	0,7711034	0,7704355	0,4077227	0,9156864	0,6187026	0,9632031
60	0,5211754	0,1942817	0,2455862	0,7020319	0,7771272	0,9777055	0,9163711	0,8246618	0,3703649	0,9152466	0,9742000	1,0348894	0,7889778	0,9905210	0,8030214	0,8818508	0,3882601	0,2283152	0,7504768	0,2570753	0,4001252	0,1498254	0,0036944	0,1089760	0,1766584	0,4362020	0,8244140	0,8658690	0,3887370	0,9720377	0,6097557	0,9649462
80	0,5230738	0,2203165	0,2948037	0,7205270	0,7673116	1,0001661	0,9263222	0,8104898	0,3729875	0,8459096	0,9906853	0,9336391	0,8593932	1,0099804	0,8210897	0,9392890	0,3836878	0,2525300	0,7467694	0,2364576	0,3707853	0,1097216	0,0158316	0,1607090	0,1578078	0,4587991	0,8461695	0,9226888	0,3616958	0,9301658	0,5111057	0,9801801
100	0,5234672	0,2242943	0,2747572	0,7509482	0,7994900	0,9787822	0,8223293	0,7467800	0,4203054	0,9275354	1,0189515	0,9869580	0,8971577	1,0020548	0,8387003	0,9886317	0,3647312	0,2678929	0,7543330	0,3136019	0,4649770	0,0944577	0,0110303	0,1225141	0,1318327	0,4607610	0,8494600	0,9079983	0,3490884	0,8666327	0,5488550	1,0522616
120	0,4667287	0,2692186	0,2626529	0,7544684	0,8482132	0,9424503	0,8425595	0,8009150	0,3666614	0,9678441	1,0097997	1,0195773	0,9512926	0,9902845	0,8198243	0,9554478	0,3784348	0,2443948	0,6984350	0,3158213	0,4870944	0,0749223	0,0131383	0,1579199	0,1266475	0,5004483	0,8448492	0,8467973	0,3592989	0,9187536	0,4958242	1,0886528
140	0,4801941	0,3366359	0,2608027	0,7264723	0,8766042	0,9656526	0,7495766	0,7920730	0,4081513	0,8354051	1,0099606	0,9940961	0,9974078	0,8817697	0,8032964	1,0207832	0,4053274	0,2541598	0,6560294	0,3393407	0,4764331	0,0542792	0,0182166	0,1291196	0,1379581	0,5015650	0,8102971	0,9069272	0,3964732	0,9152160	0,5713003	1,0818248
160	0,4804287	0,2760556	0,2206742	0,7578122	0,7831542	0,9880801	0,8098582	0,8020071	0,4294618	0,8076407	0,9782707	0,9489961	0,9698445	0,8651928	0,7975654	1,0164615	0,3932997	0,2929096	0,6639620	0,3230119	0,4986604	0,0595821	0,0193696	0,1419245	0,1202383	0,5395748	0,7507694	0,8848906	0,4114497	0,9714632	0,5919130	0,9947964
180	0,5081916	0,2696104	0,2269780	0,7086299	0,7913819	1,0366994	0,8012357	0,8260708	0,3976118	0,8296286	0,9600131	0,9713078	0,8489201	0,8893391	0,7916826	1,0092553	0,3646749	0,3363445	0,7415684	0,3090115	0,5199382	0,0371390	0,0264618	0,1253214	0,1197114	0,5274783	0,7617884	0,9381041	0,3497540	0,9276829	0,6183874	0,9934107
200	0,4825835	0,3022396	0,2359671	0,7129203	0,8656520	1,0342058	0,7777875	0,8053943	0,4205688	0,8863712	0,9743046	0,9461170	0,8620081	1,0043992	0,8119282	1,0240539	0,3787395	0,3156017	0,7395685	0,2831475	0,5201620	0,0508683	0,0077627	0,1978270	0,1292431	0,5401669	0,7705715	0,9246813	0,3564074	1,0101912	0,6083689	1,0053328
220	0,4543036	0,2657400	0,2385153	0,7344385	0,8935460	1,0006028	0,8140744	0,8117951	0,3718383	0,9314199	1,0122605	1,0116334	0,9231615	0,9922112	0,8537039	1,0587420	0,4312671	0,2955949	0,7414169	0,2896454	0,4584211	0,0368113	0,0033773	0,2021214	0,1455704	0,4870758	0,7503759	0,9342273	0,3901206	0,9933615	0,6053047	0,9848125
240	0,4704563	0,2555309	0,2338269	0,7590253	0,9161109	1,0203763	0,8178246	0,7977151	0,3648311	0,9222544	1,0459329	0,9233337	0,9369013	0,9565632	0,8737728	1,0662039	0,3991574	0,3120762	0,6719372	0,3279845	0,4429202	0,0428197	0,0081250	0,1830876	0,1307054	0,4993554	0,7712292	0,9448539	0,4048771	0,9824937	0,5351264	0,9445898
260	0,4917390	0,2548705	0,2577347	0,7489222	0,8880549	1,0242410	0,8410140	0,8462696	0,3762571	0,9773242	1,0584193	0,9901642	0,9367965	0,9849215	0,8115583	0,9976891	0,4122960	0,2851299	0,6614061	0,3294277	0,4610256	0,0296503	0,0161032	0,1693926	0,1368088	0,4913708	0,7703480	0,9095812	0,3864883	1,0049254	0,5911278	0,9973902
280	0,5149612	0,2511968	0,2497971	0,7211459	0,9224845	0,9849336	0,8269937	0,7886719	0,3861719	0,9512024	1,0358433	0,9782252	0,8776622	0,9062203	0,8359684	1,0181010	0,3846648	0,2438740	0,6258638	0,3663236	0,4613633	0,0395920	0,0137186	0,1006403	0,1305412	0,4660996	0,7407449	0,9837452	0,3942319	0,9243548	0,5880905	0,9674948
300	0,5341432	0,2736272	0,2532030	0,6962632	0,8763780	1,0004749	0,7981632	0,8803965	0,4227373	0,9679067	1,0535614	0,9854433	0,8755827	0,9321555	0,8598989	0,9505500	0,4119211	0,2384362	0,6274905	0,3791195	0,4442447	0,0297365	0,0098225	0,1273397	0,1402915	0,4450224	0,7392001	0,9529002	0,3361379	0,9555698	0,6146593	0,9875258
320	0,5107613	0,3099153	0,2539068	0,7564451	0,9357823	1,0410591	0,8215227	0,8526646	0,4326825	0,9156044	0,9731633	0,9671352	0,8988326	0,9970739	0,8338469	0,9619925	0,4079944	0,2579729	0,6404731	0,3262090	0,4629937	0,0375583	0,0218352	0,1636864	0,1394310	0,4867687	0,7637830	0,9577479	0,3449507	0,9013441	0,5719644	1,0316661
340	0,5172688	0,3280343	0,2100598	0,6851326	0,8870985	0,9711344	0,8401075	0,7677228	0,4001218	0,8563278	0,9348799	1,0169666	0,8799056	0,9993732	0,7793745	0,9287905	0,3645513	0,2464515	0,6468048	0,3065770	0,4794939	0,0407252	0,0118323	0,1907544	0,1167282	0,5412773	0,8099945	0,9829234	0,3915659	0,9661557	0,5441644	1,0502541
360	0,5045949	0,2980873	0,2090182	0,7180799	0,8816790	1,0002695	0,8082583	0,8106924	0,4574917	0,8844788	0,9539121	0,8917233	0,9227483	1,0453727	0,8171628	0,9314815	0,3696898	0,2481155	0,7164597	0,2976632	0,4794853	0,0432583	0,0069346	0,1837551	0,1326195	0,5543130	0,8110071	0,8369793	0,3807558	0,9642193	0,5746225	1,0128618
380	0,5198633	0,2864623	0,2277126	0,7430169	0,8313552	0,9473539	0,7749636	0,7865212	0,3976507	0,9333521	0,9876591	0,9432424	0,9225315	1,0375929	0,8525025	0,9491007	0,3452425	0,2642058	0,7054760	0,3007869	0,4807143	0,0490968	0,0085595	0,1885013	0,1431237	0,5401352	0,8290924	0,8538885	0,3410489	0,9450697	0,5672476	1,0034893
400	0,4877191	0,3225873	0,1995475	0,7298621	0,8723668	0,9357128	0,8060449	0,8020794	0,4073335	0,9185928	1,0139373	0,9923489	0,9465788	1,0501359	0,8828917	0,9839144	0,3678618	0,2511372	0,7095268	0,3128593	0,5063209	0,0465917	0,0172255	0,1750298	0,1366451	0,5169583	0,7857913	0,8847394	0,3254355	0,9804204	0,5783976	1,0436208
420	0,4498015	0,3398226	0,2186478	0,7377927	0,8842746	1,0132510	0,8492993	0,7730428	0,3893318	0,9222057	0,9888702	0,9277009	0,9371622	1,0362764	0,8684766	0,9800921	0,3614859	0,2412473	0,7376178	0,3054283	0,4778243	0,0577574	0,0199437	0,1950705	0,1349009	0,5341626	0,7676381	0,9067402	0,3528810	0,9893272	0,5608073	1,0104871
440	0,4544967	0,2968825	0,2443436	0,7623199	0,8344611	1,0178996	0,7718961	0,8126112	0,3790941	0,8962880	0,9402995	0,9950298	0,9186677	1,0071201	0,7981642	1,0185445	0,3632597	0,2512872	0,7512848	0,3370326	0,4446052	0,0623771	0,0159319	0,1473501	0,1259463	0,5320477	0,7974402	0,9068369	0,3294181	0,9651800	0,6001726	0,9829441
460	0,5225183	0,3105754	0,2234595	0,7127322	0,8610086	0,9006333	0,7935689	0,7221100	0,4387366	0,9547714	0,9420948	1,0503564	0,8761955	1,0153876	0,7792234	0,9948270	0,3745485	0,2952303	0,6862331	0,2924822	0,4063814	0,0609305	0,0137635	0,2253873	0,1066693	0,4700954	0,7954350	0,9085557	0,2953344	0,9627985	0,6022134	0,9385849
480	0,5183765	0,3059526	0,2091202	0,7233854	0,8026325	1,0018708	0,8114098	0,7804880	0,4222094	0,8888785	0,9922525	1,0277640	0,8369219	0,9719176	0,7990115	0,9790370	0,3915318	0,2666026	0,6886728	0,2667654	0,3843262	0,0498792	0,0095853	0,1553235	0,1054729	0,4661973	0,8474023	0,9188365	0,2444307	1,0144897	0,6286809	0,8897803
500	0,4806053	0,3410072	0,2080491	0,7030107	0,8172396	1,0031791	0,8317299	0,7390848	0,4255354	0,8135896	0,9807077	1,0546191	0,8975075	0,9528017	0,7141772	0,9629455	0,3779195	0,2883043	0,6840059	0,2802825	0,4370754	0,0416399	0,0101145	0,1588406	0,1096996	0,4633643	0,8359938	0,9133809	0,2641323	0,9203021	0,5875562	0,9987821
520	0,5171109	0,3006153	0,2059034	0,7407334	0,8145028	0,9604807	0,8055235	0,7922892	0,4277200	0,8425848	0,9961819	1,0499976	0,9576692	0,9488109	0,6892633	1,0303793	0,3938179	0,2795002	0,6861754	0,2906184	0,4471081	0,0396943	0,0128891	0,1313361	0,1221993	0,5060051	0,8456247	0,8858299	0,2721051	0,8723532	0,5801416	1,0019624
540	0,5034614	0,2810954	0,2142682	0,7481922	0,8045462	1,0261057	0,7679298	0,8047728	0,3986439	0,8749465	0,9748178	0,9767808	0,9038475	0,9485473	0,7057348	1,0013726	0,3471295	0,2804699	0,7426202	0,2914239	0,4418849	0,0445423	0,0044814	0,1519790	0,0971260	0,5369413	0,7910880	0,8742596	0,2631909	0,9211052	0,5964566	1,0291638
560	0,4833574	0,3022528	0,2052217	0,6972445	0,7559469	1,0289020	0,7747087	0,7642840	0,4369716	0,8022907	0,8972575	1,0199792	0,8789216	0,9989011	0,7966354	1,0095032	0,3316659	0,2777425	0,7734604	0,2627138	0,4544975	0,0332838	0,0066365	0,1523322	0,1110569	0,4947844	0,7807350	0,8349507	0,2663129	0,9257478	0,6110239	1,0322892
580	0,4493075	0,2812852	0,2939811	0,6668710	0,7669037	1,1068088	0,8432527	0,7555275	0,4486631	0,9167302	0,9097910	1,0384094	0,7925755	0,9669413	0,7671277	0,8100251	0,3574561	0,2027067	0,8710242	0,2914732	0,4355156	0,1859885	0,0086790	0,1344918	0,2948143	0,4639576	0,7755134	0,6704357	0,2580385	0,9713466	0,6352490	1,0560289
600	0,4746570	0,2400991	0,3986174	0,6632042	0,8894830	1,0190786	0,8223708	0,8330047	0,4795626	0,9869663	0,8881832	1,0016464	0,7466011	0,9945748	0,7141939	0,7043010	0,3488268	0,1596824	0,9852791	0,2702622	0,4389960	0,2530247	0,0084802	0,1511415	0,3560063	0,4497928	0,7399505	0,5898821	0,2584070	0,9385024	0,6817989	0,9707715
620	0,4884996	0,2516929	0,4234973	0,6413226	0,8822419	0,9705311	0,8175855	0,8620710	0,4903669	0,9354442	0,9152294	0,9300428	0,6817572	1,1000419	0,6890497	0,6579590	0,3989911	0,1095283	1,0034722	0,2972401	0,4501899	0,3110897	0,0134985	0,1249707	0,4601501	0,4511754	0,8037061	0,5492323	0,2895490	0,9127015	0,6540636	0,9624346
640	0,4800960	0,2340208	0,4548706	0,6734315	0,9037885	0,9286712	0,8382366	0,7973504	0,4650086	0,9319436	0,9224809	0,9345046	0,6365866	1,0360686	0,7276211	0,6643559	0,4193429	0,0995148	0,9826765	0,3328313	0,4560653	0,3896742	0,0073563	0,1856576	0,4303956	0,4971951	0,7887020	0,5487979	0,3232026	0,9834824	0,6651083	0,9708334
660	0,4701036	0,2442591	0,4383642	0,6894763	0,9481257	0,9299444	0,8112613	0,8354135	0,4097285	0,8535476	0,9304730	0,9842894	0,6311371	1,0489006	0,7310196	0,6978125	0,4688264	0,0739426	1,0062861	0,3208703	0,4753041	0,4775574	0,0110985	0,1485246	0,4779687	0,4943189	0,7479819	0,5277902	0,3714256	0,9312202	0,5820068	0,9382542
680	0,4359561	0,2543514	0,4579658	0,6918534	0,8888931	0,9473885	0,7576361	0,7897751	0,3926365	0,8805310	0,9015692	0,9760564	0,6517017	0,9970293	0,7795467	0,6734634	0,4750633	0,0661079	0,9755179	0,2627364	0,4736906	0,4595486	0,0095242	0,1510546	0,4529285	0,5112383	0,7790322	0,5002976	0,3456895	0,9447450	0,6495855	1,0124728
700	0,4152023	0,2250535	0,4406282	0,6605455	0,7797581	0,9663483	0,8067648	0,7346362	0,4203979	0,8789822	0,9150345	0,8963369	0,6758399	1,0516915	0,7674642	0,5902018	0,4731654	0,0547048	1,0097415	0,2527582	0,4526964	0,4576903	0,0008432	0,1522877	0,4668541	0,5190875	0,7372770	0,4727237	0,3128296	0,9889730	0,7029907	0,9587030
720	0,4277407	0,2167468	0,4150432	0,6513405	0,8263128	0,9578030	0,7837402	0,8176012	0,4428012	0,9080256	0,9314093	0,8803773	0,6582252	1,0371003	0,7322636	0,5722988	0,4288793	0,0594842	1,0241443	0,2575323	0,4237605	0,3733365	0,0012285	0,1487843	0,5272663	0,5273239	0,7223139	0,4608121	0,2772688	0,9530157	0,6871469	0,9048964
740	0,4691707	0,1740789	0,4096797	0,6536101	0,7483049	0,9557490	0,8178898	0,8368042	0,4226924	0,8632460	0,9758841	0,8575844	0,6282208	0,9816525	0,7970544	0,5429627	0,3784728	0,0575958	1,0320498	0,2647240	0,3758053	0,3879727	0,0050104	0,1093743	0,5621741	0,4903940	0,7314513	0,4556603	0,2542473	0,9828750	0,7224455	0,9389760
760	0,4916536	0,1679718	0,4502207	0,6529864	0,7355800	0,9746572	0,8120615	0,8097461	0,4675134	0,8137393	0,9603065	0,8179428	0,6196174	1,0312828	0,7639336	0,5373163	0,3614614	0,0326897	1,0780838	0,3005707	0,3895678	0,3464143	0,0040126	0,1173286	0,5967614	0,4589765	0,7351610	0,4728505	0,2951157	0,9485792	0,7829936	0,9517889
780	0,4994005	0,1871944	0,4429360	0,6613294	0,7669498	1,0583816	0,8267316	0,8685072	0,4170786	0,8446238	0,9819744	0,9363202	0,5817945	1,0386061	0,7578610	0,5662835	0,3608335	0,0386398	1,1216609	0,2887725	0,3926106	0,3867639	0,0069260	0,1659744	0,5488476	0,4398755	0,7611874	0,4912844	0,2916366	0,9147133	0,7480433	0,9582751
800	0,4978325	0,1804253	0,4779444	0,6839049	0,7106286	1,0223267	0,7973881	0,8076256	0,3505526	0,8876808	0,9899943	1,0345180	0,5517589	1,0344179	0,7424583	0,5545031	0,3440876	0,0379765	1,0939257	0,3348955	0,3737623	0,3966472	0,0045177	0,1670213	0,6086439	0,4762386	0,7419814	0,5198911	0,3128082	0,9265038	0,7642872	0,9396473
820	0,4641278	0,1696546	0,4815893	0,7015347	0,7756078	1,0161709	0,8397822	0,7811361	0,3539113	0,8450027	0,9836230	0,9008863	0,6244642	1,0015376	0,8409830	0,5709544	0,3781454	0,0466416	1,0374679	0,2980076	0,4003467	0,4228345	0,0091310	0,1713399	0,5931221	0,4694301	0,7114308	0,5147107	0,3316902	0,8698179	0,7901710	0,9737765
840	0,5002276	0,1815171	0,4847985	0,7030754	0,7977379	1,0331924	0,8848891	0,7585701	0,3691240	0,9185747	0,9445582	0,8629319	0,6183800	1,0136485	0,8256469	0,5653099	0,4111250	0,0376330	1,0475122	0,2517356	0,3734999	0,4285058	0,0048922	0,1369116	0,6042671	0,4547212	0,7414108	0,4762370	0,3384344	0,9812498	0,7183303	0,9912420
860	0,4932997	0,1839007	0,5172863	0,6832866	0,7726324	1,0256172	0,8446813	0,7625164	0,4131043	0,8611426	0,9282530	0,8767148	0,6617363	1,0145028	0,8101780	0,6121678	0,4316141	0,0391054	1,0236141	0,2646814	0,3877861	0,4560032	0,0076538	0,1277681	0,6447605	0,4653873	0,7437042	0,4844374	0,3150717	0,9269543	0,6930766	1,0221277
880	0,4624928	0,1677996	0,5081769	0,6125795	0,7797440	0,9797058	0,8119931	0,8177744	0,4436327	0,8995695	0,9732770	0,7700508	0,6301688	1,0741815	0,8265559	0,5961612	0,3753123	0,0451693	1,0368522	0,2840614	0,4696908	0,4701138	0,0155812	0,1442399	0,6593961	0,4547044	0,6911209	0,4420004	0,3222444	0,9864793	0,6758937	1,0403963
900	0,4804284	0,2381057	0,4847224	0,6354910	0,7977478	1,0739575	0,8716262	0,7553533	0,4365693	0,8899624	0,9342737	0,8747479	0,6051981	1,0827949	0,7432002	0,5517619	0,3537500	0,0477038	0,9629825	0,3327474	0,4356865	0,5109410	0,0051398	0,1395114	0,6638360	0,4712857	0,6804626	0,4336074	0,3677790	0,9178786	0,6824627	0,9756730
920	0,4718062	0,1982336	0,4501761	0,6012919	0,8917811	0,9842478	0,8766468	0,7795439	0,4382968	0,9652171	0,9860110	0,8820726	0,6320244	1,0163607	0,7975675	0,5493217	0,3553165	0,0477344	1,0043347	0,3282237	0,3967518	0,5165647	0,0079901	0,1552591	0,6073614	0,4830232	0,6993887	0,4581070	0,3184315	0,8789977	0,7149314	0,8834368
940	0,4817493	0,1831512	0,4368070	0,5983336	0,8894883	1,0009513	0,8300245	0,8375874	0,4161818	0,8687227	0,9322444	0,8668785	0,6604052	1,0566240	0,7634454	0,5541884	0,3258938	0,0496771	1,0246251	0,3015241	0,3909057	0,4974016	0,0103331	0,1329587	0,6213518	0,4826543	0,7358604	0,4753888	0,2893973	0,8714873	0,7134756	0,9802013
960	0,4578068	0,2128049	0,4632597	0,6337762	0,9294495	0,9645018	0,8220551	0,8759468	0,4543987	0,8474131	0,8893041	0,8725359	0,6272989	0,9627889	0,7663013	0,5836946	0,3134572	0,0305930	0,9963204	0,3072425	0,4039179	0,4798915	0,0118421	0,1388730	0,5928203	0,4006181	0,7009318	0,4480025	0,2920568	0,8311261	0,7044501	1,0430504
980	0,5201095	0,1561527	0,4810719	0,6859780	0,8537161	0,9846600	0,7739355	0,8596657	0,4139689	0,9342887	0,9040908	0,7443315	0,6289256	0,9617616	0,7905980	0,5719824	0,3339807	0,0322563	1,0083735	0,2628554	0,3745417	0,4945210	0,0103925	0,1514989	0,5486172	0,4432068	0,7050731	0,4343931	0,3030105	0,8747265	0,7059205	1,0663122
1000	0,4760406	0,1905055	0,5029252	0,6846509	0,8181341	1,0427667	0,8302675	0,8996362	0,4030350	0,8767481	0,9036875	0,8434789	0,6419019	1,0414934	0,7582656	0,5598061	0,3779325	0,0476324	1,0492630	0,2584068	0,3926359	0,4818818	0,0012261	0,1243893	0,5519463	0,5004972	0,7110617	0,4435404	0,3203629	0,8850910	0,7149231	1,0183940
1020	0,4907119	0,1718740	0,4823422	0,6992701	0,8284784	0,9913760	0,8398100	0,8024998	0,4295171	0,9128608	0,9079726	0,9081637	0,6868993	1,0132514	0,7314288	0,5486802	0,3632595	0,0389295	1,0021121	0,3003203	0,3797749	0,4892617	0,0059783	0,1196524	0,5383737	0,4616568	0,7038549	0,5252714	0,3316250	0,9089190	0,6781361	1,0010757
1040	0,5208630	0,1533424	0,4315074	0,6621419	0,8041130	1,0017050	0,7830026	0,7765427	0,4249997	0,9462544	0,9346376	0,8560954	0,6476828	1,0075194	0,7517119	0,6150230	0,3252339	0,0383263	1,0750902	0,2885156	0,3773102	0,4484701	0,0063187	0,1239595	0,5370126	0,4627308	0,7208066	0,5155429	0,3412575	0,8944003	0,6989057	1,0140892
1060	0,4981553	0,1567549	0,4185716	0,7150687	0,8137102	1,0015510	0,8437666	0,7364039	0,4165663	0,9445767	0,9235604	0,8328533	0,6457804	1,0044380	0,7438033	0,6215290	0,3539383	0,0288687	0,9851556	0,2829079	0,3834716	0,4278493	0,0077388	0,1413087	0,5094066	0,5059845	0,7256684	0,4846349	0,3417072	0,9139045	0,7314240	0,9334209
1080	0,4321488	0,2130765	0,4509992	0,6653992	0,8273158	1,0130998	0,8226765	0,7300584	0,4305001	0,8713065	0,9527671	0,8620365	0,6623363	0,9785984	0,7784619	0,6351241	0,3954355	0,0327674	1,0714221	0,2888595	0,4382340	0,4717105	0,0046698	0,1549933	0,5046560	0,4663295	0,7202036	0,5323029	0,3177808	0,9770262	0,6900475	0,8973136
1100	0,4452453	0,2268615	0,4901903	0,6623091	0,8308611	1,0181019	0,8024624	0,7008346	0,4257735	0,9441282	0,9527685	0,9508318	0,6759752	1,0011784	0,8216578	0,6057762	0,3879476	0,0338185	1,0850324	0,2851747	0,4355209	0,4855782	0,0081701	0,1837485	0,5089655	0,5213531	0,7436949	0,5305855	0,3337978	0,9937408	0,6915066	0,9241901

0	0,5600967	0,2065908	0,4852157	0,6124620	0,7339061	1,0173116	0,7653388	0,8375585	0,4231247	0,8618818	1,0483658	0,9232449	0,6236752	0,9864146	0,7565256	0,6282470	0,3830982	0,0543313	0,9466988	0,2374628	0,4384205	0,4154814	0,0129113	0,1410081	0,5526293	0,5232871	0,8176112	0,4950229	0,3016902	0,9700298	0,7908216	1,0506278
20	0,4680708	0,1846159	0,4701330	0,6666200	0,8720110	0,9970650	0,8875325	0,8351435	0,4140839	0,8501821	1,0144791	0,8445900	0,5671440	0,9703245	0,7139024	0,7598167	0,4230381	0,0539639	0,6888918	0,2980805	0,4427607	0,5110384	0,0074044	0,1366908	0,5909659	0,5342357	0,8438535	0,5289245	0,6019023	0,9545758	0,6743540	0,7032415
40	0,4750856	0,1787531	0,4706346	0,6117506	0,8826519	0,9728800	0,7954572	0,7648746	0,4220604	0,8776306	0,9730237	0,9570149	0,5891166	1,0261616	0,7439251	0,8935944	0,3878772	0,0612082	0,4856321	0,2944568	0,4342861	0,4268873	0,0125783	0,1429673	0,6034402	0,4953945	0,8344923	0,5001165	0,7420798	0,9738044	0,6153249	0,5834822
60	0,5045908	0,1956004	0,4962957	0,5924414	0,8746569	0,9750311	0,8216548	0,8375520	0,4243177	0,9287022	0,9818820	0,9479677	0,6292255	1,0130899	0,6947833	0,9845874	0,3802304	0,0554377	0,3057992	0,2727215	0,4412535	0,4045733	0,0091108	0,1350157	0,5647224	0,5224857	0,8001750	0,4490756	0,7822406	0,9461535	0,6633723	0,5122443
80	0,5004559	0,1952314	0,5098312	0,5647804	0,8411477	1,0238443	0,8665704	0,8061371	0,4526868	0,9430919	0,9596176	0,9255567	0,5915698	1,0352871	0,6707642	0,9438896	0,3713005	0,0422561	0,2483764	0,2840199	0,4279756	0,4358764	0,0065441	0,1627729	0,5721384	0,5400019	0,7756213	0,4953402	0,8472781	0,9027727	0,6988389	0,5486983
100	0,4920483	0,1841092	0,5253648	0,5743899	0,8855635	0,9587000	0,8250250	0,7799489	0,4608245	0,8959494	0,9881047	0,9750065	0,6115242	1,0236372	0,7058579	0,9021645	0,3588981	0,0354565	0,1784328	0,3151528	0,4700108	0,3870064	0,0048520	0,1382506	0,5628045	0,5184762	0,7669765	0,5137343	0,8473560	0,8969123	0,6974889	0,5471248
120	0,5189571	0,1778499	0,4664024	0,6048447	0,8215599	1,0029496	0,8361605	0,6822608	0,4358391	0,8687599	0,9607966	0,8809769	0,6145358	0,9885443	0,7216625	0,9222623	0,3966269	0,0387786	0,1315581	0,3648421	0,4927434	0,4460532	0,0076203	0,1363423	0,5877632	0,5230153	0,7590530	0,5131960	0,7940574	0,9710498	0,7615353	0,5128336
140	0,5221964	0,1704461	0,4841953	0,5741802	0,8280648	0,9220006	0,7646288	0,7329347	0,4509392	0,9386670	1,0060787	0,8788870	0,6146661	1,0521108	0,7269269	0,8731809	0,4031016	0,0343865	0,1125965	0,3149582	0,4716648	0,4266402	0,0092828	0,1764330	0,6315848	0,4961554	0,7457481	0,4792407	0,8272522	0,9557687	0,7571762	0,4906754
160	0,5296436	0,1962131	0,4511163	0,6113424	0,7868087	0,9957575	0,8159760	0,8210656	0,4589517	0,8156130	0,9727328	0,8707861	0,6246605	1,0709433	0,7626786	0,9856393	0,3316506	0,0411855	0,0900249	0,3182369	0,4130318	0,4702876	0,0042731	0,1690016	0,6235421	0,4814576	0,7489185	0,4937229	0,9099649	0,9841339	0,7226626	0,4161652
180	0,5532108	0,1626200	0,4653225	0,6129589	0,8394258	0,9987654	0,7702319	0,7417200	0,4526243	0,8914193	1,0296478	0,9136441	0,6353527	1,0350957	0,7246565	0,9857566	0,3291684	0,0471890	0,0664124	0,3821135	0,4987481	0,5346226	0,0071989	0,1604167	0,6656233	0,5042521	0,7246558	0,4890945	0,9511767	0,9469454	0,7164556	0,5018984
200	0,5315201	0,1694024	0,4716842	0,6364188	0,8573398	1,0264378	0,7838534	0,7259396	0,3929480	0,8027505	0,9959360	0,8120491	0,6649071	0,9851995	0,7230666	0,9585346	0,3597377	0,0448814	0,0701690	0,3643951	0,4790851	0,4987777	0,0007171	0,2258506	0,7029767	0,5248074	0,7554308	0,4800667	0,9110277	0,9110050	0,7535778	0,4810306
220	0,4963498	0,1817999	0,4618111	0,6906491	0,8658596	1,0815237	0,7910407	0,7205870	0,4729395	0,8175334	0,9654414	0,8462637	0,6377074	0,9824625	0,8236983	1,0040387	0,4426285	0,0428084	0,0617601	0,3689205	0,4667025	0,5133430	0,0039580	0,2190348	0,6901983	0,4991094	0,7461367	0,4386716	0,9510175	0,8417734	0,7915718	0,4521293
240	0,4238627	0,2181839	0,4236698	0,6381348	0,9077993	1,0749862	0,8659641	0,7556350	0,5004754	0,7710520	0,9846622	1,0245300	0,6167369	1,0252632	0,7859145	0,9964539	0,4363699	0,0566360	0,0503729	0,3022017	0,4801488	0,4447623	0,0013266	0,1632700	0,6382392	0,4955754	0,7388164	0,4527524	0,9344472	0,8694118	0,7684208	0,4964854
260	0,4781918	0,1543953	0,4189622	0,6176617	0,9131641	0,9876698	0,8077462	0,8003334	0,5246993	0,7814965	1,0166771	0,9242472	0,6352579	1,0910863	0,8247588	1,0270532	0,3728746	0,0520325	0,0440384	0,3213913	0,4376223	0,4616882	0,0116331	0,1547672	0,5952654	0,5224379	0,7394733	0,3948798	0,9843373	0,8987504	0,8536983	0,4769077
280	0,4807115	0,1806571	0,4325466	0,6051578	0,8338562	0,9005819	0,7878262	0,7175589	0,4849965	0,6857769	1,0556979	0,9607630	0,6840789	1,0310401	0,8067245	1,0790961	0,3743433	0,0425391	0,0523402	0,2994191	0,4113995	0,4358195	0,0099924	0,1558098	0,5975105	0,4961768	0,7495414	0,3460164	0,9653528	0,8756489	0,8328386	0,5075656
