"Time"	baeR	cpxR	csgD	rstA	ompR	bolA	rcsB	rcsA	flhC	hdfR	csgF	csgE	csgG	sra	ompF	mdtA	wcaB	mdtD	mdtB	baeS	csgB	wzc	wcaA	spy	wza	csgA	bdm	csgC	mdtC	wzb	rprA	osmB
20	0,0919072	0,0436353	0,3744222	1,0000000	1,0000000	0,1474321	1,0000000	0,1077878	0,2919794	1,0000000	0,6236515	0,9713939	0,8718342	0,5775241	0,5146917	0,0293223	0,6793881	0,4209977	0,0781006	0,0158817	0,8153221	0,5791049	0,6847630	0,0163382	0,1419160	0,9770275	0,3424284	0,9977239	0,2067837	0,5477421	0,1146162	0,0041877
40	0,0919273	0,0436353	0,2199488	1,0000000	1,0000000	0,1474321	1,0000000	0,1388715	0,2592052	1,0000000	0,5941853	0,9446351	0,8688176	0,5862955	0,3555540	0,0293232	0,8659897	0,4210576	0,0781009	0,0158817	0,7777728	0,6302582	0,7962667	0,0163382	0,1419181	0,9807306	0,3426597	0,9975722	0,3279744	0,5505523	0,1148491	0,0041931
60	0,0919444	0,0436353	0,1310156	1,0000000	1,0000000	0,1474321	1,0000000	0,1548535	0,2380190	1,0000000	0,5593782	0,8857030	0,8535229	0,6029720	0,2570201	0,0293240	0,9344148	0,4211084	0,0781012	0,0158817	0,7147215	0,6649516	0,8676477	0,0163382	0,1419269	0,9793628	0,3435162	0,9968333	0,4120102	0,5563124	0,1153899	0,0042163
80	0,0919589	0,0436353	0,0798584	1,0000000	1,0000000	0,1474321	1,0000000	0,1631526	0,2242395	1,0000000	0,5288951	0,7991736	0,8195647	0,6237716	0,1960106	0,0293247	0,9643214	0,4211515	0,0781014	0,0158817	0,6501699	0,6888560	0,9133562	0,0163382	0,1419482	0,9717236	0,3453780	0,9933759	0,4702823	0,5641261	0,1161955	0,0042743
100	0,0919712	0,0436353	0,0504189	1,0000000	1,0000000	0,1474321	1,0000000	0,1675743	0,2152116	1,0000000	0,5029912	0,6843027	0,7756632	0,6442832	0,1582350	0,0293252	0,9784085	0,4211881	0,0781016	0,0158817	0,5993705	0,7056028	0,9426311	0,0163382	0,1419840	0,9547008	0,3482050	0,9782787	0,5106897	0,5725084	0,1171029	0,0043743
120	0,0919817	0,0436353	0,0334404	1,0000000	1,0000000	0,1474321	1,0000000	0,1700365	0,2092563	1,0000000	0,4808342	0,5465233	0,7329461	0,6618588	0,1348454	0,0293257	0,9852687	0,4212191	0,0781018	0,0158817	0,5639630	0,7174839	0,9613835	0,0163382	0,1420311	0,9249710	0,3515774	0,9311738	0,5387094	0,5802815	0,1179546	0,0045086
140	0,0919906	0,0436353	0,0235760	1,0000000	1,0000000	0,1474321	1,0000000	0,1714850	0,2053069	1,0000000	0,4622833	0,4196155	0,6967198	0,6756611	0,1203632	0,0293261	0,9887417	0,4212455	0,0781019	0,0158817	0,5405063	0,7259726	0,9733967	0,0163382	0,1420835	0,8831509	0,3549954	0,8519670	0,5581393	0,5868393	0,1186637	0,0046608
160	0,0919982	0,0436353	0,0177282	1,0000000	1,0000000	0,1474321	1,0000000	0,1723836	0,2026778	1,0000000	0,4472965	0,3255374	0,6680579	0,6859143	0,1113962	0,0293265	0,9905873	0,4212679	0,0781021	0,0158817	0,5252831	0,7320529	0,9810932	0,0163382	0,1421356	0,8360569	0,3580941	0,7731868	0,5716128	0,5920316	0,1192093	0,0048148
180	0,0920046	0,0436353	0,0141159	1,0000000	1,0000000	0,1474321	1,0000000	0,1729644	0,2009234	1,0000000	0,4356040	0,2625335	0,6462321	0,6932612	0,1058441	0,0293268	0,9916195	0,4212869	0,0781022	0,0158817	0,5154853	0,7364063	0,9860246	0,0163382	0,1421835	0,7923568	0,3606935	0,7117451	0,5809560	0,5959668	0,1196082	0,0049587
200	0,0920100	0,0436353	0,0117514	1,0000000	1,0000000	0,1474321	1,0000000	0,1733502	0,1997507	1,0000000	0,4267421	0,2219709	0,6299897	0,6984031	0,1024063	0,0293270	0,9922243	0,4213031	0,0781022	0,0158817	0,5092012	0,7395172	0,9891843	0,0163382	0,1422251	0,7571283	0,3627574	0,6676245	0,5874351	0,5988588	0,1198905	0,0050857
220	0,0920147	0,0436353	0,0101166	1,0000000	1,0000000	0,1474321	1,0000000	0,1736104	0,1989662	1,0000000	0,4201767	0,1962354	0,6180812	0,7019468	0,1002778	0,0293273	0,9925927	0,4213168	0,0781023	0,0158817	0,5051768	0,7417342	0,9912092	0,0163382	0,1422598	0,7311665	0,3643324	0,6367992	0,5919283	0,6009378	0,1200862	0,0051934
240	0,0920186	0,0436353	0,0089452	1,0000000	1,0000000	0,1474321	1,0000000	0,1737871	0,1984409	1,0000000	0,4153975	0,1799859	0,6094396	0,7043652	0,0989598	0,0293274	0,9928237	0,4213284	0,0781024	0,0158817	0,5026013	0,7433098	0,9925068	0,0163382	0,1422879	0,7130070	0,3655000	0,6154785	0,5950442	0,6024086	0,1202202	0,0052819
260	0,0920220	0,0436353	0,0080915	1,0000000	1,0000000	0,1474321	1,0000000	0,1739075	0,1980891	1,0000000	0,4119659	0,1697326	0,6032153	0,7060055	0,0981438	0,0293276	0,9929718	0,4213383	0,0781024	0,0158817	0,5009537	0,7444263	0,9933384	0,0163382	0,1423100	0,7006516	0,3663472	0,6007937	0,5972052	0,6034371	0,1203113	0,0053529
280	0,0920248	0,0436353	0,0074654	1,0000000	1,0000000	0,1474321	1,0000000	0,1739896	0,1978534	1,0000000	0,4095280	0,1632539	0,5987575	0,7071139	0,0976385	0,0293277	0,9930682	0,4213467	0,0781025	0,0158817	0,4998998	0,7452154	0,9938714	0,0163382	0,1423273	0,6923479	0,3669521	0,5906992	0,5987039	0,6041501	0,1203730	0,0054090
300	0,0920272	0,0436353	0,0070056	1,0000000	1,0000000	0,1474321	1,0000000	0,1740455	0,1976954	1,0000000	0,4078106	0,1591503	0,5955792	0,7078614	0,0973257	0,0293278	0,9931316	0,4213539	0,0781025	0,0158817	0,4992258	0,7457718	0,9942131	0,0163382	0,1423404	0,6867825	0,3673787	0,5837674	0,5997433	0,6046412	0,1204147	0,0054526
320	0,0920293	0,0436353	0,0066684	1,0000000	1,0000000	0,1474321	1,0000000	0,1740835	0,1975895	1,0000000	0,4066088	0,1565430	0,5933214	0,7083650	0,0971320	0,0293279	0,9931737	0,4213599	0,0781025	0,0158817	0,4987947	0,7461632	0,9944322	0,0163382	0,1423504	0,6830410	0,3676768	0,5790101	0,6004643	0,6049779	0,1204429	0,0054862
340	0,0920310	0,0436353	0,0064212	1,0000000	1,0000000	0,1474321	1,0000000	0,1741093	0,1975185	1,0000000	0,4057725	0,1548806	0,5917224	0,7087042	0,0970120	0,0293280	0,9932018	0,4213651	0,0781026	0,0158817	0,4985190	0,7464380	0,9945726	0,0163382	0,1423579	0,6805093	0,3678836	0,5757462	0,6009644	0,6052079	0,1204618	0,0055117
360	0,0920325	0,0436353	0,0062403	1,0000000	1,0000000	0,1474321	1,0000000	0,1741269	0,1974708	1,0000000	0,4051930	0,1538168	0,5905929	0,7089326	0,0969378	0,0293281	0,9932206	0,4213695	0,0781026	0,0158817	0,4983427	0,7466306	0,9946627	0,0163382	0,1423634	0,6787822	0,3680263	0,5735073	0,6013113	0,6053646	0,1204747	0,0055311
380	0,0920338	0,0436353	0,0061081	1,0000000	1,0000000	0,1474321	1,0000000	0,1741388	0,1974389	1,0000000	0,4047929	0,1531334	0,5897969	0,7090865	0,0968918	0,0293281	0,9932332	0,4213732	0,0781026	0,0158817	0,4982300	0,7467654	0,9947205	0,0163382	0,1423675	0,6775934	0,3681243	0,5719717	0,6015519	0,6054711	0,1204833	0,0055456
400	0,0920348	0,0436353	0,0060114	1,0000000	1,0000000	0,1474321	1,0000000	0,1741468	0,1974174	1,0000000	0,4045175	0,1526927	0,5892370	0,7091903	0,0968633	0,0293282	0,9932417	0,4213764	0,0781026	0,0158817	0,4981578	0,7468595	0,9947575	0,0163382	0,1423705	0,6767679	0,3681914	0,5709186	0,6017189	0,6055435	0,1204891	0,0055564
420	0,0920357	0,0436353	0,0059409	1,0000000	1,0000000	0,1474321	1,0000000	0,1741522	0,1974030	1,0000000	0,4043285	0,1524073	0,5888439	0,7092602	0,0968457	0,0293282	0,9932474	0,4213790	0,0781026	0,0158817	0,4981117	0,7469252	0,9947813	0,0163382	0,1423727	0,6761900	0,3682372	0,5701962	0,6018348	0,6055925	0,1204931	0,0055645
440	0,0920365	0,0436353	0,0058894	1,0000000	1,0000000	0,1474321	1,0000000	0,1741559	0,1973934	1,0000000	0,4041990	0,1522219	0,5885684	0,7093074	0,0968348	0,0293283	0,9932513	0,4213813	0,0781027	0,0158817	0,4980822	0,7469709	0,9947965	0,0163382	0,1423743	0,6757824	0,3682684	0,5697008	0,6019153	0,6056258	0,1204957	0,0055705
460	0,0920372	0,0436353	0,0058518	1,0000000	1,0000000	0,1474321	1,0000000	0,1741584	0,1973869	1,0000000	0,4041104	0,1521009	0,5883755	0,7093392	0,0968280	0,0293283	0,9932539	0,4213833	0,0781027	0,0158817	0,4980633	0,7470027	0,9948063	0,0163382	0,1423755	0,6754931	0,3682896	0,5693610	0,6019711	0,6056483	0,1204975	0,0055749
480	0,0920377	0,0436353	0,0058244	1,0000000	1,0000000	0,1474321	1,0000000	0,1741601	0,1973825	1,0000000	0,4040500	0,1520217	0,5882407	0,7093607	0,0968238	0,0293283	0,9932556	0,4213849	0,0781027	0,0158817	0,4980512	0,7470249	0,9948126	0,0163382	0,1423763	0,6752867	0,3683040	0,5691279	0,6020099	0,6056635	0,1204988	0,0055781
500	0,0920382	0,0436353	0,0058044	1,0000000	1,0000000	0,1474321	1,0000000	0,1741612	0,1973796	1,0000000	0,4040087	0,1519696	0,5881466	0,7093752	0,0968212	0,0293283	0,9932568	0,4213863	0,0781027	0,0158817	0,4980435	0,7470402	0,9948166	0,0163382	0,1423769	0,6751387	0,3683138	0,5689681	0,6020368	0,6056738	0,1204996	0,0055805
520	0,0920386	0,0436353	0,0057899	1,0000000	1,0000000	0,1474321	1,0000000	0,1741620	0,1973776	1,0000000	0,4039807	0,1519353	0,5880811	0,7093849	0,0968196	0,0293284	0,9932576	0,4213875	0,0781027	0,0158817	0,4980386	0,7470509	0,9948192	0,0163382	0,1423773	0,6750323	0,3683204	0,5688584	0,6020555	0,6056808	0,1205001	0,0055823
540	0,0920389	0,0436353	0,0057792	1,0000000	1,0000000	0,1474321	1,0000000	0,1741625	0,1973763	1,0000000	0,4039616	0,1519126	0,5880354	0,7093916	0,0968186	0,0293284	0,9932582	0,4213885	0,0781027	0,0158817	0,4980354	0,7470583	0,9948209	0,0163382	0,1423776	0,6749555	0,3683249	0,5687831	0,6020685	0,6056855	0,1205005	0,0055835
560	0,0920392	0,0436353	0,0057715	1,0000000	1,0000000	0,1474321	1,0000000	0,1741629	0,1973754	1,0000000	0,4039486	0,1518976	0,5880036	0,7093960	0,0968180	0,0293284	0,9932585	0,4213894	0,0781027	0,0158817	0,4980334	0,7470634	0,9948219	0,0163382	0,1423779	0,6748999	0,3683280	0,5687314	0,6020776	0,6056887	0,1205008	0,0055845
580	0,0920395	0,0436353	0,2348372	1,0000000	1,0000000	0,1474321	1,0000000	0,1134961	0,2478256	1,0000000	0,4085305	0,1670175	0,5915024	0,7051926	0,3538339	0,0293284	0,9181579	0,4213901	0,0781027	0,0158817	0,4982054	0,6738135	0,8418148	0,0163382	0,1423570	0,5154818	0,3666985	0,5852400	0,4273437	0,6038550	0,1199796	0,0055248
600	0,0920397	0,0436353	0,3991158	1,0000000	1,0000000	0,1474321	1,0000000	0,0817119	0,2808222	1,0000000	0,4268779	0,3074213	0,6131727	0,6878856	0,5129713	0,0293284	0,8376876	0,4213907	0,0781027	0,0158817	0,5047259	0,6219966	0,7399374	0,0163382	0,1422823	0,6620474	0,3611234	0,6988482	0,3061825	0,5963596	0,1183991	0,0053098
620	0,0920399	0,0436353	0,4949033	1,0000000	1,0000000	0,1474321	1,0000000	0,0650582	0,3024874	1,0000000	0,4533700	0,4722386	0,6596118	0,6627300	0,6115050	0,0293284	0,7007212	0,4213912	0,0781027	0,0158817	0,5335433	0,5850231	0,6700884	0,0163382	0,1421924	0,7864312	0,3548989	0,7919598	0,2221690	0,5856312	0,1168428	0,0050494
640	0,0920400	0,0436353	0,5502778	1,0000000	1,0000000	0,1474321	1,0000000	0,0564045	0,3166630	1,0000000	0,4831056	0,6130996	0,7146664	0,6377820	0,6725145	0,0293284	0,5205796	0,4213917	0,0781027	0,0158817	0,5823031	0,5590280	0,6214216	0,0163382	0,1421151	0,8631531	0,3501191	0,8565862	0,1639137	0,5750610	0,1158021	0,0048225
660	0,0920401	0,0436353	0,5824038	1,0000000	1,0000000	0,1474321	1,0000000	0,0519347	0,3258964	1,0000000	0,5131186	0,7242286	0,7613956	0,6175161	0,7102899	0,0293284	0,3556476	0,4213921	0,0781027	0,0158817	0,6353164	0,5410367	0,5873192	0,0163382	0,1420564	0,9078360	0,3469830	0,9009981	0,1235193	0,5664054	0,1152169	0,0046469
680	0,0920403	0,0436353	0,6013690	1,0000000	1,0000000	0,1474321	1,0000000	0,0496331	0,3318899	1,0000000	0,5405035	0,8061338	0,7959089	0,6028570	0,7336795	0,0293284	0,2411404	0,4213924	0,0781027	0,0158817	0,6823072	0,5287203	0,5634431	0,0163382	0,1420141	0,9333863	0,3450685	0,9314577	0,0955096	0,5600144	0,1149120	0,0045173
700	0,0920403	0,0436353	0,6130613	1,0000000	1,0000000	0,1474321	1,0000000	0,0484496	0,3357716	1,0000000	0,5634219	0,8635318	0,8201261	0,5929604	0,7481617	0,0293284	0,1734352	0,4213927	0,0781027	0,0158817	0,7199368	0,5203457	0,5467975	0,0163382	0,1419842	0,9478989	0,3439394	0,9523338	0,0760877	0,5555747	0,1147565	0,0044233
720	0,0920404	0,0436353	0,6208041	1,0000000	1,0000000	0,1474321	1,0000000	0,0478415	0,3382821	1,0000000	0,5814395	0,9024387	0,8367866	0,5865461	0,7571287	0,0293284	0,1362739	0,4213929	0,0781027	0,0158817	0,7484595	0,5146743	0,5352580	0,0163382	0,1419633	0,9561310	0,3432848	0,9666373	0,0626204	0,5526022	0,1146763	0,0043558
740	0,0920405	0,0436353	0,6263347	1,0000000	1,0000000	0,1474321	1,0000000	0,0475291	0,3399042	1,0000000	0,5950436	0,9282579	0,8481515	0,5824862	0,7626808	0,0293284	0,1163122	0,4213931	0,0781027	0,0158817	0,7694253	0,5108433	0,5273058	0,0163382	0,1419487	0,9608124	0,3429086	0,9764360	0,0532822	0,5506572	0,1146337	0,0043074
760	0,0920406	0,0436353	0,6304818	1,0000000	1,0000000	0,1474321	1,0000000	0,0473687	0,3409518	1,0000000	0,6050839	0,9451607	0,8558723	0,5799506	0,7661185	0,0293285	0,1055038	0,4213933	0,0781027	0,0158817	0,7845874	0,5082597	0,5218576	0,0163382	0,1419385	0,9634920	0,3426931	0,9831481	0,0468070	0,5494030	0,1146102	0,0042729
780	0,0920406	0,0436353	0,6336333	1,0000000	1,0000000	0,1474321	1,0000000	0,0472863	0,3416280	1,0000000	0,6124196	0,9561275	0,8611058	0,5783783	0,7682471	0,0293285	0,0995223	0,4213934	0,0781027	0,0158817	0,7954741	0,5065192	0,5181452	0,0163382	0,1419315	0,9650429	0,3425699	0,9877457	0,0423171	0,5486020	0,1145969	0,0042482
800	0,0920406	0,0436353	0,6360028	1,0000000	1,0000000	0,1474321	1,0000000	0,0472439	0,3420644	1,0000000	0,6177665	0,9631995	0,8646485	0,5774071	0,7695650	0,0293285	0,0961268	0,4213935	0,0781027	0,0158817	0,8032775	0,5053476	0,5156284	0,0163382	0,1419267	0,9659546	0,3424994	0,9908950	0,0392038	0,5480938	0,1145891	0,0042307
820	0,0920407	0,0436353	0,6377471	1,0000000	1,0000000	0,1474321	1,0000000	0,0472222	0,3423460	1,0000000	0,6216676	0,9677395	0,8670447	0,5768084	0,7703811	0,0293285	0,0941546	0,4213936	0,0781027	0,0158817	0,8088756	0,5045595	0,5139301	0,0163382	0,1419233	0,9665013	0,3424590	0,9930523	0,0370451	0,5477730	0,1145845	0,0042181
840	0,0920407	0,0436353	0,6390015	1,0000000	1,0000000	0,1474321	1,0000000	0,0472110	0,3425277	1,0000000	0,6245170	0,9706441	0,8686643	0,5764398	0,7708863	0,0293285	0,0929883	0,4213937	0,0781027	0,0158817	0,8128972	0,5040297	0,5127890	0,0163382	0,1419210	0,9668363	0,3424359	0,9945301	0,0355482	0,5475713	0,1145817	0,0042092
860	0,0920407	0,0436353	0,6398840	1,0000000	1,0000000	0,1474321	1,0000000	0,0472052	0,3426449	1,0000000	0,6265967	0,9724973	0,8697585	0,5762129	0,7711992	0,0293285	0,0922897	0,4213938	0,0781027	0,0158817	0,8157881	0,5036736	0,5120252	0,0163382	0,1419194	0,9670461	0,3424225	0,9955424	0,0345102	0,5474448	0,1145800	0,0042029
880	0,0920408	0,0436353	0,6404931	1,0000000	1,0000000	0,1474321	1,0000000	0,0472023	0,3427204	1,0000000	0,6281102	0,9736769	0,8704974	0,5760735	0,7713929	0,0293285	0,0918679	0,4213939	0,0781027	0,0158817	0,8178646	0,5034344	0,5115159	0,0163382	0,1419182	0,9671801	0,3424148	0,9962359	0,0337905	0,5473657	0,1145790	0,0041984
900	0,0920408	0,0436353	0,6409068	1,0000000	1,0000000	0,1474321	1,0000000	0,0472007	0,3427692	1,0000000	0,6292061	0,9744261	0,8709963	0,5759878	0,7715128	0,0293285	0,0916118	0,4213939	0,0781027	0,0158817	0,8193530	0,5032738	0,5111773	0,0163382	0,1419175	0,9672671	0,3424104	0,9967110	0,0332915	0,5473164	0,1145784	0,0041952
920	0,0920408	0,0436353	0,6411838	1,0000000	1,0000000	0,1474321	1,0000000	0,0472000	0,3428006	1,0000000	0,6299942	0,9749009	0,8713330	0,5759353	0,7715871	0,0293285	0,0914560	0,4213940	0,0781027	0,0158817	0,8204163	0,5031660	0,5109529	0,0163382	0,1419169	0,9673243	0,3424078	0,9970365	0,0329454	0,5472858	0,1145780	0,0041929
940	0,0920408	0,0436353	0,6413672	1,0000000	1,0000000	0,1474321	1,0000000	0,0471996	0,3428208	1,0000000	0,6305566	0,9752014	0,8715602	0,5759030	0,7716331	0,0293285	0,0913611	0,4213940	0,0781027	0,0158817	0,8211725	0,5030936	0,5108046	0,0163382	0,1419166	0,9673621	0,3424063	0,9972595	0,0327055	0,5472667	0,1145777	0,0041913
960	0,0920408	0,0436353	0,6414874	1,0000000	1,0000000	0,1474321	1,0000000	0,0471993	0,3428339	1,0000000	0,6309547	0,9753912	0,8717134	0,5758833	0,7716616	0,0293285	0,0913032	0,4213940	0,0781027	0,0158817	0,8217077	0,5030451	0,5107067	0,0163382	0,1419163	0,9673873	0,3424054	0,9974122	0,0325391	0,5472549	0,1145776	0,0041901
980	0,0920408	0,0436353	0,6415656	1,0000000	1,0000000	0,1474321	1,0000000	0,0471992	0,3428423	1,0000000	0,6312340	0,9755109	0,8718168	0,5758712	0,7716792	0,0293285	0,0912679	0,4213941	0,0781027	0,0158817	0,8220845	0,5030125	0,5106424	0,0163382	0,1419161	0,9674040	0,3424049	0,9975169	0,0324238	0,5472476	0,1145775	0,0041893
1000	0,0920408	0,0436353	0,6416160	1,0000000	1,0000000	0,1474321	1,0000000	0,0471992	0,3428477	1,0000000	0,6314285	0,9755863	0,8718865	0,5758638	0,7716901	0,0293285	0,0912465	0,4213941	0,0781027	0,0158817	0,8223483	0,5029907	0,5106001	0,0163382	0,1419160	0,9674151	0,3424046	0,9975885	0,0323438	0,5472431	0,1145775	0,0041887
1020	0,0920408	0,0436353	0,6416484	1,0000000	1,0000000	0,1474321	1,0000000	0,0471992	0,3428512	1,0000000	0,6315627	0,9756336	0,8719334	0,5758593	0,7716969	0,0293285	0,0912334	0,4213941	0,0781027	0,0158817	0,8225320	0,5029760	0,5105725	0,0163382	0,1419159	0,9674225	0,3424045	0,9976376	0,0322883	0,5472403	0,1145774	0,0041883
1040	0,0920408	0,0436353	0,6416691	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3428535	1,0000000	0,6316548	0,9756634	0,8719651	0,5758566	0,7717010	0,0293285	0,0912254	0,4213941	0,0781027	0,0158817	0,8226593	0,5029662	0,5105543	0,0163382	0,1419159	0,9674274	0,3424044	0,9976713	0,0322499	0,5472386	0,1145774	0,0041880
1060	0,0920408	0,0436353	0,6416822	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3428549	1,0000000	0,6317174	0,9756820	0,8719864	0,5758549	0,7717036	0,0293285	0,0912206	0,4213941	0,0781027	0,0158817	0,8227470	0,5029596	0,5105425	0,0163382	0,1419158	0,9674306	0,3424043	0,9976943	0,0322232	0,5472376	0,1145774	0,0041878
1080	0,0920408	0,0436353	0,6416905	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3428559	1,0000000	0,6317597	0,9756937	0,8720008	0,5758539	0,7717052	0,0293285	0,0912177	0,4213941	0,0781027	0,0158817	0,8228071	0,5029552	0,5105348	0,0163382	0,1419158	0,9674327	0,3424043	0,9977101	0,0322047	0,5472369	0,1145774	0,0041876
1100	0,0920409	0,0436353	0,6416957	1,0000000	1,0000000	0,1474321	1,0000000	0,0471991	0,3428565	1,0000000	0,6317881	0,9757010	0,8720105	0,5758532	0,7717062	0,0293285	0,0912159	0,4213942	0,0781027	0,0158817	0,8228482	0,5029523	0,5105298	0,0163382	0,1419158	0,9674341	0,3424042	0,9977209	0,0321919	0,5472365	0,1145774	0,0041875

0	0,0918836	0,0436353	0,6417045	1,0000000	1,0000000	0,1474322	1,0000000	0,0471991	0,3428583	1,0000000	0,6318444	0,9757130	0,8720311	0,5758523	0,7717079	0,0293212	0,0912131	0,4209271	0,0781002	0,0158817	0,8229347	0,5029445	0,5105200	0,0163382	0,1419158	0,9674366	0,3424042	0,9977410	0,0320101	0,5472359	0,1145774	0,0041873
20	0,0919072	0,0436353	0,3901372	0,8486685	0,8436293	0,0942721	1,0000000	0,2783269	0,3434324	1,0000000	0,5553731	0,8444984	0,8687899	0,5841913	0,7724361	0,0293223	0,1939051	0,6163886	0,0781006	0,0158817	0,8158560	0,5790470	0,5142396	0,0163382	0,1419179	0,9667095	0,3426497	0,9977254	0,0320330	0,5610707	0,1148377	0,0041928
40	0,0919273	0,0436353	0,2435300	0,7585958	0,7464655	0,0652984	1,0000000	0,3974083	0,3454118	1,0000000	0,4613350	0,6651134	0,8078489	0,6371868	0,7758919	0,0293232	0,6329057	0,7370237	0,0781009	0,0158817	0,7808760	0,6331600	0,5316373	0,0163382	0,1420175	0,9625785	0,3510742	0,9975921	0,0320525	0,5860777	0,1182846	0,0044715
60	0,0919444	0,0436353	0,1591836	0,7049843	0,6860910	0,0509280	1,0000000	0,4656052	0,3458116	1,0000000	0,3295708	0,4845365	0,7367711	0,7223610	0,7820127	0,0293240	0,8718672	0,8114793	0,0781012	0,0158817	0,7213779	0,6807231	0,5598030	0,0163382	0,1429448	0,9521597	0,4025144	0,9970105	0,0320691	0,6288177	0,1311177	0,0072112
80	0,0919589	0,0436353	0,1105739	0,6730746	0,6485763	0,0453275	1,0000000	0,5262543	0,3410853	1,0000000	0,2249838	0,3491327	0,6922552	0,7993794	0,7897190	0,0293247	0,9565583	0,8574348	0,0781014	0,0158817	0,6585935	0,7286245	0,5914941	0,0163382	0,1465191	0,9313072	0,5040909	0,9947496	0,0320832	0,6763517	0,1559025	0,0178595
100	0,0919712	0,0436353	0,0823478	0,6540819	0,6252658	0,0448572	1,0000000	0,5952530	0,3297170	1,0000000	0,1566531	0,2513587	0,6673963	0,8562834	0,7978599	0,0293252	0,9849930	0,8858010	0,0781016	0,0158817	0,6073895	0,7751308	0,6225567	0,0163382	0,1554298	0,8950855	0,6141992	0,9869278	0,0320952	0,7189486	0,1915984	0,0431823
120	0,0919817	0,0436353	0,0655819	0,6427774	0,6107814	0,0471781	1,0000000	0,6614100	0,3117751	1,0000000	0,1140676	0,1776588	0,6547831	0,8958202	0,8055679	0,0293257	0,9945707	0,9033113	0,0781018	0,0158817	0,5705546	0,8173315	0,6515735	0,0163382	0,1732406	0,8407345	0,7052014	0,9654797	0,0321054	0,7539107	0,2369456	0,0883404
140	0,0919906	0,0436353	0,0551597	0,6360489	0,6017812	0,0507771	1,0000000	0,7125076	0,2891677	1,0000000	0,0879274	0,1227460	0,6492588	0,9225966	0,8123339	0,0293261	0,9978728	0,9141214	0,0781019	0,0158817	0,5455300	0,8532353	0,6778782	0,0163382	0,2029768	0,7711395	0,7708281	0,9238902	0,0321140	0,7811677	0,2880382	0,1518017
160	0,0919982	0,0436353	0,0483139	0,6320441	0,5961888	0,0547076	1,0000000	0,7467759	0,2651197	1,0000000	0,0719655	0,0841627	0,6475704	0,9403523	0,8179522	0,0293265	0,9990548	0,9207960	0,0781021	0,0158817	0,5289668	0,8821154	0,7008711	0,0163382	0,2442275	0,6944432	0,8146430	0,8675128	0,0321213	0,8015014	0,3380414	0,2243171
180	0,0920046	0,0436353	0,0436413	0,6296605	0,5927139	0,0584249	1,0000000	0,7680815	0,2425299	1,0000000	0,0622292	0,0583237	0,6477822	0,9519237	0,8224246	0,0293268	0,9995016	0,9249179	0,0781022	0,0158817	0,5181384	0,9043870	0,7201903	0,0163382	0,2926373	0,6197078	0,8426517	0,8088933	0,0321276	0,8161281	0,3811400	0,2955165
200	0,0920100	0,0436353	0,0404063	0,6282417	0,5905547	0,0616610	1,0000000	0,7808403	0,2230575	1,0000000	0,0562849	0,0414826	0,6488018	0,9593808	0,8258690	0,0293270	0,9996836	0,9274641	0,0781022	0,0158817	0,5111027	0,9210718	0,7358451	0,0163382	0,3424818	0,5532682	0,8601412	0,7568337	0,0321329	0,8263698	0,4149213	0,3588974
220	0,0920147	0,0436353	0,0381669	0,6273973	0,5892130	0,0643264	1,0000000	0,7883519	0,2072254	1,0000000	0,0526486	0,0306569	0,6500493	0,9641608	0,8284528	0,0293273	0,9997649	0,9290374	0,0781023	0,0158817	0,5065460	0,9333287	0,7481484	0,0163382	0,3891664	0,4979678	0,8709341	0,7144267	0,0321374	0,8334076	0,4397477	0,4119797
240	0,0920186	0,0436353	0,0366242	0,6268946	0,5883794	0,0664354	1,0000000	0,7927493	0,1948639	1,0000000	0,0504186	0,0237441	0,6512437	0,9672208	0,8303499	0,0293274	0,9998049	0,9300101	0,0781024	0,0158817	0,5035999	0,9422114	0,7575777	0,0163382	0,4300589	0,4540689	0,8775616	0,6815009	0,0321412	0,8381814	0,4572445	0,4547461
260	0,0920220	0,0436353	0,0355667	0,6265955	0,5878613	0,0680540	1,0000000	0,7953260	0,1854886	1,0000000	0,0490471	0,0193421	0,6522690	0,9691815	0,8317183	0,0293276	0,9998263	0,9306118	0,0781024	0,0158817	0,5016969	0,9485857	0,7646571	0,0163382	0,4642064	0,4204124	0,8816279	0,6566443	0,0321445	0,8413902	0,4692455	0,4883229
280	0,0920248	0,0436353	0,0348445	0,6264174	0,5875395	0,0692669	1,0000000	0,7968434	0,1785307	1,0000000	0,0482011	0,0165407	0,6530958	0,9704403	0,8326910	0,0293277	0,9998387	0,9309844	0,0781025	0,0158817	0,5004683	0,9531258	0,7698824	0,0163382	0,4917431	0,3952754	0,8841266	0,6382045	0,0321473	0,8435327	0,4773304	0,5142107
300	0,0920272	0,0436353	0,0343525	0,6263114	0,5873395	0,0701585	1,0000000	0,7977435	0,1734529	1,0000000	0,0476776	0,0147566	0,6537359	0,9712500	0,8333737	0,0293278	0,9998461	0,9312153	0,0781025	0,0158817	0,4996751	0,9563400	0,7736848	0,0163382	0,5133737	0,3768748	0,8856667	0,6246818	0,0321496	0,8449557	0,4827100	0,5339043
