"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
20	1,0000000	0,9800888	0,8458676	1,0000000	0,0751995	0,4830058	0,0121856	0,0433463	0,6422542	0,7067933	0,0599159	0,0258731	0,3823200	0,1858869	0,1518866	0,5170142	0,5012823	0,7027105	0,6824940	0,0073243	0,9998369	0,4226485	0,1008608	0,7609828	0,0722583	0,1369347	0,0551192	0,9294915	0,0416028	0,7715088	0,0190640	0,2781395
40	1,0000000	0,9801338	0,8698790	1,0000000	0,0615243	0,4328733	0,0122362	0,0494724	0,6422696	0,7054707	0,0777772	0,0241378	0,4475836	0,1856665	0,1604886	0,5168410	0,3625884	0,7020698	0,6803023	0,0073512	0,9998479	0,4216944	0,1007184	0,7620195	0,1441694	0,1268318	0,0550390	0,9294406	0,0415988	0,7714608	0,0190645	0,2779119
60	1,0000000	0,9802399	0,8958282	1,0000000	0,0475008	0,3891410	0,0123841	0,0555945	0,6421558	0,7017317	0,0964925	0,0227382	0,5169254	0,1850627	0,1680943	0,5166131	0,2461471	0,7002884	0,6739439	0,0074280	0,9998687	0,4192232	0,1003258	0,7646390	0,2225103	0,1157922	0,0548336	0,9292571	0,0415888	0,7712779	0,0190663	0,2773760
80	1,0000000	0,9803911	0,9193144	1,0000000	0,0354459	0,3592025	0,0126498	0,0607429	0,6418865	0,6951603	0,1128774	0,0215173	0,5803761	0,1840545	0,1732345	0,5161679	0,1639606	0,6975366	0,6626390	0,0075630	0,9998940	0,4153086	0,0996628	0,7686800	0,2939095	0,1053894	0,0545142	0,9287214	0,0415730	0,7707483	0,0190698	0,2759543
100	1,0000000	0,9805591	0,9388533	1,0000000	0,0259109	0,3417356	0,0130200	0,0647438	0,6414715	0,6860910	0,1260357	0,0202996	0,6338698	0,1827424	0,1756494	0,5152936	0,1103106	0,6942624	0,6469983	0,0077467	0,9999185	0,4104667	0,0987899	0,7735450	0,3536581	0,0961777	0,0541272	0,9275819	0,0415535	0,7696485	0,0190755	0,2729857
120	1,0000000	0,9807205	0,9543352	1,0000000	0,0187210	0,3328479	0,0134610	0,0677209	0,6409429	0,6752379	0,1360806	0,0190656	0,6763519	0,1812662	0,1755474	0,5137864	0,0767339	0,6908879	0,6284042	0,0079597	0,9999396	0,4052944	0,0977983	0,7786049	0,4012269	0,0882870	0,0537224	0,9256317	0,0415328	0,7678247	0,0190833	0,2679703
140	1,0000000	0,9808623	0,9662237	1,0000000	0,0134622	0,3288777	0,0139328	0,0698785	0,6403411	0,6633944	0,1434985	0,0178800	0,7085602	0,1797537	0,1733357	0,5114971	0,0562327	0,6876971	0,6084266	0,0081810	0,9999563	0,4002734	0,0967757	0,7833903	0,4378896	0,0816683	0,0533370	0,9227499	0,0415127	0,7652280	0,0190925	0,2607159
160	1,0000000	0,9809797	0,9751583	1,0000000	0,0096948	0,3272868	0,0144002	0,0714160	0,6397050	0,6512658	0,1488505	0,0168132	0,7321165	0,1782997	0,1695036	0,5083558	0,0439000	0,6848375	0,5884543	0,0083929	0,9999689	0,3957135	0,0957904	0,7876282	0,4655130	0,0761990	0,0529932	0,9189114	0,0414943	0,7619097	0,0191024	0,2513571
180	1,0000000	0,9810727	0,9817696	1,0000000	0,0070352	0,3266368	0,0148369	0,0724995	0,6390671	0,6394019	0,1526464	0,0159072	0,7488829	0,1769647	0,1645518	0,5043750	0,0365455	0,6823589	0,5695300	0,0085837	0,9999782	0,3917688	0,0948871	0,7912070	0,4859821	0,0717320	0,0527006	0,9141759	0,0414784	0,7579943	0,0191125	0,2402830
200	1,0000000	0,9811445	0,9866058	1,0000000	0,0051776	0,3262590	0,0152269	0,0732572	0,6384512	0,6281890	0,1553041	0,0151730	0,7605889	0,1757801	0,1589434	0,4996373	0,0321786	0,6802541	0,5523255	0,0087476	0,9999849	0,3884792	0,0940900	0,7941240	0,5009586	0,0681183	0,0524599	0,9086699	0,0414651	0,7536472	0,0191222	0,2280283
220	1,0000000	0,9811987	0,9901127	1,0000000	0,0038903	0,3259172	0,0155629	0,0737844	0,6378736	0,6178690	0,1571464	0,0145996	0,7686646	0,1747564	0,1530714	0,4942767	0,0295878	0,6784877	0,5371885	0,0088831	0,9999896	0,3858129	0,0934073	0,7964376	0,5118082	0,0652185	0,0522673	0,9025650	0,0414542	0,7490468	0,0191310	0,2151667
240	1,0000000	0,9812389	0,9926385	1,0000000	0,0030035	0,3255715	0,0158442	0,0741498	0,6373437	0,6085684	0,1584134	0,0141645	0,7742058	0,1738902	0,1472439	0,4884566	0,0280472	0,6770146	0,5242194	0,0089917	0,9999929	0,3836999	0,0928365	0,7982339	0,5196057	0,0629076	0,0521162	0,8960571	0,0414455	0,7443626	0,0191388	0,2022303
260	1,0000000	0,9812685	0,9944481	1,0000000	0,0023953	0,3252447	0,0160740	0,0744024	0,6368659	0,6003277	0,1592796	0,0138416	0,7780078	0,1731696	0,1416829	0,4823512	0,0271259	0,6757893	0,5133481	0,0090767	0,9999952	0,3820556	0,0923686	0,7996051	0,5251735	0,0610774	0,0519996	0,8893476	0,0414387	0,7397424	0,0191455	0,1896609
280	1,0000000	0,9812900	0,9957391	1,0000000	0,0019795	0,3249632	0,0162581	0,0745767	0,6364408	0,5931273	0,1598688	0,0136058	0,7806263	0,1725788	0,1365332	0,4761295	0,0265697	0,6747707	0,5044010	0,0091418	0,9999967	0,3807949	0,0919913	0,8006375	0,5291279	0,0596357	0,0519109	0,8826274	0,0414334	0,7353051	0,0191510	0,1777896
300	1,0000000	0,9813056	0,9966569	1,0000000	0,0016959	0,3247394	0,0164032	0,0746968	0,6360665	0,5869083	0,1602681	0,0134358	0,7824397	0,1721003	0,1318752	0,4699442	0,0262294	0,6739233	0,4971511	0,0091908	0,9999978	0,3798403	0,0916913	0,8014062	0,5319239	0,0585054	0,0518442	0,8760650	0,0414293	0,7311386	0,0191556	0,1668377
320	1,0000000	0,9813168	0,9973078	1,0000000	0,0015028	0,3245723	0,0165158	0,0747796	0,6357398	0,5815891	0,1605380	0,0133141	0,7837029	0,1717168	0,1277408	0,4639250	0,0260172	0,6732176	0,4913545	0,0092272	0,9999985	0,3791248	0,0914557	0,8019733	0,5338933	0,0576230	0,0517944	0,8697989	0,0414263	0,7273015	0,0191592	0,1569290
340	1,0000000	0,9813249	0,9977683	1,0000000	0,0013715	0,3244531	0,0166022	0,0748365	0,6354565	0,5770767	0,1607200	0,0132275	0,7845872	0,1714122	0,1241265	0,4581751	0,0258818	0,6726290	0,4867731	0,0092539	0,9999990	0,3785933	0,0912725	0,8023884	0,5352759	0,0569369	0,0517576	0,8639339	0,0414240	0,7238267	0,0191621	0,1481088
360	1,0000000	0,9813306	0,9980935	1,0000000	0,0012823	0,3243706	0,0166677	0,0748756	0,6352122	0,5732754	0,1608425	0,0131660	0,7852081	0,1711723	0,1210059	0,4527712	0,0257929	0,6721374	0,4831887	0,0092734	0,9999993	0,3782013	0,0911313	0,8026903	0,5362440	0,0564051	0,0517306	0,8585409	0,0414222	0,7207255	0,0191644	0,1403643
380	1,0000000	0,9813347	0,9983229	1,0000000	0,0012217	0,3243144	0,0167170	0,0749026	0,6350025	0,5700921	0,1609250	0,0131224	0,7856448	0,1709848	0,1183389	0,4477651	0,0257326	0,6717262	0,4804092	0,0092873	0,9999996	0,3779141	0,0910234	0,8029087	0,5369201	0,0559942	0,0517108	0,8536597	0,0414210	0,7179928	0,0191661	0,1336418
400	1,0000000	0,9813376	0,9984845	1,0000000	0,0011805	0,3242763	0,0167538	0,0749211	0,6348230	0,5674398	0,1609804	0,0130916	0,7859520	0,1708391	0,1160787	0,4431861	0,0256902	0,6713820	0,4782708	0,0092974	0,9999997	0,3777049	0,0909416	0,8030660	0,5373914	0,0556777	0,0516964	0,8493036	0,0414200	0,7156115	0,0191675	0,1278631
420	1,0000000	0,9813397	0,9985981	1,0000000	0,0011525	0,3242503	0,0167810	0,0749338	0,6346700	0,5652396	0,1610177	0,0130698	0,7861679	0,1707266	0,1141767	0,4390453	0,0256595	0,6710936	0,4766372	0,0093045	0,9999998	0,3775531	0,0908798	0,8031787	0,5377193	0,0554345	0,0516860	0,8454643	0,0414193	0,7135567	0,0191685	0,1229363
440	1,0000000	0,9813412	0,9986781	1,0000000	0,0011336	0,3242324	0,0168010	0,0749425	0,6345396	0,5634211	0,1610428	0,0130544	0,7863195	0,1706403	0,1125853	0,4353385	0,0256365	0,6708517	0,4753971	0,0093095	0,9999999	0,3774436	0,0908335	0,8032593	0,5379470	0,0552479	0,0516785	0,8421180	0,0414188	0,7117988	0,0191693	0,1187652
460	1,0000000	0,9813422	0,9987343	1,0000000	0,0011206	0,3242200	0,0168157	0,0749485	0,6344289	0,5619230	0,1610597	0,0130435	0,7864257	0,1705743	0,1112604	0,4320504	0,0256187	0,6706487	0,4744611	0,0093130	0,9999999	0,3773647	0,0907990	0,8033168	0,5381050	0,0551052	0,0516731	0,8392297	0,0414185	0,7103061	0,0191698	0,1152549
480	1,0000000	0,9813429	0,9987737	1,0000000	0,0011119	0,3242112	0,0168263	0,0749526	0,6343350	0,5606922	0,1610710	0,0130358	0,7865002	0,1705241	0,1101618	0,4291577	0,0256047	0,6704782	0,4737583	0,0093155	0,9999999	0,3773081	0,0907733	0,8033576	0,5382144	0,0549962	0,0516692	0,8367583	0,0414182	0,7090469	0,0191703	0,1123158
500	1,0000000	0,9813434	0,9988014	1,0000000	0,0011059	0,3242050	0,0168340	0,0749555	0,6342554	0,5596834	0,1610787	0,0130304	0,7865522	0,1704861	0,1092540	0,4266317	0,0255935	0,6703350	0,4732330	0,0093173	1,0000000	0,3772677	0,0907544	0,8033866	0,5382902	0,0549131	0,0516664	0,8346597	0,0414180	0,7079908	0,0191706	0,1098658
520	1,0000000	0,9813438	0,9988208	1,0000000	0,0011018	0,3242006	0,0168396	0,0749574	0,6341880	0,5588581	0,1610839	0,0130266	0,7865886	0,1704574	0,1085061	0,4244407	0,0255844	0,6702147	0,4728420	0,0093185	1,0000000	0,3772388	0,0907404	0,8034071	0,5383425	0,0548499	0,0516644	0,8328895	0,0414179	0,7071095	0,0191708	0,1078311
540	1,0000000	0,9813441	0,9988344	1,0000000	0,0010991	0,3241975	0,0168436	0,0749588	0,6341310	0,5581842	0,1610874	0,0130239	0,7866141	0,1704359	0,1078916	0,4225518	0,0255769	0,6701135	0,4725522	0,0093193	1,0000000	0,3772183	0,0907301	0,8034216	0,5383787	0,0548018	0,0516630	0,8314050	0,0414178	0,7063772	0,0191710	0,1061470
560	1,0000000	0,9813442	0,9988440	1,0000000	0,0010972	0,3241953	0,0168465	0,0749597	0,6340829	0,5576347	0,1610898	0,0130220	0,7866319	0,1704198	0,1073877	0,4209323	0,0255707	0,6700285	0,4723381	0,0093199	1,0000000	0,3772037	0,0907226	0,8034319	0,5384037	0,0547653	0,0516620	0,8301664	0,0414177	0,7057712	0,0191711	0,1047569
580	1,0000000	0,9813422	0,9825377	1,0000000	0,0079534	0,3603054	0,0168390	0,0716961	0,6340503	0,5573589	0,1520302	0,0135595	0,7570028	0,1704154	0,1019782	0,4195515	0,1050679	0,6699941	0,4724554	0,0093128	1,0000000	0,3773040	0,0907286	0,8033260	0,5037709	0,0591440	0,0516662	0,8291399	0,0414179	0,7052724	0,0191709	0,1036135
600	1,0000000	0,9813205	0,9502710	1,0000000	0,0211744	0,4185838	0,0167488	0,0655700	0,6340983	0,5587896	0,1341694	0,0144685	0,6984155	0,1705068	0,0929817	0,4184028	0,2331531	0,6703185	0,4752141	0,0092461	1,0000000	0,3783618	0,0908460	0,8022555	0,4328984	0,0679752	0,0517162	0,8283801	0,0414211	0,7049120	0,0191679	0,1027181
620	1,0000000	0,9812593	0,9170115	1,0000000	0,0347695	0,4627788	0,0165083	0,0594470	0,6342994	0,5636961	0,1154504	0,0155190	0,6319965	0,1708609	0,0850373	0,4175822	0,3420882	0,6714001	0,4834275	0,0090852	0,9999999	0,3811744	0,0912005	0,7994446	0,3553288	0,0779059	0,0518614	0,8282882	0,0414299	0,7049118	0,0191606	0,1022629
640	1,0000000	0,9811526	0,8890649	1,0000000	0,0465345	0,4879992	0,0161216	0,0542973	0,6346716	0,5726642	0,0990580	0,0168129	0,5674157	0,1716180	0,0795911	0,4173295	0,4210496	0,6734266	0,4979374	0,0088511	0,9999995	0,3857180	0,0918438	0,7949521	0,2842482	0,0876765	0,0521201	0,8296114	0,0414449	0,7056833	0,0191497	0,1026897
660	1,0000000	0,9810079	0,8681128	1,0000000	0,0559548	0,5000100	0,0156379	0,0502952	0,6351882	0,5850851	0,0858905	0,0183939	0,5108100	0,1728118	0,0769066	0,4179635	0,4750062	0,6763219	0,5176399	0,0085861	0,9999978	0,3913954	0,0927440	0,7893988	0,2244402	0,0967934	0,0524762	0,8330516	0,0414650	0,7076278	0,0191370	0,1045732
680	1,0000000	0,9808421	0,8536440	1,0000000	0,0631897	0,5051522	0,0151166	0,0473173	0,6358031	0,5996905	0,0758364	0,0201587	0,4651264	0,1743620	0,0768177	0,4197679	0,5111754	0,6798073	0,5404115	0,0083272	0,9999938	0,3974434	0,0938156	0,7835538	0,1765812	0,1050303	0,0528918	0,8388763	0,0414876	0,7109360	0,0191242	0,1084425
700	1,0000000	0,9806743	0,8443308	1,0000000	0,0686086	0,5074699	0,0146063	0,0451594	0,6364685	0,6150872	0,0684109	0,0219162	0,4305096	0,1761180	0,0789801	0,4228995	0,5353875	0,6835162	0,5639983	0,0080973	0,9999866	0,4032091	0,0949546	0,7780594	0,1395290	0,1122709	0,0533225	0,8468071	0,0415104	0,7155190	0,0191123	0,1146313
720	1,0000000	0,9805208	0,8387383	1,0000000	0,0725986	0,5088554	0,0141393	0,0436220	0,6371444	0,6301005	0,0630537	0,0234834	0,4054228	0,1779139	0,0829559	0,4273496	0,5516784	0,6871084	0,5865567	0,0079057	0,9999762	0,4082653	0,0960668	0,7733204	0,1115055	0,1184700	0,0537292	0,8561717	0,0415314	0,7210635	0,0191019	0,1231942
740	1,0000000	0,9803914	0,8356349	1,0000000	0,0754970	0,5099329	0,0137321	0,0425390	0,6378012	0,6439148	0,0592550	0,0247483	0,3877459	0,1796099	0,0882560	0,4329583	0,5627029	0,6903417	0,6068564	0,0077531	0,9999631	0,4124147	0,0970830	0,7695067	0,0906749	0,1236448	0,0540858	0,8661593	0,0415496	0,7271472	0,0190933	0,1338965
760	1,0000000	0,9802899	0,8340859	1,0000000	0,0775775	0,5107965	0,0133899	0,0417819	0,6384189	0,6560752	0,0565969	0,0256820	0,3754672	0,1811119	0,0943827	0,4394596	0,5701963	0,6930899	0,6242619	0,0076358	0,9999483	0,4156374	0,0979630	0,7666124	0,0753958	0,1278638	0,0543795	0,8760339	0,0415644	0,7333482	0,0190863	0,1462692
780	1,0000000	0,9802150	0,8334399	1,0000000	0,0790538	0,5114166	0,0131104	0,0412554	0,6389863	0,6664183	0,0547561	0,0263172	0,3669753	0,1823727	0,1008734	0,4465365	0,5753079	0,6953253	0,6386083	0,0075476	0,9999328	0,4180239	0,0986919	0,7645265	0,0643059	0,1312315	0,0546090	0,8852491	0,0415759	0,7393173	0,0190808	0,1597028
800	1,0000000	0,9801629	0,8332742	1,0000000	0,0800896	0,5117921	0,0128873	0,0408907	0,6394979	0,6749827	0,0534921	0,0267169	0,3610962	0,1833836	0,1073362	0,4538697	0,5788116	0,6970856	0,6500496	0,0074827	0,9999177	0,4197176	0,0992733	0,7630932	0,0563244	0,1338701	0,0547801	0,8934738	0,0415845	0,7448092	0,0190766	0,1735520
820	1,0000000	0,9801285	0,8333331	1,0000000	0,0808082	0,5119681	0,0127123	0,0406387	0,6399528	0,6819272	0,0526299	0,0269488	0,3570175	0,1841621	0,1134722	0,4611728	0,5812331	0,6984416	0,6589213	0,0074356	0,9999036	0,4208732	0,0997225	0,7621524	0,0506199	0,1359051	0,0549024	0,9005633	0,0415907	0,7496824	0,0190733	0,1872236
840	1,0000000	0,9801070	0,8334733	1,0000000	0,0813013	0,5120112	0,0125772	0,0404650	0,6403530	0,6874675	0,0520452	0,0270712	0,3541874	0,1847400	0,1190796	0,4682123	0,5829300	0,6994739	0,6656362	0,0074018	0,9998911	0,4216324	0,1000600	0,7615633	0,0465661	0,1374541	0,0549866	0,9065092	0,0415950	0,7538818	0,0190708	0,2002343
860	1,0000000	0,9800943	0,8336221	1,0000000	0,0816362	0,5119836	0,0124742	0,0403453	0,6407020	0,6918332	0,0516506	0,0271278	0,3522293	0,1851545	0,1240461	0,4748156	0,5841440	0,7002579	0,6706128	0,0073777	0,9998804	0,4221126	0,1003074	0,7612125	0,0436992	0,1386208	0,0550425	0,9113895	0,0415978	0,7574152	0,0190690	0,2122369
880	1,0000000	0,9800874	0,8337485	1,0000000	0,0818613	0,5119299	0,0123966	0,0402629	0,6410043	0,6952419	0,0513853	0,0271481	0,3508821	0,1854420	0,1283322	0,4808690	0,5850359	0,7008569	0,6742341	0,0073607	0,9998715	0,4224046	0,1004849	0,7610158	0,0416801	0,1394924	0,0550782	0,9153272	0,0415997	0,7603310	0,0190676	0,2230202
900	1,0000000	0,9800840	0,8338439	1,0000000	0,0820112	0,5118759	0,0123385	0,0402063	0,6412648	0,6978861	0,0512075	0,0271503	0,3499614	0,1856347	0,1319520	0,4863109	0,5857117	0,7013206	0,6768272	0,0073488	0,9998642	0,4225746	0,1006099	0,7609137	0,0402629	0,1401397	0,0551002	0,9184618	0,0416009	0,7626991	0,0190666	0,2324918
920	1,0000000	0,9800826	0,8339099	1,0000000	0,0821102	0,5118327	0,0122955	0,0401674	0,6414882	0,6999285	0,0510888	0,0271449	0,3493363	0,1857592	0,1349544	0,4911217	0,5862401	0,7016860	0,6786584	0,0073405	0,9998584	0,4226689	0,1006964	0,7608665	0,0392713	0,1406187	0,0551132	0,9209307	0,0416017	0,7645979	0,0190659	0,2406525
940	1,0000000	0,9800822	0,8339525	1,0000000	0,0821752	0,5118027	0,0122638	0,0401407	0,6416792	0,7015022	0,0510096	0,0271375	0,3489138	0,1858364	0,1374077	0,4953134	0,5866651	0,7019795	0,6799363	0,0073347	0,9998539	0,4227179	0,1007554	0,7608491	0,0385792	0,1409722	0,0551206	0,9228595	0,0416022	0,7661045	0,0190654	0,2475690
960	1,0000000	0,9800823	0,8339782	1,0000000	0,0822175	0,5117839	0,0122406	0,0401223	0,6418420	0,7027133	0,0509570	0,0271305	0,3486290	0,1858818	0,1393879	0,4989201	0,5870148	0,7022196	0,6808192	0,0073306	0,9998504	0,4227412	0,1007952	0,7608465	0,0380973	0,1412331	0,0551245	0,9243568	0,0416024	0,7672903	0,0190650	0,2533496
980	1,0000000	0,9800826	0,8339924	1,0000000	0,0822450	0,5117732	0,0122237	0,0401097	0,6419805	0,7036454	0,0509221	0,0271249	0,3484367	0,1859067	0,1409703	0,5019898	0,5873075	0,7024192	0,6814241	0,0073278	0,9998478	0,4227509	0,1008217	0,7608501	0,0377623	0,1414256	0,0551265	0,9255139	0,0416026	0,7682175	0,0190647	0,2581235
1000	1,0000000	0,9800829	0,8339996	1,0000000	0,0822628	0,5117677	0,0122115	0,0401011	0,6420981	0,7043632	0,0508990	0,0271208	0,3483065	0,1859188	0,1422247	0,5045776	0,5875551	0,7025870	0,6818361	0,0073259	0,9998459	0,4227537	0,1008392	0,7608554	0,0375299	0,1415679	0,0551274	0,9264052	0,0416027	0,7689392	0,0190645	0,2620265
1020	1,0000000	0,9800832	0,8340026	1,0000000	0,0822742	0,5117652	0,0122027	0,0400951	0,6421978	0,7049166	0,0508837	0,0271181	0,3482177	0,1859233	0,1432127	0,5067411	0,5877658	0,7027293	0,6821152	0,0073245	0,9998444	0,4227536	0,1008507	0,7608604	0,0373689	0,1416733	0,0551277	0,9270904	0,0416027	0,7694988	0,0190644	0,2651903
1040	1,0000000	0,9800834	0,8340034	1,0000000	0,0822817	0,5117643	0,0121964	0,0400910	0,6422822	0,7053438	0,0508736	0,0271163	0,3481568	0,1859237	0,1439873	0,5085365	0,5879456	0,7028504	0,6823039	0,0073236	0,9998433	0,4227525	0,1008583	0,7608644	0,0372575	0,1417514	0,0551278	0,9276165	0,0416027	0,7699319	0,0190643	0,2677367
1060	1,0000000	0,9800835	0,8340031	1,0000000	0,0822865	0,5117642	0,0121918	0,0400882	0,6423536	0,7056740	0,0508669	0,0271153	0,3481148	0,1859220	0,1445922	0,5100170	0,5880992	0,7029537	0,6824312	0,0073230	0,9998426	0,4227513	0,1008632	0,7608672	0,0371806	0,1418096	0,0551277	0,9280203	0,0416028	0,7702666	0,0190642	0,2697740
1080	1,0000000	0,9800836	0,8340025	1,0000000	0,0822896	0,5117644	0,0121886	0,0400863	0,6424140	0,7059296	0,0508625	0,0271147	0,3480855	0,1859194	0,1450635	0,5112309	0,5882302	0,7030419	0,6825171	0,0073225	0,9998420	0,4227503	0,1008664	0,7608691	0,0371275	0,1418529	0,0551277	0,9283303	0,0416028	0,7705250	0,0190641	0,2713957
1100	1,0000000	0,9800836	0,8340018	1,0000000	0,0822916	0,5117647	0,0121863	0,0400850	0,6424650	0,7061276	0,0508596	0,0271144	0,3480650	0,1859167	0,1454300	0,5122211	0,5883418	0,7031171	0,6825751	0,0073222	0,9998416	0,4227496	0,1008685	0,7608702	0,0370908	0,1418852	0,0551276	0,9285685	0,0416028	0,7707245	0,0190641	0,2726813

0	1,0000000	0,9800837	0,8340001	1,0000000	0,0822969	0,5117656	0,0121808	0,0400821	0,6421703	0,7069493	0,0508540	0,0271144	0,3480163	0,1859105	0,1469512	0,5172143	0,5876700	0,7026538	0,6827056	0,0073216	0,9998332	0,4227493	0,1008759	0,7608711	0,0370099	0,1420329	0,0551277	0,9295263	0,0416033	0,7715389	0,0190640	0,2783584
20	0,9542969	0,9800519	0,8340001	1,0000000	0,0750681	0,5115591	0,0121808	0,0400821	0,6422600	0,6632003	0,0508540	0,0271150	0,3286036	0,1758324	0,1461459	0,5167496	0,5878725	0,7027926	0,6827033	0,1012426	0,9998369	0,4227493	0,1008748	0,7608711	0,0370099	0,1420198	0,0551276	0,9289734	0,0416032	0,7709918	0,0345878	0,3121503
40	0,8721662	0,9797563	0,8340001	1,0000000	0,0611739	0,5112201	0,0121808	0,0400821	0,6423355	0,5736022	0,0508540	0,0271195	0,2942020	0,1546595	0,1392695	0,5136289	0,5880432	0,7029095	0,6827018	0,2688221	0,9998480	0,4227492	0,1008741	0,7608711	0,0370099	0,1420100	0,0551276	0,9228976	0,0416030	0,7657108	0,0661314	0,3748866
60	0,7945926	0,9789895	0,8340001	1,0000000	0,0469919	0,5109607	0,0121808	0,0400821	0,6423992	0,4754916	0,0508540	0,0271289	0,2622127	0,1308560	0,1229821	0,5041431	0,5881869	0,7030080	0,6827007	0,4258439	0,9998690	0,4227492	0,1008737	0,7608712	0,0370099	0,1420027	0,0551276	0,9008291	0,0416029	0,7503182	0,1003262	0,4337317
80	0,7335102	0,9777605	0,8340001	1,0000000	0,0348781	0,5108204	0,0121808	0,0400821	0,6424528	0,3855948	0,0508540	0,0271402	0,2374168	0,1084915	0,1004173	0,4858165	0,5883080	0,7030909	0,6827000	0,5484855	0,9998944	0,4227492	0,1008734	0,7608712	0,0370099	0,1419972	0,0551276	0,8484822	0,0416029	0,7218064	0,1313166	0,4787418
100	0,6894490	0,9762253	0,8340001	1,0000000	0,0253694	0,5107688	0,0121808	0,0400821	0,6424980	0,3099779	0,0508540	0,0271506	0,2198051	0,0892257	0,0768977	0,4582107	0,5884099	0,7031608	0,6826995	0,6362323	0,9999190	0,4227492	0,1008732	0,7608712	0,0370099	0,1419932	0,0551276	0,7556129	0,0416029	0,6798160	0,1570869	0,5102979
120	0,6592690	0,9745844	0,8340001	1,0000000	0,0182615	0,5107642	0,0121808	0,0400821	0,6425361	0,2494905	0,0508540	0,0271582	0,2079214	0,0734597	0,0562477	0,4227352	0,5884958	0,7032196	0,6826992	0,6958443	0,9999399	0,4227492	0,1008730	0,7608712	0,0370099	0,1419901	0,0551276	0,6297082	0,0416028	0,6263324	0,1774606	0,5316074
140	0,6392921	0,9730116	0,8340001	1,0000000	0,0131127	0,5107764	0,0121808	0,0400821	0,6425681	0,2026760	0,0508540	0,0271629	0,2001671	0,0609883	0,0400156	0,3819498	0,5885682	0,7032691	0,6826990	0,7349796	0,9999566	0,4227492	0,1008729	0,7608712	0,0370099	0,1419878	0,0551276	0,4941415	0,0416028	0,5651521	0,1930434	0,5457834
160	0,6263864	0,9716218	0,8340001	1,0000000	0,0094627	0,5107895	0,0121808	0,0400821	0,6425951	0,1672765	0,0508540	0,0271655	0,1952251	0,0513580	0,0281735	0,3387602	0,5886292	0,7033109	0,6826988	0,7600547	0,9999692	0,4227492	0,1008729	0,7608712	0,0370099	0,1419861	0,0551275	0,3711924	0,0416028	0,5009982	0,2046880	0,5551667
180	0,6181989	0,9704684	0,8340001	1,0000000	0,0069150	0,5107982	0,0121808	0,0400821	0,6426179	0,1409645	0,0508540	0,0271666	0,1921295	0,0440544	0,0199733	0,2957954	0,5886805	0,7033460	0,6826987	0,7758316	0,9999784	0,4227492	0,1008728	0,7608712	0,0370099	0,1419849	0,0551275	0,2721826	0,0416028	0,4384561	0,2132416	0,5613729
200	0,6130772	0,9695577	0,8340001	1,0000000	0,0051572	0,5108024	0,0121808	0,0400821	0,6426371	0,1216626	0,0508540	0,0271670	0,1902163	0,0385921	0,0145047	0,2550736	0,5887237	0,7033756	0,6826987	0,7856193	0,9999850	0,4227492	0,1008728	0,7608712	0,0370099	0,1419839	0,0551275	0,1986760	0,0416028	0,3811133	0,2194430	0,5654817
220	0,6099092	0,9688671	0,8340001	1,0000000	0,0039549	0,5108036	0,0121808	0,0400821	0,6426532	0,1076485	0,0508540	0,0271671	0,1890464	0,0345520	0,0109578	0,2179180	0,5887602	0,7034006	0,6826986	0,7916234	0,9999897	0,4227492	0,1008728	0,7608712	0,0370099	0,1419832	0,0551275	0,1471032	0,0416028	0,3311606	0,2238929	0,5682062
240	0,6079675	0,9683601	0,8340001	1,0000000	0,0031382	0,5108034	0,0121808	0,0400821	0,6426668	0,0975572	0,0508540	0,0271670	0,1883372	0,0315910	0,0087053	0,1850268	0,5887909	0,7034216	0,6826986	0,7952729	0,9999930	0,4227492	0,1008728	0,7608712	0,0370099	0,1419827	0,0551275	0,1123499	0,0416028	0,2894440	0,2270599	0,5700158
260	0,6067865	0,9679980	0,8340001	1,0000000	0,0025863	0,5108029	0,0121808	0,0400821	0,6426783	0,0903394	0,0508540	0,0271670	0,1879106	0,0294370	0,0072978	0,1566117	0,5888167	0,7034393	0,6826986	0,7974741	0,9999952	0,4227492	0,1008728	0,7608712	0,0370099	0,1419823	0,0551275	0,0896112	0,0416028	0,2557863	0,2292988	0,5712198
280	0,6060728	0,9677452	0,8340001	1,0000000	0,0022149	0,5108024	0,0121808	0,0400821	0,6426879	0,0852053	0,0508540	0,0271670	0,1876555	0,0278801	0,0064294	0,1325470	0,5888385	0,7034542	0,6826985	0,7987934	0,9999968	0,4227492	0,1008728	0,7608712	0,0370099	0,1419820	0,0551275	0,0750570	0,0416028	0,2293796	0,2308727	0,5720220
300	0,6056439	0,9675719	0,8340001	1,0000000	0,0019659	0,5108021	0,0121808	0,0400821	0,6426961	0,0815701	0,0508540	0,0271670	0,1875038	0,0267609	0,0058988	0,1124983	0,5888568	0,7034667	0,6826985	0,7995796	0,9999978	0,4227492	0,1008728	0,7608712	0,0370099	0,1419818	0,0551275	0,0658945	0,0416028	0,2091246	0,2319741	0,5725573
