"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA

0	0,5688219	0,6783846	0,0514745	0,0772508	0,7748274	1,0457210	0,4852681	0,0429120	1,0379478	0,2420843	0,8798812	0,6299280	0,3077243	0,3142809	0,5849098	0,6071207	0,5655945	0,8826969	0,4698425	0,9893594	0,9661592	0,4108802	0,9481092	0,4600966	0,0757053	0,3815099	0,9158978	0,6558839	0,2264773	0,3921258	0,8089617	0,1819946
20	0,5622614	0,5660366	0,0707987	0,0961820	0,6554393	0,9712229	0,5633846	0,0492671	1,1000568	0,2867795	1,0326676	0,6835451	0,2744956	0,5097505	0,6621736	0,6048109	0,5311815	0,7738152	0,4068131	0,9264728	1,1058103	0,3752037	0,9784712	0,4775639	0,1033082	0,4556755	0,9038698	0,6949975	0,2276336	0,4003231	0,8549321	0,2103921
40	0,5165476	0,4192439	0,0544719	0,1190969	0,5970225	0,9338971	0,5877735	0,0370227	1,0932681	0,2182001	0,9777412	0,6348023	0,4028560	0,5163322	0,6434125	0,6743553	0,5351549	0,8225556	0,3832244	0,9800487	1,0894708	0,3398023	0,8865884	0,5660876	0,1041879	0,4173562	0,8590626	0,7409420	0,2306311	0,3822487	0,8750556	0,1993300
60	0,5333280	0,3177248	0,0702517	0,1060864	0,6106885	0,8482311	0,5558287	0,0316203	1,0561645	0,1614864	0,7833412	0,5761791	0,5162088	0,4789907	0,7124241	0,6343827	0,5792603	0,7569741	0,3516244	1,0357294	0,9462945	0,4094685	0,7413704	0,5763198	0,0942629	0,4507345	0,8556581	0,8217631	0,2147246	0,3144134	0,9235469	0,2198329
80	0,5195863	0,2886954	0,0684415	0,0981488	0,5514217	0,7610350	0,5743085	0,0362021	1,0210920	0,1226948	0,6514523	0,6019817	0,5579882	0,4097334	0,6542512	0,6095913	0,5808491	0,6307977	0,3507181	1,0612146	0,7808182	0,4427349	0,5948745	0,5930241	0,1047501	0,3927147	0,8222719	0,7954757	0,3177827	0,2660650	0,7834211	0,1963940
100	0,4932014	0,2308198	0,0498453	0,1095705	0,4648181	0,7174397	0,5542517	0,0404482	1,0542962	0,0992379	0,5834200	0,5576979	0,5595439	0,3587428	0,6284447	0,6183670	0,5514734	0,5246698	0,3618428	1,0183998	0,6328168	0,4066090	0,5262711	0,7241046	0,1029465	0,3112318	0,7414971	0,8870800	0,4272931	0,1954475	0,6826983	0,1731663
120	0,5267092	0,2166464	0,0556159	0,0989501	0,4452721	0,5302080	0,5115041	0,0437584	0,9751998	0,0730859	0,5265103	0,5566838	0,5805991	0,3187647	0,6065165	0,6438347	0,5053982	0,4469176	0,3401485	1,0417062	0,4814477	0,3837243	0,4500288	0,7693962	0,0855466	0,2254322	0,6543404	0,8577670	0,4820886	0,1280924	0,6186032	0,1641365
140	0,4593573	0,2347937	0,0571419	0,0843293	0,4441626	0,4692231	0,4771615	0,0218608	0,9692539	0,0445143	0,4239777	0,5740964	0,5721175	0,2840570	0,5971854	0,5944968	0,4698942	0,3793246	0,3738905	1,0144047	0,3515554	0,3853797	0,3973879	0,7769091	0,0982148	0,1797204	0,5261679	0,9556971	0,6549344	0,1211958	0,5856508	0,1496954
160	0,4027298	0,2425815	0,0900172	0,0772477	0,5080785	0,4224369	0,5036266	0,0170842	1,0156312	0,0396319	0,3369653	0,5300352	0,5242999	0,2733494	0,6022352	0,5910594	0,4459729	0,2844278	0,3653669	1,0158969	0,3011943	0,3477236	0,3013507	0,7884465	0,0861286	0,1918207	0,4722849	0,8695139	0,6927253	0,0770005	0,5254420	0,1435818
180	0,4596597	0,3090851	0,0637077	0,0774897	0,4864260	0,3511952	0,4933097	0,0236174	0,9495123	0,0301144	0,3832774	0,4954389	0,4991325	0,3306910	0,6250432	0,6021753	0,4129475	0,2408068	0,3442220	0,9318464	0,2582814	0,3181591	0,3113494	0,8081669	0,0766439	0,1732330	0,3440197	0,9048357	0,6702195	0,0717227	0,4818749	0,1055203
200	0,4342924	0,2812405	0,0878027	0,0747071	0,4327460	0,3345567	0,5398396	0,0357274	0,9558001	0,0284529	0,4053687	0,4860884	0,5393332	0,3303764	0,6628323	0,6808195	0,3904821	0,2336210	0,3193507	0,9749678	0,2202121	0,2659874	0,2926977	0,7969167	0,0806731	0,1812203	0,2944934	0,8928985	0,7662243	0,0671529	0,5056308	0,0982432
220	0,4471886	0,2430638	0,0776446	0,0662073	0,4224669	0,3523305	0,5518259	0,0249196	0,9606721	0,0272155	0,4259783	0,5159455	0,5268630	0,3059896	0,6334571	0,6139222	0,4089675	0,1704343	0,3513215	1,0444332	0,1553012	0,2613829	0,2701409	0,7970074	0,0766542	0,1627466	0,2548607	0,8546338	0,8817661	0,0643512	0,5624707	0,0897667
240	0,4917915	0,2638727	0,0654872	0,0740190	0,4581992	0,2856548	0,5244082	0,0223087	1,1008251	0,0187655	0,4389403	0,5538594	0,6047240	0,2697086	0,6829315	0,5922538	0,4454707	0,1955382	0,3410279	1,0857999	0,1342740	0,2054447	0,2820411	0,7683259	0,0677775	0,1449684	0,2859585	0,8764694	0,8831927	0,0444953	0,5445748	0,1144107
260	0,4531268	0,2581208	0,0639426	0,0770860	0,5385121	0,2973917	0,4716483	0,0332468	1,0258768	0,0228169	0,3555348	0,5185871	0,5177699	0,2589665	0,6824496	0,5537564	0,4862562	0,1801219	0,3318031	1,1091045	0,1304646	0,2090647	0,3105721	0,7819069	0,0655161	0,1198164	0,3007115	0,8843685	0,8606224	0,0364048	0,5502765	0,1170719
280	0,4664289	0,2683281	0,0639069	0,0814269	0,5628677	0,2814580	0,4666377	0,0379419	1,0786963	0,0211382	0,3222979	0,5067403	0,5483309	0,2680921	0,7036637	0,5318484	0,4845501	0,1684965	0,3394579	1,0602576	0,1031897	0,2047105	0,2779181	0,8248861	0,0654303	0,1206124	0,3108649	0,8775496	0,8262451	0,0407959	0,5888113	0,1223161
300	0,4834996	0,2899908	0,0570702	0,0751160	0,5208850	0,3223964	0,4786498	0,0346607	1,0361544	0,0160732	0,3296230	0,4593398	0,5166464	0,2105414	0,6448516	0,5107084	0,5159565	0,1545759	0,3237643	1,0433772	0,0921751	0,2459512	0,2389769	0,8291847	0,0891688	0,1213632	0,3479146	0,8427143	0,9467327	0,0485333	0,6522047	0,1132240
320	0,4427154	0,2684182	0,0496931	0,0892350	0,5537635	0,3078569	0,4417440	0,0319446	1,0780883	0,0190790	0,3459409	0,4692441	0,5225292	0,1951658	0,6039660	0,5605474	0,4872382	0,1404109	0,3105987	1,0752396	0,1051662	0,2483192	0,2434118	0,8935508	0,0922656	0,1223177	0,3315568	0,8114393	0,8525907	0,0518423	0,7109595	0,0908543
340	0,4605933	0,3174626	0,0543387	0,0862084	0,5647489	0,3104302	0,4579812	0,0347184	1,0877464	0,0200180	0,4225569	0,4927729	0,4997704	0,2000527	0,6128900	0,5181637	0,4903519	0,1365356	0,2929307	1,0407292	0,1003627	0,2086346	0,2405750	0,8471462	0,0736668	0,1156725	0,3440731	0,8098150	0,8791163	0,0513380	0,6893577	0,1091934
360	0,4594690	0,2947410	0,0440264	0,0596186	0,4985272	0,3229330	0,4695334	0,0307955	1,1012779	0,0208937	0,4387821	0,4847485	0,4794525	0,2070722	0,5752257	0,5571198	0,4889390	0,1855676	0,2917549	1,0578460	0,0887539	0,2269644	0,2290163	0,8703193	0,0589028	0,1119376	0,3095150	0,8046013	0,8416415	0,0355050	0,6950077	0,0853039
380	0,5042924	0,3178880	0,0424329	0,0583959	0,5021301	0,3123671	0,5329407	0,0405001	1,0918217	0,0196998	0,4513908	0,5136799	0,5397137	0,2227761	0,5387262	0,5463508	0,4588090	0,1929648	0,2848056	1,0771924	0,0653903	0,2828763	0,2211842	0,9146435	0,0489855	0,1519852	0,2935304	0,9028112	0,7415337	0,0411645	0,6976720	0,0753493
400	0,4629781	0,3126249	0,0384506	0,0527698	0,4815794	0,3033335	0,5604951	0,0334889	1,0836411	0,0141270	0,4754832	0,5478852	0,5543868	0,1995336	0,5415172	0,6255601	0,4693372	0,1758602	0,2610906	1,0459818	0,0830327	0,2720051	0,1898594	0,9158090	0,0449956	0,1636112	0,3180296	0,9189332	0,8788526	0,0551826	0,6114003	0,0793390
420	0,5272438	0,2962845	0,0513954	0,0680815	0,5086506	0,2711831	0,5706050	0,0299143	1,0697193	0,0168661	0,4585262	0,5533193	0,5538722	0,1688461	0,5970622	0,6609703	0,4894848	0,2040724	0,2580648	1,0590955	0,0912181	0,3000385	0,2115632	0,9791214	0,0510042	0,1573271	0,3847128	0,9225138	0,8700208	0,0474894	0,6398936	0,0966948
440	0,5277846	0,2693279	0,0520521	0,0650477	0,4796278	0,2914700	0,5615101	0,0350888	1,0212173	0,0191940	0,4271771	0,4782735	0,5239291	0,1324666	0,6033606	0,6700052	0,4414122	0,2082616	0,2587074	0,9515262	0,0844863	0,2798050	0,1686229	1,0287536	0,0565617	0,1606635	0,3963016	0,9015048	0,8602358	0,0459713	0,7408701	0,0942069
460	0,4949859	0,2951898	0,0511463	0,0573865	0,4614401	0,2837443	0,5380888	0,0405457	1,0700853	0,0303101	0,3939170	0,4882831	0,5018618	0,1647652	0,5946626	0,6882222	0,4709878	0,2003541	0,2493131	1,0193589	0,0961999	0,2614001	0,1621837	0,9644760	0,0453950	0,1717025	0,3125953	0,8364478	0,8431896	0,0477066	0,7127291	0,0986581
480	0,4830429	0,2831420	0,0600241	0,0572754	0,4298267	0,2861930	0,4981271	0,0693163	1,0539482	0,0152912	0,4187152	0,4809296	0,5288863	0,1519858	0,5750076	0,6417412	0,4230568	0,1804014	0,2636368	1,0009923	0,0793393	0,2675875	0,1585494	0,9755107	0,0385210	0,1562582	0,3647582	0,8508397	0,8510100	0,0274381	0,7657757	0,1094003
500	0,4762479	0,2701256	0,0479429	0,0812034	0,4790351	0,2544385	0,4978328	0,0627356	1,0564314	0,0108521	0,4411827	0,4794562	0,5587985	0,1530986	0,5732402	0,5607566	0,4496742	0,1590584	0,2643375	1,0175864	0,1034444	0,2655416	0,1656485	0,9783862	0,0505241	0,1630342	0,4391315	0,8506768	0,8765683	0,0445782	0,7516845	0,0878057
520	0,4950498	0,3060402	0,0536264	0,0632445	0,5012934	0,2602173	0,4679727	0,0425903	1,0506785	0,0060701	0,4620140	0,4764872	0,5165803	0,1653715	0,6397130	0,5715603	0,4210994	0,1557787	0,2290135	1,0448551	0,0754061	0,2982296	0,1486802	0,9982193	0,0532295	0,1476719	0,4184781	0,8285749	0,8228804	0,0400058	0,8074583	0,0843600
540	0,4797898	0,2991909	0,0526628	0,0666189	0,5093341	0,3285140	0,4835379	0,0367206	0,9562139	0,0168233	0,4869357	0,4495457	0,5624956	0,1626428	0,6775284	0,5749801	0,3739623	0,1594806	0,2940503	1,0398667	0,0837954	0,3086157	0,1443975	0,9576832	0,0527057	0,1288502	0,4426324	0,8227451	0,8943506	0,0506523	0,8123548	0,1095663
560	0,4637440	0,3290374	0,0647474	0,0460606	0,4826975	0,4015699	0,4388722	0,0320618	0,9987269	0,0241801	0,5041496	0,4479612	0,5376516	0,1393043	0,6692013	0,5907156	0,4038706	0,1861761	0,3098873	0,9984419	0,0755046	0,3184422	0,1605859	0,9300858	0,0622362	0,1137297	0,4210442	0,8958270	0,8285194	0,0553638	0,7749684	0,0922191
580	0,4652717	0,4943649	0,0520276	0,0516059	0,4402974	0,4106482	0,3383810	0,0421121	1,0583569	0,0264542	0,5038350	0,4559388	0,4684200	0,1414773	0,5966921	0,5471263	0,3917074	0,1990048	0,3321117	1,0467525	0,0964944	0,3138755	0,2296330	0,8662160	0,0707741	0,1267150	0,4166624	0,8336892	0,8111650	0,0777392	0,7442197	0,0845479
600	0,5356179	0,7218036	0,0512653	0,0676814	0,5264427	0,4912007	0,2953607	0,0415171	1,0726568	0,0377710	0,5631219	0,4874315	0,4299452	0,1745558	0,5939341	0,5039282	0,3777237	0,2653664	0,3427293	1,0469241	0,1880357	0,3249869	0,3320248	0,6869274	0,0689859	0,1573027	0,4670734	0,7829251	0,7141073	0,0779864	0,8108312	0,0994302
620	0,6346325	0,7089625	0,0619894	0,0795094	0,5396570	0,5853087	0,3700448	0,0390433	1,0921100	0,1143792	0,6988928	0,6226618	0,2886301	0,2131541	0,6135029	0,4906047	0,3720657	0,3736769	0,3814380	0,9880910	0,3071299	0,3245418	0,4499404	0,6382380	0,0909830	0,1832762	0,5775815	0,7670875	0,6578899	0,1654479	0,8677839	0,1078265
640	0,5687298	0,7496298	0,0731197	0,0608444	0,5267857	0,6609000	0,3844166	0,0425990	1,0051892	0,1701602	0,6752187	0,6570861	0,2462603	0,2514933	0,5975128	0,4666007	0,4796989	0,5155759	0,4410503	0,9429451	0,3991957	0,3507098	0,6275120	0,5547860	0,0753573	0,2918188	0,6850630	0,7015958	0,5229658	0,2364906	0,8867095	0,1296110
660	0,5351126	0,7687715	0,0728630	0,0696724	0,6298736	0,7783412	0,4515538	0,0244728	0,9733984	0,2034475	0,7227976	0,6725962	0,2455373	0,2579627	0,5907253	0,4989992	0,5350279	0,6263933	0,3997598	0,9452703	0,5887750	0,4228630	0,7186030	0,5224062	0,0828743	0,3925794	0,7406148	0,6991783	0,4039925	0,2851343	0,8290771	0,1684344
680	0,5554704	0,7103342	0,0549071	0,0765370	0,6589960	0,8265402	0,5161071	0,0272879	0,9297576	0,2486115	0,7790796	0,6652161	0,2209165	0,2952586	0,5848699	0,4921712	0,5356385	0,6748805	0,3972268	0,9402945	0,7095503	0,4609399	0,8096892	0,5229110	0,0737854	0,4143799	0,7920956	0,6672647	0,3109305	0,3512118	0,7912093	0,1857321
700	0,5680762	0,6703865	0,0469397	0,0784611	0,6054955	0,8603300	0,5159060	0,0192804	0,8981150	0,2809387	0,8287777	0,6693235	0,2186445	0,3093609	0,5863332	0,5237721	0,5544769	0,6909261	0,4215586	0,9920857	0,7309627	0,4717158	0,9354095	0,5063942	0,0712410	0,4392060	0,9145701	0,7467122	0,2760752	0,4357738	0,8605631	0,1951246
720	0,5354518	0,6853400	0,0366882	0,0729317	0,5786638	0,9372879	0,5211814	0,0256607	0,9497066	0,3161028	0,9504195	0,6303281	0,2003433	0,3279511	0,5406055	0,4803606	0,5421924	0,7127678	0,3851862	0,9760247	0,7822388	0,4407895	0,9211690	0,5006205	0,0851972	0,4159238	0,8763755	0,6704025	0,3133647	0,4578572	0,8886308	0,2027797
740	0,5265329	0,7189077	0,0391853	0,0795714	0,6388605	0,8874140	0,4922757	0,0309694	1,0041329	0,2744648	0,8875581	0,6391610	0,1949306	0,3380131	0,5411839	0,5408942	0,5557385	0,8222295	0,4092052	0,9697128	0,7920940	0,4312209	0,8705464	0,4980788	0,0860557	0,3934120	0,9471412	0,6800991	0,2929137	0,4514085	0,8715038	0,2295398
760	0,5877873	0,7388346	0,0603815	0,0761673	0,6445426	0,9870525	0,5314641	0,0293277	1,0788798	0,3017454	0,8511364	0,6305099	0,2052789	0,3686057	0,5518250	0,5194453	0,5559310	0,7333500	0,4331112	1,0022810	0,8515429	0,4398049	0,9128010	0,5150432	0,0714631	0,4519756	0,9442881	0,6861579	0,2363720	0,4787039	0,9073114	0,2132772
780	0,5561549	0,6008017	0,0581167	0,0751053	0,6187709	0,9873471	0,5454519	0,0400638	1,0379422	0,3119129	0,8505006	0,6671903	0,2246015	0,3539308	0,5890658	0,5028763	0,5682637	0,7598976	0,4452410	1,0253953	0,8290490	0,4486119	0,9136616	0,5107089	0,0585016	0,4253957	0,9165861	0,6511795	0,2434422	0,4319207	0,8859013	0,2054609
800	0,5839221	0,7193298	0,0550039	0,0723355	0,6791649	0,9521433	0,4787671	0,0265017	1,0970619	0,3039556	0,8342126	0,6333564	0,2655741	0,3763417	0,5866277	0,5081711	0,5949697	0,7087408	0,4673363	1,0524774	0,8356486	0,4780833	0,9035457	0,4955814	0,0473739	0,4793833	0,8924363	0,5788410	0,2148593	0,4491656	0,8812588	0,1800093
820	0,5833708	0,7941706	0,0561691	0,0756969	0,6857401	0,9642579	0,4573022	0,0219008	1,0525513	0,2997587	0,8660677	0,5995329	0,1937117	0,3973308	0,5844617	0,4911699	0,5795050	0,7879212	0,4628478	0,9798562	0,9278624	0,4976677	0,9205212	0,5007331	0,0624610	0,4388471	0,8983740	0,5820112	0,1792203	0,4676125	0,9141955	0,1824162
840	0,5293831	0,7093398	0,0894652	0,0728830	0,6918226	0,9946845	0,4611209	0,0539675	1,0170960	0,3012616	0,9023937	0,5145887	0,2163888	0,4342230	0,6619776	0,5025513	0,5473934	0,8045881	0,4583824	1,0524092	0,8844103	0,4768426	0,9243847	0,4457641	0,0736758	0,4533034	0,9696805	0,5956895	0,2292879	0,4996926	0,8988725	0,2141706
860	0,5251624	0,6867964	0,0698725	0,0931468	0,6877260	1,0790261	0,5122734	0,0474987	1,0414104	0,2580756	0,9064517	0,5641766	0,2364929	0,3994913	0,6816341	0,4696696	0,5698702	0,7847293	0,4214889	1,1214039	0,9276925	0,4636266	0,9018728	0,4451784	0,0807060	0,4012290	0,9531902	0,5659263	0,1958876	0,4887622	0,8230379	0,2155620
880	0,5251385	0,7052632	0,0577097	0,0999679	0,6990952	1,0173698	0,4671632	0,0436792	1,0408040	0,2443913	0,8142770	0,5882980	0,2090421	0,4371469	0,6265108	0,4604082	0,5583690	0,8535370	0,3988679	1,1001475	0,9666305	0,4661313	0,9403503	0,4937678	0,0520560	0,3807236	0,9478674	0,6773718	0,1881256	0,4607464	0,8756723	0,2166669
900	0,5033738	0,7140925	0,0733051	0,0969226	0,7115892	1,0092477	0,5165255	0,0332656	1,0369466	0,2424849	0,8109676	0,5983260	0,1829104	0,4327926	0,5972076	0,4300055	0,5741006	0,8831631	0,4002491	1,0679699	0,9814401	0,4930996	0,8869218	0,5059302	0,0834460	0,4103992	0,9802870	0,6814170	0,2042078	0,4838928	0,8709985	0,2152283
920	0,5637259	0,7577517	0,0766098	0,0867382	0,6984133	1,0264104	0,4748788	0,0314885	0,9899708	0,2199826	0,8583980	0,5730950	0,2370415	0,4375669	0,6259561	0,4627272	0,5330472	0,7967001	0,3751458	1,0823987	1,0281717	0,4750690	0,9077183	0,5479964	0,0771405	0,4601509	0,9998009	0,6437839	0,1977678	0,4634614	0,9105772	0,1924121
940	0,5539006	0,7816979	0,0660964	0,0931173	0,7024721	1,0736651	0,5027725	0,0274019	0,9680337	0,2420622	0,8808810	0,5825875	0,2645559	0,4558616	0,6764669	0,5254941	0,5113982	0,7604885	0,3583678	0,9995109	1,0395398	0,4525029	0,9831163	0,5251324	0,0837821	0,4518508	0,9829089	0,6525378	0,1772100	0,5084824	0,9423338	0,1934237
960	0,6103741	0,7102195	0,0674590	0,1253520	0,6814578	1,0345934	0,5500511	0,0241487	1,0621032	0,2688753	0,8633361	0,6016547	0,2604993	0,4984268	0,6116221	0,5714674	0,4845398	0,7838778	0,3786505	0,9772555	1,1574761	0,4891388	0,9429799	0,5291796	0,0800279	0,4632810	0,9004671	0,5865329	0,1916910	0,5165315	0,8943965	0,2411755
980	0,5904920	0,6692765	0,0712719	0,1281666	0,6160474	1,0314536	0,5911395	0,0345803	1,0391386	0,2461806	0,9182617	0,6524353	0,2755664	0,5222346	0,6046360	0,5917636	0,5495916	0,7739960	0,4012800	0,9639032	1,0510255	0,4278885	0,9387112	0,5081772	0,0694453	0,4860964	0,8381622	0,6290288	0,1797422	0,5182432	0,8915976	0,2500925
1000	0,6268158	0,7179374	0,0754330	0,1301106	0,5565694	0,9446017	0,5578886	0,0561096	1,0527248	0,2524458	0,9296449	0,6869419	0,2526582	0,4947369	0,5965535	0,5580799	0,5498601	0,8009380	0,4002342	0,8900308	0,9809904	0,4263201	0,8968324	0,4741215	0,0705715	0,5207341	0,8752247	0,6181339	0,1815611	0,5246622	0,8775907	0,2227581
1020	0,5523670	0,7514157	0,0809356	0,1390149	0,6602011	0,9355246	0,5303796	0,0527932	0,9785187	0,2335958	0,9146322	0,6545726	0,2581380	0,4788235	0,5732324	0,5299234	0,5543019	0,7184859	0,4136766	0,9152340	0,9981743	0,4838307	0,9341315	0,4605050	0,0814204	0,5396130	0,9373783	0,6270022	0,2203127	0,4661965	0,8858780	0,2271811
1040	0,5576627	0,7406243	0,0675490	0,1442977	0,6975424	0,9687129	0,5310034	0,0487820	1,0408219	0,2140858	0,8614599	0,6116726	0,2668360	0,5053999	0,5232582	0,4989768	0,5867660	0,7166598	0,3938648	0,8708996	0,9170324	0,4918579	0,9226205	0,4546673	0,0811921	0,5095967	0,9258432	0,6284503	0,2058939	0,4539303	0,9133531	0,2015610
1060	0,5655540	0,6032971	0,0439070	0,1341348	0,6382532	0,9422521	0,4812098	0,0481599	0,9787417	0,2106344	0,8610669	0,5795700	0,2407896	0,4828914	0,5201304	0,4510897	0,5594939	0,7104906	0,4025453	0,8816861	0,9470199	0,4439236	0,9605130	0,4754187	0,0882377	0,4823428	0,8976782	0,6402094	0,2542688	0,4085000	0,8763739	0,1967206
1080	0,5317528	0,6674074	0,0435797	0,1226769	0,6085227	0,9321732	0,4255667	0,0368751	0,9736073	0,2069066	0,9041455	0,4871816	0,2406619	0,5053490	0,5245923	0,4717301	0,5730663	0,7127807	0,3959070	0,8344303	0,9466142	0,4718060	0,9395779	0,4657951	0,1319503	0,4292697	0,9425261	0,5544069	0,2266146	0,3662698	0,8723651	0,2193081
1100	0,5162721	0,6744919	0,0497132	0,1181104	0,6930008	0,9284873	0,4635894	0,0419452	0,9714837	0,1881997	0,8738240	0,5134758	0,2563049	0,5595229	0,5539096	0,5179110	0,5581549	0,7013808	0,3994280	0,9330374	0,9700314	0,4616811	0,9073411	0,4405928	0,1355285	0,3796095	0,8904020	0,5745225	0,2160025	0,3660210	0,9077581	0,2050620

0	0,5688219	0,6783846	0,0514745	0,0772508	0,7748274	1,0457210	0,4852681	0,0429120	1,0379478	0,2420843	0,8798812	0,6299280	0,3077243	0,3142809	0,5849098	0,6071207	0,5655945	0,8826969	0,4698425	0,9893594	0,9661592	0,4108802	0,9481092	0,4600966	0,0757053	0,3815099	0,9158978	0,6558839	0,2264773	0,3921258	0,8089617	0,1819946
20	0,6129649	0,6595178	0,0714463	0,1731492	0,6508697	0,9778066	0,4743124	0,0476566	0,9856550	0,2496853	0,8292676	0,5818532	0,2221539	0,4090293	0,6261282	0,5108970	0,5461321	0,8201065	0,3567606	1,0127942	0,9547221	0,3941601	0,9339781	0,4128055	0,0667721	0,4614859	0,9826068	0,6027736	0,2405976	0,4355171	0,7977598	0,1946425
40	0,6293678	0,7296922	0,0468720	0,2161059	0,6963516	0,9227611	0,4833381	0,0565822	1,0117913	0,2729720	0,7532743	0,5471047	0,2439359	0,4345618	0,6171497	0,4894248	0,5604901	0,8287240	0,3635872	1,0110921	0,9011802	0,3933627	0,9172961	0,4002308	0,0832546	0,4682293	1,0263546	0,5845568	0,2237858	0,3793819	0,7584202	0,2195376
60	0,5530620	0,6842407	0,0517889	0,3063606	0,7511979	0,9352935	0,5126784	0,0430689	1,0688244	0,2854327	0,7902981	0,5787192	0,2479042	0,5078554	0,5820165	0,4409292	0,5559315	0,8066550	0,3307977	1,0427412	0,9018972	0,4314128	0,9409630	0,4636807	0,1082718	0,4843334	1,1164693	0,5632644	0,2511282	0,3992196	0,7227741	0,2238688
80	0,5097953	0,7372621	0,0463690	0,4151431	0,7022755	0,8595733	0,5342423	0,0358748	1,0233967	0,2628398	0,7329924	0,6420963	0,2794153	0,4864949	0,5822671	0,4480525	0,5513545	0,8428485	0,3450142	1,0547920	0,9823954	0,3887694	0,9105976	0,4755260	0,1508440	0,4207106	1,0797773	0,5432457	0,2171379	0,3667705	0,6970141	0,1906988
100	0,5030497	0,7472652	0,0768947	0,5253109	0,6983499	0,9165239	0,5862602	0,0444329	1,0111780	0,2794225	0,8382791	0,6297191	0,2301487	0,4933971	0,5693117	0,4966249	0,6365983	0,8703096	0,2795569	1,0469725	0,9710936	0,4439796	0,8350587	0,5135559	0,2468386	0,4117159	1,0768630	0,6300316	0,2084552	0,4092310	0,6777041	0,1779343
120	0,5294821	0,6889075	0,1162285	0,6191601	0,7313640	0,8590461	0,5959044	0,0518322	0,9611750	0,2964312	0,7998232	0,5915690	0,2130817	0,5227709	0,6470843	0,4881727	0,5893384	0,8417967	0,2477111	1,0262394	0,8986450	0,4054316	0,9214671	0,5307009	0,3695421	0,4024656	1,0123691	0,6203123	0,1812283	0,3848371	0,6943291	0,1868669
140	0,5997775	0,6790592	0,1259415	0,6928554	0,7471577	0,9437114	0,5984148	0,0649619	0,9437366	0,2817620	0,7880105	0,5886526	0,2194655	0,5515806	0,6714385	0,4721210	0,6012227	0,8379936	0,2234230	1,0169699	0,8745819	0,4246948	0,9643907	0,5350064	0,4595378	0,4359409	1,0294826	0,6258432	0,1956173	0,4103232	0,7089970	0,1731937
160	0,5655164	0,6597221	0,1504988	0,7032841	0,6719919	0,9928684	0,5431980	0,0562744	0,9541370	0,2631732	0,8063504	0,6060919	0,2595941	0,5369867	0,7105370	0,4790739	0,5469559	0,8324656	0,2058561	0,9612022	0,9571940	0,4328372	0,9222848	0,5704985	0,5261549	0,4347823	1,0848961	0,6642533	0,2118474	0,4333949	0,7025792	0,1776496
180	0,5154167	0,6296990	0,1869932	0,7424536	0,5913477	0,9832683	0,5141258	0,0358208	0,9539038	0,2674254	0,7338353	0,6030096	0,2708944	0,5648595	0,7326352	0,4602223	0,5595745	0,8142785	0,2240212	0,9562017	0,9923992	0,4460898	0,8650435	0,5343199	0,6603457	0,4335758	1,0163884	0,5973226	0,2236463	0,4348154	0,6419969	0,1544767
200	0,5196654	0,7149800	0,2147618	0,7448555	0,5840647	0,9456472	0,5229940	0,0330076	0,9268526	0,2638766	0,7885150	0,5642072	0,2726922	0,5398571	0,7631598	0,4425467	0,5742863	0,8078720	0,2518686	1,0192006	1,0315243	0,4562931	0,8495028	0,5878747	0,7160763	0,4064208	1,0132788	0,5919997	0,2518111	0,4236710	0,6039330	0,1600222
220	0,5327382	0,7222414	0,2875572	0,8200009	0,6321197	0,9703130	0,5074484	0,0407527	0,9663473	0,2558812	0,8099907	0,5913174	0,2416744	0,4944806	0,7238860	0,4650017	0,5276169	0,7550358	0,2607596	1,0279589	0,9083260	0,4751576	0,9380044	0,5730999	0,7860573	0,4178645	1,0186296	0,5990738	0,2171771	0,4362261	0,5993883	0,1783987
240	0,5537279	0,7006346	0,3431918	0,8728932	0,7061581	0,9289078	0,4909229	0,0328046	0,9836286	0,2551097	0,8020279	0,6370420	0,2683937	0,5173633	0,6315754	0,4358455	0,5166230	0,7645241	0,2621227	1,0542176	0,9742562	0,4878599	0,9920232	0,5913064	0,8057113	0,4435092	1,0219583	0,6277405	0,2105632	0,4494029	0,6187880	0,1710185
260	0,5446956	0,7332687	0,3313142	0,8998281	0,7423075	0,9641811	0,5040847	0,0216971	1,0031720	0,2734195	0,8442641	0,6218415	0,2715132	0,5457487	0,6215422	0,4645903	0,4748221	0,7599551	0,2684253	1,0589278	0,9839772	0,4607918	0,9530987	0,6216929	0,8299502	0,4298652	0,9445561	0,7016354	0,1927049	0,4250826	0,6245811	0,1645014
280	0,5173395	0,7617590	0,3226464	0,9200125	0,7180952	0,9948650	0,4853055	0,0215806	0,9866824	0,3031091	0,8546134	0,6610962	0,2576246	0,5085147	0,6005022	0,4261526	0,4862634	0,7908602	0,2379274	0,9996741	0,9665492	0,4593986	0,9550538	0,6243587	0,8986740	0,4851346	1,0159727	0,6660123	0,2229912	0,4140558	0,6388354	0,1377863
