"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA

0	0,2952592	0,7143748	0,3443085	0,0831928	0,8189261	0,5109389	0,4619562	0,2952993	0,2409956	0,4668530	0,7519749	0,5658494	0,6662541	0,5892135	0,5286924	0,5785735	0,0490083	0,6688693	0,6336614	0,6221878	0,1143769	0,1370164	0,0985720	0,6431562	0,4358349	0,2050769	0,6029911	0,4769728	0,7421760	0,3631510	0,4446870	0,4868004
20	0,2649863	0,6523303	0,3367702	0,0938781	0,7780656	0,5165755	0,4998779	0,2307674	0,2499839	0,5383770	0,7067175	0,5261462	0,6830991	0,6299951	0,4850758	0,5623605	0,0599566	0,5133790	0,6330666	0,6516094	0,0636887	0,1453574	0,0306643	0,6399372	0,3408364	0,2765353	0,5107539	0,6365337	0,7062467	0,3809599	0,3663943	0,5510867
40	0,1832256	0,6414181	0,2394277	0,1200520	0,8239452	0,4997237	0,4504248	0,2543428	0,3017244	0,6253374	0,8091165	0,6093787	0,6751341	0,5799138	0,6941868	0,4041108	0,1079798	0,6717862	0,6914367	0,6260551	0,0336301	0,1100443	0,0468951	0,6396006	0,4495998	0,2494852	0,6436319	0,4914377	0,6360949	0,3311925	0,4435800	0,4056016
60	0,2523248	0,6889879	0,1590326	0,1203969	0,8123416	0,4402933	0,4636083	0,2666867	0,3121840	0,6040490	0,7575753	0,5037120	0,7679764	0,5921320	0,7419739	0,4851335	0,1831689	0,8153185	0,5802060	0,5601461	0,0425236	0,0557404	0,0700692	0,5440073	0,4358300	0,2255092	0,4983982	0,5756242	0,6923365	0,3276049	0,3558432	0,4965974
80	0,2381101	0,6182267	0,2400627	0,1098898	0,8713908	0,4124845	0,4635769	0,3136362	0,3597210	0,6875910	0,7253141	0,4835762	0,7923301	0,6535596	0,5950548	0,3864576	0,1746542	0,6959621	0,6643071	0,6241123	0,0289331	0,0719162	0,0828760	0,4892562	0,5006606	0,1805262	0,6797714	0,4965740	0,7040375	0,4043939	0,4829665	0,4429407
100	0,3258809	0,6182287	0,0914751	0,0898313	0,7179456	0,4837710	0,4799578	0,2110135	0,3236490	0,6476519	0,8027203	0,4412314	0,6823030	0,6341958	0,5533125	0,6264756	0,2077573	0,6175776	0,6194656	0,6643034	0,0381698	0,0691704	0,0907638	0,6499295	0,4946639	0,1484392	0,6576774	0,5859133	0,7289500	0,3560458	0,4280109	0,4208370
120	0,2589473	0,5964660	0,1146638	0,1162553	0,7577872	0,4132483	0,4466588	0,3381428	0,3058981	0,7169511	0,7338676	0,4289911	0,7495833	0,6245398	0,7330537	0,5688890	0,1875369	0,6397375	0,6169237	0,7264480	0,0451558	0,0807245	0,1064352	0,6380937	0,6164451	0,1659144	0,4846564	0,6050242	0,6196154	0,3386243	0,3758594	0,5193766
140	0,2444457	0,6600372	0,1347941	0,0999845	0,7571354	0,3716844	0,4195700	0,2595842	0,2852590	0,8790848	0,7311147	0,5520448	0,7410935	0,5991839	0,7634560	0,6832405	0,1720897	0,6389116	0,7875807	0,6452717	0,0433755	0,1208425	0,1139414	0,6104005	0,7855494	0,1809909	0,5307780	0,5780193	0,7252030	0,3522347	0,4412906	0,4130321
160	0,2934995	0,5615115	0,1118583	0,1460937	0,6621535	0,4056272	0,5134188	0,2379667	0,2689977	0,7860823	0,7315332	0,6587419	0,7891477	0,6884447	0,6632706	0,6058084	0,2318166	0,6398089	0,8731165	0,7639701	0,0597207	0,1173185	0,0904274	0,6161095	0,7036364	0,1894922	0,4921702	0,6884090	0,6383091	0,4177251	0,3770976	0,5172955
180	0,2988337	0,4829641	0,1211588	0,1058963	0,6741655	0,4003226	0,5984169	0,3072327	0,3010523	0,6837030	0,7837920	0,4883446	0,7570259	0,6193810	0,7170994	0,5829990	0,3183795	0,6029122	0,6650135	0,6687403	0,0232187	0,1231031	0,0751330	0,5945985	0,7157360	0,1557646	0,4598165	0,5894279	0,8025003	0,4186174	0,5474688	0,4841632
200	0,3496802	0,4689774	0,0857282	0,1029968	0,7873128	0,3878632	0,4717046	0,2511496	0,3076125	0,8143436	0,6863207	0,4373327	0,6688642	0,5261562	0,6706671	0,6296591	0,2575950	0,7479482	0,7145692	0,6214090	0,0774945	0,1304643	0,1522880	0,5448578	0,6800186	0,1608498	0,5868298	0,6491689	0,7193959	0,5635138	0,4008025	0,4794068
220	0,3234955	0,4769034	0,0533287	0,1402118	0,8963525	0,3619954	0,4517902	0,2656891	0,2666544	0,6386016	0,6463205	0,4466871	0,8463384	0,6132879	0,7339515	0,5985202	0,2716646	0,6375321	0,7715022	0,6612498	0,0548185	0,1398743	0,0720265	0,7611577	0,6284480	0,1491030	0,6032803	0,6724213	0,6780750	0,4720010	0,4880845	0,4226119
240	0,3213132	0,6380484	0,1065016	0,1335056	0,7336336	0,5014380	0,3601981	0,2619632	0,2621298	0,7147617	0,6222890	0,4909391	0,6695017	0,5997198	0,6177605	0,6315952	0,3012670	0,6846227	0,8021230	0,6644759	0,0740781	0,1094591	0,1442315	0,7229284	0,8246776	0,1582426	0,7019459	0,6378834	0,6169518	0,4779079	0,4081414	0,3798325
260	0,3218027	0,6718783	0,1167652	0,1046560	0,7220767	0,4554250	0,4986564	0,3225854	0,2978100	0,6724059	0,6591443	0,4871185	0,6605601	0,4394155	0,7647702	0,5940356	0,3325967	0,7091166	0,6872499	0,5555123	0,0377804	0,1624473	0,1112543	0,6991356	0,6300314	0,2522818	0,6194170	0,6854944	0,7046233	0,4834330	0,3702928	0,4091509
280	0,4468367	0,5341561	0,0837668	0,1132231	0,7499735	0,3814957	0,4152290	0,2645908	0,1964294	0,7323075	0,8007313	0,4894247	0,5735385	0,5816872	0,7338920	0,5711333	0,4111181	0,6101355	0,7230300	0,5963537	0,0517258	0,1479969	0,0913217	0,7341938	0,6201934	0,1874067	0,5516614	0,5734501	0,8340935	0,6060268	0,3870328	0,3993279
300	0,4658569	0,6100200	0,1324341	0,0886004	0,6989617	0,4547898	0,5508232	0,2152554	0,2444599	0,7192844	0,6913079	0,4561373	0,6511168	0,7254315	0,6045718	0,5149784	0,3069859	0,7168396	0,7014226	0,5755855	0,0425512	0,2023407	0,0936520	0,7452742	0,7346677	0,1683304	0,5592936	0,6792433	0,6589997	0,3731392	0,5674695	0,4188791
320	0,3919477	0,7111651	0,1276141	0,1236001	0,7556743	0,3684864	0,4679275	0,2244572	0,3532768	0,7464678	0,6952561	0,4421703	0,7138671	0,6430224	0,6003121	0,5417183	0,3080396	0,6825511	0,6733424	0,5361450	0,0625111	0,1427730	0,1126894	0,7724143	0,6845480	0,2739581	0,6250514	0,6765223	0,8108038	0,4297051	0,3843578	0,4452529
340	0,3847112	0,6792642	0,1189376	0,1099401	0,6650573	0,4101596	0,4692329	0,1760177	0,3693123	0,7350259	0,5854665	0,4713337	0,8167969	0,7335256	0,6226245	0,5136343	0,2895624	0,6264638	0,7297911	0,6164844	0,0605322	0,2458618	0,1421819	0,7796666	0,6998321	0,1932605	0,6330973	0,5813052	0,5687278	0,4268317	0,3514861	0,4112432
360	0,4137314	0,6154928	0,1397916	0,1216952	0,7010516	0,4120969	0,3842984	0,2629452	0,2646237	0,7336580	0,7258156	0,4899214	0,6813850	0,6672340	0,7833257	0,5359675	0,3216778	0,8117844	0,6178880	0,6243535	0,0453688	0,2016734	0,0778648	0,7481792	0,6526660	0,1714940	0,5783521	0,4553012	0,6515762	0,4449193	0,3893180	0,4113194
380	0,4193156	0,6187561	0,1071727	0,1539917	0,7366228	0,4117834	0,4311824	0,2479216	0,3013322	0,8056906	0,7735080	0,5668530	0,7672449	0,6821071	0,6345967	0,6348303	0,2922407	0,6816008	0,7286871	0,5874330	0,0751981	0,1782924	0,0703224	0,6810623	0,7562573	0,1609663	0,6656738	0,5481969	0,6033175	0,6100119	0,3245976	0,4039739
400	0,3595056	0,6491755	0,1002864	0,1265570	0,8063325	0,3935665	0,4174819	0,1871474	0,1932203	0,7946820	0,6936195	0,4838573	0,6428224	0,6200334	0,7839568	0,5504029	0,2670894	0,6814439	0,6032304	0,7843298	0,0652318	0,1647451	0,1146253	0,6201615	0,6827836	0,1853008	0,6311371	0,5843440	0,7836049	0,4818647	0,4284082	0,3991615
420	0,3265575	0,6747946	0,1198658	0,1636906	0,7775210	0,3903364	0,4666413	0,1968445	0,3541972	0,6877084	0,7267465	0,5061873	0,6560767	0,6556154	0,7221337	0,6111460	0,3301253	0,6632235	0,6638684	0,6391772	0,0902170	0,1953951	0,1046049	0,6849951	0,6550176	0,2197313	0,7307895	0,4340284	0,6871289	0,5109256	0,4492232	0,4554496
440	0,3613120	0,7013118	0,0923038	0,1999142	0,8622757	0,4519170	0,4347822	0,2952256	0,3207168	0,7099006	0,8188148	0,5503768	0,6051461	0,5597243	0,6823870	0,5593028	0,3098505	0,7205395	0,5933878	0,6528914	0,0438810	0,2035634	0,0933352	0,6179229	0,5397812	0,2070589	0,6746255	0,6810953	0,6619907	0,4535129	0,3974479	0,4534142
460	0,3434769	0,6347697	0,1535527	0,1887328	0,7373440	0,5326024	0,5638004	0,2232255	0,3137849	0,7777685	0,7591392	0,4296781	0,5915323	0,5497419	0,6880553	0,4837204	0,3477851	0,7806395	0,5449934	0,6830763	0,0424187	0,2130468	0,0734778	0,6395749	0,7960167	0,2461527	0,6421656	0,5639903	0,7434727	0,6066600	0,3696850	0,2965053
480	0,3763349	0,4931517	0,1492515	0,1608047	0,7497925	0,5052257	0,5336346	0,3287478	0,3582484	0,7563638	0,8426658	0,4156267	0,6451554	0,6536646	0,7268079	0,5523055	0,3341935	0,6451387	0,6687046	0,5399878	0,0555955	0,2106747	0,1109751	0,6755813	0,7371483	0,1788304	0,6048233	0,4803123	0,6788743	0,4894787	0,3910831	0,3888119
500	0,4080483	0,7004934	0,1458518	0,1391728	0,8979876	0,4851782	0,5069966	0,3188589	0,2965539	0,7439171	0,7571109	0,5594407	0,6429700	0,5392767	0,6296641	0,5663016	0,2621079	0,7062016	0,5872379	0,5478519	0,0579595	0,1584137	0,1521020	0,6258463	0,7287071	0,2902503	0,5583343	0,5498934	0,6530611	0,4555065	0,4013559	0,3682403
520	0,4841530	0,5044280	0,1321309	0,1731439	0,5954605	0,4119300	0,4095046	0,2548420	0,2871397	0,7206068	0,7917849	0,5651085	0,5923974	0,6406694	0,7248806	0,5699303	0,2299846	0,6821761	0,6990357	0,5744733	0,0393707	0,1400518	0,0884567	0,6169387	0,5935558	0,1960420	0,5570943	0,5986525	0,8083391	0,5267437	0,4582533	0,4033860
540	0,3894967	0,6525145	0,0964308	0,1299581	0,8055537	0,4556567	0,4473651	0,2603146	0,3341894	0,7195732	0,7015088	0,6060901	0,6940742	0,6168933	0,6575750	0,6490455	0,2160487	0,7528225	0,6317360	0,6218203	0,0647227	0,1745659	0,0992390	0,5587447	0,6729138	0,2418019	0,5133372	0,5285296	0,8317487	0,5249193	0,4253751	0,5023907
560	0,3575452	0,7605501	0,0883436	0,1174699	0,7859462	0,3766465	0,4245341	0,3203703	0,2629736	0,8912445	0,6244002	0,5777350	0,7071048	0,6227053	0,7646640	0,6347867	0,2844235	0,6345647	0,6665995	0,5805187	0,0601578	0,1247571	0,1072194	0,5482903	0,6919257	0,1771174	0,5398403	0,6084347	0,7081219	0,5752508	0,3775853	0,3939904
580	0,3072754	0,6151938	0,2106036	0,1115282	0,7363775	0,4463208	0,5159120	0,2551516	0,3554803	0,7491644	0,7800086	0,5922012	0,6355217	0,5697724	0,6455280	0,5525138	0,2533857	0,6834059	0,6909067	0,7319042	0,0967995	0,2158183	0,1338689	0,6705236	0,7271390	0,2129559	0,5216600	0,6176746	0,7968204	0,5365553	0,4261403	0,4309227
600	0,3360721	0,8574198	0,1604090	0,1121529	0,7803646	0,4177111	0,4489874	0,3168107	0,2817851	0,6621615	0,7393902	0,5324710	0,6623722	0,6536841	0,8673464	0,7578116	0,2186414	0,5936960	0,5571789	0,6692046	0,1699879	0,2053955	0,1295620	0,6820484	0,6505405	0,1913811	0,6288302	0,7750845	0,7820804	0,6023205	0,3520547	0,3315184
620	0,3112272	0,8935718	0,3018028	0,1116769	0,8412017	0,4335947	0,6127904	0,2423882	0,3344216	0,5918967	0,6708097	0,4732725	0,7779387	0,6147115	0,8513671	0,6792577	0,1807994	0,8098188	0,5626509	0,6271914	0,1454711	0,1604515	0,1006965	0,6034951	0,7161627	0,2050456	0,6272923	0,5075840	0,6699194	0,5192753	0,3365495	0,3517957
640	0,2678952	0,7413319	0,4293418	0,1109542	0,7072471	0,3941135	0,4329777	0,2271393	0,3839321	0,6393419	0,6269715	0,6051509	0,5754512	0,6012435	0,7109801	0,7034228	0,1329086	0,8073790	0,6232718	0,6462831	0,2129921	0,1537943	0,1059245	0,6634541	0,7977673	0,2088604	0,5786639	0,4925087	0,6818928	0,5795710	0,4333823	0,4014087
660	0,3096855	0,7987668	0,2739786	0,1140993	0,6811416	0,4436356	0,4814214	0,2894852	0,2978434	0,6299256	0,7963195	0,4293483	0,6894286	0,6764753	0,6186200	0,5217099	0,1154395	0,6556821	0,7214119	0,6532281	0,1765320	0,1589555	0,0822475	0,5156848	0,6451536	0,2164426	0,6458546	0,4395054	0,7981784	0,5163142	0,3249318	0,4873191
680	0,3144419	0,7044154	0,3789653	0,1188854	0,5981009	0,4351574	0,4382809	0,3588061	0,3007362	0,7399760	0,6676766	0,4189554	0,7107046	0,5690995	0,6014775	0,5610141	0,0764063	0,6302340	0,6019736	0,7470275	0,1873024	0,1629512	0,0590418	0,5856552	0,6289430	0,1935736	0,5854914	0,5936635	0,8136507	0,4107888	0,4046082	0,4972353
700	0,3428596	0,6732373	0,3663535	0,1203295	0,7494327	0,3945733	0,5232870	0,2596876	0,3361113	0,6475857	0,7288761	0,4642396	0,6730587	0,6029164	0,5564684	0,6763414	0,1310071	0,6447413	0,8223382	0,6091633	0,1033581	0,1579452	0,0588244	0,6571358	0,6014850	0,2068492	0,6414119	0,6474772	0,6965270	0,4343967	0,3233921	0,4836572
720	0,4081660	0,6966837	0,3593808	0,1054692	0,6877495	0,4827574	0,4607835	0,2869915	0,2373017	0,6630153	0,7201838	0,4028921	0,7371482	0,4931954	0,5474269	0,6798754	0,0787757	0,7742783	0,6280413	0,7473391	0,1137407	0,1857554	0,0728689	0,6837316	0,6519037	0,1425458	0,6365897	0,5350462	0,6613122	0,3796178	0,3010059	0,3986543
740	0,3099614	0,6160077	0,4580500	0,0744924	0,9297978	0,5099284	0,4814947	0,2412740	0,2387812	0,7381366	0,8138207	0,4626397	0,6675114	0,6566165	0,6503055	0,5935478	0,0751502	0,6782353	0,6971019	0,7457984	0,1384285	0,1196769	0,0665045	0,5684775	0,5692212	0,1691593	0,7293017	0,5737618	0,7173641	0,4694785	0,3040770	0,5137519
760	0,2117838	0,6261139	0,3856474	0,1215608	0,7614966	0,5353206	0,4949786	0,2040941	0,2928513	0,6749119	0,6354168	0,5175636	0,6322200	0,7530122	0,6249363	0,5849607	0,0488613	0,6597469	0,6230039	0,7067589	0,1512584	0,1214284	0,0666682	0,6194392	0,4799538	0,1751063	0,6518797	0,6317202	0,6969144	0,3909454	0,4132139	0,3629234
780	0,2144210	0,8077874	0,4127925	0,0915701	0,7928765	0,5232163	0,4270138	0,2513437	0,3294401	0,8598972	0,6774466	0,4337204	0,7302583	0,6557629	0,4702332	0,5096894	0,0301638	0,6431572	0,4939030	0,6394642	0,2097776	0,1859244	0,1022654	0,6012213	0,5196341	0,2021130	0,6193984	0,6340346	0,7060103	0,4178032	0,4387293	0,4269165
800	0,2839218	0,7612681	0,3838394	0,1493910	0,6745279	0,5791608	0,4413221	0,3140035	0,3628839	0,5292679	0,6311651	0,5297061	0,7227027	0,5976560	0,5373709	0,5606254	0,0410716	0,7623132	0,5996368	0,7278406	0,1355184	0,1356870	0,1135476	0,7905959	0,5832318	0,1333624	0,6325502	0,4727091	0,5694379	0,3947189	0,3547263	0,4816328
820	0,2368102	0,7146555	0,4914664	0,1116198	0,6711255	0,4220874	0,4540551	0,2650085	0,3155940	0,6043350	0,8410013	0,4166037	0,5896348	0,5851682	0,5673930	0,6142785	0,0503477	0,6268429	0,5746294	0,6913119	0,1090385	0,1338694	0,0586810	0,6061146	0,6415137	0,1549807	0,6501262	0,5569733	0,5444661	0,4088500	0,3637361	0,2736854
840	0,2200159	0,6421369	0,3120334	0,1262280	0,7257276	0,4627977	0,5307234	0,2982982	0,2874721	0,4687521	0,7450318	0,6042436	0,7493906	0,6229968	0,5629384	0,6377216	0,0442879	0,7939480	0,6673944	0,6588878	0,0530300	0,1638306	0,0533205	0,7221745	0,4611845	0,2225260	0,5713373	0,5491452	0,6906550	0,4179360	0,3891256	0,3839587
860	0,2866314	0,7470215	0,3698647	0,1844014	0,7165774	0,5054578	0,5060370	0,2759232	0,3416425	0,5877316	0,7110409	0,4985396	0,9017437	0,5413363	0,6176853	0,4986883	0,0614514	0,6190393	0,5797794	0,6567838	0,0908002	0,1367440	0,0576102	0,8196939	0,4713018	0,1819982	0,5718671	0,5332716	0,7933561	0,3896372	0,4945990	0,3820367
880	0,3088243	0,6808188	0,3303257	0,1183298	0,7319423	0,5793722	0,5130567	0,2912297	0,2050457	0,5607830	0,7859102	0,3713506	0,6986592	0,6317412	0,5867635	0,4507938	0,0503790	0,7786908	0,6582541	0,6940431	0,0462035	0,2197078	0,0430397	0,6797749	0,3998033	0,1941235	0,5997537	0,6374607	0,7128430	0,3357045	0,3430569	0,4189120
900	0,2038374	0,6967948	0,3526122	0,1301233	0,7750888	0,4230834	0,5296017	0,2197790	0,3302091	0,5432094	0,6454370	0,4263103	0,8019955	0,6189023	0,6139472	0,6552002	0,0424770	0,6089863	0,6767165	0,6747197	0,1140421	0,0988725	0,0442219	0,6870861	0,4966362	0,1892668	0,7070288	0,5114209	0,6027205	0,3916835	0,4260944	0,4084917
920	0,2275639	0,6975589	0,4648050	0,1311556	0,7270095	0,4244904	0,4461352	0,2571687	0,2818503	0,6296926	0,8156311	0,3887201	0,6326684	0,6622691	0,5048308	0,5547529	0,0735720	0,6432163	0,6814470	0,6036028	0,1493920	0,1261893	0,0650484	0,6338341	0,4270613	0,2325995	0,6763622	0,5139666	0,7695035	0,4328441	0,3476410	0,4517086
940	0,1793861	0,7128621	0,3464549	0,0894290	0,7843286	0,3777761	0,5609766	0,2876482	0,3479549	0,5036750	0,7516676	0,4168155	0,6820049	0,5792379	0,4745381	0,4552746	0,0678138	0,7267564	0,5100116	0,7437402	0,1443902	0,1436233	0,0793411	0,7266619	0,4461217	0,1250435	0,6379907	0,6475248	0,7071754	0,5322777	0,4971361	0,5231075
960	0,1793529	0,8027338	0,3815700	0,0598217	0,7204396	0,4428543	0,4432622	0,2570015	0,2383311	0,5864306	0,7743558	0,3910014	0,6527411	0,6197604	0,5964217	0,6137307	0,0858848	0,6033220	0,6294457	0,6446324	0,1028220	0,1142694	0,0485270	0,6863966	0,5829518	0,1585610	0,6202109	0,5605340	0,6855448	0,3526296	0,3753347	0,4596502
980	0,1396108	0,7514272	0,3322355	0,0757712	0,7723796	0,4029098	0,4438062	0,2536721	0,2733280	0,5530210	0,7768600	0,5186979	0,6686002	0,5393857	0,4317725	0,5330619	0,0787164	0,6207705	0,8596566	0,5549337	0,1131026	0,1109452	0,0889486	0,6467342	0,5017622	0,1702831	0,6307196	0,4840778	0,6992011	0,4041286	0,4874968	0,5135582
1000	0,1828792	0,6847023	0,3263101	0,0884822	0,7310555	0,4351232	0,4788789	0,2765080	0,3311004	0,5460772	0,7147071	0,5109468	0,6901062	0,5911148	0,4277509	0,5612695	0,0746897	0,7479340	0,6952357	0,7034284	0,0939777	0,1214304	0,0902805	0,6233963	0,4647960	0,1300354	0,6050200	0,5090303	0,7225917	0,3640561	0,3410127	0,5324024
1020	0,1825087	0,7961611	0,3263039	0,0583642	0,7576993	0,4869533	0,4958684	0,3038186	0,4066283	0,4896975	0,6599505	0,5229365	0,7787980	0,5354486	0,4663332	0,7151969	0,0839457	0,7230684	0,5820534	0,7838312	0,1451366	0,1332358	0,0681785	0,6860761	0,4989180	0,0961106	0,5405848	0,5619576	0,7191471	0,3311058	0,6000339	0,4318141
1040	0,1635977	0,6255089	0,3036028	0,1281484	0,7611690	0,5452610	0,4855759	0,3084422	0,2654683	0,5579606	0,7051199	0,5912083	0,6695243	0,5539983	0,5652262	0,4781869	0,0848009	1,0381176	0,5661031	0,5846277	0,1338079	0,1456199	0,0730022	0,6497872	0,4240393	0,1528309	0,5324849	0,5082451	0,7168014	0,3920179	0,4014511	0,4549367
1060	0,1459254	0,7603391	0,3256994	0,1063763	0,7845682	0,5398912	0,4620706	0,2762557	0,3003380	0,5765971	0,7696196	0,5537629	0,5992950	0,5372924	0,5763981	0,5000640	0,0547071	0,7123143	0,5163902	0,5914088	0,1507075	0,1431010	0,0850916	0,6089207	0,6230867	0,1597350	0,5504445	0,4764725	0,6606104	0,3437999	0,4178592	0,4812189
1080	0,1559907	0,7120673	0,2992137	0,1134783	0,7919662	0,4413240	0,4847814	0,2740599	0,2892418	0,4982132	0,8687542	0,4401935	0,6875182	0,6078494	0,5883844	0,5645379	0,0663469	0,9460831	0,7307168	0,6544747	0,0842170	0,1500228	0,1129717	0,7021496	0,5568129	0,1097927	0,4875603	0,5184801	0,6590908	0,3519407	0,4109899	0,3973636
1100	0,1449556	0,7167372	0,2815217	0,1132320	0,6961239	0,4626626	0,4117394	0,2733459	0,3165148	0,5020716	0,7510459	0,5885473	0,7148983	0,5859982	0,6494359	0,6101687	0,0646256	0,6661510	0,6555037	0,5501260	0,0729011	0,1382255	0,0909641	0,5919370	0,4686552	0,0903284	0,6208589	0,5685398	0,6665037	0,4472063	0,4303350	0,4922288

0	0,2284893	0,6500591	0,3048531	0,1001917	0,7275909	0,4645371	0,4771882	0,2771773	0,2458108	0,4299101	0,7228272	0,5461189	0,7413899	0,4462712	0,6285165	0,4424670	0,0726519	0,7226083	0,5618107	0,5386159	0,1136022	0,0836177	0,0458816	0,7254345	0,6273473	0,2026466	0,6252486	0,5615074	0,6156731	0,2007595	0,3586865	0,3928814
20	0,3005061	0,6978303	0,2527250	0,1056943	0,7340491	0,4511279	0,5093124	0,2302850	0,3406348	0,5015369	0,7281978	0,5164600	0,6351451	0,5253871	0,5525482	0,5854507	0,1018624	0,6616009	0,5231594	0,7300686	0,1200137	0,0601169	0,0708196	0,7170244	0,4673762	0,1511652	0,5044911	0,3964367	0,7104250	0,3379654	0,4445321	0,4811111
40	0,2911946	0,7279825	0,2252654	0,0898457	0,7465413	0,3627102	0,6006096	0,2297465	0,2967021	0,4295398	0,6038675	0,5303473	0,6798048	0,6706608	0,4039462	0,5934140	0,1580293	0,6449058	0,4896609	0,6090726	0,0694733	0,1211618	0,0757540	0,7033447	0,6634811	0,1277450	0,4947706	0,4995515	0,7206521	0,3573919	0,4882378	0,4259287
60	0,3069413	0,8392053	0,2027925	0,1604637	0,9106243	0,3531684	0,5576406	0,2104146	0,2999839	0,5312655	0,6549570	0,4707507	0,5685930	0,5805856	0,4693461	0,5548649	0,1769355	0,6430347	0,6039007	0,6918792	0,1189630	0,1062834	0,0474531	0,6477553	0,5196173	0,2055780	0,5944164	0,5225204	0,6866258	0,3291860	0,3786126	0,4856375
80	0,2537015	0,7595468	0,1175534	0,0911673	0,7472768	0,2981039	0,5273398	0,2905926	0,3393242	0,4513727	0,5948006	0,5853295	0,5681262	0,6690566	0,3396914	0,5474324	0,1919164	0,6002312	0,5161294	0,6232177	0,1071732	0,0865253	0,1214691	0,5807112	0,6017688	0,1512497	0,5315959	0,5308887	0,6186818	0,3531044	0,3103253	0,4304808
100	0,2129983	0,5811955	0,0949062	0,1473283	0,6462934	0,2520573	0,4054739	0,3055636	0,3165311	0,4953117	0,7722242	0,6429977	0,5965736	0,4481249	0,3867872	0,5373977	0,1652438	0,5755444	0,5600059	0,7210350	0,1270764	0,1321253	0,0695793	0,6551642	0,4850474	0,1906592	0,5152012	0,4907019	0,6861922	0,3665986	0,2944711	0,5304186
120	0,2709420	0,6227873	0,0589186	0,0927935	0,7682423	0,2437727	0,4940151	0,2861239	0,3206528	0,5964894	0,7477555	0,7052673	0,6760895	0,4799458	0,3309942	0,4610038	0,1569002	0,5896790	0,5883997	0,6084621	0,1452592	0,1836570	0,1003590	0,7144916	0,5588578	0,1310381	0,5995279	0,6291508	0,7236690	0,3625852	0,2998515	0,5278400
140	0,2498555	0,6703522	0,0346045	0,1711050	0,8260444	0,1657956	0,4416708	0,2929522	0,3320424	0,5343637	0,7995976	0,7587018	0,6968906	0,5455427	0,4153245	0,6128174	0,2119224	0,6577803	0,5875546	0,7041790	0,1407171	0,1478034	0,0647405	0,5856631	0,6451078	0,1496082	0,5456911	0,4595593	0,7082905	0,2836364	0,2960812	0,8049575
160	0,2045801	0,8092868	0,0623477	0,1194321	0,8676490	0,1844526	0,4581406	0,2660893	0,2223827	0,5039157	0,8350647	0,7386739	0,8389609	0,4177154	0,3716002	0,5123391	0,1594935	0,6762935	0,6013875	0,6965814	0,1144308	0,1307724	0,0395818	0,5637242	0,5323851	0,1001250	0,5578324	0,5430726	0,6719689	0,3115402	0,3310128	0,6218002
180	0,2893479	0,6798335	0,0809288	0,1379675	0,6319917	0,1589904	0,4052922	0,3666131	0,2660061	0,5658332	0,8313095	0,6273113	0,8798697	0,5205805	0,2758882	0,4395443	0,1733371	0,8239305	0,6815853	0,6760779	0,1483735	0,1625578	0,0834924	0,7711598	0,6148635	0,2074741	0,7171762	0,5558857	0,7892171	0,2612160	0,2527652	0,6161938
200	0,2542044	0,5854463	0,0410895	0,1403757	0,7338125	0,1592018	0,4722797	0,2500903	0,3889949	0,4542056	0,8209671	0,5856866	0,6810718	0,5652389	0,2653733	0,5520692	0,1982465	0,5929029	0,5506031	0,7235289	0,1169771	0,2022586	0,0575426	0,6494568	0,7485949	0,1193186	0,5721531	0,5810426	0,7447658	0,3116675	0,3199811	0,6354829
220	0,1882511	0,5884766	0,0472730	0,0726436	0,6848743	0,1411492	0,4978179	0,3064662	0,4396079	0,4628859	0,7147377	0,7062433	0,7144842	0,5135837	0,3761798	0,5150116	0,2269197	0,6006252	0,5519731	0,7649039	0,1656152	0,2716929	0,0882216	0,7675121	0,5648925	0,1899127	0,7538155	0,4419432	0,6612678	0,3846348	0,2953953	0,5554897
240	0,1694712	0,7302854	0,0438203	0,1107551	0,8082456	0,2104043	0,5500503	0,2514424	0,2789653	0,5583408	0,8003885	0,6416098	0,7144168	0,3962104	0,4025543	0,4636168	0,2014733	0,7226986	0,5606382	0,8052264	0,1536958	0,3141512	0,0767006	0,5510700	0,5585065	0,1691626	0,7581710	0,6282826	0,6558290	0,3498831	0,2236063	0,5727830
260	0,2004498	0,7049151	0,0810940	0,0945142	0,6057911	0,1677929	0,3809163	0,3157175	0,4130693	0,5462747	0,7505446	0,6407386	0,7489282	0,4395441	0,3829119	0,4919155	0,1792387	0,6800580	0,6359287	0,7418353	0,1700659	0,2421781	0,1340487	0,6395288	0,6862941	0,2292873	0,6089867	0,5897210	0,6297265	0,2934603	0,3662189	0,5994333
280	0,1583393	0,8167464	0,0324022	0,1139785	0,7132913	0,1418280	0,4742452	0,3160720	0,2708549	0,6932442	0,7257515	0,6495908	0,6800208	0,5384863	0,3771771	0,5097419	0,2802063	0,6602996	0,6281127	0,7685239	0,1506245	0,3375799	0,0875567	0,6372070	0,6865362	0,2120006	0,6331550	0,5035448	0,6900734	0,2799961	0,4386760	0,4640911
