"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
20	0,7466289	0,6983797	0,6441895	0,7392885	0,0422356	0,2717655	0,0436970	0,0271604	0,4628649	0,4333938	0,0598686	0,0356601	0,2998954	0,1375812	0,0714427	0,3361900	0,3376036	0,5975244	0,4533333	0,0065948	0,6432117	0,2868548	0,0851143	0,5202212	0,0359972	0,0953950	0,0810789	0,6644125	0,0234422	0,6125490	0,0169364	0,2083320
40	0,7637650	0,8193918	0,6294094	0,6622595	0,0818229	0,3365772	0,0118907	0,0559312	0,4598067	0,4724684	0,0465712	0,0357904	0,3271481	0,1726194	0,1183663	0,4401721	0,3667929	0,6388541	0,5363339	0,0380255	0,6464930	0,3494284	0,0735358	0,4932474	0,1001076	0,1188545	0,0841561	0,6864267	0,0471216	0,5601661	0,0340495	0,1924020
60	0,6706369	0,7547500	0,6998171	0,6176506	0,0172071	0,3246256	0,0307254	0,0625533	0,4508449	0,5942832	0,1031000	0,0226466	0,3944124	0,1451976	0,0776695	0,4354805	0,2659296	0,6096817	0,5395081	0,0102007	0,6446088	0,3426993	0,0587424	0,5360453	0,1619641	0,0879112	0,0652645	0,8261976	0,0529936	0,5840667	0,0126109	0,1974359
80	0,6117215	0,7168082	0,7060375	0,5624610	0,0378437	0,3324850	0,0094545	0,0635519	0,4291286	0,5024809	0,1404106	0,0658144	0,4294307	0,1653156	0,1590047	0,4827595	0,1135162	0,5475790	0,4985748	0,0058550	0,7363943	0,3194352	0,0772060	0,5105762	0,1156862	0,1072871	0,0582834	0,9164591	0,0375623	0,5668785	0,0197541	0,2864844
100	0,7759012	0,6417239	0,6197949	0,7485684	0,0135390	0,3477588	0,0111020	0,0937852	0,3902194	0,4553655	0,1310888	0,0073401	0,6131616	0,1380268	0,1438480	0,5427849	0,0836280	0,4590248	0,4971837	0,0136042	0,6572960	0,2637658	0,0906219	0,5217395	0,2128177	0,0950683	0,0341815	0,7581634	0,0595410	0,5034224	0,0349048	0,2038637
120	0,8444523	0,8004975	0,8010991	0,8140467	0,0141523	0,2290451	0,0210257	0,0969401	0,4663855	0,5071212	0,1493789	0,0150146	0,5266087	0,1468045	0,1458993	0,3540128	0,0450928	0,4549527	0,4373746	0,0134416	0,7825500	0,2718339	0,0630713	0,6000722	0,2807572	0,0421139	0,0302944	0,7076765	0,0475357	0,4999706	0,0117859	0,1954942
140	0,7370145	0,6278495	0,7106086	0,7316594	0,0076551	0,2269989	0,0235291	0,0646002	0,4340360	0,5109898	0,1393418	0,0088889	0,5440806	0,1196789	0,0884970	0,3688985	0,0248057	0,4746579	0,4957033	0,0389318	0,8301624	0,3097474	0,0969526	0,5257175	0,3117029	0,0658713	0,0260543	0,6996427	0,0510464	0,5403181	0,0224709	0,1946034
160	0,7289213	0,8187606	0,7283432	0,7642348	0,0023090	0,2398281	0,0156195	0,0839913	0,4032305	0,5541423	0,1325702	0,0117516	0,6423128	0,1230321	0,1191795	0,3343165	0,0129363	0,4226665	0,3639507	0,0163808	0,7414172	0,2656930	0,0629743	0,6033795	0,2671850	0,0394503	0,0617977	0,6740731	0,0485193	0,5341876	0,0219256	0,2499506
180	0,7872287	0,7450083	0,7852404	0,8247857	0,0028924	0,2586153	0,0254372	0,0774094	0,4540361	0,4470072	0,1906339	0,0000000	0,5240138	0,1693170	0,1521947	0,3756389	0,0109754	0,4120784	0,4193256	0,0090066	0,7765841	0,2750010	0,0441878	0,4994575	0,3404475	0,0346612	0,0737726	0,7062811	0,0289858	0,6453980	0,0251120	0,2231327
200	0,9111046	0,7744788	0,7681164	0,6483832	0,0013796	0,2285383	0,0191156	0,0796139	0,5571402	0,3876448	0,1175611	0,0075437	0,6330080	0,2068763	0,0933354	0,2995738	0,0210899	0,5142321	0,3826881	0,0187610	0,7331558	0,2756389	0,0342198	0,6821361	0,3633526	0,0256380	0,0393756	0,7826162	0,0382991	0,6234625	0,0148653	0,3253209
220	0,7935664	0,5157688	0,8781260	0,6807202	0,0005143	0,2024458	0,0185622	0,0619787	0,5119484	0,4720225	0,1587916	0,0190520	0,5794752	0,0885589	0,0973082	0,4701196	0,0108979	0,4633864	0,2474366	0,0199706	0,6591129	0,2730218	0,0515177	0,5051450	0,4674134	0,0304709	0,0465034	0,6413972	0,0242373	0,7733122	0,0105918	0,2719667
240	0,7117705	0,8204139	0,8040615	0,7379525	0,0018011	0,2193741	0,0361368	0,0808809	0,4638058	0,4126926	0,1961191	0,0063541	0,7212579	0,1072515	0,1051355	0,3331204	0,0144682	0,4756283	0,3291826	0,0121424	0,7163531	0,2048570	0,0705562	0,5438285	0,4046480	0,0272275	0,0629403	0,6555440	0,0294789	0,6166957	0,0096654	0,1551202
260	0,8790742	0,7254050	0,8738234	0,7854044	0,0019745	0,2494531	0,0157942	0,0901806	0,4617839	0,3470837	0,1641433	0,0195003	0,6194660	0,0804008	0,0693030	0,4027146	0,0167479	0,5185449	0,2391467	0,0087758	0,7642533	0,2733830	0,0947680	0,5523558	0,2859842	0,0150533	0,0444963	0,6574855	0,0638064	0,6798208	0,0127709	0,1748547
280	0,8218404	0,8272332	0,5783778	0,7579971	0,0004050	0,2921267	0,0109630	0,0710970	0,4082334	0,4890950	0,1130276	0,0105969	0,6033380	0,1049921	0,0794309	0,3225452	0,0133289	0,5720595	0,2502701	0,0101810	0,7729250	0,1942215	0,1159203	0,6521142	0,5537434	0,0288004	0,0566498	0,7216129	0,0290086	0,5597529	0,0427168	0,1385904
300	0,7635164	0,7391928	0,8270799	0,7066916	0,0002368	0,2799867	0,0125336	0,0645836	0,3896725	0,3685783	0,1588043	0,0144954	0,5643433	0,1016459	0,0801544	0,3864040	0,0325273	0,5443467	0,2292665	0,0073454	0,7173327	0,1826377	0,0416977	0,6975091	0,3166049	0,0256937	0,0141480	0,6899672	0,0195217	0,5279747	0,0240428	0,0898286
320	0,6127344	0,7232889	0,6674083	0,7121735	0,0005605	0,2471343	0,0156173	0,0624059	0,4000124	0,3692066	0,2059816	0,0084247	0,6386055	0,0950296	0,0732479	0,3283515	0,0147103	0,5656618	0,3237060	0,0069833	0,6960214	0,2748574	0,0793556	0,5802206	0,4791800	0,0317595	0,0313379	0,7732757	0,0232693	0,4925571	0,0300440	0,1114330
340	0,6925058	0,8301739	0,8631965	0,7643734	0,0045702	0,2380416	0,0203915	0,0804960	0,5493355	0,4096870	0,1788976	0,0293764	0,5678408	0,0894283	0,0875747	0,3130912	0,0258203	0,5453194	0,3166116	0,0146622	0,7883067	0,2463768	0,0865073	0,6291512	0,3953283	0,0303059	0,0225410	0,6246025	0,0281517	0,4342156	0,0262583	0,0674086
360	0,8441067	0,7472704	0,8117467	0,7077953	0,0038208	0,3059192	0,0118723	0,0518854	0,4245075	0,4706951	0,1553435	0,0041737	0,5958984	0,1271774	0,0710059	0,4650793	0,0085009	0,4546835	0,2852531	0,0328497	0,7453515	0,2658177	0,0894774	0,4703260	0,4759886	0,0420272	0,0318018	0,6816330	0,0476534	0,3896311	0,0297109	0,0761373
380	0,7281575	0,7330696	0,6985567	0,7001047	0,0002342	0,2749587	0,0447185	0,0668168	0,4772974	0,4166348	0,1327114	0,0070964	0,5767914	0,1155549	0,0638018	0,3355411	0,0385914	0,4224784	0,3061966	0,0098149	0,7430175	0,2075220	0,0500739	0,4732160	0,4772673	0,0343667	0,0321251	0,5689540	0,0517267	0,5376144	0,0376973	0,0558178
400	0,6249699	0,8325649	0,7483053	0,6674063	0,0001549	0,2260612	0,0084872	0,0545615	0,4581132	0,3594563	0,2234249	0,0125917	0,5568363	0,1177790	0,0581285	0,3440519	0,0366832	0,5234529	0,3798303	0,0136446	0,7705048	0,2129127	0,0937922	0,6037282	0,2974426	0,0380017	0,0376108	0,5150899	0,0455585	0,5869055	0,0302491	0,0533876
420	0,6014295	0,7664537	0,6399195	0,6619429	0,0016408	0,2708516	0,0167128	0,0753605	0,4599013	0,4050634	0,1442532	0,0224320	0,5187467	0,1120681	0,0770995	0,3241664	0,0143728	0,4376144	0,3383248	0,0075931	0,7438736	0,2402925	0,0720423	0,6372941	0,3743282	0,0445989	0,0557981	0,6403967	0,0352944	0,4864150	0,0382494	0,0463375
440	0,6688937	0,7795000	0,5850937	0,8105062	0,0012465	0,2257846	0,0054691	0,0638124	0,4599080	0,3257604	0,1371568	0,0476516	0,6587682	0,0873959	0,0414757	0,3651121	0,0283580	0,4308166	0,4288193	0,0200325	0,7781565	0,2251103	0,0990386	0,5732839	0,4943907	0,0394025	0,0386402	0,6684098	0,0475289	0,5075194	0,0341390	0,0441515
460	0,6841693	0,8821196	0,7318842	0,7149485	0,0015171	0,2434475	0,0025956	0,0786261	0,3854542	0,3982537	0,1297785	0,0390912	0,7145972	0,0625221	0,0602888	0,2744300	0,0388696	0,4940214	0,4065019	0,0096635	0,7748410	0,2916153	0,1160534	0,6276462	0,3089664	0,0530081	0,0368033	0,6156988	0,0226030	0,5072964	0,0250220	0,0462162
480	0,6696317	0,8242315	0,7012709	0,8929385	0,0042068	0,2847662	0,0065964	0,0628226	0,5363337	0,3469982	0,0946158	0,0100719	0,7051182	0,0698008	0,0687103	0,3636297	0,0054780	0,6141554	0,3985923	0,0125071	0,8972738	0,3277275	0,1296406	0,6154736	0,4015338	0,0874357	0,0580064	0,6143275	0,0459929	0,5711119	0,0051975	0,0358641
500	0,6445040	0,7833741	0,6851130	0,7495133	0,0007078	0,2329836	0,0115433	0,0819002	0,5533811	0,3940364	0,1047372	0,0134785	0,6203616	0,1532996	0,0730795	0,2836780	0,0308621	0,3642550	0,4498608	0,0058727	0,8574631	0,2920595	0,0686169	0,5878386	0,4438695	0,0375198	0,0499079	0,7132946	0,0477696	0,4482608	0,0159919	0,0554486
520	0,6756711	0,7042992	0,6817586	0,7215348	0,0005582	0,2633323	0,0190810	0,0457171	0,4222030	0,4156292	0,1071582	0,0010740	0,7271003	0,1719424	0,0834466	0,2780499	0,0189013	0,3667008	0,3993628	0,0031265	0,6325336	0,2947543	0,0661834	0,5787145	0,3776716	0,0521591	0,0392053	0,6306450	0,0326737	0,3994725	0,0134971	0,0732362
540	0,6871939	0,8290492	0,7612237	0,7892357	0,0002083	0,2489940	0,0135152	0,0243069	0,6626153	0,4222703	0,1198063	0,0214325	0,5973549	0,1397478	0,0711351	0,3323427	0,0069178	0,5029560	0,3391397	0,0045719	0,8198016	0,3131468	0,0958952	0,5509936	0,5185125	0,1096977	0,0483278	0,6746928	0,0209704	0,4909370	0,0086782	0,0561968
560	0,7579437	0,9076870	0,8398407	0,6957281	0,0003311	0,2055601	0,0203141	0,0769727	0,5523958	0,4193540	0,0632003	0,0228797	0,5651074	0,1133076	0,0808006	0,2574506	0,0359280	0,4986091	0,3013468	0,0071230	0,7732639	0,3192061	0,0742461	0,6525113	0,4513915	0,0515916	0,0269546	0,7056833	0,0266750	0,4654361	0,0067206	0,0499847
580	0,6572425	0,7820312	0,8132151	0,6222379	0,0228545	0,2629964	0,0160966	0,0879630	0,4368605	0,4076622	0,1106961	0,0115408	0,5171779	0,1161331	0,0724157	0,2341930	0,0591619	0,4405956	0,2829294	0,0051826	0,7782767	0,3449340	0,1110946	0,4932188	0,3817783	0,0633542	0,0844731	0,6818449	0,0287499	0,4569840	0,0047762	0,0714838
600	0,6063643	0,6974480	0,6520548	0,8466916	0,0039342	0,3125060	0,0175283	0,0664914	0,4430447	0,3674298	0,0742714	0,0507965	0,5586338	0,1456432	0,0646998	0,2963479	0,1854264	0,4393788	0,3377424	0,0039321	0,6032262	0,2478719	0,0796322	0,4986385	0,3684906	0,0544013	0,1021440	0,6526443	0,0390092	0,5974792	0,0059751	0,0441831
620	0,6832667	0,6225490	0,9640825	0,7743678	0,0198026	0,3622438	0,0277472	0,0496387	0,5003910	0,4446307	0,0721480	0,0174363	0,4985760	0,0894489	0,0630374	0,3085030	0,2166483	0,5233137	0,4196407	0,0088623	0,8354334	0,2554174	0,0969102	0,5089988	0,2761957	0,0596833	0,0599748	0,6397463	0,0318807	0,4532710	0,0031545	0,0427497
640	0,6610046	0,5875733	0,6798942	0,8362199	0,0186659	0,4208708	0,0148231	0,0340653	0,4906548	0,4698488	0,0687386	0,0016277	0,3890250	0,0926435	0,0316810	0,2451523	0,3654855	0,4615790	0,3324629	0,0417012	0,8464875	0,2636127	0,0703146	0,6370940	0,2837793	0,0623522	0,0606193	0,6821675	0,0300325	0,4470940	0,0085056	0,0896586
660	0,8341040	0,8412612	0,6018362	0,7386186	0,0365726	0,3843424	0,0113543	0,0326880	0,3911438	0,3622646	0,0642272	0,0051694	0,3984506	0,1091366	0,0295568	0,2648743	0,3305341	0,4851453	0,3324167	0,0043921	0,8319702	0,2505141	0,0706849	0,5635066	0,1724432	0,0657575	0,0341359	0,6495468	0,0391132	0,3990507	0,0036593	0,0642781
680	0,7531483	0,6880605	0,6800634	0,7592337	0,0204362	0,4627285	0,0144765	0,0141501	0,4419298	0,3591732	0,0729534	0,0170705	0,3145884	0,1718723	0,0587348	0,2550176	0,3354106	0,3998027	0,3111182	0,0045638	0,6361452	0,2713652	0,0406443	0,5254221	0,1469035	0,0930775	0,0572954	0,6399102	0,0787954	0,5558963	0,0010560	0,0542143
700	0,7535534	0,8023464	0,6441874	0,7889928	0,0597151	0,4434416	0,0283317	0,0248158	0,4836324	0,4051520	0,0965900	0,0168840	0,2199796	0,0940951	0,0537810	0,2572981	0,4213719	0,5528099	0,3618373	0,0014693	0,6791491	0,3626486	0,0510583	0,4403563	0,0447984	0,0783906	0,0476230	0,6508752	0,0163847	0,4996885	0,0050897	0,1089456
720	0,6273684	0,7276233	0,6079782	0,8921547	0,0444533	0,3712035	0,0104680	0,0271610	0,4639551	0,4907637	0,0776134	0,0203411	0,2761306	0,1612008	0,0823357	0,3601895	0,4209736	0,4785114	0,3407630	0,0051799	0,6700264	0,3287490	0,0515686	0,5456880	0,0894657	0,1106758	0,0452588	0,6827131	0,0414850	0,5038024	0,0019120	0,0742805
740	0,7197656	0,7993283	0,6175504	0,8672858	0,0408711	0,2949978	0,0226786	0,0546863	0,4528222	0,4641853	0,0215003	0,0262198	0,2188370	0,1624843	0,0317488	0,3373045	0,3622825	0,5228051	0,4611518	0,0048859	0,6494268	0,2720698	0,0626830	0,5639359	0,0958080	0,0718791	0,0394432	0,4177967	0,0243721	0,4400529	0,0089874	0,0969131
760	0,7003495	0,7466204	0,5430090	0,7992819	0,0272321	0,3673618	0,0150416	0,0329403	0,4822959	0,4999153	0,0661982	0,0306826	0,3308573	0,1282650	0,0385015	0,2998770	0,3728483	0,5896566	0,4005412	0,0015381	0,6455250	0,2646670	0,0869253	0,5495230	0,0370019	0,1019619	0,0206042	0,5494384	0,0161458	0,4484728	0,0097227	0,0488650
780	0,7697930	0,8457278	0,5977673	0,8831603	0,0409882	0,3764104	0,0061243	0,0312983	0,4955733	0,5327798	0,0510942	0,0254728	0,3689057	0,1489105	0,0862766	0,2805353	0,4532871	0,5014543	0,5608837	0,0000000	0,6835980	0,2339208	0,0653816	0,6506379	0,0286776	0,1109447	0,0278133	0,6862834	0,0310790	0,3965755	0,0098546	0,1082626
800	0,7230532	0,7659637	0,5089703	0,9134123	0,0609897	0,3590547	0,0262150	0,0287329	0,5100769	0,4529104	0,0462626	0,0426447	0,2830401	0,1456447	0,0578377	0,3291738	0,4411374	0,4252190	0,4920775	0,0101030	0,6673412	0,3018103	0,1031996	0,5053836	0,0438588	0,1004943	0,0563224	0,6237454	0,0079504	0,4327905	0,0230641	0,0899214
820	0,8389485	0,6421557	0,6651695	0,7685171	0,0676743	0,3811901	0,0324918	0,0563631	0,5048022	0,5208381	0,0310599	0,0753164	0,2332279	0,1349402	0,0527661	0,2653869	0,3832627	0,4379923	0,4762449	0,0327426	0,7103390	0,3697387	0,1059359	0,6001138	0,0446042	0,0908971	0,0489527	0,6781044	0,0250876	0,5105744	0,0235738	0,1312117
840	0,6800767	0,7926552	0,5600506	0,8404766	0,0514695	0,4392983	0,0123778	0,0157285	0,5860732	0,5782433	0,0434809	0,0537932	0,2443581	0,1307493	0,0930326	0,4392891	0,4400857	0,6129240	0,4651705	0,0033351	0,6759208	0,3046962	0,1174499	0,6161936	0,0802136	0,1507137	0,0389168	0,6792698	0,0078677	0,5454506	0,0133763	0,1938365
860	0,6569833	0,7576346	0,5539319	0,7757846	0,0429612	0,3015284	0,0130254	0,0144830	0,4264843	0,5182245	0,0383294	0,0326032	0,2212391	0,0825786	0,0667146	0,3894202	0,5093526	0,6421282	0,5127208	0,0008618	0,7241395	0,4005300	0,1104298	0,6103038	0,0394897	0,1152085	0,0748841	0,7176822	0,0243314	0,4771861	0,0132519	0,2263241
880	0,5768365	0,6921253	0,4890556	0,9585313	0,0702027	0,3118763	0,0111180	0,0199874	0,4221000	0,5291756	0,0217165	0,0297007	0,3393421	0,1152993	0,1027638	0,3471291	0,4822482	0,6037372	0,5736133	0,0033400	0,6421911	0,2817034	0,0811409	0,4876436	0,0251352	0,1087969	0,0697331	0,6862781	0,0072827	0,5476446	0,0081357	0,2077167
900	0,7444712	0,6104357	0,5380658	0,9284561	0,0885159	0,3158280	0,0091079	0,0173292	0,4396319	0,4957449	0,0396335	0,0154867	0,2883129	0,1186703	0,0944536	0,5387294	0,4587583	0,4820915	0,4560999	0,0016570	0,7218035	0,2685139	0,0941257	0,4882560	0,0511902	0,1390529	0,0660791	0,8572913	0,0271537	0,3744272	0,0047126	0,1811643
920	0,7447494	0,8056640	0,4706602	0,7688996	0,0363704	0,3925713	0,0216779	0,0240686	0,4236061	0,4901236	0,0603470	0,0380882	0,2950595	0,1490067	0,0948919	0,4693977	0,4010490	0,5105973	0,5615760	0,0022238	0,7297961	0,2979469	0,1023248	0,6614382	0,0875810	0,0571871	0,0710654	0,8479114	0,0260013	0,4962179	0,0080557	0,1809547
940	0,7383271	0,7719650	0,5393357	0,6411274	0,0515832	0,4252701	0,0311828	0,0563137	0,4524618	0,4421987	0,0338020	0,0216179	0,2386206	0,1051018	0,1942517	0,4936891	0,5627364	0,4647483	0,5348777	0,0138541	0,6954764	0,2592551	0,1165819	0,6133620	0,0407956	0,1298056	0,0646328	0,7628549	0,0200323	0,4382419	0,0068543	0,1945385
960	0,7047336	0,8481827	0,5401761	0,7429396	0,0507260	0,3393335	0,0184123	0,0358283	0,3927825	0,5220577	0,0298461	0,0419937	0,2521755	0,0997028	0,1938291	0,4237160	0,3332050	0,5186716	0,6026151	0,0020344	0,6243901	0,2809486	0,0889847	0,6140119	0,0394071	0,0826277	0,0349499	0,7377787	0,0158072	0,5525833	0,0097974	0,1691710
980	0,8008550	0,6843568	0,6530334	0,7408033	0,0535400	0,3743075	0,0155733	0,0319644	0,3707708	0,4968792	0,0587694	0,0193977	0,2556993	0,1192989	0,1334730	0,5722388	0,2785174	0,5032443	0,4707911	0,0024439	0,6030245	0,3341917	0,0969896	0,6328592	0,0393297	0,2116524	0,0411216	0,6220788	0,0165264	0,5074778	0,0084986	0,1980436
1000	0,6937718	0,7002782	0,5985023	0,8361810	0,0584019	0,3857475	0,0068427	0,0405716	0,4467442	0,5861039	0,0374452	0,0151809	0,2767634	0,1379475	0,1369743	0,4509546	0,3011223	0,5892882	0,5643714	0,0012826	0,6158879	0,2498692	0,0901485	0,5057034	0,0472159	0,1091123	0,0726369	0,7178391	0,0078764	0,5741800	0,0048553	0,1951445
1020	0,7116000	0,6982193	0,6264255	0,7433950	0,0652987	0,3228918	0,0111714	0,0350134	0,3702523	0,5431981	0,0371649	0,0272237	0,2602984	0,1314068	0,0965192	0,3595088	0,3825762	0,5103366	0,4693445	0,0021732	0,7799685	0,2794744	0,0817103	0,5655456	0,0281529	0,1253117	0,0368433	0,8537145	0,0099568	0,5893578	0,0238051	0,1546093
1040	0,6972386	0,7198125	0,5456659	0,8516460	0,0839878	0,3667403	0,0204235	0,0467128	0,4546024	0,5272563	0,0303046	0,0297801	0,3538747	0,1111841	0,1467917	0,4059624	0,3139926	0,4159809	0,5119579	0,0039602	0,7634060	0,2812399	0,0654905	0,4755143	0,0233518	0,1302877	0,0334459	0,7827259	0,0070980	0,6269107	0,0128445	0,2007345
1060	0,8015195	0,7407789	0,6158299	0,7672333	0,1038848	0,3920095	0,0132567	0,0636905	0,5756854	0,5526503	0,0425545	0,0104625	0,3191621	0,1101521	0,1084378	0,3790642	0,4682110	0,3780444	0,5902702	0,0035927	0,7038167	0,3244270	0,1131132	0,5032502	0,0292651	0,1215037	0,0266835	1,0563753	0,0134388	0,5520034	0,0080381	0,2170070
1080	0,6724138	0,7635841	0,6214341	0,6198730	0,0658718	0,3299936	0,0235491	0,0427201	0,4386737	0,5111793	0,0479504	0,0118821	0,4222793	0,1166667	0,1366493	0,3693080	0,3826651	0,4107376	0,5028521	0,0167824	0,6407556	0,3041759	0,0890466	0,5327186	0,0342233	0,1417839	0,0347592	0,9905583	0,0339659	0,5474840	0,0089117	0,2426358
1100	0,6038928	0,8082719	0,5557425	0,7811974	0,0914800	0,3736051	0,0104602	0,0312842	0,4241579	0,4864252	0,0636460	0,0426816	0,2560461	0,0999839	0,1007366	0,4109904	0,4199661	0,4318911	0,4310405	0,0114409	0,7122408	0,2626858	0,1176534	0,7221559	0,0433512	0,1618609	0,0290009	0,6873647	0,0389023	0,6152198	0,0094202	0,2476957

0	0,6842214	0,8273503	0,5088189	0,8103617	0,0780357	0,3586562	0,0239370	0,0775705	0,4368201	0,4842806	0,0377144	0,0254461	0,2886029	0,2047544	0,0847151	0,3264626	0,3882731	0,5338541	0,5726358	0,0020962	0,6920267	0,3153543	0,0699452	0,4220548	0,0173896	0,1045855	0,0512833	0,6783483	0,0554293	0,5148065	0,0118487	0,1703843
20	0,7088894	0,7012046	0,5268468	0,7233824	0,0641687	0,3925138	0,0157234	0,0451733	0,4420860	0,4238768	0,0330422	0,0506277	0,2447241	0,1882127	0,1232250	0,3521088	0,3850521	0,6075112	0,5027721	0,0689030	0,6783811	0,3724286	0,0879429	0,5655314	0,0469502	0,1415103	0,0499218	0,7390636	0,0503992	0,4931549	0,0164792	0,2597027
40	0,6265847	0,6881413	0,6403754	0,5565501	0,0433808	0,3926276	0,0207714	0,0261815	0,4062690	0,4502002	0,0410291	0,0225896	0,2084523	0,1468165	0,1265186	0,3194329	0,3946972	0,4737619	0,4124306	0,2079437	0,6791171	0,2681840	0,0641425	0,4584335	0,0619336	0,0900792	0,0740554	0,7751175	0,0229120	0,6019382	0,0395812	0,2414710
60	0,5668200	0,6806921	0,5025459	0,5672809	0,0346883	0,3202020	0,0194720	0,0068321	0,3953265	0,4285602	0,0350169	0,0141612	0,2131299	0,0928915	0,1529654	0,3764855	0,3348020	0,5430934	0,5973600	0,2961167	0,7249862	0,2594679	0,0714985	0,4634870	0,0692918	0,1316332	0,0750558	0,7940130	0,0268096	0,5122680	0,0683662	0,3866287
80	0,4605699	0,7658970	0,6898186	0,7892376	0,0156665	0,4214570	0,0130107	0,0201543	0,4654698	0,2625920	0,0186404	0,0156321	0,1919346	0,0999960	0,0942626	0,4129911	0,3881187	0,5407890	0,5608932	0,3775810	0,7150025	0,4399218	0,0737425	0,5300728	0,0447799	0,1009740	0,0427404	0,6394565	0,0289978	0,5053683	0,0473965	0,3206421
100	0,6098982	0,7370725	0,5468448	0,7991745	0,0217988	0,3457787	0,0158292	0,0099132	0,4858279	0,2325982	0,0265211	0,0211443	0,1370437	0,0621081	0,0852964	0,3688400	0,5699873	0,5026675	0,5495152	0,4124197	0,7454138	0,2555536	0,0984350	0,5211889	0,0348974	0,0874873	0,0771934	0,6768314	0,0372523	0,4780577	0,0946126	0,4470640
120	0,3948974	0,6662968	0,5947769	0,7598398	0,0113608	0,4431160	0,0184524	0,0091662	0,4091824	0,1754557	0,0548294	0,0307674	0,0770836	0,0752180	0,0825422	0,4313285	0,3027256	0,6593241	0,6712878	0,4623152	0,6829089	0,2661998	0,0526531	0,5742081	0,0378204	0,0677241	0,1046539	0,5102098	0,0352370	0,4955606	0,0965427	0,3493851
140	0,4383802	0,6626956	0,5526162	0,8079112	0,0213046	0,3187596	0,0457695	0,0160345	0,3904659	0,1556127	0,0478582	0,0272084	0,1229113	0,0772581	0,0492797	0,3162065	0,4316866	0,4496925	0,5714775	0,4767015	0,7257536	0,3843822	0,0618212	0,5101486	0,0435334	0,1038736	0,0612741	0,3811066	0,0401488	0,4746022	0,0840071	0,3994871
160	0,5063965	0,8501950	0,5535250	0,7378719	0,0132229	0,3284347	0,0207144	0,0129196	0,5294214	0,0815653	0,0370328	0,0244155	0,0818070	0,0202215	0,0667350	0,2300110	0,4372968	0,5305957	0,4791390	0,5260047	0,7933343	0,2940451	0,0862312	0,5330572	0,0158193	0,0888081	0,0385439	0,2497747	0,0600318	0,3594596	0,1024199	0,5026489
180	0,5393996	0,7244287	0,6134471	0,6889336	0,0140801	0,3541553	0,0039917	0,0385505	0,4680276	0,1123921	0,0552899	0,0227126	0,0913345	0,0164411	0,0162167	0,1748640	0,3784157	0,5665974	0,4591615	0,6959656	0,8589938	0,3369801	0,0665240	0,6957175	0,0159616	0,1038772	0,0425986	0,1700920	0,0375014	0,2475933	0,1474770	0,4661388
200	0,3818398	0,6497874	0,5700399	0,6965380	0,0120244	0,4295580	0,0104677	0,0258200	0,5330872	0,1200156	0,0450159	0,0232565	0,1504701	0,0354422	0,0046508	0,1934406	0,4534102	0,6174925	0,5064875	0,6076731	0,8850528	0,2964361	0,0581789	0,5154510	0,0500326	0,0816222	0,0410799	0,1542988	0,0307218	0,2841670	0,2083438	0,4145468
220	0,3421745	0,7036986	0,6745592	0,7783747	0,0085352	0,3475765	0,0187929	0,0149198	0,4694441	0,0826789	0,0510106	0,0159207	0,1696141	0,0292874	0,0156916	0,1780905	0,3861561	0,5034141	0,4962783	0,5909216	0,6671536	0,3159322	0,0778018	0,5864627	0,0213045	0,1013784	0,0197878	0,1233034	0,0367584	0,2032372	0,1362801	0,3846015
240	0,4407608	0,5889990	0,5286139	0,6810727	0,0025174	0,2924920	0,0038225	0,0231381	0,5462226	0,0474517	0,0420122	0,0346235	0,2008560	0,0230983	0,0294320	0,1736863	0,3993616	0,5658686	0,4915149	0,5729592	0,7204816	0,2339473	0,0694678	0,7384118	0,0271697	0,0770556	0,0493822	0,0977370	0,0160748	0,2315868	0,2181961	0,3962658
260	0,4495562	0,6249991	0,5135182	0,7390329	0,0049850	0,3119766	0,0064106	0,0350852	0,4126511	0,0667306	0,0617511	0,0419274	0,1691742	0,0308534	0,0072178	0,0998139	0,4359188	0,4980195	0,5459809	0,5748966	0,6896666	0,3184327	0,0599996	0,5200629	0,0360279	0,1207634	0,0512075	0,0547573	0,0077610	0,2173824	0,1306347	0,4078905
280	0,4995636	0,7381047	0,5243635	0,6802211	0,0008548	0,3718456	0,0074881	0,0224662	0,4519111	0,0521927	0,0448873	0,0055883	0,1635520	0,0303335	0,0032096	0,0542179	0,3833044	0,4399280	0,5344533	0,6528305	0,7400444	0,3276385	0,0971938	0,4610541	0,0349589	0,1195329	0,0378633	0,0562805	0,0170982	0,1404203	0,2124813	0,4500840
300	0,4676480	0,7612987	0,5902548	0,6153929	0,0003910	0,3515005	0,0108252	0,0239315	0,4939965	0,0580713	0,0624005	0,0426046	0,1160066	0,0075078	0,0005274	0,0585360	0,4854629	0,4737836	0,5303539	0,4998328	0,5781099	0,3288165	0,0655070	0,5092574	0,0137122	0,1250998	0,0840917	0,0517316	0,0131891	0,1938119	0,1791371	0,4077971
