"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU

0	0,0152137	0,6187870	0,0381285	0,0299583	0,2699720	0,6042165	1,0000000	0,5599376	0,4332892	0,5185722	0,3183039	0,7084603	0,1072890	0,5654951	0,5787493	0,5339598	0,3129385	0,3085494	0,9812949	0,0516040	0,9746002	0,0270942	0,0503953	0,3402042	0,8406033	0,0567970	0,9979673	0,7801877	0,9940655	0,0018461	0,9879835	0,3796106
20	0,0209671	0,6187871	0,4997260	0,0916778	0,2699695	0,6042158	1,0000000	0,5599375	0,4332881	0,5185740	0,3183104	0,7084610	0,1072889	0,4961203	0,5787489	0,5339623	0,3519377	0,3085499	0,9868142	0,0515970	0,9746401	0,0588997	0,3306639	0,3932262	0,8406052	0,1660144	0,9979673	0,8428486	0,9972583	0,0020930	0,9937556	0,3796108
40	0,1207841	0,6187882	0,7671740	0,1234037	0,2700944	0,6042168	1,0000000	0,5599378	0,4332876	0,5185764	0,3188871	0,7084617	0,1072889	0,4469400	0,5787490	0,5339641	0,3707193	0,3085498	0,9912733	0,0515922	0,9746687	0,2579730	0,5320651	0,4273746	0,8406062	0,3713634	0,9979673	0,8773305	0,9981829	0,0227185	0,9966680	0,3796106
60	0,3381518	0,6189203	0,8934541	0,1436822	0,2718667	0,6045716	1,0000000	0,5599381	0,4332874	0,5185786	0,3263058	0,7084614	0,1072890	0,4120759	0,5787485	0,5339653	0,3797642	0,3085495	0,9942245	0,0515891	0,9746890	0,4524834	0,6755523	0,4493676	0,8406067	0,5658993	0,9979673	0,8963057	0,9984506	0,1405755	0,9981375	0,3796103
80	0,5240163	0,6224899	0,9512627	0,1702053	0,2798240	0,6167350	1,0000000	0,5599384	0,4332873	0,5185801	0,3541953	0,7084181	0,1072890	0,3873606	0,5787124	0,5339660	0,3841201	0,3085492	0,9961776	0,0515870	0,9747035	0,5994673	0,7742572	0,4635320	0,8406069	0,7044876	0,9979673	0,9067475	0,9985281	0,3182031	0,9988790	0,3796101
100	0,6369365	0,6438083	0,9777058	0,2090176	0,2965378	0,6690713	1,0000000	0,5599387	0,4332873	0,5185810	0,4000278	0,7078174	0,1072891	0,3698397	0,5782224	0,5339662	0,3862178	0,3085489	0,9974703	0,0515856	0,9747139	0,7072512	0,8409753	0,4726544	0,8406070	0,7972193	0,9979673	0,9124936	0,9985506	0,4709684	0,9992531	0,3796099
120	0,6974012	0,6887480	0,9898001	0,2511229	0,3185770	0,7334253	1,0000000	0,5599388	0,4332874	0,5185814	0,4489838	0,7047939	0,1072891	0,3574190	0,5758744	0,5339662	0,3872281	0,3085488	0,9983258	0,0515846	0,9747213	0,7856799	0,8856722	0,4785297	0,8406071	0,8579513	0,9979673	0,9156557	0,9985571	0,5771637	0,9994419	0,3796097
140	0,7280848	0,7406936	0,9953315	0,2863587	0,3403837	0,7855333	1,0000000	0,5599389	0,4332874	0,5185816	0,4924682	0,6968967	0,1072891	0,3486139	0,5702479	0,5339661	0,3877146	0,3085486	0,9988920	0,0515840	0,9747266	0,8425689	0,9154586	0,4823136	0,8406071	0,8973149	0,9979673	0,9173957	0,9985590	0,6443941	0,9995371	0,3796096
160	0,7432466	0,7858845	0,9978613	0,3103640	0,3583812	0,8240220	1,0000000	0,5599390	0,4332874	0,5185815	0,5282412	0,6831854	0,1072891	0,3423719	0,5615102	0,5339659	0,3879488	0,3085486	0,9992667	0,0515836	0,9747304	0,8837665	0,9352398	0,4847506	0,8406071	0,9226707	0,9979673	0,9183533	0,9985595	0,6848703	0,9995852	0,3796095
180	0,7506227	0,8204334	0,9990183	0,3238322	0,3715508	0,8519816	1,0000000	0,5599390	0,4332874	0,5185814	0,5564953	0,6648364	0,1072891	0,3379469	0,5511058	0,5339658	0,3880617	0,3085485	0,9995147	0,0515833	0,9747331	0,9135719	0,9483448	0,4863202	0,8406071	0,9389358	0,9979673	0,9188802	0,9985597	0,7084799	0,9996094	0,3796094
200	0,7541728	0,8451826	0,9995474	0,3296752	0,3803649	0,8722520	1,0000000	0,5599390	0,4332874	0,5185813	0,5781582	0,6442078	0,1072891	0,3348099	0,5406120	0,5339657	0,3881160	0,3085485	0,9996788	0,0515832	0,9747351	0,9351225	0,9570120	0,4873311	0,8406071	0,9493386	0,9979673	0,9191701	0,9985597	0,7219494	0,9996217	0,3796094
220	0,7558673	0,8622472	0,9997894	0,3309192	0,3858141	0,8869325	1,0000000	0,5599390	0,4332874	0,5185812	0,5943602	0,6236545	0,1072891	0,3325861	0,5311106	0,5339657	0,3881422	0,3085485	0,9997874	0,0515831	0,9747364	0,9506984	0,9627372	0,4879821	0,8406071	0,9559778	0,9979673	0,9193297	0,9985597	0,7295074	0,9996279	0,3796094
240	0,7566705	0,8737091	0,9999001	0,3298374	0,3888970	0,8975365	1,0000000	0,5599390	0,4332874	0,5185811	0,6062224	0,6048597	0,1072890	0,3310097	0,5231157	0,5339657	0,3881548	0,3085485	0,9998593	0,0515830	0,9747374	0,9619533	0,9665157	0,4884014	0,8406071	0,9602084	0,9979673	0,9194175	0,9985597	0,7336939	0,9996310	0,3796094
260	0,7570490	0,8812524	0,9999507	0,3278563	0,3904296	0,9051641	1,0000000	0,5599390	0,4332874	0,5185811	0,6147487	0,5887140	0,1072890	0,3298921	0,5167308	0,5339657	0,3881609	0,3085485	0,9999069	0,0515830	0,9747381	0,9700846	0,9690079	0,4886715	0,8406071	0,9629011	0,9979673	0,9194658	0,9985598	0,7359890	0,9996325	0,3796094
280	0,7572264	0,8861313	0,9999739	0,3257524	0,3910117	0,9106220	1,0000000	0,5599390	0,4332874	0,5185811	0,6207796	0,5754783	0,1072890	0,3290998	0,5118260	0,5339657	0,3881638	0,3085485	0,9999384	0,0515829	0,9747387	0,9759586	0,9706510	0,4888454	0,8406071	0,9646135	0,9979673	0,9194924	0,9985598	0,7372368	0,9996333	0,3796094
300	0,7573093	0,8892381	0,9999844	0,3238847	0,3910545	0,9145041	1,0000000	0,5599390	0,4332874	0,5185811	0,6249851	0,5650135	0,1072890	0,3285382	0,5081707	0,5339657	0,3881652	0,3085485	0,9999592	0,0515829	0,9747390	0,9802016	0,9717339	0,4889574	0,8406071	0,9657018	0,9979673	0,9195071	0,9985598	0,7379104	0,9996337	0,3796094
320	0,7573478	0,8911883	0,9999893	0,3223744	0,3908233	0,9172477	1,0000000	0,5599390	0,4332874	0,5185811	0,6278803	0,5569744	0,1072890	0,3281400	0,5055125	0,5339657	0,3881659	0,3085485	0,9999730	0,0515829	0,9747393	0,9832664	0,9724475	0,4890296	0,8406071	0,9663932	0,9979673	0,9195151	0,9985598	0,7382721	0,9996339	0,3796094
340	0,7573657	0,8923961	0,9999915	0,3212230	0,3904803	0,9191738	1,0000000	0,5599390	0,4332874	0,5185811	0,6298500	0,5509425	0,1072890	0,3278577	0,5036188	0,5339657	0,3881662	0,3085485	0,9999821	0,0515829	0,9747395	0,9854801	0,9729176	0,4890760	0,8406071	0,9668323	0,9979673	0,9195196	0,9985598	0,7384653	0,9996340	0,3796094
360	0,7573740	0,8931348	0,9999925	0,3203806	0,3901176	0,9205169	1,0000000	0,5599390	0,4332874	0,5185811	0,6311754	0,5465051	0,1072890	0,3276576	0,5022934	0,5339657	0,3881664	0,3085485	0,9999882	0,0515829	0,9747396	0,9870790	0,9732273	0,4891060	0,8406071	0,9671111	0,9979673	0,9195220	0,9985598	0,7385681	0,9996341	0,3796094
380	0,7573778	0,8935813	0,9999930	0,3197833	0,3897825	0,9214471	1,0000000	0,5599390	0,4332874	0,5185811	0,6320582	0,5432954	0,1072890	0,3275158	0,5013802	0,5339657	0,3881664	0,3085485	0,9999922	0,0515829	0,9747397	0,9882338	0,9734313	0,4891252	0,8406071	0,9672881	0,9979673	0,9195233	0,9985598	0,7386226	0,9996341	0,3796094
400	0,7573796	0,8938482	0,9999932	0,3193702	0,3894951	0,9220871	1,0000000	0,5599390	0,4332874	0,5185811	0,6326404	0,5410074	0,1072890	0,3274152	0,5007597	0,5339657	0,3881665	0,3085485	0,9999948	0,0515829	0,9747398	0,9890679	0,9735657	0,4891377	0,8406071	0,9674004	0,9979673	0,9195241	0,9985598	0,7386514	0,9996341	0,3796094
420	0,7573804	0,8940061	0,9999933	0,3190902	0,3892604	0,9225246	1,0000000	0,5599390	0,4332874	0,5185811	0,6330208	0,5393972	0,1072890	0,3273439	0,5003435	0,5339657	0,3881665	0,3085485	0,9999966	0,0515829	0,9747398	0,9896703	0,9736542	0,4891457	0,8406071	0,9674717	0,9979673	0,9195245	0,9985598	0,7386666	0,9996341	0,3796094
440	0,7573807	0,8940987	0,9999933	0,3189038	0,3890749	0,9228217	1,0000000	0,5599390	0,4332874	0,5185811	0,6332672	0,5382769	0,1072890	0,3272934	0,5000675	0,5339657	0,3881665	0,3085485	0,9999977	0,0515829	0,9747398	0,9901055	0,9737125	0,4891508	0,8406071	0,9675169	0,9979673	0,9195247	0,9985598	0,7386746	0,9996341	0,3796094
460	0,7573809	0,8941524	0,9999934	0,3187816	0,3889321	0,9230224	1,0000000	0,5599390	0,4332874	0,5185811	0,6334255	0,5375053	0,1072890	0,3272576	0,4998865	0,5339657	0,3881665	0,3085485	0,9999985	0,0515829	0,9747399	0,9904197	0,9737509	0,4891541	0,8406071	0,9675456	0,9979673	0,9195248	0,9985598	0,7386788	0,9996341	0,3796094
480	0,7573810	0,8941834	0,9999934	0,3187025	0,3888242	0,9231571	1,0000000	0,5599390	0,4332874	0,5185811	0,6335263	0,5369787	0,1072890	0,3272322	0,4997689	0,5339657	0,3881665	0,3085485	0,9999990	0,0515829	0,9747399	0,9906467	0,9737762	0,4891563	0,8406071	0,9675639	0,9979673	0,9195249	0,9985598	0,7386810	0,9996341	0,3796094
500	0,7573810	0,8942012	0,9999934	0,3186519	0,3887439	0,9232471	1,0000000	0,5599390	0,4332874	0,5185811	0,6335901	0,5366221	0,1072890	0,3272142	0,4996933	0,5339657	0,3881665	0,3085485	0,9999993	0,0515829	0,9747399	0,9908107	0,9737929	0,4891576	0,8406071	0,9675754	0,9979673	0,9195249	0,9985598	0,7386822	0,9996341	0,3796094
520	0,7573810	0,8942113	0,9999934	0,3186199	0,3886850	0,9233069	1,0000000	0,5599390	0,4332874	0,5185811	0,6336301	0,5363825	0,1072890	0,3272014	0,4996450	0,5339657	0,3881665	0,3085485	0,9999996	0,0515829	0,9747399	0,9909291	0,9738038	0,4891585	0,8406071	0,9675828	0,9979673	0,9195250	0,9985598	0,7386828	0,9996341	0,3796094
540	0,7573810	0,8942170	0,9999934	0,3185999	0,3886421	0,9233465	1,0000000	0,5599390	0,4332874	0,5185811	0,6336551	0,5362225	0,1072890	0,3271924	0,4996144	0,5339657	0,3881665	0,3085485	0,9999997	0,0515829	0,9747399	0,9910146	0,9738111	0,4891591	0,8406071	0,9675874	0,9979673	0,9195250	0,9985598	0,7386831	0,9996341	0,3796094
560	0,7573810	0,8942202	0,9999934	0,3185875	0,3886111	0,9233726	1,0000000	0,5599390	0,4332874	0,5185811	0,6336706	0,5361163	0,1072890	0,3271860	0,4995952	0,5339657	0,3881665	0,3085485	0,9999998	0,0515829	0,9747399	0,9910763	0,9738158	0,4891595	0,8406071	0,9675904	0,9979673	0,9195250	0,9985598	0,7386833	0,9996341	0,3796094
580	0,7573793	0,8942220	0,9999700	0,2687703	0,3885889	0,9233897	1,0000000	0,5599390	0,4332874	0,5185811	0,6336801	0,5360463	0,1072890	0,3965960	0,4995833	0,5339657	0,3491672	0,3085485	0,9999999	0,0515829	0,9747399	0,9911209	0,9227917	0,4361340	0,8406071	0,9638850	0,9979673	0,8568641	0,9953669	0,7386815	0,9938620	0,3796094
600	0,7573738	0,8942229	0,9999592	0,2434067	0,3885730	0,9234009	1,0000000	0,5599390	0,4332874	0,5185811	0,6336859	0,5360002	0,1072890	0,4458013	0,4995758	0,5339657	0,3303852	0,3085485	0,9999999	0,0515829	0,9747399	0,9911530	0,8891857	0,4019831	0,8406071	0,9615334	0,9979673	0,8223822	0,9944423	0,7386748	0,9909495	0,3796094
620	0,7573678	0,8942229	0,9999543	0,2304931	0,3885616	0,9234081	1,0000000	0,5599390	0,4332874	0,5185811	0,6336892	0,5359701	0,1072890	0,4806835	0,4995713	0,5339657	0,3213398	0,3085485	0,9999999	0,0515829	0,9747399	0,9911761	0,8670516	0,3799883	0,8406071	0,9600408	0,9979673	0,8034069	0,9941745	0,7386665	0,9894800	0,3796094
640	0,7573633	0,8942223	0,9999521	0,2239180	0,3885532	0,9234128	1,0000000	0,5599390	0,4332874	0,5185811	0,6336909	0,5359505	0,1072890	0,5054117	0,4995685	0,5339657	0,3169836	0,3085485	1,0000000	0,0515829	0,9747399	0,9911927	0,8524734	0,3658225	0,8406071	0,9590934	0,9979673	0,7929649	0,9940970	0,7386592	0,9887385	0,3796094
660	0,7573603	0,8942212	0,9999511	0,2205702	0,3885470	0,9234158	1,0000000	0,5599390	0,4332874	0,5185811	0,6336916	0,5359380	0,1072890	0,5229418	0,4995669	0,5339657	0,3148857	0,3085485	1,0000000	0,0515829	0,9747399	0,9912047	0,8428717	0,3566991	0,8406071	0,9584921	0,9979673	0,7872187	0,9940746	0,7386537	0,9883644	0,3796094
680	0,7573586	0,8942199	0,9999506	0,2188656	0,3885425	0,9234177	1,0000000	0,5599390	0,4332874	0,5185811	0,6336917	0,5359301	0,1072890	0,5353690	0,4995660	0,5339657	0,3138753	0,3085485	1,0000000	0,0515829	0,9747399	0,9912133	0,8365478	0,3508232	0,8406071	0,9581105	0,9979673	0,7840566	0,9940681	0,7386500	0,9881756	0,3796094
700	0,7573576	0,8942187	0,9999504	0,2179976	0,3885391	0,9234188	1,0000000	0,5599390	0,4332874	0,5185811	0,6336915	0,5359252	0,1072890	0,5441788	0,4995655	0,5339657	0,3133887	0,3085485	1,0000000	0,0515829	0,9747399	0,9912195	0,8323828	0,3470388	0,8406071	0,9578683	0,9979673	0,7823165	0,9940662	0,7386477	0,9880804	0,3796094
720	0,7573571	0,8942176	0,9999503	0,2175557	0,3885367	0,9234195	1,0000000	0,5599390	0,4332874	0,5185811	0,6336911	0,5359224	0,1072890	0,5504241	0,4995654	0,5339657	0,3131544	0,3085485	1,0000000	0,0515829	0,9747399	0,9912240	0,8296396	0,3446015	0,8406071	0,9577147	0,9979673	0,7813590	0,9940656	0,7386462	0,9880323	0,3796094
740	0,7573569	0,8942168	0,9999502	0,2173308	0,3885350	0,9234198	1,0000000	0,5599390	0,4332874	0,5185811	0,6336908	0,5359208	0,1072890	0,5548515	0,4995654	0,5339657	0,3130415	0,3085485	1,0000000	0,0515829	0,9747399	0,9912273	0,8278329	0,3430318	0,8406071	0,9576171	0,9979673	0,7808320	0,9940655	0,7386454	0,9880081	0,3796094
760	0,7573567	0,8942161	0,9999502	0,2172163	0,3885337	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336904	0,5359200	0,1072890	0,5579901	0,4995655	0,5339657	0,3129871	0,3085485	1,0000000	0,0515829	0,9747399	0,9912296	0,8266430	0,3420208	0,8406071	0,9575552	0,9979673	0,7805421	0,9940654	0,7386449	0,9879958	0,3796094
780	0,7573567	0,8942156	0,9999502	0,2171581	0,3885329	0,9234201	1,0000000	0,5599390	0,4332874	0,5185811	0,6336902	0,5359196	0,1072890	0,5602151	0,4995656	0,5339657	0,3129610	0,3085485	1,0000000	0,0515829	0,9747399	0,9912313	0,8258593	0,3413696	0,8406071	0,9575160	0,9979673	0,7803825	0,9940654	0,7386446	0,9879897	0,3796094
800	0,7573566	0,8942153	0,9999502	0,2171285	0,3885323	0,9234201	1,0000000	0,5599390	0,4332874	0,5185811	0,6336899	0,5359196	0,1072890	0,5617924	0,4995657	0,5339657	0,3129484	0,3085485	1,0000000	0,0515829	0,9747399	0,9912325	0,8253432	0,3409503	0,8406071	0,9574911	0,9979673	0,7802947	0,9940654	0,7386445	0,9879866	0,3796094
820	0,7573566	0,8942151	0,9999502	0,2171135	0,3885319	0,9234201	1,0000000	0,5599390	0,4332874	0,5185811	0,6336897	0,5359196	0,1072890	0,5629106	0,4995659	0,5339657	0,3129423	0,3085485	1,0000000	0,0515829	0,9747399	0,9912334	0,8250032	0,3406802	0,8406071	0,9574752	0,9979673	0,7802463	0,9940654	0,7386444	0,9879850	0,3796094
840	0,7573566	0,8942149	0,9999502	0,2171058	0,3885317	0,9234201	1,0000000	0,5599390	0,4332874	0,5185811	0,6336896	0,5359198	0,1072890	0,5637033	0,4995660	0,5339657	0,3129394	0,3085485	1,0000000	0,0515829	0,9747399	0,9912341	0,8247794	0,3405063	0,8406071	0,9574652	0,9979673	0,7802198	0,9940654	0,7386444	0,9879842	0,3796094
860	0,7573566	0,8942148	0,9999502	0,2171020	0,3885315	0,9234201	1,0000000	0,5599390	0,4332874	0,5185811	0,6336895	0,5359199	0,1072890	0,5642652	0,4995661	0,5339657	0,3129380	0,3085485	1,0000000	0,0515829	0,9747399	0,9912345	0,8246319	0,3403942	0,8406071	0,9574588	0,9979673	0,7802051	0,9940654	0,7386443	0,9879838	0,3796094
880	0,7573566	0,8942148	0,9999502	0,2171001	0,3885314	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336894	0,5359200	0,1072890	0,5646636	0,4995661	0,5339657	0,3129373	0,3085485	1,0000000	0,0515829	0,9747399	0,9912348	0,8245348	0,3403221	0,8406071	0,9574548	0,9979673	0,7801971	0,9940654	0,7386443	0,9879836	0,3796094
900	0,7573566	0,8942147	0,9999502	0,2170991	0,3885313	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336894	0,5359201	0,1072890	0,5649460	0,4995662	0,5339657	0,3129370	0,3085485	1,0000000	0,0515829	0,9747399	0,9912351	0,8244708	0,3402756	0,8406071	0,9574522	0,9979673	0,7801926	0,9940654	0,7386443	0,9879835	0,3796094
920	0,7573566	0,8942147	0,9999502	0,2170986	0,3885313	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359202	0,1072890	0,5651462	0,4995662	0,5339657	0,3129368	0,3085485	1,0000000	0,0515829	0,9747399	0,9912353	0,8244287	0,3402457	0,8406071	0,9574506	0,9979673	0,7801902	0,9940654	0,7386443	0,9879834	0,3796094
940	0,7573566	0,8942147	0,9999502	0,2170983	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359203	0,1072890	0,5652881	0,4995662	0,5339657	0,3129367	0,3085485	1,0000000	0,0515829	0,9747399	0,9912354	0,8244010	0,3402264	0,8406071	0,9574496	0,9979673	0,7801889	0,9940654	0,7386443	0,9879834	0,3796094
960	0,7573566	0,8942147	0,9999502	0,2170982	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359203	0,1072890	0,5653887	0,4995662	0,5339657	0,3129367	0,3085485	1,0000000	0,0515829	0,9747399	0,9912355	0,8243827	0,3402140	0,8406071	0,9574489	0,9979673	0,7801881	0,9940654	0,7386443	0,9879834	0,3796094
980	0,7573566	0,8942147	0,9999502	0,2170982	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5654600	0,4995663	0,5339657	0,3129367	0,3085485	1,0000000	0,0515829	0,9747399	0,9912355	0,8243707	0,3402060	0,8406071	0,9574485	0,9979673	0,7801877	0,9940654	0,7386443	0,9879834	0,3796094
1000	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5655106	0,4995663	0,5339657	0,3129367	0,3085485	1,0000000	0,0515829	0,9747399	0,9912356	0,8243627	0,3402008	0,8406071	0,9574482	0,9979673	0,7801875	0,9940654	0,7386443	0,9879834	0,3796094
1020	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5655464	0,4995663	0,5339657	0,3129367	0,3085485	1,0000000	0,0515829	0,9747399	0,9912356	0,8243575	0,3401975	0,8406071	0,9574481	0,9979673	0,7801874	0,9940654	0,7386443	0,9879834	0,3796094
1040	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5655718	0,4995663	0,5339657	0,3129366	0,3085485	1,0000000	0,0515829	0,9747399	0,9912356	0,8243541	0,3401954	0,8406071	0,9574480	0,9979673	0,7801873	0,9940654	0,7386443	0,9879834	0,3796094
1060	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5655899	0,4995663	0,5339657	0,3129366	0,3085485	1,0000000	0,0515829	0,9747399	0,9912357	0,8243518	0,3401940	0,8406071	0,9574479	0,9979673	0,7801873	0,9940654	0,7386443	0,9879834	0,3796094
1080	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359204	0,1072890	0,5656026	0,4995663	0,5339657	0,3129366	0,3085485	1,0000000	0,0515829	0,9747399	0,9912357	0,8243503	0,3401931	0,8406071	0,9574479	0,9979673	0,7801872	0,9940654	0,7386443	0,9879834	0,3796094
1100	0,7573566	0,8942147	0,9999502	0,2170981	0,3885312	0,9234200	1,0000000	0,5599390	0,4332874	0,5185811	0,6336893	0,5359205	0,1072890	0,5656117	0,4995663	0,5339657	0,3129366	0,3085485	1,0000000	0,0515829	0,9747399	0,9912357	0,8243493	0,3401925	0,8406071	0,9574478	0,9979673	0,7801872	0,9940654	0,7386443	0,9879834	0,3796094

0	0,0152137	0,6187870	0,0381285	0,0299583	0,2699720	0,6042165	1,0000000	0,5599376	0,4332892	0,5185722	0,3183039	0,7084603	0,1072890	0,5654951	0,5787493	0,5339598	0,3129385	0,3085494	0,9812949	0,0516040	0,9746002	0,0270942	0,0503953	0,3402042	0,8406033	0,0567970	0,9979673	0,7801877	0,9940655	0,0018461	0,9879835	0,3796106
20	0,0152137	0,6187871	0,0381285	0,0299583	0,2426519	0,6216899	1,0000000	0,5599375	0,4332881	0,5185740	0,3183038	0,7084610	0,0117397	0,5655344	0,5787489	0,5339623	0,3129384	0,3085499	0,9813021	0,0515970	0,9759172	0,0908118	0,0503954	0,3402008	0,8406052	0,0567970	0,9981612	0,7801883	0,9940655	0,3770700	0,9879836	0,3796108
40	0,0152137	0,6187872	0,0381285	0,0299583	0,2236715	0,6327507	1,0000000	0,5599378	0,4332876	0,5185764	0,3183038	0,7084617	0,0013806	0,5655626	0,5787490	0,5339641	0,3129380	0,3085498	0,9813069	0,0515922	0,9768593	0,1368324	0,0503955	0,3401982	0,8406062	0,0567970	0,9982587	0,7801883	0,9940655	0,5717993	0,9879835	0,3796106
60	0,0152137	0,6187873	0,0381285	0,0299583	0,2104851	0,6397523	1,0000000	0,5599381	0,4332874	0,5185786	0,3183038	0,7084622	0,0002575	0,5655829	0,5787492	0,5339653	0,3129376	0,3085495	0,9813100	0,0515891	0,9775333	0,1700711	0,0503955	0,3401962	0,8406067	0,0567970	0,9983077	0,7801881	0,9940654	0,6728576	0,9879835	0,3796103
80	0,0152137	0,6187873	0,0381285	0,0299583	0,2013239	0,6441843	1,0000000	0,5599384	0,4332873	0,5185801	0,3183038	0,7084626	0,0001357	0,5655975	0,5787494	0,5339660	0,3129373	0,3085492	0,9813121	0,0515870	0,9780153	0,1940780	0,0503955	0,3401947	0,8406069	0,0567970	0,9983323	0,7801879	0,9940654	0,7253037	0,9879835	0,3796101
100	0,0152137	0,6187873	0,0381285	0,0299583	0,1949593	0,6469898	1,0000000	0,5599387	0,4332873	0,5185810	0,3183038	0,7084628	0,0001225	0,5656080	0,5787496	0,5339662	0,3129370	0,3085489	0,9813135	0,0515856	0,9783602	0,2114172	0,0503956	0,3401937	0,8406070	0,0567970	0,9983447	0,7801876	0,9940654	0,7525215	0,9879834	0,3796099
120	0,0152137	0,6187873	0,0381285	0,0299583	0,1905375	0,6487657	1,0000000	0,5599388	0,4332874	0,5185814	0,3183038	0,7084630	0,0001211	0,5656155	0,5787498	0,5339662	0,3129368	0,3085488	0,9813144	0,0515846	0,9786069	0,2239406	0,0503956	0,3401929	0,8406071	0,0567970	0,9983509	0,7801875	0,9940654	0,7666467	0,9879834	0,3796097
140	0,0152137	0,6187873	0,0381285	0,0299583	0,1874655	0,6498899	1,0000000	0,5599389	0,4332874	0,5185816	0,3183038	0,7084632	0,0001209	0,5656208	0,5787499	0,5339661	0,3129367	0,3085486	0,9813150	0,0515840	0,9787834	0,2329857	0,0503956	0,3401924	0,8406071	0,0567970	0,9983541	0,7801874	0,9940654	0,7739772	0,9879834	0,3796096
160	0,0152137	0,6187873	0,0381285	0,0299583	0,1853313	0,6506015	1,0000000	0,5599390	0,4332874	0,5185815	0,3183038	0,7084633	0,0001209	0,5656246	0,5787499	0,5339659	0,3129367	0,3085486	0,9813154	0,0515836	0,9789097	0,2395186	0,0503956	0,3401921	0,8406071	0,0567970	0,9983556	0,7801873	0,9940654	0,7777815	0,9879834	0,3796095
180	0,0152137	0,6187873	0,0381285	0,0299583	0,1838485	0,6510520	1,0000000	0,5599390	0,4332874	0,5185814	0,3183038	0,7084633	0,0001209	0,5656273	0,5787500	0,5339658	0,3129367	0,3085485	0,9813157	0,0515833	0,9790000	0,2442371	0,0503956	0,3401919	0,8406071	0,0567970	0,9983564	0,7801872	0,9940654	0,7797558	0,9879834	0,3796094
200	0,0152137	0,6187873	0,0381285	0,0299583	0,1828184	0,6513371	1,0000000	0,5599390	0,4332874	0,5185813	0,3183038	0,7084634	0,0001209	0,5656292	0,5787500	0,5339657	0,3129366	0,3085485	0,9813159	0,0515832	0,9790646	0,2476450	0,0503956	0,3401917	0,8406071	0,0567970	0,9983568	0,7801872	0,9940654	0,7807804	0,9879834	0,3796094
220	0,0152137	0,6187873	0,0381285	0,0299583	0,1821027	0,6515176	1,0000000	0,5599390	0,4332874	0,5185812	0,3183038	0,7084634	0,0001209	0,5656305	0,5787500	0,5339657	0,3129366	0,3085485	0,9813160	0,0515831	0,9791108	0,2501064	0,0503956	0,3401916	0,8406071	0,0567970	0,9983570	0,7801872	0,9940654	0,7813122	0,9879834	0,3796094
240	0,0152137	0,6187873	0,0381285	0,0299583	0,1816055	0,6516319	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,0001209	0,5656315	0,5787500	0,5339657	0,3129366	0,3085485	0,9813161	0,0515830	0,9791439	0,2518842	0,0503956	0,3401916	0,8406071	0,0567970	0,9983571	0,7801872	0,9940654	0,7815881	0,9879834	0,3796094
260	0,0152137	0,6187873	0,0381285	0,0299583	0,1812601	0,6517042	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,0001209	0,5656321	0,5787500	0,5339657	0,3129366	0,3085485	0,9813161	0,0515830	0,9791675	0,2531682	0,0503956	0,3401916	0,8406071	0,0567970	0,9983572	0,7801872	0,9940654	0,7817313	0,9879834	0,3796094
280	0,0152137	0,6187873	0,0381285	0,0299583	0,1810201	0,6517500	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,0001209	0,5656326	0,5787500	0,5339657	0,3129366	0,3085485	0,9813162	0,0515829	0,9791845	0,2540956	0,0503956	0,3401915	0,8406071	0,0567970	0,9983572	0,7801872	0,9940654	0,7818056	0,9879834	0,3796094
